,Comparison,Correlation,P_value,Significant
5063,LRRC49_proteomics,0.11737254966745962,0.4169242449626708,0.0
8269,SEC23B_proteomics,-0.07816985659316555,0.41694662738375904,0.0
5332,MCM8_proteomics,0.07811793426885527,0.41725709304080577,0.0
10299,VPS26B_proteomics,0.07808269676709739,0.41746786956788245,0.0
699,ARMH3_proteomics,0.0780755093832702,0.41751086919572317,0.0
8486,SIGLEC7_proteomics,-0.08195938172801492,0.4175640670519581,0.0
522,AP3M2_proteomics,0.0780401991650884,0.4177221553767133,0.0
9160,SYDE2_proteomics,0.10220524838169753,0.41785894877985785,0.0
7198,PRDM2_proteomics,0.07798287132605229,0.41806532092077947,0.0
4755,KLF3_proteomics,0.07797228673418397,0.4181286983893973,0.0
7483,RAB11A_proteomics,0.08636330833293548,0.41829929788528003,0.0
9910,TSPYL2_proteomics,-0.1064283323797707,0.4183133551498967,0.0
4384,IL10RB_proteomics,0.1411962442952334,0.4184826228984427,0.0
0,A1BG_proteomics,-0.07789608368861664,0.4185851447801538,0.0
7559,RAD23A_proteomics,-0.09224362444534527,0.4187815594356436,0.0
7019,PNPT1_proteomics,0.0778524370219553,0.418846712867084,0.0
8006,RPS19_proteomics,0.07785225881817841,0.4188477810105897,0.0
2562,DMAC1_proteomics,0.09811709386444176,0.419045698540914,0.0
6410,OR1M1_proteomics,-0.07780815887956408,0.4191121621682989,0.0
2335,CYTH3_proteomics,0.07780196561913316,0.41914929879840923,0.0
9682,TNNT3_proteomics,-0.08874496647570096,0.4192810962429953,0.0
9459,TIMM17A_proteomics,0.08381455466501771,0.4193607020454178,0.0
4357,IGF2BP3_proteomics,0.07775659761505115,0.419421397023154,0.0
1052,BRD2_proteomics,-0.07775342033591072,0.41944045684484466,0.0
7018,PNPO_proteomics,-0.07774020328973048,0.4195197484824758,0.0
8118,RYR2_proteomics,0.08869356480917899,0.4195515893164223,0.0
6263,NSA2_proteomics,0.07772960453174901,0.4195833387761728,0.0
6838,PIK3C2A_proteomics,0.07772084131046376,0.419635920459613,0.0
8342,SERPINA3_proteomics,-0.0776912738171619,0.41981336155017757,0.0
722,ARV1_proteomics,0.08373288392351938,0.41981559843082245,0.0
4749,KLC1_proteomics,0.09451536828217832,0.41990442974990205,0.0
1414,CCDC137_proteomics,0.08605118840496849,0.41998960845034367,0.0
7177,PPP4R3B_proteomics,-0.07758499526481986,0.4204515216643744,0.0
5626,MRPL27_proteomics,0.07756895482939949,0.4205478868173072,0.0
5977,NCOA3_proteomics,-0.077553676503652,0.42063968538054347,0.0
4910,LCOR_proteomics,0.07755188373796468,0.42065045782614313,0.0
2966,EPAS1_proteomics,-0.11079380749407457,0.42065829417723677,0.0
5760,MTMR10_proteomics,0.07750769434554527,0.42091603538408945,0.0
6291,NTAN1_proteomics,-0.0774863079493927,0.42104460213150674,0.0
7897,RNF5_proteomics,-0.0774781844802139,0.421093443243088,0.0
7379,PTP4A1_proteomics,0.07746316934854655,0.42118372804718035,0.0
10449,XAGE2_proteomics,0.0793193738640451,0.4212117859360609,0.0
9888,TSEN34_proteomics,-0.07745152797651383,0.4212537344077019,0.0
2813,EEPD1_proteomics,0.07742231835658252,0.42142941852444876,0.0
3485,FREM3_proteomics,0.13064658353467018,0.4216668084900137,0.0
10511,YWHAH_proteomics,0.07737844607882852,0.4216933722474432,0.0
4413,IMPDH1_proteomics,-0.07732184773579386,0.42203403240325676,0.0
4164,HMGN5_proteomics,-0.07728825874525663,0.42223627659919094,0.0
3067,EVA1B_proteomics,-0.09216305499640072,0.4222460642413656,0.0
780,ATG3_proteomics,-0.0772690954772695,0.42235168650927657,0.0
5374,MED23_proteomics,-0.07726602545597931,0.42237017726664355,0.0
2144,CREB5_proteomics,0.07724581490845886,0.42249191719495305,0.0
798,ATP12A_proteomics,0.09398739892985411,0.42251750926386716,0.0
4177,HNRNPD_proteomics,0.07720354762956966,0.4227465832121096,0.0
9504,TM6SF1_proteomics,-0.0939283430711971,0.4228103734959318,0.0
5106,LTC4S_proteomics,-0.12244919780537886,0.4229454980212809,0.0
3455,FOLR3_proteomics,0.10108803678473777,0.4229929029443518,0.0
3365,FGFR1OP_proteomics,-0.07710793833857356,0.4233229689650511,0.0
761,ATAD3A_proteomics,0.07710494511716226,0.42334102108013383,0.0
8504,SIRT2_proteomics,0.07710158708345748,0.42336127390656236,0.0
9277,TBCEL_proteomics,-0.07709018642210767,0.4234300372497216,0.0
10535,ZBTB33_proteomics,-0.07708021283886154,0.4234901984245874,0.0
7337,PSMD9_proteomics,0.07705839341822804,0.4236218315061738,0.0
2845,EIF1AD_proteomics,-0.07705245365345709,0.42365766924609843,0.0
1536,CD2AP_proteomics,-0.07700407170303819,0.4239496482633819,0.0
7036,POLD3_proteomics,-0.07696821562123685,0.42416611008339167,0.0
973,BCORL1_proteomics,-0.09702998049548289,0.4242429296638773,0.0
6419,ORM1_proteomics,-0.07695351891719343,0.42425485194307727,0.0
2939,ENG_proteomics,-0.07693002567013998,0.42439673144945134,0.0
5493,MISP3_proteomics,-0.07692690411222158,0.42441558509910726,0.0
1236,C8orf59_proteomics,-0.07877171642061694,0.4244354426169999,0.0
8556,SLC25A12_proteomics,0.07691331938795776,0.42449764001776813,0.0
9294,TCAF1_proteomics,0.07689086974362769,0.42463326116937355,0.0
4619,KAZN_proteomics,0.07688675188734323,0.42465814037167515,0.0
4622,KBTBD4_proteomics,0.07872945935372996,0.42468476801219956,0.0
9190,TAB2_proteomics,0.07685410469416495,0.4248554174194103,0.0
8220,SCNM1_proteomics,-0.1153739840142844,0.4249561080158074,0.0
6668,PDLIM3_proteomics,-0.07683497388931287,0.42497104357778553,0.0
6743,PGGHG_proteomics,-0.07679582092550657,0.42520773972050785,0.0
9293,TC2N_proteomics,-0.07678325153823956,0.4252837430510041,0.0
3296,FBXO21_proteomics,0.07675534944391263,0.425452486634269,0.0
10750,ZNF561_proteomics,0.11525038504036925,0.4254556857634115,0.0
5695,MSANTD2_proteomics,0.12178245912625255,0.4254943267843074,0.0
3623,GCOM1_proteomics,-0.07671061020809311,0.42572313668696105,0.0
1463,CCDC85A_proteomics,0.07670868383961167,0.42573479247969315,0.0
7219,PRIM2_proteomics,-0.07670313853710364,0.4257683462220545,0.0
6243,NR4A1_proteomics,0.07847931059602732,0.4261624234511381,0.0
4877,LAMP3_proteomics,0.07663686750924505,0.42616945941277784,0.0
1805,CHMP1B_proteomics,-0.0766012372002758,0.4263852058647045,0.0
1163,C1R_proteomics,0.07655490866982914,0.42666582543382636,0.0
2246,CTSC_proteomics,-0.07655381558453367,0.4266724477139901,0.0
637,ARHGEF10L_proteomics,0.08627227154961853,0.42688215091654086,0.0
6483,PACSIN2_proteomics,0.07651565763583117,0.4269036584943626,0.0
9107,SUCLG1_proteomics,-0.07650745694250918,0.4269533584233146,0.0
4685,KIAA0586_proteomics,-0.08476282730183071,0.4270084483831974,0.0
3104,EYA2_proteomics,-0.11485106840212975,0.42707196089625066,0.0
2093,COX6C_proteomics,0.0764710230422506,0.427174204617121,0.0
4932,LEPR_proteomics,0.10442052564564581,0.4271970382340049,0.0
7578,RALGAPA2_proteomics,-0.07644449797274369,0.4273350291354734,0.0
1312,CAPG_proteomics,-0.07643743935231467,0.4273778322136179,0.0
280,AGPAT5_proteomics,0.07642132790078025,0.4274755403761818,0.0
7542,RABEPK_proteomics,-0.07639997423741296,0.42760505978617397,0.0
9753,TPPP3_proteomics,-0.07638841699093886,0.427675168993673,0.0
4198,HOXB7_proteomics,-0.10006507404220766,0.4277252047171056,0.0
3294,FBXO11_proteomics,0.07635325105656832,0.42788853511928354,0.0
10241,VAMP4_proteomics,0.0763378263207221,0.4279821425844115,0.0
10506,YTHDF2_proteomics,0.07633537401685528,0.4279970258636489,0.0
2695,DRAM2_proteomics,-0.07816517743926242,0.4280222208537018,0.0
2672,DPH3_proteomics,-0.08220907526547205,0.428355216515072,0.0
5094,LSM7_proteomics,-0.07618354805447308,0.42891905129950547,0.0
3041,ERV3-1-ZNF117_proteomics,-0.08963922172406381,0.42909995307614246,0.0
1209,C4orf33_proteomics,-0.082060577457722,0.42919269995961834,0.0
1373,CBFB_proteomics,-0.076088094013964,0.4294993176952386,0.0
3212,FAM3A_proteomics,0.08197256534803526,0.4296895036506624,0.0
7503,RAB27A_proteomics,0.07605556554773482,0.4296971613803341,0.0
9385,TFIP11_proteomics,-0.07604566207751562,0.42975740634128823,0.0
656,ARID1A_proteomics,-0.07604338506550086,0.42977125858407117,0.0
1336,CARMIL1_proteomics,0.07602079398374802,0.42990870568279654,0.0
3695,GLDC_proteomics,-0.09581932063504732,0.4300739398760334,0.0
3440,FN3KRP_proteomics,0.07598226132036742,0.4301432015262133,0.0
3949,GUCY1B1_proteomics,-0.07596630755617748,0.43024031179215105,0.0
2205,CST6_proteomics,0.08185477393126725,0.43035491715554064,0.0
9746,TPM3_proteomics,-0.07592626664184457,0.43048409536095683,0.0
5121,LYN_proteomics,-0.07587442184394183,0.4307998626492293,0.0
3385,FIBP_proteomics,-0.07586742196252132,0.4308425064608682,0.0
2077,CORO1C_proteomics,0.07584409621663821,0.43098462611236477,0.0
3281,FBP2_proteomics,-0.07580265110769556,0.43123720997449805,0.0
532,APBA1_proteomics,-0.07580250732751356,0.43123808637847144,0.0
5240,MAP7D3_proteomics,-0.07576851630758209,0.43144530529551883,0.0
2787,ECT2_proteomics,-0.07576537652682354,0.4314644491623754,0.0
6080,NEU1_proteomics,-0.0757498055224396,0.43155939584289904,0.0
7178,PPP4R4_proteomics,-0.08391538256416589,0.4316616238754816,0.0
8323,SEPT2_proteomics,-0.07571568161879742,0.4317675135376402,0.0
2619,DNAJC25_proteomics,0.07564783352779944,0.4321814814226184,0.0
3685,GIT2_proteomics,-0.075621262547909,0.4323436631665791,0.0
3090,EXOSC10_proteomics,-0.0837727928463871,0.43244738853949816,0.0
10861,ZZEF1_proteomics,-0.07560338470388735,0.4324528040225055,0.0
8614,SLC38A10_proteomics,0.0755587245469774,0.43272551454773556,0.0
5921,NAP1L5_proteomics,-0.08142420080869539,0.4327922613100997,0.0
5766,MTMR4_proteomics,0.098957047664735,0.43288479371330263,0.0
2602,DNAJB3_proteomics,0.09188309981370957,0.4330245662428168,0.0
7551,RAC1_proteomics,0.07550593813986607,0.433047973325257,0.0
3098,EXOSC9_proteomics,-0.07548734594263531,0.43316158098121404,0.0
10808,ZNF761_proteomics,-0.08357874999692066,0.433518000755688,0.0
768,ATF6_proteomics,0.08127542427431608,0.43363626372544545,0.0
6875,PJA1_proteomics,0.07531661200004872,0.43420564566589104,0.0
10568,ZC3HAV1L_proteomics,-0.07531257388627617,0.43423035670430493,0.0
1571,CD86_proteomics,0.07526225206913847,0.4345383657809817,0.0
8012,RPS24_proteomics,-0.0752558104191153,0.4345778027234325,0.0
1450,CCDC61_proteomics,-0.07705721718411093,0.43461884586926613,0.0
4913,LDAH_proteomics,0.07524413304402953,0.43464929891446064,0.0
2414,DDI2_proteomics,-0.07523402851458943,0.4347111705659612,0.0
2632,DNHD1_proteomics,-0.08852531782543067,0.4348803344403909,0.0
7048,POLL_proteomics,-0.08105285476778243,0.43490063644871396,0.0
1219,C6orf120_proteomics,0.07519341802592829,0.4349598856605466,0.0
153,ACTR10_proteomics,0.07519153053067752,0.4349714474160002,0.0
8986,SSBP1_proteomics,-0.07517829993037368,0.43505249569069315,0.0
9843,TRIP4_proteomics,0.075173389807876,0.4350825764034339,0.0
4373,IGSF6_proteomics,-0.07891258049772087,0.4351421478960449,0.0
8940,SRD5A3_proteomics,-0.07890325618468545,0.4351965804456267,0.0
8091,RTN4IP1_proteomics,-0.07515311259385325,0.43520681253139776,0.0
9311,TCHP_proteomics,-0.07512602247845995,0.43537282200736754,0.0
8029,RPS6KA5_proteomics,-0.07509023169262541,0.4355922048230924,0.0
1283,CALD1_proteomics,-0.07508836318347642,0.4356036597433101,0.0
7863,RNF115_proteomics,-0.07505541713539157,0.435805664071058,0.0
9042,STC2_proteomics,-0.0750060586831832,0.43610839853444555,0.0
6619,PCYOX1L_proteomics,0.07871180754056151,0.43631505526689984,0.0
3374,FH_proteomics,-0.07495891869720823,0.4363976378499578,0.0
357,ALDH3A1_proteomics,0.07494088185274528,0.436508336299697,0.0
7486,RAB11FIP2_proteomics,-0.07492316425493037,0.4366170909512115,0.0
4306,IDH3B_proteomics,0.0749225451873334,0.436620891207428,0.0
2668,DPF1_proteomics,-0.07865640937454646,0.4366390045828956,0.0
2698,DRG1_proteomics,0.07491844726850244,0.43664604748265123,0.0
4570,JAK2_proteomics,-0.07491709193912681,0.4366543677502404,0.0
3259,FASN_proteomics,0.07491296761623803,0.43667968721982675,0.0
9375,TFB1M_proteomics,0.07489763079499151,0.4367738482163192,0.0
930,BBS1_proteomics,-0.07489350489878459,0.4367991812810179,0.0
529,AP5S1_proteomics,0.07489279023309448,0.4368035694238851,0.0
2644,DNTTIP1_proteomics,-0.07485379052154209,0.43704307082491783,0.0
342,AKT3_proteomics,-0.07481312310000782,0.43729289320188447,0.0
7714,RCN1_proteomics,0.07481292702812159,0.43729409787938545,0.0
378,ALG6_proteomics,-0.07479936784419758,0.43737741089301513,0.0
595,ARFGAP2_proteomics,0.07479182727505004,0.4374237470436437,0.0
1143,C18orf63_proteomics,-0.09095935841275447,0.43768328015013924,0.0
1784,CHD3_proteomics,-0.0747348224973944,0.43777412663496745,0.0
10737,ZNF518A_proteomics,0.11859371008104289,0.4378033267006815,0.0
3832,GPR179_proteomics,0.09788798456219097,0.4378960957083362,0.0
2829,EGFL6_proteomics,0.08794500095231825,0.4379091513019477,0.0
6779,PHF21B_proteomics,0.07843671267167218,0.4379250574514457,0.0
2916,EMC3_proteomics,-0.07468745670549441,0.43806538130883543,0.0
8629,SLC44A1_proteomics,0.07468262637986273,0.4380950894008195,0.0
5259,MAPRE1_proteomics,-0.07466912380857388,0.43817814071705735,0.0
10820,ZNF804A_proteomics,0.08271397498867987,0.438307587757506,0.0
8195,SCAMP2_proteomics,0.07460523580288264,0.4385712226687973,0.0
1941,CMTM6_proteomics,-0.07459372595213254,0.43864206024471,0.0
1411,CCDC13_proteomics,-0.07457317562995416,0.4387685536797232,0.0
8041,RPUSD3_proteomics,-0.09767610575816825,0.4388931434960066,0.0
6503,PAK1_proteomics,0.0745111183435463,0.4391506604197204,0.0
8331,SERAC1_proteomics,-0.0744902445022125,0.43927922973897576,0.0
5040,LRP1_proteomics,-0.07448961760081911,0.43928309137444654,0.0
309,AK2_proteomics,-0.07446421287670733,0.43943959752179784,0.0
6973,PLPP2_proteomics,0.101673036278186,0.43952522611688055,0.0
9705,TOMM34_proteomics,-0.07443618278562764,0.43961231390026667,0.0
2728,DUOX2_proteomics,0.08544684849793152,0.43963256328089034,0.0
9496,TLN2_proteomics,-0.07442510948152509,0.4396805561940949,0.0
2400,DCTN6_proteomics,0.07442303951437848,0.43969331360322883,0.0
4015,HBZ_proteomics,0.07442159397301848,0.43970222273965043,0.0
9497,TLNRD1_proteomics,0.08244717592286642,0.4397912766257295,0.0
9485,TKTL1_proteomics,0.10628231939721841,0.4399381391399897,0.0
1739,CFAP44_proteomics,0.12556193143593342,0.44011174381749024,0.0
2157,CRK_proteomics,-0.08012302795313264,0.44020538466751397,0.0
9325,TDP2_proteomics,-0.0743044384734011,0.44042461314951126,0.0
7988,RPP25L_proteomics,-0.074299081166923,0.4404576627773083,0.0
10616,ZFX_proteomics,0.07429181202027796,0.4405025089334254,0.0
5158,MAFG_proteomics,0.07605456628369506,0.44063802124555923,0.0
3001,EPSTI1_proteomics,0.07425435846318071,0.4407336152186495,0.0
9628,TMPO_proteomics,-0.07425340766179733,0.4407394830078524,0.0
3745,GNAT1_proteomics,0.0935620996945191,0.441066197614253,0.0
6848,PIK3R6_proteomics,-0.09718931547015491,0.4411886698079307,0.0
4779,KLHL6_proteomics,-0.08219577462504878,0.4411919259362107,0.0
5440,MFSD4B_proteomics,-0.09347639211037148,0.4414866557651151,0.0
4367,IGFN1_proteomics,-0.1059018877711429,0.4415861109743348,0.0
5957,NCBP2_proteomics,-0.07411043826456906,0.441622308756652,0.0
2362,DBH_proteomics,0.11128671764364119,0.4416516805004779,0.0
9654,TNFAIP8L1_proteomics,-0.07986410152435916,0.44168905676471715,0.0
4174,HNRNPA3_proteomics,-0.07409035585335552,0.44174639612430777,0.0
10785,ZNF687_proteomics,-0.07404114038964726,0.4420505771470248,0.0
288,AHCTF1_proteomics,0.07403785855656372,0.4420708650426019,0.0
7790,RGS19_proteomics,-0.07402285646811838,0.44216361283110167,0.0
5221,MAP3K13_proteomics,-0.12499597086658375,0.4421919049277234,0.0
766,ATF1_proteomics,-0.07577340334624133,0.44233433069437816,0.0
9217,TAGLN2_proteomics,0.07399098827721022,0.4423606687777286,0.0
8171,SARS2_proteomics,0.07397684045703652,0.4424481672504833,0.0
4295,ICAM3_proteomics,-0.07395775523097342,0.4425662170214042,0.0
6861,PIP5K1C_proteomics,-0.07393709305356026,0.44269404089116726,0.0
10695,ZNF324_proteomics,0.0843606445600932,0.4427126177206574,0.0
1327,CARD11_proteomics,-0.0739276716723914,0.4427523319482794,0.0
9627,TMOD3_proteomics,0.07391592625416066,0.442825008122643,0.0
3224,FAM69A_proteomics,-0.08189967526288769,0.44284482126774144,0.0
8165,SAR1B_proteomics,-0.0738793364553774,0.4430514549672151,0.0
3129,FABP6_proteomics,0.07750004649976322,0.4434320891660341,0.0
222,ADGRL3_proteomics,0.11081380833020758,0.44360659450682355,0.0
2716,DTD1_proteomics,-0.073785240651463,0.44363409445195473,0.0
10417,WIPI1_proteomics,-0.07376413625413492,0.4437648317150481,0.0
6019,NDUFB1_proteomics,0.0737545595121168,0.4438241647553671,0.0
8956,SRP68_proteomics,-0.07373964131066454,0.4439165998930476,0.0
9642,TMUB1_proteomics,0.07373618710693744,0.4439380041388111,0.0
8838,SP1_proteomics,-0.0737324316875965,0.4439612755501362,0.0
466,ANKRD46_proteomics,-0.09294420412985996,0.4441024435100197,0.0
694,ARMCX2_proteomics,-0.07370883778856485,0.44410749685869716,0.0
6006,NDUFA6_proteomics,0.07368225414265185,0.4442722793591069,0.0
2990,EPN1_proteomics,-0.07366509465638202,0.4443786631402304,0.0
9929,TTC25_proteomics,-0.07728013664877781,0.44473064990499317,0.0
470,ANKRD54_proteomics,0.07360014446420324,0.4447814650667847,0.0
3323,FCGR3B_proteomics,0.09348887286902846,0.444828301333962,0.0
4211,HPS6_proteomics,0.0735741399972615,0.4449427946469002,0.0
5058,LRRC40_proteomics,0.07355790635205241,0.44504352353040744,0.0
5630,MRPL32_proteomics,0.07352049367808351,0.4452757159493624,0.0
8576,SLC25A40_proteomics,0.07350060214819984,0.44539919548310464,0.0
298,AHSP_proteomics,0.07349375516393336,0.4454417035747998,0.0
361,ALDH5A1_proteomics,-0.0734701487502703,0.44558827661121875,0.0
10855,ZW10_proteomics,0.0734536074373762,0.44569099833836945,0.0
5900,NAB2_proteomics,0.07344734907039621,0.4457298663318035,0.0
2959,ENTPD5_proteomics,0.07344727472742008,0.4457303280551174,0.0
5137,LZIC_proteomics,-0.07342386554807329,0.4458757292449926,0.0
6584,PCDHAC2_proteomics,0.07341628709457426,0.44592280692138436,0.0
10639,ZMYM4_proteomics,-0.07340327599066943,0.4460036389643971,0.0
2021,COL5A1_proteomics,0.0770423957699103,0.4461369017306874,0.0
3972,H3F3A_proteomics,-0.07512953756095153,0.44623273031206273,0.0
8405,SFTPC_proteomics,-0.07505563407891296,0.44668142189338567,0.0
1697,CEP131_proteomics,-0.0732820514749782,0.4467571468469363,0.0
6186,NOM1_proteomics,-0.07322489039200661,0.44711269660574887,0.0
5077,LRRK1_proteomics,0.0749650395678536,0.44723179499919086,0.0
6414,ORC2_proteomics,-0.07320315748460798,0.44724791988944906,0.0
30,ABCB6_proteomics,0.07317092328510046,0.4474485249832843,0.0
6561,PBDC1_proteomics,0.07316696977045582,0.4474731326083935,0.0
4937,LGALS16_proteomics,0.0784105299277293,0.44763155746187544,0.0
6162,NMNAT1_proteomics,-0.07314094044871469,0.44763516429920347,0.0
5217,MAP2K6_proteomics,-0.07313663820724212,0.4476619487803471,0.0
2486,DET1_proteomics,-0.0860651032815602,0.4478020852915683,0.0
9647,TMX4_proteomics,-0.07311097142816822,0.4478217612068582,0.0
7037,POLD4_proteomics,0.07309713001387796,0.4479079570827919,0.0
9039,STAU2_proteomics,-0.07305087302311469,0.44819608480304135,0.0
2306,CYB5R4_proteomics,-0.07304271265401081,0.44824692526342796,0.0
10742,ZNF527_proteomics,-0.07666342348935164,0.4483836919706719,0.0
2737,DUSP16_proteomics,-0.0997246613143378,0.44838689505093876,0.0
4205,HPN_proteomics,0.07301498093162931,0.4484197226535953,0.0
2885,ELAC1_proteomics,0.0730040128235295,0.44848807563308696,0.0
1177,C1orf35_proteomics,-0.07299198155744394,0.4485630608952881,0.0
7845,RMND5B_proteomics,0.10960737849548943,0.44861535368061334,0.0
3446,FNDC3B_proteomics,0.07293529521261616,0.4489164548265611,0.0
3056,ETFA_proteomics,0.07291003509537218,0.4490739815788475,0.0
7513,RAB34_proteomics,0.07290746721305152,0.44908999709832015,0.0
7453,PYCR3_proteomics,0.07290177734012646,0.44912548517078454,0.0
1570,CD84_proteomics,-0.07464989225073354,0.4491493119427946,0.0
7446,PXMP2_proteomics,0.09952129311540946,0.449317520838347,0.0
9150,SVBP_proteomics,-0.07646025985913411,0.44959077599450215,0.0
1654,CDYL_proteomics,-0.07279510172996875,0.44979111758586404,0.0
10809,ZNF768_proteomics,-0.07278609625836732,0.44984733498231433,0.0
6384,ODR4_proteomics,0.07274917707039338,0.4500778470941095,0.0
9810,TRIM21_proteomics,0.07274540779165889,0.4501013850296053,0.0
1793,CHEK2_proteomics,0.07271985758647898,0.4502609559890479,0.0
7026,POFUT1_proteomics,0.07266584093283626,0.4505984149888494,0.0
1097,BUB1B_proteomics,0.07263830870506174,0.4507704717841503,0.0
4665,KDR_proteomics,0.0726251378387891,0.45085279327650135,0.0
2975,EPC2_proteomics,-0.0725890458826533,0.45107842080960164,0.0
6719,PEX7_proteomics,-0.07616965301433223,0.4513205475965198,0.0
10664,ZNF208_proteomics,0.08035977075060906,0.4514968159540691,0.0
2098,COX7C_proteomics,0.07249207222375248,0.4516849600586583,0.0
8454,SH3RF3_proteomics,-0.08819243283752953,0.45180544082320123,0.0
6168,NNMT_proteomics,-0.07246232502313696,0.4518711104052952,0.0
10617,ZFYVE1_proteomics,-0.07244988116352671,0.4519489935711879,0.0
5643,MRPL45_proteomics,0.07243572306666667,0.4520376148411073,0.0
4495,ISCA1_proteomics,-0.07240769967937269,0.4522130531429824,0.0
3646,GFM1_proteomics,0.07239530918656437,0.4522906349839805,0.0
7183,PPT2_proteomics,-0.09885141642201893,0.45239045187992455,0.0
9918,TST_proteomics,0.0723683091522302,0.452459718705718,0.0
6194,NOP53_proteomics,0.0740802753188566,0.4526267844698115,0.0
1781,CHCHD7_proteomics,0.07796875073603408,0.4526349801068433,0.0
3833,GPR180_proteomics,-0.07231419749108474,0.4527986909638287,0.0
3003,EPYC_proteomics,-0.12212195104862746,0.4528381503797634,0.0
3696,GLE1_proteomics,-0.07229564626856436,0.4529149341286411,0.0
4851,L1CAM_proteomics,0.08796719792202787,0.45296601817517423,0.0
10362,WDR1_proteomics,-0.07227912004093916,0.4530185025363957,0.0
8858,SPATA18_proteomics,-0.07219424396439388,0.45355062109587335,0.0
10736,ZNF516_proteomics,0.07216585764222937,0.45372866269236545,0.0
4090,HIP1_proteomics,-0.07216182504147722,0.45375395868448004,0.0
7537,RAB8B_proteomics,-0.07213381510905274,0.4539296830756416,0.0
8052,RRM1_proteomics,0.07212547667352638,0.45398200277414996,0.0
668,ARL15_proteomics,0.07212195024562967,0.45400413043299176,0.0
94,ACADS_proteomics,-0.07212186997284548,0.45400463413630093,0.0
3376,FHDC1_proteomics,0.07208267351009988,0.45425062494846574,0.0
8784,SNX12_proteomics,0.07205634413532169,0.4544159055362322,0.0
5444,MGAM_proteomics,0.0720514495050104,0.4544466348781251,0.0
230,ADI1_proteomics,0.07203067204667563,0.4545770922362659,0.0
8750,SNCG_proteomics,0.07203008574423841,0.45458077380969547,0.0
6859,PIP4P2_proteomics,0.07374130324734522,0.45470327723601467,0.0
9713,TOP2A_proteomics,-0.07198734115506861,0.4548492248666278,0.0
5134,LYST_proteomics,0.07196993763735013,0.45495855029910237,0.0
155,ACTR1B_proteomics,0.07195512827875161,0.4550515912317547,0.0
2671,DPH2_proteomics,-0.07195120690985161,0.45507622930212255,0.0
7323,PSMB6_proteomics,0.07194502684965964,0.45511506029653687,0.0
9535,TMEM101_proteomics,0.09425169582389081,0.45518304812458843,0.0
1836,CHUK_proteomics,0.07192758401513062,0.4552246682804535,0.0
6825,PIGH_proteomics,0.07752390794355894,0.4552256763603223,0.0
1507,CCSER1_proteomics,-0.10796756183492563,0.455472979152598,0.0
9641,TMTC4_proteomics,-0.08461376253720855,0.45552415901730114,0.0
10795,ZNF708_proteomics,0.07742102989772273,0.45582598951199826,0.0
6462,P2RX4_proteomics,0.0718303405614619,0.4558359991185806,0.0
1109,C11orf58_proteomics,-0.07182834495629169,0.45584854946004955,0.0
9464,TIMM44_proteomics,0.07182473904630304,0.4558712274789422,0.0
5334,MCOLN1_proteomics,-0.08195428561568784,0.4558792522401373,0.0
708,ARPC4_proteomics,0.07180306180657767,0.4560075715395742,0.0
6039,NDUFV1_proteomics,0.07170264077807402,0.45663948802568166,0.0
2107,CPM_proteomics,-0.07169670720623257,0.456676841218584,0.0
6342,NUP210L_proteomics,0.07523534030653109,0.45690687899671345,0.0
7009,PNMA8B_proteomics,-0.07939904215641788,0.4569419442497882,0.0
2068,COQ3_proteomics,0.07164144442884171,0.45702481436213166,0.0
6244,NR4A3_proteomics,-0.0910120184480031,0.45703569910485936,0.0
690,ARMC7_proteomics,-0.0871796173227917,0.4570371495549892,0.0
3994,HAT1_proteomics,-0.07163870108531546,0.45704209219941466,0.0
8058,RRP15_proteomics,-0.07163704692075061,0.4570525104593195,0.0
5081,LRWD1_proteomics,-0.07159912686790089,0.45729137461825786,0.0
3818,GPD1_proteomics,-0.07159086961382222,0.45734339747624003,0.0
7386,PTPN11_proteomics,0.0715802581508678,0.45741025727638757,0.0
1792,CHEK1_proteomics,0.0751427593125473,0.45746250334234895,0.0
6447,OTUD3_proteomics,-0.09025021377355387,0.45747575183367817,0.0
5581,MPND_proteomics,-0.08164532277708128,0.4575852974099003,0.0
2987,EPHX2_proteomics,-0.07153443015750754,0.4576990685281743,0.0
9831,TRIM6-TRIM34_proteomics,-0.07153167648330416,0.4577164255912349,0.0
2226,CTDSP2_proteomics,0.10741919696967928,0.4577788921819996,0.0
9782,TRAM1_proteomics,-0.07150385278488017,0.45789182541054174,0.0
5865,MYO9A_proteomics,-0.07150185592701458,0.4579044149770077,0.0
958,BCL2L12_proteomics,-0.1134464140257409,0.4580831790821725,0.0
5725,MT1E_proteomics,0.07147058293109088,0.45810160645417686,0.0
6737,PGAM2_proteomics,-0.07497083109415924,0.45849531980459474,0.0
1014,BMP2K_proteomics,-0.07140335260091288,0.4585256854378141,0.0
8881,SPHK1_proteomics,0.09000022429031689,0.4587278376309413,0.0
4042,HEATR3_proteomics,-0.07135868975439609,0.45880753201475555,0.0
199,ADAT3_proteomics,-0.0730490956038534,0.45896001977213463,0.0
5029,LRBA_proteomics,-0.0713342000212278,0.4589621160334742,0.0
4837,KRT80_proteomics,0.07128077565063767,0.4592994410296607,0.0
4176,HNRNPC_proteomics,-0.07127199900308961,0.45935487045321116,0.0
7810,RHPN2_proteomics,-0.07125991383433375,0.45943120107871366,0.0
5690,MRTO4_proteomics,-0.07123290000363423,0.4596018473215051,0.0
