,Comparison,Correlation,P_value
8964,SF3B4_proteomics,-0.2245130596338084,0.16751945739202656
1816,CEP170B_proteomics,0.2286683111307251,0.16777655236501068
9612,ST6GAL1_proteomics,-0.22442851717404583,0.16777655236501068
6848,OTUD1_proteomics,0.22967622385443373,0.16810399801057221
4993,KIAA0753_proteomics,-0.2413012466353965,0.1693814009742371
3681,FOLH1_proteomics,0.23388256948989433,0.1693814009742371
4822,ITGA7_proteomics,-0.22394136122998012,0.1693814009742371
4008,GNPAT_proteomics,0.22395412865562347,0.1693814009742371
833,ATF7IP_proteomics,-0.2238981118927247,0.1694650508287121
970,BABAM1_proteomics,-0.22370462120216345,0.17027558660478923
3201,EPS15L1_proteomics,-0.2235927953292739,0.17069240037654082
7316,PKN2_proteomics,0.22348980006962382,0.1710671221867093
5741,MEF2C_proteomics,-0.22768145497384173,0.17120531338826958
5344,LPA_proteomics,-0.2233676192713211,0.17138463796727194
7261,PIK3AP1_proteomics,-0.22334695389305156,0.17138463796727194
10056,THEMIS_proteomics,-0.22322446635105764,0.1718558992457997
7614,PPP1R37_proteomics,0.22312145756680735,0.17223296904968888
4123,GRIP1_proteomics,0.25907591357160253,0.17236300461126242
9507,SPRR1A_proteomics,0.22296360513662508,0.17256375099620627
9126,SLC1A4_proteomics,0.22292486166107506,0.17256375099620627
10740,UBE2W_proteomics,0.25421170088660583,0.17256375099620627
274,AFF1_proteomics,-0.22296642656534318,0.17256375099620627
8818,SEC11C_proteomics,-0.2228808907683444,0.17265295319610388
11486,ZNF646_proteomics,-0.260391904050979,0.17293057351389546
8236,RC3H1_proteomics,0.22258387503437874,0.1738590163036176
2406,CTSV_proteomics,0.22254120121028376,0.17394247995100526
3740,FUBP1_proteomics,-0.22250291490172136,0.17400441359014535
2449,CXXC5_proteomics,-0.2704412122466786,0.17407833649394228
3442,FAM83A_proteomics,0.29098312377203644,0.17413803084570095
6550,NMI_proteomics,0.22234917313880637,0.1742559464196828
9944,TCN1_proteomics,0.2223565132613264,0.1742559464196828
9790,SYNM_proteomics,-0.22215636719304033,0.1749551820865612
7843,PSMG1_proteomics,0.22216369523697385,0.1749551820865612
1158,BST2_proteomics,0.2221009395339706,0.17499908742475836
9924,TCAF2_proteomics,0.22209625529947805,0.17499908742475836
911,ATP8B1_proteomics,0.22180662726763523,0.17582852760676557
2316,CRYAB_proteomics,0.2218010897669557,0.17582852760676557
10457,TRIM13_proteomics,0.23900244087155897,0.17582852760676557
1049,BDH2_proteomics,-0.2218805690368475,0.17582852760676557
6102,MTCL1_proteomics,0.22186908622178514,0.17582852760676557
1938,CHPF_proteomics,0.22173319009420228,0.17603902829518514
8344,RHOH_proteomics,-0.2590152498349064,0.17652938737702475
869,ATP2A3_proteomics,-0.2325645879060152,0.17665644211971204
5854,MKKS_proteomics,0.2215211882030777,0.1767134386807462
1935,CHN2_proteomics,-0.221471858270136,0.17683233195710985
7028,PCSK9_proteomics,0.22141042175055767,0.17695028158648188
2634,DENND4C_proteomics,-0.22134153911432394,0.17695028158648188
1799,CENPQ_proteomics,0.29916072181473763,0.17695028158648188
7990,R3HDM1_proteomics,0.2212955846539244,0.17695028158648188
1034,BCL3_proteomics,0.2213375437144714,0.17695028158648188
10460,TRIM2_proteomics,0.22136413010725942,0.17695028158648188
2795,DNAJC8_proteomics,-0.22122836969075133,0.17715902797290314
3597,FHAD1_proteomics,0.23831620761985517,0.17726726610852234
11128,WNT5B_proteomics,0.30400939265840654,0.1774159620575549
3420,FAM221A_proteomics,-0.24353642211091686,0.1774159620575549
4547,HSPB8_proteomics,0.22108621676366808,0.1774159620575549
8812,SDK2_proteomics,0.22105020430398442,0.1774159620575549
7175,PGM5_proteomics,-0.22101655238432058,0.17745768842140608
3034,EIF2AK2_proteomics,0.22092908435436096,0.17776861444040812
151,ACSS3_proteomics,-0.22087179270311263,0.17792886221184734
7863,PTGES_proteomics,0.23788999656235413,0.17824169767215822
9038,SHBG_proteomics,0.22072221331015393,0.1784254134975801
1188,C11orf52_proteomics,0.23150646206885134,0.17917724919804598
2343,CSPG4_proteomics,0.2203840051210954,0.17949747532287952
7105,PEAK1_proteomics,-0.22033863462057451,0.17949747532287952
9542,SRCIN1_proteomics,-0.2512253557443469,0.17949747532287952
802,ASNA1_proteomics,-0.22036727224877506,0.17949747532287952
7002,PCF11_proteomics,-0.22042631778992122,0.17949747532287952
8002,RAB14_proteomics,0.2202822960331858,0.17949747532287952
511,ANKRD52_proteomics,0.22033338753379086,0.17949747532287952
10332,TNS3_proteomics,-0.22031674785787217,0.17949747532287952
5584,MAPK1_proteomics,0.22021795912526315,0.17969514841485104
7250,PIGK_proteomics,0.22012109973800933,0.17993048710356357
500,ANKRD30A_proteomics,0.22539213934494418,0.17993048710356357
2904,DUOX1_proteomics,0.21994978690619152,0.18054286770236094
2229,COX20_proteomics,0.2199570488018367,0.18054286770236094
7183,PHACTR4_proteomics,0.21983457122769334,0.18081147044180826
9509,SPRR2A_proteomics,0.21982157148464262,0.18081147044180826
1919,CHL1_proteomics,0.2198345819575055,0.18081147044180826
2016,CLIC2_proteomics,-0.21977198438391873,0.18089758563441843
2624,DEK_proteomics,-0.21975452595862466,0.18089758563441843
4183,GTF2IRD1_proteomics,0.2747149837785406,0.18114321096191977
11078,WDR45B_proteomics,0.21955504286162303,0.18140255390592383
7793,PSD3_proteomics,0.21956431349487676,0.18140255390592383
3786,GALK1_proteomics,-0.21958963192070113,0.18140255390592383
6596,NOTCH3_proteomics,0.21951246309968073,0.18149207001897297
8139,RARG_proteomics,0.2579361161693659,0.18151989576766836
6163,MUSTN1_proteomics,-0.21934389884850297,0.18151989576766836
306,AGPS_proteomics,0.2193099330473322,0.18151989576766836
3948,GLRX3_proteomics,0.21945573185859568,0.18151989576766836
4922,KATNB1_proteomics,0.21938025200037867,0.18151989576766836
7384,PLEKHG4_proteomics,0.24149418045741725,0.18151989576766836
4917,KAT7_proteomics,-0.21941636945845996,0.18151989576766836
9061,SIGLEC10_proteomics,-0.22459321823744705,0.18151989576766836
10554,TSPAN1_proteomics,0.236427609397665,0.18151989576766836
6807,OPLAH_proteomics,0.21927605933075195,0.18151989576766836
451,AMOTL2_proteomics,0.21918288145457784,0.18165075619274604
9805,SZRD1_proteomics,0.2191959150320276,0.18165075619274604
5355,LPXN_proteomics,-0.21913203415110724,0.1817832127049794
6264,NAA15_proteomics,0.21901342231253465,0.18213457253649695
4109,GRAP2_proteomics,-0.21903473091937817,0.18213457253649695
5752,MEN1_proteomics,-0.21894359404760216,0.18236411107206396
7960,PYCR1_proteomics,-0.2189038438687677,0.18244065069495316
9497,SPON2_proteomics,0.2295126098381841,0.18364687533550178
11557,ZRANB2_proteomics,-0.21854719738065737,0.18401122046315796
4122,GRIK3_proteomics,0.30857564933581405,0.1842225423817141
811,ASPSCR1_proteomics,-0.2183121146436353,0.1842225423817141
2088,CNOT11_proteomics,0.21833916200407313,0.1842225423817141
6850,OTUD4_proteomics,0.21841567607673631,0.1842225423817141
855,ATOX1_proteomics,-0.21818628573709734,0.1842225423817141
8757,SCARB2_proteomics,0.21819370255726683,0.1842225423817141
2115,COA6_proteomics,-0.21817081652165318,0.1842225423817141
10656,TWSG1_proteomics,0.21812313696132085,0.1842225423817141
5299,LIN9_proteomics,-0.21811233368485294,0.1842225423817141
8756,SCARB2_proteomics,0.21819370255726683,0.1842225423817141
128,ACOT7_proteomics,0.21832103738528594,0.1842225423817141
5611,MARCKS_proteomics,0.21816649336773344,0.1842225423817141
8653,RUNX1T1_proteomics,-0.2313914684779223,0.1842225423817141
8150,RASAL3_proteomics,-0.21819184819896517,0.1842225423817141
2146,COL24A1_proteomics,-0.2181504756225919,0.1842225423817141
8816,SDSL_proteomics,-0.2181495537758552,0.1842225423817141
8404,RNF113A_proteomics,-0.21803561451462122,0.18449052135157537
6266,NAA20_proteomics,0.22321971439161156,0.18456232719368543
116,ACIN1_proteomics,-0.2630647875429879,0.1847457575349581
8380,RMC1_proteomics,-0.21772982592608103,0.1847457575349581
7967,PYGO2_proteomics,0.21777796579303985,0.1847457575349581
3659,FMO3_proteomics,0.21776668431801677,0.1847457575349581
117,ACIN1_proteomics,-0.2630647875429879,0.1847457575349581
756,ARMCX6_proteomics,-0.3619171258667878,0.1847457575349581
9926,TCEA2_proteomics,-0.26471463865521183,0.1847457575349581
11296,ZDHHC6_proteomics,0.22313902887503612,0.1847457575349581
5181,LAMA3_proteomics,0.21771264451527708,0.1847457575349581
10100,TIMM9_proteomics,-0.2179089896242703,0.1847457575349581
1340,CA9_proteomics,0.21783741693883557,0.1847457575349581
10857,USF1_proteomics,-0.21764093929414896,0.1848887929978442
637,ARAP2_proteomics,0.21761638470976158,0.18489010895322014
6475,NFAT5_proteomics,0.21758684381175017,0.1849171048581353
845,ATG4C_proteomics,-0.21753505507782225,0.1850320846557508
8726,SASH3_proteomics,-0.2175159306121198,0.1850320846557508
7871,PTGS2_proteomics,0.21748799934586832,0.18505102212658164
9284,SMARCD3_proteomics,0.21716660474309704,0.18645760500099368
7587,PPM1K_proteomics,-0.23922179160516127,0.18645760500099368
3706,FPGT_proteomics,0.2171196522693934,0.186575099937617
6797,OLFML2A_proteomics,0.21706689238791166,0.1867227603076996
7641,PPP4R2_proteomics,-0.21704128585897742,0.1867300002869288
6594,NOTCH1_proteomics,0.21679774374415176,0.18777281886609895
1425,CARD6_proteomics,0.2167918409097938,0.18777281886609895
2137,COL15A1_proteomics,-0.2165410790339113,0.18782190997528203
9988,TERF2IP_proteomics,-0.21654313635882955,0.18782190997528203
975,BAG2_proteomics,-0.21651453714457447,0.18782190997528203
4564,HUS1B_proteomics,-0.21651316492958553,0.18782190997528203
9013,SH3BGRL2_proteomics,-0.21646745764243083,0.18782190997528203
7972,PYURF_proteomics,-0.2274925599842283,0.18782190997528203
2186,COMMD8_proteomics,-0.21662688455957207,0.18782190997528203
9658,STK11_proteomics,0.22054062653934114,0.18782190997528203
6272,NAA50_proteomics,0.21651328423758467,0.18782190997528203
1321,C8orf76_proteomics,0.2833704364483034,0.18782190997528203
4880,JCAD_proteomics,-0.2164565327028538,0.18782190997528203
9104,SLAIN2_proteomics,0.21650067496109726,0.18782190997528203
1417,CAPZA2_proteomics,-0.21657925189344945,0.18782190997528203
7153,PFKP_proteomics,0.2165571307203882,0.18782190997528203
1395,CAMSAP2_proteomics,0.2164336541280103,0.18782190997528203
2386,CTNNBIP1_proteomics,0.216374819229992,0.18793743055234088
10525,TRPM4_proteomics,0.21616950169583055,0.1886694754061472
2526,DCAF11_proteomics,-0.21617741790327039,0.1886694754061472
11058,WDR11_proteomics,0.21616221708569355,0.1886694754061472
238,ADGRL2_proteomics,0.2160920181906995,0.18891059105187974
3635,FLI1_proteomics,-0.21599718154212105,0.18915571752821286
11077,WDR45_proteomics,-0.21600430835883283,0.18915571752821286
3851,GCDH_proteomics,-0.21594550408146523,0.1893006975204162
5650,MBD4_proteomics,-0.2158000721541048,0.1895614448949656
7030,PCYOX1_proteomics,0.21581968775452637,0.1895614448949656
5447,LUC7L3_proteomics,-0.21581010342414897,0.1895614448949656
2080,CNN1_proteomics,-0.2158649418718423,0.1895614448949656
5946,MPP5_proteomics,0.2155831855736092,0.19057268362976293
7854,PTBP2_proteomics,-0.21552704979530582,0.1907422146428255
984,BAK1_proteomics,0.21546866574069162,0.19092373255537798
2548,DCP2_proteomics,-0.21536023747568644,0.19136889689228226
8706,SAMHD1_proteomics,-0.21530779608529405,0.19151964429867238
10532,TRRAP_proteomics,-0.2152534940594732,0.19168034706290643
7704,PRKCA_proteomics,-0.21519859071898104,0.19184437749201372
3362,FAM114A2_proteomics,-0.21507763278619163,0.192357651168576
2314,CRTC3_proteomics,-0.21503328230630886,0.19246435806013998
8596,RRAS2_proteomics,0.21500987965167687,0.19246435806013998
8626,RTCA_proteomics,-0.21496663423466578,0.19256739742253776
949,AZU1_proteomics,0.21484723164381853,0.19282235821065286
1009,BCAR3_proteomics,0.2148560739817529,0.19282235821065286
6598,NOV_proteomics,0.22557990512651363,0.19282235821065286
2753,DNAH3_proteomics,0.23797080872054668,0.19284495352533743
7531,PON2_proteomics,0.2147228359109889,0.1929790047592167
9323,SMURF2_proteomics,0.21475784378250157,0.1929790047592167
6231,MYO1D_proteomics,-0.21473377131633747,0.1929790047592167
6438,NEDD1_proteomics,0.21465902189735547,0.19299672749576155
4736,INPP5F_proteomics,0.21469428851428363,0.19299672749576155
8097,RALA_proteomics,0.21464850422349488,0.19299672749576155
4607,IFI27_proteomics,0.23774393707787203,0.19305803175595113
175,ACVR1_proteomics,0.21436113064722684,0.19351950376633675
2284,CRCP_proteomics,0.23748610442494572,0.19351950376633675
8267,REEP4_proteomics,0.23616914078681603,0.19351950376633675
7591,PPOX_proteomics,-0.21446437475525923,0.19351950376633675
8268,REEP4_proteomics,0.23616914078681603,0.19351950376633675
708,ARHGEF6_proteomics,-0.21443947832288707,0.19351950376633675
11050,WBP4_proteomics,-0.21437747744325134,0.19351950376633675
4382,HK1_proteomics,0.21428786663171673,0.19365849081598246
9987,TERF2_proteomics,-0.21430503624731018,0.19365849081598246
5274,LIG3_proteomics,-0.2142219811121893,0.19375860870703487
7914,PTPRS_proteomics,0.21423278381662586,0.19375860870703487
1182,BUD31_proteomics,-0.21419549914055724,0.19377447061895403
8254,RCSD1_proteomics,-0.2141025852801648,0.1941433415256323
3069,EIF4G1_proteomics,0.2140416665613668,0.1942176770517971
10258,TMEM9B_proteomics,0.21404516538149404,0.1942176770517971
5938,MPI_proteomics,-0.22344155287657957,0.19443395059227658
5939,MPI_proteomics,-0.22344155287657957,0.19443395059227658
1565,CCDC85C_proteomics,0.21907125054420956,0.19443395059227658
4143,GSE1_proteomics,-0.21360993840816228,0.19589598431227206
9208,SLC41A3_proteomics,0.21362318365924565,0.19589598431227206
5561,MAP3K2_proteomics,0.21357152595102738,0.1959762818581152
11156,XPNPEP3_proteomics,0.21352855853500072,0.196081062674006
6831,OSBPL5_proteomics,0.2134781455661532,0.1961005435332857
11300,ZEB2_proteomics,-0.2135003743768461,0.1961005435332857
2850,DPH6_proteomics,0.21345225506561644,0.19611404809275826
11551,ZNHIT3_proteomics,-0.21851459444203136,0.19628671887958615
1364,CAGE1_proteomics,0.304486566770393,0.1965245159391252
4566,HVCN1_proteomics,-0.21324811364276736,0.1968333575129986
1173,BTN3A2_proteomics,-0.22383698620768427,0.1968447343105564
9403,SOGA1_proteomics,0.2131951794527595,0.19686710864168153
6501,NGFR_proteomics,0.21304050492781484,0.1975737946658431
5693,MCU_proteomics,0.21291859880454914,0.19785416947366435
4069,GPI_proteomics,0.21293111872234116,0.19785416947366435
1372,CALHM2_proteomics,-0.27882487433155306,0.19785416947366435
3577,FGD2_proteomics,-0.21289201823925508,0.19787199978186573
3422,FAM234A_proteomics,0.2128459409589575,0.1979098243178363
11437,ZNF48_proteomics,-0.24133723653746297,0.1979098243178363
8453,ROBO2_proteomics,0.228017666352566,0.1980230399877639
8978,SFTPA2_proteomics,0.21273906357013278,0.1980230399877639
9424,SOX15_proteomics,0.22338298230751225,0.1980230399877639
8651,RUNDC1_proteomics,-0.22806247274280622,0.1980230399877639
7852,PTAR1_proteomics,0.21266443430821486,0.19822262714129774
10152,TMC6_proteomics,0.2126243122625525,0.19831407252419173
8851,SELENOK_proteomics,-0.21766202902181678,0.19851948878458733
548,AOC3_proteomics,-0.21245723925655036,0.19887150203652484
853,ATM_proteomics,-0.21245168284728122,0.19887150203652484
972,BACH1_proteomics,0.21232695980537536,0.19931519859733363
1408,CAPN2_proteomics,0.21232346083198758,0.19931519859733363
7724,PRKX_proteomics,0.21225582417115457,0.19955652421021097
420,ALKBH5_proteomics,-0.21222501817312978,0.19959823351093678
8840,SEC63_proteomics,0.2121951546403785,0.19963489623941982
11329,ZFYVE27_proteomics,0.21213900197782698,0.1998143007826008
5893,MMP3_proteomics,0.21211469778500075,0.19981921098881106
8416,RNF141_proteomics,0.23364204850353498,0.19981921098881106
6903,PAGR1_proteomics,-0.2171464368796998,0.19987279312310424
3066,EIF4EBP1_proteomics,0.2119824091775493,0.2001636640085077
8419,RNF149_proteomics,0.216973990274456,0.20053870921525974
1683,CDA_proteomics,0.21181721647866092,0.20081184868594656
3026,EI24_proteomics,0.2116850753370525,0.2014070781760135
5820,MICALL2_proteomics,0.2116039263748506,0.20172473041146566
2270,CPVL_proteomics,-0.21157105622736305,0.2017786052556346
2966,ECSCR_proteomics,-0.21556149373829703,0.20187506505788397
6488,NFKBIA_proteomics,0.21143588683129513,0.2018893493358226
5267,LGMN_proteomics,-0.21144765351542888,0.2018893493358226
3887,GFOD2_proteomics,0.21147828929776394,0.2018893493358226
188,ADAM8_proteomics,0.21146458201092136,0.2018893493358226
5542,MAOB_proteomics,-0.21128701656335352,0.20217347851498818
2510,DARS_proteomics,0.21123354883299092,0.20217347851498818
4467,HNRNPM_proteomics,-0.21130368876734906,0.20217347851498818
359,AKNA_proteomics,-0.2112879130722248,0.20217347851498818
5550,MAP2K1_proteomics,0.2112280808516197,0.20217347851498818
2655,DGCR8_proteomics,-0.2112235479737593,0.20217347851498818
4466,HNRNPM_proteomics,-0.21130368876734906,0.20217347851498818
8245,RCE1_proteomics,0.2622581081175758,0.2022852836718998
3594,FGL2_proteomics,-0.21111343348624195,0.2022852836718998
3683,FOLR2_proteomics,-0.21112899086655937,0.2022852836718998
2979,EEA1_proteomics,0.21106607556320583,0.2022852836718998
4759,IPO13_proteomics,0.21107629999024072,0.2022852836718998
7817,PSMC2_proteomics,0.21110082661121765,0.2022852836718998
7702,PRKAR2A_proteomics,-0.21103876828313173,0.20230995071196503
10960,VEZF1_proteomics,-0.2109283961181243,0.20278965678530725
8983,SFXN1_proteomics,0.21084651043021416,0.20311387653474136
11130,WNT9A_proteomics,0.29539469000071206,0.20317456847507362
5261,LGALS3BP_proteomics,0.21075550639944884,0.20317456847507362
9106,SLAMF7_proteomics,-0.2212416453517701,0.20317456847507362
9632,STARD4_proteomics,0.24800962591921305,0.20317456847507362
8127,RAP2B_proteomics,0.21066378319406576,0.20349254858066565
2755,DNAH6_proteomics,0.31273905440842414,0.20353489551514858
9227,SLC7A1_proteomics,0.21062691100821251,0.20353489551514858
3731,FST_proteomics,0.21052207945378965,0.20389706733907292
131,ACOX1_proteomics,0.21042634221895287,0.20429377490336872
4424,HMGA2_proteomics,0.21040466127697052,0.20429377490336872
9055,SIAE_proteomics,0.21037034933069293,0.20435789187751888
2621,DEFA3_proteomics,0.21000402776785557,0.20550585043317432
8673,S100A12_proteomics,0.21008345940448697,0.20550585043317432
4448,HNRNPA2B1_proteomics,-0.21004951918953327,0.20550585043317432
2457,CYB5R3_proteomics,0.2100052910167492,0.20550585043317432
2513,DAZAP1_proteomics,-0.21008933971914606,0.20550585043317432
5948,MPP7_proteomics,0.21004080707809464,0.20550585043317432
2178,COMMD2_proteomics,-0.210120396156121,0.20550585043317432
3448,FAM83G_proteomics,0.2099689609534877,0.20557482832189514
6893,PADI4_proteomics,0.20990850535232608,0.2057845017699979
2537,DCBLD2_proteomics,0.2098369373699519,0.20605600521594164
882,ATP5MF_proteomics,0.23787981423352345,0.20605893195911268
5926,MOSPD2_proteomics,0.20978907208529549,0.20605893195911268
7259,PIGX_proteomics,0.2097709617704556,0.20605893195911268
769,ARPP19_proteomics,0.2097424264449165,0.20607963427895384
656,ARG1_proteomics,0.20963080844106607,0.20657402908838815
2980,EED_proteomics,-0.2095999538361027,0.20662027398185326
9274,SMARCA2_proteomics,-0.2095021057997033,0.20687739989772316
8698,SALL2_proteomics,-0.22577391916730588,0.20687739989772316
910,ATP8A2_proteomics,-0.20948616204549744,0.20687739989772316
682,ARHGAP45_proteomics,-0.20937190371014178,0.20738814611715276
3200,EPS15_proteomics,-0.2092984465128475,0.20767226396605917
8720,SARNP_proteomics,-0.20927353955646377,0.2076858034016021
6761,NXPE2_proteomics,0.3481698387942006,0.20830479677244856
9374,SNX13_proteomics,0.20911774669498925,0.20830479677244856
9751,SUPT6H_proteomics,-0.20889789331447783,0.2086412531724551
3971,GMPPB_proteomics,-0.20900669929486357,0.2086412531724551
3099,ELOF1_proteomics,-0.2139546803001911,0.2086412531724551
6304,NAPG_proteomics,0.2089117768491311,0.2086412531724551
8821,SEC14L2_proteomics,0.20895974603798384,0.2086412531724551
2435,CX3CL1_proteomics,0.2595806049622319,0.2086412531724551
8609,RRP8_proteomics,-0.20897445702342965,0.2086412531724551
6237,MYO5A_proteomics,0.2088782353223794,0.2086412531724551
11315,ZFP36L1_proteomics,0.20880112904510068,0.20894759823216136
5441,LTF_proteomics,0.20869280803164258,0.20942940258313503
5252,LEP_proteomics,0.2710488295019468,0.20977642157402795
9986,TERF1_proteomics,-0.20858628151594055,0.20977642157402795
6624,NR1H2_proteomics,0.20843299427341858,0.21051301938555433
2109,CNTRL_proteomics,-0.20840667182695766,0.21053543572751457
10376,TP53RK_proteomics,-0.20823205712813617,0.21132944084208116
4952,KCTD9_proteomics,0.20822127638606688,0.21132944084208116
10034,TGIF2_proteomics,-0.24334115104724593,0.21149505233858357
8157,RASSF2_proteomics,-0.20809931947347177,0.21149505233858357
8312,RFX3_proteomics,-0.2242636037756693,0.21149505233858357
9917,TBX21_proteomics,-0.2514744228320889,0.21149505233858357
1170,BTK_proteomics,-0.20814658452179652,0.21149505233858357
9455,SPATA22_proteomics,-0.2724498229499515,0.2117456429221466
7052,PDE3A_proteomics,-0.2079916118374567,0.2117456429221466
8375,RIPOR1_proteomics,0.20789715303980894,0.21202839098795703
5227,LCN2_proteomics,0.20790128113929476,0.21202839098795703
8335,RHBDF2_proteomics,0.20780273796336823,0.212437361492111
1912,CHERP_proteomics,-0.2077666575521693,0.21251591405384032
6292,NAGLU_proteomics,-0.20767540060109263,0.21277095273022295
6359,NCOA4_proteomics,0.20766083846955583,0.21277095273022295
10564,TSPO_proteomics,0.2126191990707246,0.21277095273022295
2944,E2F3_proteomics,-0.24283905445124987,0.21277095273022295
9872,TBC1D1_proteomics,-0.2075359336530137,0.21306966589782564
5746,MEGF8_proteomics,0.20754377280450892,0.21306966589782564
6769,OAS3_proteomics,0.20737347140373022,0.2138679197410472
6051,MRTFB_proteomics,0.2073259720535779,0.21401233228175545
5975,MRPL13_proteomics,0.20719900269623093,0.21461056914747415
4673,IKZF1_proteomics,-0.20716865021280811,0.21465742842660882
8710,SAP18_proteomics,-0.20709126364536884,0.21484670410208218
9081,SIRT1_proteomics,-0.20710815020934464,0.21484670410208218
11543,ZNF865_proteomics,0.24364063388636018,0.2152280858142952
5161,KTN1_proteomics,0.20693982935728156,0.2154603007144928
9462,SPATS2L_proteomics,0.20681201504233476,0.21593978041080275
9463,SPATS2L_proteomics,0.20681201504233476,0.21593978041080275
2531,DCAF6_proteomics,0.20669414217408277,0.21613275959818568
5833,MIGA1_proteomics,0.24327614458883995,0.21613275959818568
5671,MCEE_proteomics,-0.20675068181791584,0.21613275959818568
8334,RHBDF1_proteomics,0.20671982450092696,0.21613275959818568
9895,TBC1D8_proteomics,0.2066354208524966,0.2163200438593233
2324,CRYZL1_proteomics,-0.20643359807685074,0.21728454032896616
617,APOL1_proteomics,0.2064237789510885,0.21728454032896616
4242,HAMP_proteomics,-0.25644402009382117,0.21729685121540146
6662,NSL1_proteomics,-0.20638206848083007,0.21729685121540146
9912,TBP_proteomics,-0.20625975063842106,0.2178498199043014
7406,PLOD2_proteomics,0.2060340215962184,0.21850813519637963
3198,EPPK1_proteomics,0.20604095529724586,0.21850813519637963
7268,PIK3CG_proteomics,-0.20605908977672266,0.21850813519637963
10101,TIMMDC1_proteomics,0.20608709386359086,0.21850813519637963
10048,THBD_proteomics,0.20601396146210785,0.21850813519637963
7405,PLOD2_proteomics,0.2060340215962184,0.21850813519637963
5874,MMAA_proteomics,0.2059334596323222,0.21858586726187018
10354,TOP2B_proteomics,-0.22815595366463182,0.21858586726187018
10353,TOP2B_proteomics,-0.22815595366463182,0.21858586726187018
9026,SH3KBP1_proteomics,-0.20591422354948605,0.21858586726187018
9774,SYF2_proteomics,-0.20587128198027732,0.2186990350121497
5936,MPHOSPH8_proteomics,-0.2056942147842674,0.219471772114559
7862,PTGDS_proteomics,-0.20570646698741474,0.219471772114559
8363,RING1_proteomics,-0.20564245322247268,0.21964522505351053
211,ADARB1_proteomics,-0.20559717084752147,0.2197811554772687
4605,IFI16_proteomics,0.20553166952087518,0.2198318695822611
4606,IFI16_proteomics,0.20553166952087518,0.2198318695822611
10466,TRIM27_proteomics,-0.2055228209881106,0.2198318695822611
10237,TMEM39A_proteomics,0.318677570022669,0.21985062801523464
9514,SPRTN_proteomics,-0.20534647054388924,0.22058264789357707
6107,MTF2_proteomics,-0.2481480480984426,0.22058264789357707
3919,GIPC1_proteomics,0.20527347925384798,0.22077486996695417
9603,SSRP1_proteomics,-0.20512796984709852,0.22149711067555344
4335,HFE_proteomics,0.20506347797419036,0.2216750071148661
8469,RPAP1_proteomics,0.20505390872121995,0.2216750071148661
4934,KCNH5_proteomics,0.2775788078721764,0.22173261619609871
9054,SHTN1_proteomics,-0.20489615560181207,0.22234354006679458
8011,RAB22A_proteomics,0.2048640941109218,0.22240373120838802
1978,CKAP4_proteomics,0.20482298871893,0.22251704269182565
3445,FAM83D_proteomics,0.2047915794898802,0.22254973317252189
1633,CD247_proteomics,-0.20477386837650635,0.22254973317252189
847,ATG7_proteomics,-0.20474268665189832,0.22260501665030513
10105,TINAGL1_proteomics,0.20469356472708558,0.2227656594050406
4827,ITGAL_proteomics,-0.20458973200509406,0.22324797114842007
1326,C9orf64_proteomics,-0.2044708503375986,0.22381980336349366
7169,PGLYRP1_proteomics,0.20441862458390136,0.2239995177950931
7572,PPIF_proteomics,0.2043832887686949,0.22407975623620255
7616,PPP1R3G_proteomics,0.21334816766885123,0.22475594331657056
2501,DAGLB_proteomics,0.20419227858887756,0.22495139373353007
8696,SAFB_proteomics,-0.20400302252473212,0.2259443010221178
7368,PLEK_proteomics,-0.20397497478014054,0.22598189336344177
2296,CRISP3_proteomics,0.20391458286031033,0.22621166886633062
7075,PDIA6_proteomics,0.2038601611912905,0.22640616126750143
835,ATG101_proteomics,0.20375334985635107,0.22659050371247436
6364,NCOR1_proteomics,-0.2037424526728867,0.22659050371247436
669,ARHGAP25_proteomics,-0.20376761459445306,0.22659050371247436
11481,ZNF628_proteomics,-0.21961178514951507,0.22659050371247436
8864,SEMA3D_proteomics,0.2996990592455839,0.2267366878647018
2100,CNRIP1_proteomics,-0.20366650102457934,0.22678477057400312
4104,GRAMD1C_proteomics,0.22437866110312119,0.22679878112273963
7467,POF1B_proteomics,0.20358429945918516,0.22701657050370555
3584,FGFBP1_proteomics,0.20355542558920162,0.22705977937433702
10256,TMEM94_proteomics,-0.2193457707098998,0.22707559757468834
2920,DUSP9_proteomics,0.2255290021392994,0.22707559757468834
8601,RRM2B_proteomics,0.20340457316145216,0.22757264817147455
7959,PYCARD_proteomics,0.2190938094832544,0.2275741435900645
2812,DNMT1_proteomics,-0.2033156270565351,0.2275741435900645
5924,MORF4L2_proteomics,-0.20331932878781803,0.2275741435900645
7958,PYCARD_proteomics,0.2190938094832544,0.2275741435900645
6663,NSMAF_proteomics,0.20338270168625466,0.2275741435900645
493,ANKRD17_proteomics,0.20329020375675136,0.2275741435900645
1156,BSPRY_proteomics,-0.20322181616169863,0.22764027575193022
3253,ESM1_proteomics,0.27755525547861243,0.22764027575193022
2780,DNAJC13_proteomics,0.20317184446478792,0.22780419917980158
4930,KCMF1_proteomics,0.20314108130166203,0.22785948028894756
1023,BCL10_proteomics,0.2030437042251096,0.22820482045628238
5696,MDC1_proteomics,-0.20304026098725758,0.22820482045628238
1063,BICRAL_proteomics,-0.21865943820113615,0.2286215891757865
