,Comparison,Correlation,P_value
716,ASPA_proteomics,-0.3337429679859145,0.0003665470200072255
6021,NUDT15_proteomics,-0.34129180837801915,0.0003667248597165181
2780,EMB_proteomics,0.33361194115560777,0.0003686266169186384
2676,EEF2K_proteomics,0.33349770818463464,0.0003704485378464816
7785,SALL2_proteomics,0.3331717626366315,0.0003756928260759965
7052,PTPRCAP_proteomics,-0.36097708042436666,0.00037840950941662587
6222,PARD6B_proteomics,0.3328740769095774,0.0003805421240253458
8056,SH2D1A_proteomics,-0.3327919848921612,0.0003818895123496692
9253,TOMM70_proteomics,0.33269038483728114,0.0003835631760500717
3282,FNIP2_proteomics,0.34016870254922077,0.00038455630762513504
2260,DCAF5_proteomics,0.3322987869121453,0.0003900774195881219
10131,ZMPSTE24_proteomics,0.3317686412510863,0.000399058867158961
6507,PIK3CD_proteomics,-0.33176003913986385,0.00039920615749863104
1161,C5orf22_proteomics,0.3315005159175898,0.00040367348025162466
9132,TMEM173_proteomics,0.33130841378432024,0.00040700985071998806
8428,SP140_proteomics,-0.344954471057103,0.0004113693677719373
1544,CDK20_proteomics,-0.3607044585616127,0.0004122051455914007
2024,CPSF2_proteomics,0.3306637946326433,0.00041839187144560513
8009,SEZ6L2_proteomics,0.3380824827537672,0.00041981397724298066
4095,ICAM1_proteomics,0.3305299685651742,0.00042079126856537643
9847,VTI1B_proteomics,0.33038659602010784,0.0004233758787156686
4791,LPL_proteomics,-0.33020447999663693,0.0004266799998761649
8521,SRCIN1_proteomics,0.33018869494961484,0.0004269675021902046
9401,TRPC5_proteomics,-0.35243594016121477,0.0004289126696242212
686,ARRB2_proteomics,-0.32985409585007475,0.000433103864304275
8993,THEMIS_proteomics,-0.35218238358291176,0.0004333165703781078
82,ACAD8_proteomics,0.32979514546209676,0.00043419335573709997
3375,GABRG2_proteomics,0.40368742478736297,0.00043749761082545994
2908,ESD_proteomics,-0.32956515850823653,0.000438468022082874
9855,VWF_proteomics,-0.32946021890344,0.000440431328068848
2338,DDX60L_proteomics,0.3290200251014862,0.000448755344135369
2364,DEPTOR_proteomics,0.3289646896106575,0.00044981191308773237
10305,ZZEF1_proteomics,-0.3288969542703867,0.0004511083589786034
2531,DOHH_proteomics,0.3287681215625619,0.0004535836941799905
7419,RGL2_proteomics,0.3286022349952552,0.00045678937179089666
9327,TRAPPC12_proteomics,-0.32835195810146073,0.0004616653158301678
2262,DCAF7_proteomics,0.3282924786293766,0.00046283112662214704
2716,EIF2AK1_proteomics,0.3559245495510876,0.00046284437242542244
6190,PAIP1_proteomics,0.3574820052680753,0.00046820733398409873
10054,ZBTB7B_proteomics,0.327973868773066,0.00046912218869013425
1175,C7orf50_proteomics,0.32791656789848767,0.00047026192458107005
2048,CREB3L1_proteomics,0.4305762213015269,0.0004771690277149981
4896,LYZ_proteomics,-0.3275256202977358,0.0004781062388174455
2160,CUL4B_proteomics,0.3275207331235571,0.00047820505644314453
997,BPI_proteomics,-0.3275132273040691,0.00047835685909810113
9240,TNXB_proteomics,-0.3274112740768566,0.000480423222553747
2224,CYTH3_proteomics,0.32731143969312376,0.00048245459322284747
2551,DPM3_proteomics,0.3272536351307036,0.0004836343736459714
5839,NID1_proteomics,-0.3272444394649834,0.00048382229987803025
1035,BTBD10_proteomics,0.356449457619451,0.00048757688159689334
6316,PDE4D_proteomics,-0.32703053080961775,0.0004882128142474022
3359,FZD1_proteomics,0.32701660560955015,0.0004884998976765553
4530,KIT_proteomics,-0.32671116240392706,0.0004948361211332264
4751,LMAN2L_proteomics,0.3267074593581738,0.0004949133998966619
9937,WLS_proteomics,0.33223231490780436,0.0005026077776924819
2172,CWF19L2_proteomics,-0.32629684577607965,0.0005035516375942839
8800,TANC2_proteomics,0.3259689024507087,0.0005105500182688509
1667,CFHR5_proteomics,-0.32590501863368904,0.0005119236721814312
9537,TXNDC5_proteomics,-0.32586771014741145,0.0005127274635956936
1617,CEP41_proteomics,0.3258552987177158,0.0005129951182292135
924,BCL7A_proteomics,0.34610407156046963,0.0005156117382357613
6410,PGGHG_proteomics,-0.3251747860283568,0.0005278685561284348
2978,FAAH_proteomics,0.32516301536558945,0.0005281292691534045
2527,DOCK5_proteomics,-0.3250867330536824,0.0005298217458559383
1827,CLU_proteomics,-0.3250378990335665,0.0005309078416109809
6351,PDXDC1_proteomics,0.3250173123122983,0.0005313663143559654
6742,PON3_proteomics,0.32485547640151824,0.0005349831399822647
4026,HSBP1_proteomics,0.3245750406077621,0.0005413041165269046
8992,THEM6_proteomics,0.3245563731250305,0.0005417273041322131
8162,SLC22A18_proteomics,0.3245524128487803,0.0005418171217641416
8265,SLC9A7_proteomics,0.3714871710378323,0.0005448181110252831
3436,GCC1_proteomics,0.3242012086722093,0.0005498369189960863
5492,MTMR10_proteomics,-0.3241552316981605,0.0005508948422380688
1057,BZW2_proteomics,0.3238877428419372,0.0005570868865094007
10033,ZBTB10_proteomics,0.3296574762209806,0.0005589764998169011
846,AVL9_proteomics,0.3236947948787568,0.0005615930081463593
5320,MPP5_proteomics,0.3230939247151184,0.0005758410518836128
4614,KTN1_proteomics,0.32289853727309076,0.0005805451671044739
6383,PEX19_proteomics,0.32269332532507633,0.0005855237755428693
3777,GZMA_proteomics,-0.32249777276027447,0.000590304475749229
8439,SPAG7_proteomics,-0.32227350105840624,0.0005958313656701989
549,APOL1_proteomics,-0.3221222231222987,0.0005995861947811664
5849,NIPSNAP3A_proteomics,-0.32171565985074957,0.0006097852495898494
6220,PARD3_proteomics,0.3216491176050135,0.0006114696083024888
10144,ZNF143_proteomics,-0.32151416124871346,0.0006148988228497236
2987,FADD_proteomics,0.32143101259370127,0.0006170203887885009
10092,ZEB2_proteomics,-0.3213826055802704,0.0006182586007528512
9877,WDFY4_proteomics,-0.32135192591957873,0.0006190445412461874
2757,ELF1_proteomics,-0.3210657531833593,0.0006264198839197733
659,ARMC10_proteomics,0.3210252605836939,0.000627469957965965
4008,HPN_proteomics,-0.32961060249390006,0.0006337105191216383
1334,CC2D1A_proteomics,0.320531585448662,0.0006404026778020709
7788,SAMD4A_proteomics,0.32034053184399325,0.0006454729460946594
122,ACP6_proteomics,0.32015143962388637,0.0006505273841391886
9935,WIPI2_proteomics,0.32000049861113383,0.0006545880586898334
8827,TBC1D10C_proteomics,-0.3199777709787069,0.0006552014955847116
7259,RARS_proteomics,0.31994993545829775,0.0006559535165130459
9762,VAMP7_proteomics,0.3195141007065147,0.0006678319574217671
2298,DDHD2_proteomics,-0.3194753171873419,0.0006688984782383836
6783,PPL_proteomics,0.31940403557404196,0.0006708627477032736
5814,NFIC_proteomics,0.31874339513933675,0.0006893208737354302
4669,LBP_proteomics,-0.31868986372627295,0.0006908367256935191
8926,TELO2_proteomics,0.3184436676503882,0.0006978476821221069
7008,PTDSS1_proteomics,0.3184057235993743,0.0006989339993568538
5537,MVP_proteomics,0.31835536508664986,0.0007003781286026937
393,AMOT_proteomics,0.3182148376707782,0.0007044224998175736
8351,SNF8_proteomics,-0.31763547961248184,0.0007213233539414407
286,AIF1L_proteomics,0.3173856562410081,0.0007287250826414627
4368,JMJD4_proteomics,0.37684292897537935,0.0007297450497056594
10086,ZDHHC4_proteomics,0.39399551330571786,0.0007390699510568903
6934,PRPF40A_proteomics,0.32275345945859146,0.0007399607578086587
7001,PSTPIP1_proteomics,-0.3169721140135333,0.0007411304782081455
5510,MTRR_proteomics,0.31687389253794973,0.0007441051951653753
9527,TXLNA_proteomics,0.3166784538008221,0.0007500567603477788
9933,WIPF2_proteomics,0.3166605036272505,0.0007506055645690252
3343,FUCA2_proteomics,0.31659160898963207,0.0007527153476937097
326,AKR7A3_proteomics,-0.3165879632026871,0.0007528271449410012
8236,SLC43A2_proteomics,-0.3236970063965035,0.0007561433077803844
2128,CTNNA1_proteomics,0.3163446211607261,0.0007603236382202976
9826,VPS37C_proteomics,0.31633502661163215,0.0007606206073261751
3697,GRK6_proteomics,-0.3163015830268164,0.0007616565787076115
7515,RNF139_proteomics,0.38280806116717037,0.0007621815974452622
953,BIN2_proteomics,-0.3161282602916736,0.0007670462664691459
6377,PEX1_proteomics,0.3160243032963136,0.0007702956663726529
8317,SMG7_proteomics,0.3159757962419953,0.000771816165992111
4379,JPT2_proteomics,0.31593387691475366,0.0007731323794471263
589,ARHGAP15_proteomics,-0.31571400968009755,0.0007800696403449244
7870,SDC1_proteomics,0.315690614355345,0.0007808111544044143
6254,PC_proteomics,0.3156838396261552,0.0007810259996463429
2284,DCTN5_proteomics,-0.3153468135321176,0.0007917825657109152
3196,FGD1_proteomics,-0.33510605250406006,0.0007931027151055058
2983,FABP4_proteomics,-0.3153043832454113,0.0007931463412533345
6743,POP1_proteomics,0.3152986861790891,0.0007933296174340691
1639,CES3_proteomics,0.3632984751549485,0.0007944912204305666
5651,NAPSA_proteomics,0.31519040761392864,0.0007968203444780618
9823,VPS36_proteomics,-0.3151896882037829,0.0007968435840317901
6914,PRMT3_proteomics,0.31510352572144246,0.0007996314338986035
9948,WRN_proteomics,-0.3150591413121495,0.0008010710038352275
3470,GFOD2_proteomics,-0.31500650357303117,0.0008027813369156345
9435,TSPAN6_proteomics,0.3147742833865512,0.000810366713070761
9039,TIMM8B_proteomics,0.31475981197173275,0.0008108415793278947
5610,N4BP2L2_proteomics,-0.31457987607444976,0.0008167673108283407
901,BCAP31_proteomics,0.31451994434133157,0.0008187497879598812
7527,RNF181_proteomics,0.3144165079659213,0.000822181709010366
449,ANKRD50_proteomics,0.3143962857384027,0.0008228541991907954
7382,REM1_proteomics,-0.33238538216229324,0.0008262908020088216
9029,TIMM13_proteomics,0.31405402453533793,0.0008343126840186012
6430,PHACTR4_proteomics,0.31394400476724327,0.0008380268894882662
4818,LRRC17_proteomics,-0.40711090880112366,0.0008420810446214821
2080,CRYBG1_proteomics,0.313416769181871,0.0008560368248469153
6242,PATJ_proteomics,0.3134082208486826,0.0008563317223937951
7220,RALA_proteomics,0.3131948060437252,0.0008637242088865905
1602,CEP120_proteomics,-0.31310707162350343,0.0008667801330132057
7261,RASA1_proteomics,0.31303892663127925,0.0008691605442151295
10062,ZC3H14_proteomics,0.3129881209710547,0.0008709391524984351
9814,VPS25_proteomics,-0.31259449232646064,0.0008848324898213046
204,ADGRF5_proteomics,0.3122676310903132,0.0008965228554016036
9905,WDR55_proteomics,0.31217649756482435,0.0008998073645794273
4865,LTBP4_proteomics,-0.31216710290939487,0.0009001465782900626
865,B4GALT7_proteomics,0.340291729854139,0.0009034872241841883
2186,CXorf56_proteomics,0.31202160735217654,0.0009054149410461079
5853,NKAP_proteomics,0.3175630132429168,0.0009097538020765723
8804,TAOK2_proteomics,0.31754438927627554,0.0009104223956124307
4121,IFIT1_proteomics,0.3117938160651506,0.0009137198252109493
9003,THOC7_proteomics,0.31176003348369297,0.0009149573901448375
7391,RETREG2_proteomics,0.31161222716208775,0.0009203900413502307
6380,PEX13_proteomics,0.3508333912407434,0.0009269116255232893
3844,HDDC2_proteomics,-0.3111747081260873,0.0009366443276838229
5914,NOS1AP_proteomics,0.31826161013534116,0.000937486184007378
4330,ITIH3_proteomics,-0.31099629374829163,0.0009433475432236912
2455,DNAAF5_proteomics,0.3109533732587826,0.0009449666356373488
7528,RNF185_proteomics,0.3390401781275367,0.0009464192928295722
8678,STX7_proteomics,-0.3106819863797544,0.0009552630789984523
8761,SYTL2_proteomics,0.32997905792627935,0.0009642625098332428
5966,NRIP2_proteomics,-0.3998031927357498,0.0009684220845493404
1538,CDK14_proteomics,-0.3103040718294826,0.0009697719047489871
4183,IL1RAP_proteomics,0.31015530439086186,0.000975538341042314
1716,CHMP1B_proteomics,-0.310111206202793,0.0009772536545350897
9255,TOP1_proteomics,0.31009580692559396,0.0009778532977914862
7932,SELP_proteomics,-0.3099975184943968,0.0009816885413140768
8291,SMAD2_proteomics,-0.30988411794111415,0.0009861305237006028
3848,HDGFL3_proteomics,-0.3098799263991566,0.0009862950605443958
8547,SRPX2_proteomics,0.3098471267003894,0.0009875834616494355
2281,DCTN2_proteomics,-0.3096369251358584,0.0009958769050902106
215,ADH5_proteomics,-0.30954510950219527,0.0009995193740204255
1407,CCDC88B_proteomics,-0.30931580866695896,0.0010086692638292267
5224,MINOS1_proteomics,0.32189784450690023,0.0010285573218194205
212,ADH1B_proteomics,-0.30878734699862564,0.0010300485206865874
435,ANKRD22_proteomics,0.3087818635971016,0.0010302725064605266
6908,PRKN_proteomics,-0.36228208846619614,0.0010346849022146167
2817,ENPP3_proteomics,0.34964923582468677,0.0010378477382857428
637,ARID3A_proteomics,-0.3081669810142845,0.0010556729641203206
3509,GK_proteomics,-0.3081080323019513,0.001058137867321586
10276,ZNF806_proteomics,0.30805126654584175,0.0010605164523485853
1640,CETN2_proteomics,0.30789136298796177,0.0010672429356525111
3032,FAM168A_proteomics,0.3077632501575105,0.0010726601666455875
4753,LMBRD2_proteomics,0.3077384579362481,0.0010737113935420355
5232,MISP3_proteomics,0.3077115974637051,0.0010748513777265691
4066,HSPBAP1_proteomics,-0.3132594814653313,0.0010767382087838548
881,BANK1_proteomics,-0.31911268639303214,0.0010790086296593618
3845,HDDC3_proteomics,-0.30752656589823246,0.0010827343354297711
5384,MRPL51_proteomics,0.3205482252560269,0.001082884158470936
7815,SAYSD1_proteomics,0.30752092669052244,0.0010829754101402305
7327,RBM4B_proteomics,-0.320525453108131,0.0010838228267553423
7773,S100P_proteomics,-0.30721423373360157,0.0010961604159989095
5199,MICAL1_proteomics,-0.3071395426699741,0.0010993935369917488
6739,POMT2_proteomics,0.4439864296559614,0.0011001218801742563
4017,HRAS_proteomics,0.30711442700758607,0.0011004826601072083
1134,C20orf194_proteomics,-0.32799827817599636,0.0011048749574054035
7989,SERPIND1_proteomics,-0.3068637672525203,0.001111406372433762
7410,RFTN2_proteomics,-0.3601069448519185,0.001114976080255573
1689,CHCHD6_proteomics,0.3064801269336605,0.0011283168922465328
858,B3GNT7_proteomics,0.31931877467663655,0.0011346350263773365
1422,CCM2_proteomics,0.3062169125772658,0.0011400544439358119
2333,DDX56_proteomics,0.3062093430129771,0.0011403936346835117
8625,STIM1_proteomics,0.3061386099187955,0.0011435676194014011
3576,GNG2_proteomics,-0.3060838015297481,0.001146032553467586
181,ADAMTSL5_proteomics,-0.33919599601664363,0.0011471597581536976
8850,TBC1D9B_proteomics,0.3060098352666505,0.0011493667640290039
3887,HIC1_proteomics,-0.4096710246438152,0.0011520885845044016
4766,LNPK_proteomics,0.30584422587907073,0.0011568640901717289
3909,HIST2H2AB_proteomics,-0.3058247234865088,0.0011577499125003832
9493,TUBA1C_proteomics,0.3056855002887041,0.0011640915759366527
5774,NECTIN4_proteomics,0.3054735982894685,0.0011738045491542393
9820,VPS33B_proteomics,-0.3054735492136411,0.0011738068071745853
5246,MLLT1_proteomics,0.3051012653801065,0.0011910502343473715
3862,HECW2_proteomics,0.30488706611373195,0.0012010757712395369
4689,LECT2_proteomics,-0.30989473928236555,0.0012262570342640262
1551,CDK6_proteomics,-0.3043224756572464,0.0012278706709936329
6920,PROC_proteomics,-0.3042219964276945,0.0012326959798477407
6465,PHPT1_proteomics,-0.30403893524362363,0.0012415315252806334
2199,CYCS_proteomics,0.30392067683572843,0.0012472699457889702
6049,NUP50_proteomics,-0.30386879501038977,0.0012497950935335448
3665,GPSM3_proteomics,-0.3038027692637732,0.0012530153722942795
6898,PRKCI_proteomics,0.30372218777871834,0.001256955813757711
7612,RPL38_proteomics,-0.303596229458919,0.0012631377886025699
2774,ELOVL1_proteomics,0.30353506701686395,0.001266149583618665
4420,KCNN4_proteomics,0.32100741422264,0.0012695367896653966
1127,C1orf43_proteomics,0.36516018614712137,0.0012762023792899058
144,ACTR10_proteomics,-0.3032894653933757,0.0012783095757577748
2954,EXOSC9_proteomics,-0.3031897654192902,0.0012832760846714982
1417,CCL14_proteomics,-0.3031498740392449,0.0012852681698824213
9313,TRAF3IP3_proteomics,-0.3030530630380918,0.0012901144004362328
5580,MYO1C_proteomics,-0.3358334732067911,0.001293372657684459
336,ALDH16A1_proteomics,-0.30296753063350795,0.001294409869476345
7198,RABL3_proteomics,0.30292607714089365,0.001296496358071799
4541,KLHDC10_proteomics,0.30980645395102324,0.0012995318985785098
613,ARHGDIA_proteomics,-0.3028658603900969,0.0012995327145934887
2138,CTSC_proteomics,0.30276041161402084,0.001304865432522853
6954,PRRC2A_proteomics,0.3027371439341173,0.0013060447956353847
315,AKNA_proteomics,-0.30256466645796276,0.001314817406049086
3684,GRB2_proteomics,-0.3024385657756904,0.0013212650738275416
468,ANP32A_proteomics,-0.30239823719612247,0.001323333181714956
6204,PAM_proteomics,0.30238656175444095,0.001323932464732415
7277,RASSF2_proteomics,-0.3022469960036509,0.0013311153074904826
3070,FAM50A_proteomics,0.30222894010318135,0.001332047151547122
1196,CA3_proteomics,-0.3022077706903038,0.0013331404360878182
2785,EMC4_proteomics,0.3020924453044769,0.001339110711564425
10125,ZKSCAN7_proteomics,-0.3348286673572197,0.0013402334538384463
7100,PYGB_proteomics,-0.3018712670492088,0.001350628979039424
9248,TOMM22_proteomics,0.3017904838427781,0.001354858330694992
9985,YAE1_proteomics,0.37302394336571654,0.0013560297422319932
680,ARPC3_proteomics,-0.3016987234555035,0.001359676994704735
6248,PBDC1_proteomics,0.30150090161332527,0.001370118385901609
7740,RUNX1_proteomics,0.3012028254029662,0.0013859891418559409
4726,LIMD1_proteomics,-0.3010991688786062,0.0013915472767104381
4795,LRCH1_proteomics,-0.3009718229303497,0.0013984033939243115
9349,TRIM2_proteomics,0.30096561220430346,0.0013987385543027353
4072,HSPH1_proteomics,0.3007703912644418,0.001409310905149473
277,AHDC1_proteomics,0.3006987500228113,0.0014132088807306228
8593,STAB1_proteomics,-0.30056770558688306,0.001420364332505646
7304,RBM14-RBM4_proteomics,0.30051893226411924,0.0014230359127882907
9167,TMEM63B_proteomics,0.30049863810147254,0.0014241488795248064
9277,TPCN1_proteomics,0.3002588853920274,0.0014373573486030798
1318,CBL_proteomics,-0.3001836237793613,0.0014415265677636283
8666,STUB1_proteomics,0.3000690625742961,0.0014478939415022778
8653,STON1_proteomics,-0.3000184398733592,0.0014507157124149853
5311,MPEG1_proteomics,-0.30687881706181225,0.0014519076091601317
6168,PABPC1_proteomics,0.29974452106650473,0.0014660711442045554
7897,SEC22A_proteomics,0.29969982543338747,0.0014685906748892184
695,ARV1_proteomics,0.360829268963507,0.0014714463547949408
9640,UCK2_proteomics,-0.30501661966540616,0.0014767092536434269
8672,STX18_proteomics,0.2995197449726127,0.0014787818701381854
7886,SDR16C5_proteomics,0.29929062640892984,0.00149184111865522
1471,CD37_proteomics,-0.34519580946171907,0.001492553141493627
3621,GPAA1_proteomics,0.2991918658982977,0.0014975024907930533
1526,CDH1_proteomics,0.29916410591289255,0.0014990973210755505
6496,PIGS_proteomics,0.29907837130101556,0.0015040325789975693
6074,OCIAD2_proteomics,0.2990649454795371,0.001504806762898922
8254,SLC7A2_proteomics,-0.34257203774395334,0.0015235706605515249
782,ATP5F1D_proteomics,-0.29858767045878293,0.0015325645167092157
9610,UBIAD1_proteomics,0.3506617249058043,0.001533224403815056
8646,STK4_proteomics,-0.29854484201509535,0.0015350779633648665
3336,FTL_proteomics,-0.2985258401313832,0.0015361943136248564
8998,THOC1_proteomics,0.29835918557755337,0.0015460168094080815
2177,CXCL13_proteomics,-0.3036945234932232,0.0015521589169743826
4782,LPAR1_proteomics,-0.4359579660903755,0.0015525912770187897
5099,ME1_proteomics,-0.2982179986419702,0.001554382846288943
8406,SOGA1_proteomics,0.2980681303483726,0.0015633082518285747
7000,PSPH_proteomics,0.2979523449067736,0.0015702356853119599
1961,COPRS_proteomics,0.30332976553688623,0.0015735819097380122
9324,TRAPPC1_proteomics,-0.2977167296293429,0.0015844186523472136
264,AGPAT3_proteomics,0.2976981079001524,0.0015855445389899093
3146,FBXO45_proteomics,-0.29767176483010915,0.0015871385052509354
3860,HECTD3_proteomics,-0.297522107055933,0.0015962216328973234
158,ADA_proteomics,-0.29748842902642353,0.0015982721340725464
2108,CST6_proteomics,0.32281526955483075,0.0015997068549891463
1776,CLCC1_proteomics,0.2973021364254451,0.00160965788899662
5032,MAST3_proteomics,-0.29725970742031693,0.0016122613173741305
9809,VPS13B_proteomics,0.29716689692190207,0.0016179694623847031
3767,GULP1_proteomics,-0.29705129141380854,0.0016251052208050118
7332,RBMS2_proteomics,0.2968362211320783,0.0016384564783929634
2288,DCUN1D2_proteomics,0.31717335915994466,0.00164020696369034
5245,MLKL_proteomics,-0.2965935213598925,0.001653642401409059
8645,STK39_proteomics,0.2964936427149889,0.0016599288912912532
3784,H1FX_proteomics,-0.29647297667541167,0.0016612323422099486
5715,NDRG1_proteomics,0.29629842330935285,0.001672278889926829
3277,FNBP4_proteomics,-0.29609572030114817,0.0016851904642928186
295,AK3_proteomics,-0.2960770206299349,0.001686386120908285
1454,CD2_proteomics,-0.2960656231723049,0.0016871152514728194
2782,EMC10_proteomics,0.2960224434691635,0.0016898801847229166
1546,CDK4_proteomics,0.2959265135995678,0.001696037591264041
9551,TYW1_proteomics,0.30122646248053114,0.001702432521567377
1898,COL11A1_proteomics,0.2957588844892689,0.0017068459852866468
7162,RAB35_proteomics,-0.29571300260017885,0.0017098152270890595
8408,SON_proteomics,0.2955632405022596,0.0017195396917077414
8629,STK11_proteomics,0.33131372843617446,0.0017207211769427672
6982,PSMD10_proteomics,0.29545779244505677,0.0017264167810491285
8651,STOML1_proteomics,0.32207866567693044,0.0017426689287266455
1473,CD3D_proteomics,-0.3463916724853442,0.0017651352876454235
681,ARPC4_proteomics,-0.2948424544928747,0.0017670475111773414
2342,DEF6_proteomics,-0.2946458855132201,0.0017802084463212876
4019,HRG_proteomics,-0.29458431330306306,0.001784349141728302
746,ATG4A_proteomics,0.2945694205730779,0.001785351979230924
2792,EMID1_proteomics,-0.36413612523288363,0.0017979278809686975
9701,USE1_proteomics,0.294306737075285,0.0018031245673845915
1664,CFHR2_proteomics,-0.29430657541436156,0.0018031355541942727
3360,FZD6_proteomics,0.29427916643627505,0.0018049992021586358
9740,USP8_proteomics,-0.2942655441070448,0.0018059260889262767
2010,CPEB4_proteomics,0.2939353996548759,0.001828521991288267
2904,ERRFI1_proteomics,0.29385973628326634,0.0018337365245847672
3263,FMNL1_proteomics,-0.29378011145663463,0.0018392386172199013
9971,XPO4_proteomics,-0.2937576338479516,0.0018407945294189262
6770,PPIB_proteomics,-0.2937076013204896,0.0018442620898029263
5265,MMP15_proteomics,0.29893017805511174,0.0018539632282648917
780,ATP5F1B_proteomics,-0.29346010937296435,0.0018615019841729595
3802,HAPLN1_proteomics,0.30435619759443805,0.001870256254423278
9272,TP53BP2_proteomics,0.2932796955743349,0.0018741611687259963
34,ABCC10_proteomics,0.3199199718529762,0.0018788519086146626
6437,PHETA1_proteomics,0.3486068600082516,0.0018895332002538297
8506,SPTBN1_proteomics,-0.29294734445572435,0.0018976857117176203
6578,PLCB2_proteomics,-0.29281540435637554,0.0019070986328787697
9955,WWC3_proteomics,0.2927140050825271,0.0019143614073310335
679,ARPC2_proteomics,-0.2927053048353768,0.0019149857320208718
4973,MAP3K3_proteomics,-0.29263559698494146,0.0019199945866629855
7995,SERPINH1_proteomics,0.29262653888396,0.0019206463262220013
9649,UGCG_proteomics,0.3748601439539331,0.0019279248666196557
5927,NPC2_proteomics,0.29251983063392983,0.0019283391860595131
1499,CD8A_proteomics,-0.29247789850596095,0.001931369803249846
4413,KCNAB2_proteomics,-0.29245570191541126,0.0019329757921761194
6210,PANK3_proteomics,0.31095863282094693,0.0019343919256918057
7275,RASL12_proteomics,-0.29234579140806566,0.0019409459713661675
8527,SRF_proteomics,-0.2976626052784241,0.001942744173609182
1662,CFH_proteomics,-0.2923000142711171,0.0019442742749659443
4381,JTB_proteomics,0.3331921687048642,0.0019548568793655795
4408,KBTBD2_proteomics,0.2921380156073047,0.0019560941945545945
5531,MUSTN1_proteomics,-0.29209148029802107,0.001959501558502065
1296,CASP2_proteomics,0.29202037179598656,0.001964718574936089
4074,HTATSF1_proteomics,0.2919176499118785,0.0019722771696168086
7273,RASGRP4_proteomics,-0.30288669650044436,0.0019725639918790746
4729,LIMK1_proteomics,0.2918875489198835,0.0019744970746310955
1453,CD1A_proteomics,0.2985699058201312,0.0019768065983579992
2524,DOCK2_proteomics,-0.2917019737883516,0.0019882329931282983
7753,RXRB_proteomics,0.29167389843102143,0.001990318592002057
2072,CRTAC1_proteomics,-0.29164854658763917,0.0019922035734322237
2166,CUX1_proteomics,0.2916284399432527,0.001993699708018141
3275,FNBP1_proteomics,-0.2915133262262566,0.0020022849063058286
7087,PWWP2A_proteomics,0.29145281773151976,0.0020068110397673364
9800,VKORC1L1_proteomics,0.30385492792711954,0.0020077841732135146
8189,SLC25A4_proteomics,0.29137594691106417,0.0020125744524286233
4006,HPGD_proteomics,0.2913036261089485,0.002018010394921757
3790,HAAO_proteomics,-0.29123233925766445,0.002023381618649646
4633,LAMA3_proteomics,-0.29118675384605747,0.0020268231023421045
10016,YTHDF2_proteomics,0.2911690354658998,0.0020281621851341086
7493,RNASE4_proteomics,-0.29111211116735586,0.0020324697093627195
6009,NUBP2_proteomics,0.291077601433467,0.002035085126899997
7695,RRM2B_proteomics,0.2910066969447848,0.002040468380452374
9382,TRMT1_proteomics,0.2909101147234462,0.0020478218789756193
1838,CMIP_proteomics,-0.2907082187693526,0.002063271156450047
7878,SDF2L1_proteomics,-0.290638000978385,0.0020686689497464296
7182,RAB6C_proteomics,0.2958927433482094,0.0020731430893110724
6014,NUDC_proteomics,0.29054392269206836,0.0020759209705419014
744,ATG2B_proteomics,0.2904635188829038,0.002082137109249855
983,BOD1_proteomics,0.2903392860769146,0.0020917748376193097
5880,NMRAL1_proteomics,0.2902634869551265,0.0020976749776251366
7762,S100A13_proteomics,0.2900586798545879,0.002113692332529443
2800,EML6_proteomics,-0.2952396308654264,0.0021232269605358615
7374,REEP3_proteomics,0.28992690146548783,0.002124056713247494
4323,ITGB5_proteomics,0.2899186354239408,0.00212470836701367
3494,GIMAP4_proteomics,-0.2898649042485531,0.0021289486748231738
6214,PAPLN_proteomics,-0.2898613388540854,0.0021292303158686678
1420,CCL21_proteomics,-0.2950154818734064,0.0021406661914497443
7465,RIN2_proteomics,0.2897100157853518,0.0021412148714310478
6408,PGC_proteomics,-0.2962769805761564,0.002149169051388141
1493,CD74_proteomics,0.28948253566143,0.0021593457150115847
763,ATP11C_proteomics,0.2894792568998049,0.002159608053545476
4027,HSCB_proteomics,-0.2894753890284134,0.0021599175646556806
5442,MSRA_proteomics,-0.2894113338693083,0.0021650491592648245
2772,ELOC_proteomics,0.2892393520545592,0.0021788815462553536
2591,DTX2_proteomics,0.28918821548789514,0.0021830098052721012
601,ARHGAP30_proteomics,-0.28908539818745693,0.0021913316566771336
3379,GALC_proteomics,0.28907784993376723,0.002191943727230851
4188,IL33_proteomics,-0.28904779666595326,0.0021943822101570666
4250,IPO4_proteomics,0.28890240646174187,0.0022062136348818258
6516,PIN4_proteomics,-0.2888619311528554,0.0022095176376299174
7993,SERPINF2_proteomics,-0.2887373028401161,0.0022197191552253926
5438,MSLN_proteomics,-0.3069349395022265,0.002228630666394694
5286,MOB3A_proteomics,-0.2885929121235106,0.0022315915387931986
8097,SHPRH_proteomics,-0.30231441436667605,0.0022356183521997576
5048,MBD3_proteomics,0.28851247623000104,0.0022382301545838656
4963,MAP2K3_proteomics,-0.2884318639013031,0.0022449012279824503
6171,PABPN1_proteomics,0.2883206318761147,0.002254135728021059
9773,VAT1_proteomics,-0.2882721866469149,0.002258168375167651
6182,PAFAH1B2_proteomics,-0.2882230391470626,0.00226226613866645
5787,NEK8_proteomics,0.3492589982745456,0.002288757084548009
