,Comparison,Correlation_Luad,Correlation_Gbm,Correlation_Brca,Correlation_hnscc,Correlation_colon,Correlation_Lscc
7322,RSRC2_proteomics,,,-0.19891650416265072,,,
7323,EXOSC2_proteomics,,,0.19855676848980652,,0.2311461024201082,
7324,CTBP2_proteomics,,,-0.19835249818248374,,,
7325,EAF1_proteomics,,,-0.19831154843528856,,,
7326,KRT40_proteomics,,,0.21376594592661455,,,
7327,ZFP36_proteomics,-0.2999901901844547,,0.20547305609359,,,
7328,ZNF467_proteomics,,,-0.20934526482450885,,,
7329,TAPT1_proteomics,0.20590758758003125,,-0.1980572039551296,-0.2770505667310099,,
7330,SIAE_proteomics,,,-0.19798430397377864,,,0.22964227328066544
7331,SNUPN_proteomics,-0.2725935492029041,,-0.1978584759960826,,,
7332,TTC3_proteomics,,,-0.19768940657494605,,,
7333,SYNC_proteomics,,,0.21308003739415773,,,
7334,FNIP1_proteomics,,,-0.19764440513147594,,,
7335,CDC42_proteomics,0.1879754607063652,,0.19759837440485786,0.23335730701919735,0.3371256575778332,
7336,DERA_proteomics,-0.2570415321089025,,0.1975719384094308,,,0.23311283677568745
7337,CBWD2_proteomics,0.2433803918932095,,-0.19742570213022392,,,
7338,DDX60_proteomics,,,-0.1972921160332209,,0.3152279810387504,0.1978403048759599
7339,ZNF268_proteomics,,,0.1972292231443553,,,
7340,ABHD5_proteomics,,,0.1970136608370769,,,
7341,SBNO1_proteomics,,,-0.19691415528526626,,,
7342,SEP15_proteomics,,,0.19681192849944326,,,
7343,WDR24_proteomics,0.18753733589848806,,-0.19674429484066336,,,
7344,RBM41_proteomics,,,0.2287276324863695,-0.3356625283409523,,
7345,PGPEP1_proteomics,,,-0.1965301271596233,-0.35890099152649885,,-0.2307461787546272
7346,WWC3_proteomics,0.2927140050825271,,0.1965199304716667,,,
7347,MFN1_proteomics,,,0.19639091778914392,,-0.2554770745404453,
7348,FUS_proteomics,0.1984744506648626,,-0.196354350996182,,-0.39563743710018,
7349,GAS6_proteomics,,,0.196345270981266,,,
7350,RRAGA_proteomics,,,0.19630698913480568,,0.4156710430253998,
7351,PRKCDBP_proteomics,,,0.19625424793497576,,,
7352,FAM184A_proteomics,,,0.2397420955373947,,,
7353,PINX1_proteomics,,,0.24596399026470525,,,
7354,FBXL12_proteomics,,,0.22012448468550386,,,
7355,CCDC18_proteomics,,,0.2318601015548553,,,
7356,TMEM165_proteomics,,,0.19565290390133,,,
7357,EFNB2_proteomics,,,0.19553961810718345,0.2031938339121489,0.22537962913853174,
7358,NARS2_proteomics,,,-0.19551736536887512,,-0.2616396813784221,
7359,PPBP_proteomics,-0.2227183272774433,,0.19547157488840367,,,
7360,GDPD1_proteomics,,,-0.19545024430902144,,,-0.20441054184861307
7361,DDX23_proteomics,,,-0.19536121734973175,,-0.30247552751279905,-0.2353266394214
7362,AKR7A2_proteomics,,,-0.19524859504144246,,,
7363,GALNT1_proteomics,,,0.1951478147474748,,,0.19570542160433566
7364,MSL2_proteomics,,,-0.20211429714992624,,,
7365,SMS_proteomics,,,-0.19493759490799867,,-0.2292932824894515,
7366,LMO4_proteomics,,,0.2111752787324179,,,0.19015618275137725
7367,SLC35A4_ORF1_proteomics,,,0.19481448877368435,,,
7368,CHI3L2_proteomics,,,0.25534061967581,,,
7369,CACNA2D1_proteomics,,,0.19472032353914945,,,
7370,HINT3_proteomics,,,-0.1946957378049911,-0.2398215814027974,,
7371,INSM1_proteomics,,,-0.3487308218329244,,,
7372,ST7_proteomics,,,0.23955974250507395,,,
7373,ETFB_proteomics,,,0.19450361795141566,,,
7374,RNF40_proteomics,,,-0.19428725837015032,,,
7375,SLC4A2_proteomics,,,0.19423453423815826,,,
7376,C1orf43_proteomics,0.36516018614712137,,0.24216556652783136,,,
7377,IBTK_proteomics,,,-0.19396581654241524,,,
7378,DICER1_proteomics,0.19602135501060952,,0.19391130405321613,0.3163481817616357,,
7379,MED25_proteomics,,,-0.19375186629175384,,,
7380,LMCD1_proteomics,,,0.1937310110649944,,,-0.19121940479376412
7381,DDX42_proteomics,,,-0.1935637524931173,,,
7382,ITGB1BP1_proteomics,0.254267644227489,,0.2004917428893492,,,
7383,LAGE3_proteomics,,,-0.19334318457064611,,,-0.36181897455615547
7384,SURF1_proteomics,,,-0.19332665431596047,,,
7385,VPS39_proteomics,,,-0.19323895485548134,,,
7386,DECR2_proteomics,,,-0.19323877476160864,,-0.2318636475602192,
7387,CA1_proteomics,,,0.19313645227809412,,,
7388,TMEM106B_proteomics,0.4760758333323769,,-0.19310193466048767,,,0.2066668380347247
7389,GLE1_proteomics,,,-0.19303909641713185,,,
7390,SLC4A1_proteomics,,,0.19301774039598416,,,
7391,SLIT3_proteomics,-0.24460119669607874,,0.1930130651815402,,,-0.2913913934092994
7392,PPP1R7_proteomics,,,-0.19290710189312701,-0.27828120867069345,,
7393,SLC44A4_proteomics,,,-0.26965196424883864,,,-0.2379384945672385
7394,MEGF6_proteomics,,,0.19284075633725484,,,
7395,POLA2_proteomics,,,0.1927461982521592,,,
7396,KHNYN_proteomics,,,-0.19273757527290789,,0.2335801709656161,
7397,MED1_proteomics,,,-0.1927316800763968,0.19300458875809415,,-0.2490566124969528
7398,MUTYH_proteomics,,,0.2387597319057844,,,
7399,DUSP16_proteomics,,,-0.2489350263448279,,,
7400,EPT1_proteomics,,,0.1925550176895649,,,
7401,ZFHX3_proteomics,,,-0.19961474272821048,-0.2988546247226325,,
7402,MRPL17_proteomics,,,-0.19249800281377966,,-0.3788120002895796,
7403,VCAM1_proteomics,,,0.19235443480384687,,,
7404,RAB2A_proteomics,,,0.1923161630398701,,,
7405,SDR16C5_proteomics,0.29929062640892984,,0.1921896805258149,,,
7406,CNTNAP4_proteomics,,,-0.19301261281003887,,,
7407,LRRC14_proteomics,,,-0.19216327381760676,,,
7408,FUT11_proteomics,-0.2370981565210463,,0.1921283493216212,,,
7409,PKD1_proteomics,,,0.204879018831448,,,
7410,KLHL9_proteomics,,,0.19183116739635708,,,
7411,TAP2_proteomics,,,0.191754583608958,,,
7412,RPS19BP1_proteomics,,,0.19174000464960397,,,
7413,C5orf15_proteomics,,,0.22716626451726485,,,0.29373789934810696
7414,OGFOD1_proteomics,,,0.1916904619785079,,,
7415,ZMYM3_proteomics,,,-0.2065021796895631,,,
7416,ZNF462_proteomics,,,0.1911771199629045,,,
7417,ENY2_proteomics,,,-0.19114216991070224,,,
7418,CRTC2_proteomics,,,-0.19113613601582755,,,
7419,SHANK2_proteomics,,,-0.19100177961552425,0.23582662190407205,,
7420,STX7_proteomics,-0.3106819863797544,,0.19096761924811076,,,-0.2398164774169917
7421,URI1_proteomics,,,-0.19078486042362985,,,
7422,CCDC180_proteomics,,,0.3057090818739772,,,
7423,NFATC1_proteomics,,,0.1907121397539715,,,
7424,WTIP_proteomics,,,0.1977107870301084,,,
7425,MPC2_proteomics,,,0.19062372305322706,,,
7426,ZNF771_proteomics,,,-0.25191254508654115,,,-0.3624490994524081
7427,RAB34_proteomics,,,0.19058755466061733,0.2963923032200953,,
7428,NPTN_proteomics,,,0.1903575561313367,0.35708585997216624,0.4031249569797845,0.4278186043848085
7429,WDHD1_proteomics,,,0.19024253833149785,,,
7430,MEF2D_proteomics,-0.2691445635317892,,-0.1900241806642212,-0.2911881683839892,,-0.27469903616985786
7431,EIF2AK1_proteomics,0.3559245495510876,,-0.1968088795863332,,,
7432,DKC1_proteomics,0.23535803349182904,,-0.1898134805758373,,-0.3641998545839384,
7433,ING3_proteomics,-0.3765334927697185,,0.18977678815669816,-0.30872535123001443,,
7434,DPYS_proteomics,,,0.1896789040327457,,,
7435,DNAAF5_proteomics,0.3109533732587826,,-0.1896290461751032,0.28681879554935585,,
7436,GPBP1_proteomics,,,-0.18953999698483606,,,-0.19135655334520732
7437,POLM_proteomics,,,0.2317986800821555,,,
7438,AURKB_proteomics,,,0.1894218777063823,,,
7439,SRRM2_proteomics,,,-0.189342731403266,,,
7440,TAF4_proteomics,,,-0.1892159920709204,,,
7441,SETD2_proteomics,,,-0.18919950441767125,,,
7442,ZNF827_proteomics,,,0.2139263329256916,,,
7443,UBE2I_proteomics,,,-0.1890306635189026,,-0.2745819014301605,
7444,HMOX2_proteomics,0.4453657512368711,,0.1889989748254279,0.1905269103443519,,0.26027108778948194
7445,UBR1_proteomics,,,-0.1889581314283491,-0.19155921513588825,0.2605144364000286,
7446,ANP32E_proteomics,,,0.18887817813429467,,0.3438961713687185,-0.30993410820871725
7447,RAB1A_proteomics,,,0.18874627499042684,,,
7448,KMT2B_proteomics,,,0.1887310120446057,,,
7449,AHCTF1_proteomics,,,0.18863050068141435,,,
7450,MRPS26_proteomics,,,-0.18847141757354316,,,
7451,CHRD_proteomics,-0.20833493707027392,,-0.1953641294008934,0.3033694858270495,,
7452,METTL16_proteomics,,,-0.1884170626145384,,,
7453,MAP2K4_proteomics,,,-0.1883706700275896,,,
7454,PABPC3_proteomics,,,-0.18824664747514772,,,
7455,GSTZ1_proteomics,0.23972526397943195,,-0.1880639329037075,,0.2411397103026444,
7456,IQCB1_proteomics,,,0.20047720180244266,,,
7457,SEPN1_proteomics,,,0.18773586515533813,,,
7458,ISY1-RAB43_proteomics,,,-0.18764587894039908,,,
7459,ANKK1_proteomics,-0.2882644795709078,,0.1876412281677557,,,
7460,EIF5B_proteomics,,,0.18747071153938452,,,
7461,RBM22_proteomics,,,-0.18734984048321834,,,-0.23127345003879224
7462,SECISBP2L_proteomics,,,0.187314487317298,,,
7463,TRMT61B_proteomics,,,-0.18726942677999173,0.2392131984319741,,
7464,ANOS1_proteomics,0.20223862097556744,,-0.18716817426585108,,,0.19771948212322693
7465,PIGB_proteomics,,,-0.21050280562402734,,,
7466,HAUS3_proteomics,,,0.18696028148523747,,,
7467,WTAP_proteomics,,,-0.18693475906544135,,-0.2652708103183233,
7468,NXT2_proteomics,,,0.1868551236023578,,,
7469,ABCC11_proteomics,,,0.1994093750772536,,,
7470,SGPP1_proteomics,,,0.18681867661242185,,,
7471,NRIP1_proteomics,,,-0.19364154405627126,,,
7472,HBA1_proteomics,,,0.18673976160384476,,,
7473,CLEC3A_proteomics,,,-0.18664494767456127,,,
7474,ZNRD1_proteomics,,,0.18664259405628647,,,
7475,HDAC6_proteomics,,,-0.1865824914490129,,,-0.1882167040469498
7476,KIAA0232_proteomics,,,-0.2328418545913237,,,
7477,ZBTB39_proteomics,,,0.2754091240027379,,,
7478,RFT1_proteomics,,,0.2183472352071676,,,
7479,APOBEC3B_proteomics,,,0.18635414080459814,,,
7480,CHAC2_proteomics,,,0.1930040926437674,,,
7481,COQ8B_proteomics,,,-0.1861072437970228,,,0.19313241313726145
7482,KIF22_proteomics,0.23286765473390045,,0.1860712827471436,,,
7483,SCGB1D2_proteomics,,,-0.1860622283996311,,,
7484,CSTF1_proteomics,0.2614723463612251,,-0.18602602732897328,,-0.4044453440959739,-0.1905179081235655
7485,RFC5_proteomics,0.207861613567034,,0.19288510099397044,0.21688070451716285,,
7486,TMEM9B_proteomics,0.2587240260428809,,-0.1928250865542868,,,0.2128689058556202
7487,ANKRD17_proteomics,0.2531447993310018,,0.1859658106870719,0.19357827755942408,,0.2208046406747216
7488,RAP1A_proteomics,,,0.1859037244978101,,,
7489,FAM175B_proteomics,,,-0.18589733646681095,,,
7490,C4orf32_proteomics,,,-0.18559180330254826,,,
7491,GP1BA_proteomics,,,0.2574375422185101,,,
7492,SPTLC1_proteomics,0.3406149671986661,,0.18553851555282924,0.20882334508341052,,
7493,PRSS8_proteomics,0.34779044239667706,,-0.1854509293656576,0.3356533932143295,-0.31979291701898005,
7494,MCU_proteomics,,,0.18540940198754752,,,
7495,VWA9_proteomics,,,0.1851990882516011,,,
7496,CCDC137_proteomics,,,0.21424976512491287,,,
7497,SUDS3_proteomics,-0.2431740557093743,,-0.1851086765159618,,,
7498,TCEB1_proteomics,,,-0.18504131311857167,,,
7499,ABTB2_proteomics,0.22472813160850372,,0.2153122398524889,,,
7500,ABCC10_proteomics,0.3199199718529762,,0.30348209938388176,,,0.2416900792080451
7501,CDR2L_proteomics,,,0.18479369065604445,,,
7502,C6orf89_proteomics,0.4728742956891773,,0.20667263183858306,,,
7503,CD47_proteomics,0.19534429785352694,,0.1847108352268372,,0.2980519319381726,
7504,TPPP_proteomics,,,-0.18467242746970933,,0.2456768405444716,
7505,KIZ_proteomics,,,-0.27797967038345905,,,0.2987134669632995
7506,CD38_proteomics,-0.2644757030629016,,0.18460422197949414,-0.3879386887546149,,
7507,RPL36_proteomics,,,0.1843875634633592,,-0.22477042202327255,
7508,ANKRD52_proteomics,,,-0.1841017892006323,,,0.219922072171552
7509,ANO5_proteomics,,,-0.23967949524118426,-0.2007290019199813,,
7510,MRM1_proteomics,,,-0.18394035029330655,,-0.2706453213586411,
7511,STK3_proteomics,0.3907490667690602,,0.1838379963433977,,,0.2430916007018231
7512,METAP2_proteomics,,,-0.18377071447108,0.2296060836816334,,
7513,KAZN_proteomics,,,-0.18377048668830984,,,
7514,PIAS2_proteomics,,,0.19034280304171008,,,
7515,RPGR_proteomics,-0.2391899889665592,,-0.27371343975052465,,,
7516,SPG11_proteomics,,,-0.18353579190848127,,,
7517,FMC1_proteomics,,,-0.18350258013089327,,,
7518,COL22A1_proteomics,,,0.1902687170401638,,,0.3677119394368215
7519,NELFE_proteomics,,,-0.18333258547590686,,-0.2533486305166921,-0.2920977989172522
7520,IRF4_proteomics,-0.34638950559444665,,0.18823920023047566,-0.3864794009764706,,
7521,MOCOS_proteomics,-0.2243609867208688,,0.18322055278500105,,,
7522,GGCT_proteomics,0.6090062021637369,,,,,
7523,ADGRF1_proteomics,0.6068124376801186,,,,,
7524,CDK13_proteomics,0.541352988659871,,,0.1931082879757775,,
7525,SNX13_proteomics,0.5095785343045973,,,,,0.2350079844281384
7526,BAG6_proteomics,0.5043013171808813,,,,,
7527,GET4_proteomics,0.4946142413076791,,,,,
7528,ESRP1_proteomics,0.4871642358418356,,,0.20004477974468607,,0.22174464518091572
7529,RBP5_proteomics,-0.4853603088485604,,,-0.3052040849308457,,-0.2777422358697291
7530,GPR89A_proteomics,0.4701602634479226,,,,,
7531,SLC34A2_proteomics,0.4677176121160758,,,,,
7532,ZMIZ2_proteomics,0.4658341098280338,,,,,
7533,EMD_proteomics,0.4618219843307426,,,,-0.31171099683755216,0.22280929344904898
7534,PPP3CB_proteomics,-0.4487285436308015,,,,,
7535,RAB38_proteomics,0.4466356662850438,,,,,0.3734066824680768
7536,PAFAH1B1_proteomics,-0.4424657210286565,,,,,
7537,GALNT10_proteomics,0.4385655282913318,,,0.24813876808402624,0.2380081582536101,
7538,DDX41_proteomics,0.4366261247514048,,,,,
7539,TXNDC17_proteomics,0.4358109332325393,,,0.19117487300607355,,0.3920524662533641
7540,PPP3CC_proteomics,-0.4322714867138228,,,-0.359171461486856,,
7541,SETD7_proteomics,0.4309722915415085,,,,0.29197674736278123,
7542,TRIP11_proteomics,0.43083888253124497,,,,0.2542177081081024,
7543,RSPRY1_proteomics,0.42940077574713,,,,,
7544,PTK2_proteomics,0.42917422533124605,,,,,0.2137129321336757
7545,MAL2_proteomics,0.4383643543216296,,,,,
7546,DUSP6_proteomics,0.4352850223471825,,,,,
7547,ODR4_proteomics,0.4249355619572455,,,0.2398113710861787,,
7548,YIPF1_proteomics,0.4275808970973711,,,,,
7549,SLC35E1_proteomics,0.417126176457188,,,,,
7550,SI_proteomics,-0.5975355899050299,,,,,
7551,AMY1B_proteomics,0.4147514607537657,,,,,
7552,HERPUD2_proteomics,0.485186833955819,,,,,
7553,IRF2BPL_proteomics,0.4141247269685819,,,,-0.21601986392768147,
7554,SNX14_proteomics,0.4217601701899817,,,,,0.262241764613853
7555,UFM1_proteomics,-0.4126784066355599,,,,-0.3308607009790803,
7556,GPX2_proteomics,-0.4373507635473321,,,,-0.3524510317911441,
7557,XIAP_proteomics,0.4100451346445546,,,,,
7558,FGFR1_proteomics,-0.43453532126739003,,,,,
7559,ZFPL1_proteomics,0.4053350529578689,,,,,
7560,MS4A1_proteomics,-0.4272518229908282,,,-0.3643610610119348,,-0.2958372532855456
7561,IKZF3_proteomics,-0.3943951156819243,,,-0.3226251712291206,,-0.28551003662882063
7562,ITFG1_proteomics,0.39284880545541656,,,,,0.18746839817679667
7563,MX1_proteomics,0.39147932676012986,,,-0.20283487995154675,0.2866383096334796,0.19014105642399906
7564,CEP135_proteomics,-0.3911316613764656,,,-0.2743749145314367,,-0.2282566565152568
7565,GZMK_proteomics,-0.4250043099606932,,,-0.3191473739921007,,-0.2409325001866993
7566,CLCN7_proteomics,0.3906685267664506,,,,,
7567,CD163L1_proteomics,-0.3955432605200226,,,-0.2871356910174705,,
7568,SDC4_proteomics,0.3867834960118083,,,0.2516767229951131,,0.26825648423643195
7569,SNRK_proteomics,-0.3846046251043089,,,,,
7570,BNIP1_proteomics,0.38441817989224736,,,,,
7571,VEZT_proteomics,0.3832643091557233,,,,,0.24197409627119
7572,USP25_proteomics,0.38294523108033945,,,-0.2447749240844363,,
7573,SUMF2_proteomics,0.3823132473171332,,,0.513876120165785,,0.3439604184408954
7574,P2RX1_proteomics,-0.4481688277445325,,,,,
7575,STAG1_proteomics,-0.3775021589009077,,,,,
7576,ZNF346_proteomics,0.3772451079278162,,,,,
7577,BBIP1_proteomics,-0.4305092087148902,,,,,
7578,RNF175_proteomics,0.3843115718376237,,,,,
7579,CUEDC1_proteomics,0.3841281460284994,,,,0.2918856262127315,
7580,CTDP1_proteomics,-0.3741530170963837,,,,,-0.28109893884014964
7581,STAU1_proteomics,0.3735837817738594,,,,-0.4259801376855453,
7582,LCK_proteomics,-0.3708936631703347,,,-0.33114856046998725,,-0.24500011251487705
7583,IL37_proteomics,0.6124814208719738,,,,,
7584,BMX_proteomics,-0.5605382887366708,,,,,
7585,GALNT6_proteomics,0.3674730443860813,,,,,
7586,MID2_proteomics,0.3913598468873872,,,-0.34451257842541194,,
7587,VNN1_proteomics,-0.3667067713535783,,,,,
7588,UFC1_proteomics,-0.36662655992866017,,,-0.29689902090691833,,-0.25924057545967905
7589,SSSCA1_proteomics,0.3659178488108259,,,,,
7590,PCP4L1_proteomics,0.3651958041526431,,,,,
7591,ADAM15_proteomics,0.3627875980742541,,,,,0.32772850436665285
7592,APCS_proteomics,-0.3627398030475016,,,,0.25714590099388923,
7593,CDK5RAP2_proteomics,0.3625371247852113,,,,,-0.1955892742527118
7594,ATP5F1C_proteomics,-0.3625328843180949,,,,,
7595,EHF_proteomics,0.3624830516160361,,,,,
7596,MGRN1_proteomics,0.3611507686100598,,,,,
7597,PANX2_proteomics,0.4374480549778988,,,,,
7598,MACO1_proteomics,0.3585426543502056,,,,,
7599,SORBS3_proteomics,-0.35774926002211904,,,-0.2514903099341105,,
7600,RINT1_proteomics,0.3563175213213953,,,,,
7601,WDSUB1_proteomics,-0.3559686035066975,,,-0.19356922647534255,,
7602,GTF2B_proteomics,-0.3553736402515522,,,,,
7603,WDTC1_proteomics,0.3550431209891743,,,,,
7604,NAAA_proteomics,-0.3535892515026209,,,-0.3902383003594543,,
7605,GDF10_proteomics,-0.3531199872335159,,,-0.28245768435972496,,
7606,C16orf58_proteomics,0.3527468326340955,,,,,
7607,ARF5_proteomics,0.3525566136864282,,,,,
7608,ACAP2_proteomics,-0.3523022332213751,,,,0.30454439366667035,
7609,MALSU1_proteomics,0.3829757207223525,,,,,
7610,DCTN6_proteomics,-0.34900531621209524,,,-0.2335224134407406,,
7611,HUWE1_proteomics,0.3488855797856701,,,,-0.2030177150745671,
7612,AGAP2_proteomics,-0.3548255039679078,,,-0.2915368990976233,,
7613,ALDOA_proteomics,0.3481133539084685,,,,,0.3111494096369018
7614,RNF121_proteomics,0.35578855855234875,,,,,-0.22200911787193944
7615,TTC1_proteomics,0.3467696132334089,,,,,
7616,SSU72_proteomics,0.34633228493525503,,,,,
7617,MTMR9_proteomics,-0.34594924140293193,,,,0.3006486458415009,
7618,TTC38_proteomics,-0.3447648738458106,,,,,
7619,FAM118A_proteomics,-0.35061574031902604,,,,,
7620,GKN2_proteomics,-0.3719355672174319,,,,,
7621,ITIH5_proteomics,-0.34293406395967185,,,-0.3473024737686847,,-0.22651475997189666
7622,ATP5F1A_proteomics,-0.3426148369322798,,,,,
7623,TMEM120B_proteomics,0.3550193928025289,,,,,
7624,KDF1_proteomics,0.3668390920126733,,,0.2785425954186601,,
7625,TMTC2_proteomics,-0.499000417076432,,,,,0.2550001259374147
7626,GIPC2_proteomics,-0.3412806221076272,,,,,
7627,DCTN3_proteomics,-0.3406678430784859,,,-0.25465503548661395,,
7628,ASAP2_proteomics,-0.3405358500219626,,,,,
7629,IFI44L_proteomics,0.34571403801249445,,,,,
7630,ALG1_proteomics,0.33877103658335184,,,,-0.230362243445586,
7631,CR2_proteomics,-0.4267788926902433,,,,0.2923136080390363,-0.3224597793944298
7632,GOLGA5_proteomics,0.33691046899949084,,,,,
7633,FCRL5_proteomics,-0.3364108174435899,,,,,
7634,FAM110A_proteomics,0.4059026355864904,,,0.22710803449393546,,0.2599606115944859
7635,COA1_proteomics,0.4375084382898509,,,,,
7636,BLK_proteomics,-0.3655115525432901,,,,,
7637,STEAP4_proteomics,0.3350704431651324,,,,0.2931865277387356,
7638,ZBTB45_proteomics,-0.3707735423585073,,,,,
7639,TMEM184A_proteomics,0.3726027945977303,,,,,
7640,CD7_proteomics,-0.35723084746446043,,,-0.2449685224243186,,
7641,CARMIL2_proteomics,-0.3820765185630651,,,-0.4165152803861112,,-0.2805526376816275
7642,EEF2K_proteomics,0.33349770818463464,,,,,
7643,SH2D1A_proteomics,-0.3327919848921612,,,-0.3450567286982775,,-0.2496275323165201
7644,ZMPSTE24_proteomics,0.3317686412510863,,,,,
7645,SP140_proteomics,-0.34495447105710303,,,,,
7646,CDK20_proteomics,-0.3607044585616127,,,,,
7647,CPSF2_proteomics,0.3306637946326433,,,,-0.24157075347361096,
7648,VTI1B_proteomics,0.33038659602010784,,,,,
7649,TRPC5_proteomics,-0.3524359401612148,,,,,
7650,THEMIS_proteomics,-0.35218238358291176,,,-0.3070514885636562,,-0.23685248766432546
7651,GABRG2_proteomics,0.40368742478736297,,,,,
7652,VWF_proteomics,-0.32946021890344,,,-0.30004498414701364,0.3413618387955595,-0.1917096334550037
7653,DDX60L_proteomics,0.3290200251014862,,,,,
7654,ZZEF1_proteomics,-0.3288969542703867,,,,,
7655,CREB3L1_proteomics,0.4305762213015269,,,,,
7656,DPM3_proteomics,0.3272536351307036,,,,,
7657,BTBD10_proteomics,0.35644945761945096,,,,,
7658,PDE4D_proteomics,-0.3270305308096177,,,,0.4124064199733425,
7659,LMAN2L_proteomics,0.3267074593581738,,,,,
7660,CWF19L2_proteomics,-0.32629684577607965,,,,,
7661,CEP41_proteomics,0.3258552987177158,,,,0.2363317705363531,
7662,BCL7A_proteomics,0.34610407156046963,,,,,
7663,PGGHG_proteomics,-0.3251747860283568,,,,,
7664,SLC9A7_proteomics,0.3714871710378323,,,,,0.21274669279692893
7665,GCC1_proteomics,0.3242012086722093,,,,,
7666,MTMR10_proteomics,-0.3241552316981605,,,,,
7667,ARMC10_proteomics,0.3210252605836939,,,0.3089371594486466,-0.32466001652931537,
7668,CC2D1A_proteomics,0.320531585448662,,,,,
7669,RARS_proteomics,0.3199499354582977,,,,,
7670,DDHD2_proteomics,-0.3194753171873419,,,,0.27804953702550106,
7671,PTDSS1_proteomics,0.3184057235993743,,,,,
7672,SNF8_proteomics,-0.31763547961248184,,,,-0.227187917815932,
7673,PRPF40A_proteomics,0.32275345945859146,,,0.21030057868612972,-0.2890902887470068,
7674,TXLNA_proteomics,0.3166784538008221,,,,,
7675,GRK6_proteomics,-0.3163015830268164,,,-0.3433277605445449,0.2785849781723947,
7676,RNF139_proteomics,0.3828080611671704,,,,,
7677,SMG7_proteomics,0.3159757962419953,,,,,
7678,DCTN5_proteomics,-0.3153468135321176,,,-0.2321661566105391,,
7679,FGD1_proteomics,-0.3351060525040601,,,,,
7680,VPS36_proteomics,-0.3151896882037829,,,,-0.3105450484726234,
7681,WRN_proteomics,-0.3150591413121495,,,,,
7682,BCAP31_proteomics,0.3145199443413316,,,,-0.2617563858363128,0.24341465664750994
7683,RNF181_proteomics,0.3144165079659213,,,,,
7684,ANKRD50_proteomics,0.3143962857384027,,,0.26966204707807506,,0.4600127760496875
7685,REM1_proteomics,-0.33238538216229324,,,,,-0.345573525195551
7686,TIMM13_proteomics,0.31405402453533793,,,,-0.4165004567165128,
7687,LRRC17_proteomics,-0.4071109088011237,,,0.25039919390469506,,
7688,VPS25_proteomics,-0.31259449232646064,,,,-0.20141726388060133,
7689,WDR55_proteomics,0.31217649756482435,,,,,
7690,B4GALT7_proteomics,0.3402917298541389,,,0.19935888381382452,,
7691,CXorf56_proteomics,0.3120216073521765,,,,,
7692,NKAP_proteomics,0.3175630132429168,,,,,
7693,TAOK2_proteomics,0.31754438927627554,,,,,
7694,IFIT1_proteomics,0.3117938160651506,,,-0.1930881864972997,0.20836536267716,0.19393931639513828
7695,THOC7_proteomics,0.31176003348369297,,,,,
7696,RETREG2_proteomics,0.3116122271620877,,,,0.2919492436155777,
7697,NRIP2_proteomics,-0.3998031927357498,,,-0.19217249605212816,,-0.23721923553202776
7698,TOP1_proteomics,0.310095806925594,,,,-0.3389461273752254,
7699,HDGFL3_proteomics,-0.3098799263991566,,,,,
7700,MINOS1_proteomics,0.32189784450690023,,,,,
7701,PRKN_proteomics,-0.36228208846619614,,,,,
7702,ZNF806_proteomics,0.3080512665458417,,,,,
7703,BANK1_proteomics,-0.3191126863930321,,,-0.34166595082851337,,-0.2794928962181931
7704,RBM4B_proteomics,-0.320525453108131,,,,,
7705,B3GNT7_proteomics,0.3193187746766365,,,,,
7706,STIM1_proteomics,0.3061386099187955,,,,,0.3268010879240292
7707,HIC1_proteomics,-0.4096710246438152,,,,,
7708,HIST2H2AB_proteomics,-0.3058247234865088,,,-0.1904933982762308,,-0.3047833610317357
7709,VPS33B_proteomics,-0.3054735492136411,,,-0.1957857621784802,0.2939768141584289,
7710,HECW2_proteomics,0.30488706611373195,,,,,0.195550066150848
7711,NUP50_proteomics,-0.30386879501038977,,,,,
7712,KCNN4_proteomics,0.32100741422264,,,,,
7713,RABL3_proteomics,0.30292607714089365,,,,,
7714,KLHDC10_proteomics,0.30980645395102324,,,,,
7715,PRRC2A_proteomics,0.3027371439341173,,,,,
7716,AKNA_proteomics,-0.3025646664579628,,,,,-0.211398733007004
7717,FAM50A_proteomics,0.3022289401031813,,,,,-0.207585833476116
7718,ZKSCAN7_proteomics,-0.3348286673572197,,,,,
7719,YAE1_proteomics,0.3730239433657165,,,0.31640674680883984,,
7720,LIMD1_proteomics,-0.3010991688786062,,,-0.39761943757262935,,
7721,RBM14-RBM4_proteomics,0.30051893226411924,,,,,-0.2635984196074344
7722,TMEM63B_proteomics,0.3004986381014725,,,0.2035842019803087,,0.2192752114862676
7723,MPEG1_proteomics,-0.30687881706181225,,,-0.24989941036289734,,
7724,PABPC1_proteomics,0.29974452106650473,,,,,
7725,SEC22A_proteomics,0.2996998254333875,,,0.278251168455533,,0.2968497796813068
7726,ARV1_proteomics,0.36082926896350703,,,,,
7727,UCK2_proteomics,-0.30501661966540616,,,,,
7728,STX18_proteomics,0.2995197449726127,,,,,
7729,CDH1_proteomics,0.2991641059128925,,,0.2374270057419843,-0.2137325987015616,0.3857244099096886
7730,PIGS_proteomics,0.2990783713010156,,,0.20163638232389447,,0.2199569390680984
7731,UBIAD1_proteomics,0.3506617249058043,,,,,
7732,STK4_proteomics,-0.2985448420150953,,,-0.3510938588078639,,
7733,THOC1_proteomics,0.29835918557755337,,,,-0.2104289329564541,
