,Comparison,Correlation,P_value,Significant
4207,INAVA_proteomics,0.3387602455442974,0.0024150301311515643,1.0
5064,MCC_proteomics,0.2874013391198764,0.0024441990064863494,1.0
4481,KIF16B_proteomics,0.2873609216716744,0.0024478033002379032,1.0
7047,PSMB6_proteomics,0.28726155874403425,0.002456684548642881,1.0
1412,CD163L1_proteomics,-0.2871356910174705,0.002467976576918363,1.0
9427,TREX1_proteomics,-0.2870444668197655,0.002476189854839404,1.0
9525,TSPAN9_proteomics,0.2950594397156674,0.002481042740926783,1.0
383,AMPD1_proteomics,-0.2868460362902846,0.0024941405469618917,1.0
2443,DNAAF5_proteomics,0.28681879554935585,0.0024966139763483615,1.0
1551,CEBPB_proteomics,0.28681359518599137,0.0024970864150338982,1.0
2016,CRACR2A_proteomics,-0.29203366894279087,0.0025043390942556393,1.0
8224,SLC12A4_proteomics,0.28657401795909143,0.0025189389615184786,1.0
1276,CASK_proteomics,0.28643064350700004,0.0025320989050420318,1.0
2214,CYTH4_proteomics,-0.2944344442017075,0.0025366507882839144,1.0
4768,LMOD1_proteomics,-0.28629115015560486,0.0025449620805961704,1.0
1900,COL6A6_proteomics,-0.286099109656881,0.002562767204635112,1.0
2877,ERLIN1_proteomics,0.2860905860604352,0.002563560070385263,1.0
4623,KYAT3_proteomics,-0.2860017462739702,0.002571837129861154,1.0
9896,VIL1_proteomics,-0.3409735051250739,0.0025769616584480353,1.0
1769,CLIC5_proteomics,-0.28582519859164646,0.002588357339900352,1.0
8070,SERPINH1_proteomics,0.28568475602573057,0.002601567308350303,1.0
1960,COX17_proteomics,-0.2856678794736947,0.0026031587926745275,1.0
7682,RPL35A_proteomics,0.28564410505707494,0.0026054022448483405,1.0
552,ARAF_proteomics,-0.2855685253059017,0.0026125458429989744,1.0
5786,NECTIN1_proteomics,0.28546171623685185,0.002622671255753546,1.0
1738,CKS2_proteomics,-0.30825016561959384,0.0026469828741104897,1.0
954,BLOC1S3_proteomics,-0.28516721122237754,0.002650773549203826,1.0
8816,SYN1_proteomics,-0.4924130460916173,0.0026568676309100484,1.0
8397,SMG1_proteomics,0.2850234433890453,0.0026645904945619726,1.0
6951,PRKCQ_proteomics,-0.2844624529563252,0.0027191277771936324,1.0
6097,OAF_proteomics,0.2938141582235928,0.0027242244313838994,1.0
1831,CNNM4_proteomics,0.28440764040234967,0.002724509989284079,1.0
1154,C6orf58_proteomics,-0.28438194726358695,0.0027270361786488075,1.0
3695,GSK3B_proteomics,0.2843299831358221,0.002732151821765874,1.0
3501,GJB6_proteomics,0.292313351543633,0.0027338425036891123,1.0
4195,ILVBL_proteomics,0.2842924703834526,0.002735850159767307,1.0
1880,COL17A1_proteomics,0.2841235724873937,0.0027525575171020115,1.0
1951,CORO1C_proteomics,0.28409351416845796,0.0027555404947673967,1.0
2679,EHHADH_proteomics,0.28406779064159393,0.002758095600471148,1.0
159,ADA_proteomics,-0.2840251105633504,0.002762339699482697,1.0
114,ACOX1_proteomics,0.28387878957172663,0.0027769345103560023,1.0
7153,PUDP_proteomics,-0.28372246427812176,0.002792603886780122,1.0
100,ACE_proteomics,-0.2837202812431072,0.0027928232673168044,1.0
3539,GMPPA_proteomics,-0.2835135784300567,0.0028136659561490735,1.0
7887,SBF2_proteomics,0.28347699362550166,0.0028173695030016266,1.0
5527,MUC5B_proteomics,-0.28344598214362504,0.002820512288199694,1.0
6913,PRDX3_proteomics,-0.2834253313371379,0.0028226068454588757,1.0
991,BPIFB2_proteomics,-0.2834114898459641,0.002824011535374088,1.0
1157,C7orf25_proteomics,0.2912982246097269,0.0028330095742463623,1.0
7608,RNF216_proteomics,0.4216608368541965,0.0028367182464239787,1.0
3522,GLS_proteomics,0.2832230349804511,0.002843199400410351,1.0
9409,TRAP1_proteomics,0.2830937518896818,0.0028564303685751054,1.0
7677,RPL30_proteomics,0.2830349286398146,0.0028624687249131503,1.0
190,ADD1_proteomics,-0.2829170188948622,0.002874607066554793,1.0
800,ATP6V1E1_proteomics,-0.28289844070026327,0.0028765238368820456,1.0
9758,ULK3_proteomics,-0.28274962350169497,0.002891919328478049,1.0
86,ACADS_proteomics,-0.2826170624404104,0.0029056954824343735,1.0
6787,POSTN_proteomics,0.28260614811526896,0.0029068323595484668,1.0
3440,GDF10_proteomics,-0.28245768435972496,0.002922336702918917,1.0
9571,TTLL12_proteomics,0.28231632670616835,0.0029371680489007944,1.0
3242,FLNA_proteomics,0.2821836213147666,0.002951153184912804,1.0
7986,SEC63_proteomics,0.28218351113540197,0.002951164820992455,1.0
5176,MFAP4_proteomics,-0.282108202367645,0.0029591278671925536,1.0
7282,RACK1_proteomics,0.2821063452785258,0.0029593244772143424,1.0
6070,NUP210_proteomics,-0.28201334164441383,0.002969185814640864,1.0
9316,TNRC6A_proteomics,0.28994016060079564,0.002970734833119303,1.0
6876,PPP2R5C_proteomics,0.281929629346816,0.0029780872412603528,1.0
3319,FSTL3_proteomics,0.4689103143014217,0.0029823828433295165,1.0
3759,GZMA_proteomics,-0.28182270301560464,0.002989492005800239,1.0
5216,MID1IP1_proteomics,-0.2870014959836335,0.002993540238650508,1.0
3700,GSR_proteomics,-0.28178027468054867,0.002994028288030022,1.0
7837,S100A4_proteomics,-0.28160791008519953,0.003012520607939138,1.0
1444,CD53_proteomics,-0.28156624335955216,0.0030170062547413092,1.0
9552,TTC33_proteomics,-0.28154341619995044,0.0030194662669223034,1.0
251,AGO1_proteomics,-0.2813559215475086,0.0030397403365888982,1.0
6544,PIK3C2A_proteomics,0.2813037787114324,0.0030454003289739576,1.0
6293,PCCA_proteomics,-0.28127289357387675,0.0030487573109745335,1.0
8935,TBCEL_proteomics,-0.28113626068628844,0.0030636482296646154,1.0
4633,LAD1_proteomics,0.2810010059671569,0.003078453319502541,1.0
6588,PKN2_proteomics,0.2808983901864799,0.0030897286007977635,1.0
7474,REXO4_proteomics,0.2807525028254024,0.003105822411934737,1.0
6318,PCNA_proteomics,0.28073294856029457,0.003107985290829034,1.0
2284,DDB2_proteomics,0.2806020807750379,0.0031224953373795686,1.0
4794,LPIN1_proteomics,-0.2805689704386255,0.0031261761039595997,1.0
6648,PLEKHH3_proteomics,0.3879901492841691,0.003130127469610152,1.0
3062,FAM83B_proteomics,0.28048224982327946,0.0031358350371426063,1.0
4308,ITGA7_proteomics,-0.28032503487118876,0.003153414030954649,1.0
6335,PDCD11_proteomics,0.2800803053987091,0.0031809547256038575,1.0
8941,TBL3_proteomics,0.2800136226629599,0.0031884962559554893,1.0
1502,CDH5_proteomics,-0.2799482110997201,0.003195909626356769,1.0
7964,SDSL_proteomics,-0.2798478206395736,0.0032073174281299923,1.0
8764,SUB1_proteomics,-0.2798264618375527,0.0032097492355274166,1.0
1556,CELF1_proteomics,0.2798239833024264,0.003210031536494647,1.0
615,ARHGEF4_proteomics,0.30074550995372895,0.003226093822092527,1.0
5914,NOC4L_proteomics,0.2795285706978372,0.0032438387293675674,1.0
5495,MTIF3_proteomics,-0.27938841321196123,0.003259990016831273,1.0
4736,LIMD2_proteomics,-0.27936737074265383,0.0032624211077402114,1.0
1814,CMTR1_proteomics,-0.27933422463110447,0.0032662538664099466,1.0
2933,EXOSC3_proteomics,0.279274641631969,0.0032731537511681264,1.0
7297,RAF1_proteomics,-0.27919653062304517,0.003282219061887868,1.0
7351,RASSF3_proteomics,-0.38618047537410444,0.0032853083895987025,1.0
8136,SH3BGRL2_proteomics,-0.2791106757863605,0.003292209102210691,1.0
5704,NCF4_proteomics,-0.27905312381607306,0.0032989211085438916,1.0
4237,INTS13_proteomics,0.2789406225046497,0.003312077087387302,1.0
3655,GPX1_proteomics,-0.27891059341801283,0.0033155966652350364,1.0
3952,HMGN4_proteomics,-0.2788980657348802,0.0033170659726344098,1.0
6230,PALLD_proteomics,0.27866565361741524,0.003344430634282366,1.0
6298,PCDHB2_proteomics,0.2949738040412157,0.0033564901753612274,1.0
4428,KDF1_proteomics,0.27854259541866006,0.003359001663906755,1.0
6610,PLAUR_proteomics,0.27850352709489623,0.003363639555611122,1.0
10099,YAE1_proteomics,0.31640674680883984,0.003365764472828959,1.0
6687,PLXND1_proteomics,-0.2782982283478794,0.003388105652083683,1.0
6863,PPP1R7_proteomics,-0.27828120867069345,0.003390141092804406,1.0
7972,SEC22A_proteomics,0.278251168455533,0.0033937363820908434,1.0
4443,KDSR_proteomics,0.2781771522988409,0.0034026094321707168,1.0
4701,LENG1_proteomics,-0.29452680763020195,0.0034071380294001564,1.0
7404,RBMS1_proteomics,0.2780162896075907,0.003421965475648464,1.0
8704,STEAP3_proteomics,0.27770448842258644,0.0034597650382743464,1.0
5009,MAPRE2_proteomics,-0.27765869120675823,0.0034653484638420065,1.0
623,ARID3A_proteomics,-0.27762910515384803,0.0034689597821641748,1.0
1580,CEP128_proteomics,-0.2826110933100002,0.0034887659609942603,1.0
3910,HK2_proteomics,0.27722417604251126,0.003518726538502446,1.0
6193,P3H3_proteomics,0.27721439067597264,0.003519937068700038,1.0
3543,GMPS_proteomics,0.2771951339608529,0.0035223203734698937,1.0
7279,RAC2_proteomics,-0.2771000333434056,0.0035341117281071327,1.0
5899,NME6_proteomics,0.311186736096979,0.003541207056161061,1.0
981,BOP1_proteomics,0.2768678669186577,0.0035630464823914808,1.0
1917,COMMD8_proteomics,0.27674141777855754,0.0035788949665225157,1.0
7880,SASH1_proteomics,-0.27665907199458156,0.0035892497225018024,1.0
5542,MXRA5_proteomics,0.276589293743018,0.003598045165000917,1.0
2552,DSP_proteomics,0.2765595980728908,0.003601794117975277,1.0
7859,SAMD4B_proteomics,0.2765442820819093,0.003603729065961876,1.0
8181,SIGIRR_proteomics,-0.3218090847988808,0.0036038284642132745,1.0
6126,OLFML1_proteomics,-0.2763280917479417,0.0036311411121982724,1.0
7745,RPS6KA3_proteomics,-0.276296087135136,0.0036352150123853282,1.0
1071,C15orf48_proteomics,-0.27627828846290414,0.0036374823964069655,1.0
8848,TACC1_proteomics,-0.2761594364790158,0.0036526555536873485,1.0
4098,IDO1_proteomics,-0.2760948280861697,0.0036609275231211436,1.0
3049,FAM3D_proteomics,-0.27608673369114156,0.0036619650510145156,1.0
7022,PRX_proteomics,-0.2757136793127968,0.003710069576875155,1.0
4386,KANK3_proteomics,-0.2754369787729397,0.003746114487658655,1.0
7864,SAMSN1_proteomics,-0.27543275786854154,0.0037466667531175064,1.0
7941,SDC2_proteomics,0.28183310078466567,0.0037506772045794263,1.0
1200,CAD_proteomics,0.2753419613891346,0.00375856429205555,1.0
8319,SLC39A6_proteomics,0.3223441271333412,0.0037657131797147413,1.0
5330,MPV17_proteomics,0.27517856605537927,0.003780060142347239,1.0
2550,DSG3_proteomics,0.2751481630523081,0.0037840720118645916,1.0
5587,MYO19_proteomics,0.2750822512863445,0.0037927825906623994,1.0
4231,INPPL1_proteomics,-0.2750271614131501,0.0038000767774400788,1.0
3154,FCGR2B_proteomics,-0.2749177918882426,0.0038145951246122863,1.0
9705,UBL5_proteomics,-0.27490694311631425,0.003816037959065014,1.0
8346,SLC8A1_proteomics,-0.3771753179520383,0.0038258670638232533,1.0
9764,UNC13D_proteomics,-0.2746832665777269,0.0038458950123049216,1.0
1358,CCDC80_proteomics,0.27465236618861033,0.0038500361013432275,1.0
9926,VPS35L_proteomics,-0.27462033555484816,0.0038543328741616747,1.0
9448,TRIM38_proteomics,-0.27454146775183175,0.0038649309658382747,1.0
366,ALOX5_proteomics,-0.2744756427264513,0.003873796369425098,1.0
7869,SAP30L_proteomics,-0.282148114843041,0.0038837549524532136,1.0
1582,CEP135_proteomics,-0.2743749145314367,0.003887397838409716,1.0
8562,SPN_proteomics,-0.27418607839406156,0.00391301193405965,1.0
6504,PHLDB2_proteomics,0.27414138924000747,0.003919095726047196,1.0
7503,RGS14_proteomics,-0.2740959128674212,0.003925295379593738,1.0
9430,TRIAP1_proteomics,-0.2740247420311126,0.003935015505771576,1.0
237,AFG1L_proteomics,-0.273862258920922,0.003957287370968478,1.0
7073,PSME2_proteomics,-0.27334356469040505,0.004029142863362728,1.0
1756,CLEC11A_proteomics,0.2732677718496931,0.004039739764817091,1.0
7849,SAAL1_proteomics,0.27301412870860897,0.004075384265465161,1.0
4872,LUC7L2_proteomics,-0.27254807866447806,0.004141612617956643,1.0
2423,DKK3_proteomics,0.2725363903611997,0.004143285896232618,1.0
4796,LPIN3_proteomics,0.2725209010911499,0.004145504246313018,1.0
2048,CRTAP_proteomics,0.27233669491281753,0.004171967543876289,1.0
3563,GNG2_proteomics,-0.27212884000234966,0.004202009597303327,1.0
6747,POLR1E_proteomics,0.2720044634578892,0.004220078585913745,1.0
6439,PFKFB2_proteomics,0.2719797605776638,0.004223675592815345,1.0
233,AFAP1L2_proteomics,0.27176636562473816,0.004254862522484216,1.0
9119,TK2_proteomics,-0.2717526053984593,0.004256880579796332,1.0
4673,LBH_proteomics,-0.27156784582557686,0.004284060192026475,1.0
6590,PKP1_proteomics,0.27156451029393847,0.004284552297847711,1.0
6374,PDLIM4_proteomics,0.27149542245536007,0.0042947565037819565,1.0
1087,C19orf66_proteomics,-0.2712492269651949,0.0043312962145248615,1.0
5985,NRF1_proteomics,-0.27117801884210296,0.004341916423100999,1.0
8058,SERPINB5_proteomics,0.2711040897027663,0.0043529670717569495,1.0
1306,CBL_proteomics,-0.2710792856915243,0.004356680309159507,1.0
791,ATP6V0A4_proteomics,-0.30603489672993217,0.004393863949907815,1.0
7717,RPS13_proteomics,0.27079444240321715,0.004399525593987765,1.0
8628,SRPX2_proteomics,0.2707697409614096,0.0044032587933192004,1.0
2746,ELMO2_proteomics,-0.27074171636480393,0.004407497657624581,1.0
8566,SPON2_proteomics,0.27833562680780255,0.004416023203974141,1.0
1870,COG7_proteomics,0.2706171649866522,0.004426380838334458,1.0
6813,PPIC_proteomics,0.2704181643687243,0.004456701268018747,1.0
8832,SYNRG_proteomics,-0.270311732507585,0.0044729936332877284,1.0
584,ARHGAP26_proteomics,-0.2702984442133502,0.004475031508851395,1.0
1426,CD2AP_proteomics,-0.2702917601921166,0.004476056875141385,1.0
8560,SPINT2_proteomics,0.27024883542951056,0.004482646777108764,1.0
4209,INF2_proteomics,0.27019728428145706,0.004490572473051402,1.0
9532,TSR3_proteomics,0.2701946995907377,0.004490970183870934,1.0
3209,FHL5_proteomics,-0.27782936485577747,0.0044913942154419986,1.0
2720,EIF4E3_proteomics,-0.27017063554279175,0.004494674470733945,1.0
8520,SP4_proteomics,-0.27002844346269045,0.004516618494324718,1.0
5874,NIPSNAP2_proteomics,0.2699553552784687,0.00452793513672887,1.0
6903,PRB4_proteomics,-0.30496688481363066,0.004540229654325028,1.0
8789,SUOX_proteomics,-0.26986600518451737,0.004541804095868131,1.0
433,ANKRD50_proteomics,0.26966204707807506,0.004573604788571517,1.0
8272,SLC26A6_proteomics,0.3326337141019494,0.004593196859076088,1.0
7651,RPIA_proteomics,-0.2695300442147131,0.0045942922116837676,1.0
980,BOLA3_proteomics,-0.2757651251775878,0.004605099694541044,1.0
9044,TGM2_proteomics,-0.2694335494880652,0.004609467633747197,1.0
8889,TAPT1_proteomics,-0.2770505667310099,0.004609582272337031,1.0
5269,MMP11_proteomics,0.2693991354785083,0.004614890633236546,1.0
8987,TEAD3_proteomics,0.2693616487161656,0.0046208043215270585,1.0
7195,QPRT_proteomics,-0.269265779253695,0.0046359589026050245,1.0
4909,MACF1_proteomics,0.269250376995007,0.004638397749475435,1.0
9579,TUBA1B_proteomics,0.2689409452246986,0.004687637489967982,1.0
976,BOD1L1_proteomics,-0.26878353141094524,0.004712865271446276,1.0
328,ALDH1L1_proteomics,-0.2686834205236514,0.004728972415008814,1.0
2290,DDR1_proteomics,0.2686670916935848,0.0047316042644513735,1.0
463,ANXA8_proteomics,0.2686593456907759,0.004732853207312553,1.0
6063,NUP107_proteomics,0.2685825393432031,0.0047452531676755415,1.0
2612,EBF1_proteomics,-0.268508146459556,0.004757291115981782,1.0
6045,NUDT16_proteomics,-0.26846377863128273,0.004764483498621004,1.0
2135,CTSZ_proteomics,-0.2681026850317217,0.004823381419880478,1.0
4156,IGLL1_proteomics,-0.2680717999197222,0.004828449110632393,1.0
2062,CSAD_proteomics,-0.27427769407704244,0.004839401649568625,1.0
6110,ODF2_proteomics,-0.267972976601423,0.00484469616383246,1.0
4070,HVCN1_proteomics,-0.267907501422923,0.00485548745307007,1.0
9778,UPP1_proteomics,0.26790222075797737,0.004856358719237745,1.0
409,ANKHD1_proteomics,-0.4312610818008884,0.004875962670974393,1.0
9512,TSKU_proteomics,0.2821779638651727,0.0048773636333239,1.0
7221,RAB20_proteomics,-0.3326813449506715,0.004894051862838705,1.0
1795,CLTC_proteomics,0.267631856095361,0.0049011534155974775,1.0
2184,CYBA_proteomics,-0.26761722145337175,0.004903588598191599,1.0
6630,PLEC_proteomics,0.2675222737015326,0.004919413987720268,1.0
4840,LRRK2_proteomics,-0.26745703562852896,0.0049303139050801085,1.0
1383,CCND1_proteomics,0.2846317289567843,0.004943957826092361,1.0
7662,RPL18A_proteomics,0.2673517294032306,0.004947953812653545,1.0
6333,PDAP1_proteomics,0.26716612875428436,0.0049791809170495124,1.0
4949,MAN2B1_proteomics,-0.267078893377065,0.004993918776428547,1.0
4290,ISLR_proteomics,0.26677231327369433,0.00504602249135838,1.0
2891,ESF1_proteomics,0.26675831654546767,0.005048412777614968,1.0
9854,UTRN_proteomics,-0.2667569708263036,0.005048642645492229,1.0
5714,NCOA2_proteomics,-0.2667239980802335,0.0050542777723329,1.0
2843,EPS15_proteomics,-0.26671137407212464,0.0050564367311983485,1.0
512,APIP_proteomics,-0.26662465536163005,0.005071289600105427,1.0
3627,GPD1L_proteomics,-0.266472912621525,0.0050973731173464,1.0
8005,SELL_proteomics,-0.2663597841724274,0.005116896824196498,1.0
5045,MBD1_proteomics,-0.26609750892499995,0.005162416809849452,1.0
7775,RRP12_proteomics,0.26606644137828256,0.005167832660465931,1.0
9944,VRK1_proteomics,0.26605993676815315,0.005168967217350046,1.0
2248,DCAF15_proteomics,0.35348098429850044,0.0051981168588261135,0.0
6103,OAT_proteomics,0.2658418355314196,0.005207137887337641,0.0
4197,IMP3_proteomics,0.2657624637885357,0.005221091204982363,0.0
215,ADIRF_proteomics,-0.265728007419292,0.005227158892438814,0.0
9198,TMEM181_proteomics,0.273096204706626,0.005253542656616713,0.0
6847,PPP1R14B_proteomics,0.26553445773402207,0.00526135941870363,0.0
6937,PRKACA_proteomics,-0.26544510665784027,0.005277215015679722,0.0
9988,WDR12_proteomics,0.2652625191815938,0.005309748050203323,0.0
7739,RPS3A_proteomics,0.26522026628608186,0.005317301974612488,0.0
9527,TSPYL1_proteomics,0.2650427402791835,0.005349144532059375,0.0
4056,HSPBP1_proteomics,0.2650208780886729,0.005353077635601161,0.0
7501,RGS10_proteomics,-0.2649418536008289,0.005367315967214108,0.0
6670,PLPP3_proteomics,-0.264884021472598,0.005377757294370001,0.0
3057,FAM57A_proteomics,0.43713754484052064,0.005392021310924363,0.0
3929,HLCS_proteomics,-0.26470675809901584,0.005409874128042945,0.0
9612,TWF2_proteomics,-0.2646509231355666,0.00542002568398133,0.0
2849,EPSTI1_proteomics,-0.2645027999462384,0.005447038693131854,0.0
6873,PPP2R3A_proteomics,0.264440577585798,0.005458421785147306,0.0
2280,DDA1_proteomics,-0.26441049655244386,0.005463932461054045,0.0
2450,DNAJB1_proteomics,0.264400097726406,0.005465838618678941,0.0
9558,TTC4_proteomics,0.2643894581274083,0.005467789523667795,0.0
7661,RPL18_proteomics,0.26436985515424716,0.005471385599292679,0.0
4279,IRF9_proteomics,-0.26405930902417896,0.005528635301650589,0.0
5212,MICALL2_proteomics,0.2640572899959006,0.005529009250130034,0.0
3084,FAP_proteomics,0.2640399454990855,0.005532222588023271,0.0
5670,NAT10_proteomics,0.2639459719805798,0.005549661549509461,0.0
5118,MED22_proteomics,0.2638541038355157,0.005566757066503196,0.0
9844,UTP11_proteomics,0.263844336209189,0.005568577452416551,0.0
9540,TTC13_proteomics,0.2637287470100817,0.005590159980529975,0.0
1521,CDK5RAP3_proteomics,-0.2635921728019048,0.005615756647966306,0.0
2622,ECI1_proteomics,-0.2635061526994368,0.005631931946477076,0.0
6767,POLR3GL_proteomics,-0.37847181767126925,0.005664619953728998,0.0
4460,KIAA0753_proteomics,0.4295985731337497,0.005667144681541724,0.0
8190,SIKE1_proteomics,-0.26310064887580914,0.005708742658780678,0.0
1760,CLEC2B_proteomics,0.32928193969193104,0.0057316140037849935,0.0
2417,DIRC2_proteomics,0.27020095754992457,0.005774582025055641,0.0
7096,PTGDS_proteomics,-0.2627253395457306,0.005780662436640287,0.0
4077,IARS_proteomics,0.26271147892151153,0.0057833338735194875,0.0
9803,USO1_proteomics,-0.2626888420206348,0.005787699171797097,0.0
5143,MEMO1_proteomics,0.26267376466962844,0.005790608311838849,0.0
9069,THOC3_proteomics,0.26262812087893694,0.005799423100721065,0.0
8104,SFRP2_proteomics,0.2626245059765676,0.0058001217248546,0.0
3257,FMO1_proteomics,-0.26227779707862603,0.005867476114414361,0.0
1828,CNN2_proteomics,0.26219367150328216,0.005883923427792217,0.0
5147,MEST_proteomics,-0.262187134683591,0.00588520314904477,0.0
2722,EIF4EBP2_proteomics,-0.2620423590693866,0.005913609519167058,0.0
4379,JUN_proteomics,0.2620066338503394,0.005920637863763914,0.0
7477,RFC3_proteomics,0.26199443658154864,0.005923039173144681,0.0
5701,NCEH1_proteomics,-0.261961852559221,0.00592945832195723,0.0
5761,NDUFB2_proteomics,-0.2692811576428566,0.0059494604615970064,0.0
10000,WDR37_proteomics,-0.2617763572206513,0.005966119337522157,0.0
2597,DYNLL1_proteomics,0.2617640837473556,0.005968552135247632,0.0
3149,FCER1G_proteomics,-0.26168974341181706,0.005983306415817402,0.0
8225,SLC12A6_proteomics,0.2615490789446705,0.006011312680268141,0.0
231,AFAP1_proteomics,0.2613213561079456,0.0060568991269336105,0.0
9118,TK1_proteomics,0.2613208152666424,0.006057007759092984,0.0
9495,TRPV2_proteomics,-0.2612759152976991,0.006066032301836282,0.0
5211,MICALL1_proteomics,0.2611654486079729,0.006088286089209018,0.0
4325,ITGB7_proteomics,-0.2918654050945432,0.006088828261930994,0.0
5217,MID2_proteomics,-0.34451257842541194,0.0061070724306331965,0.0
1459,CD8A_proteomics,-0.2610690513238856,0.006107764761629864,0.0
3851,HELZ_proteomics,0.2609227467690525,0.006137433756094314,0.0
4702,LENG8_proteomics,0.26088540092811663,0.006145027561770211,0.0
2292,DDRGK1_proteomics,-0.2608111286433033,0.0061601546894985496,0.0
3833,HDHD2_proteomics,-0.2607707212371986,0.006168398393083656,0.0
4955,MANF_proteomics,-0.2604398435647506,0.006236271565318796,0.0
4464,KIAA1143_proteomics,-0.2602553177441548,0.006274410679242892,0.0
5282,MMRN1_proteomics,-0.2602369848223543,0.0062782111390059965,0.0
5601,MYOC_proteomics,-0.2601910877333277,0.006287734678800414,0.0
3784,HAGH_proteomics,-0.26005620055889156,0.006315797698064723,0.0
3550,GNAI3_proteomics,0.26005082990910844,0.006316917348428996,0.0
2152,CUX1_proteomics,0.2599736683006304,0.00633302312803513,0.0
3473,GGT5_proteomics,-0.25988097590141523,0.0063524187812870996,0.0
894,BCAS1_proteomics,-0.2597803468380344,0.006373534808105765,0.0
4376,JPT2_proteomics,0.2596939339119796,0.006391717388481511,0.0
3547,GNA15_proteomics,0.2596036953118559,0.006410754049660865,0.0
4927,MAGEA4_proteomics,0.25960001697324186,0.0064115310946447355,0.0
9238,TMEM62_proteomics,-0.30231405088009533,0.006420213769255406,0.0
9857,UVSSA_proteomics,-0.27215157824922465,0.006427752949949722,0.0
5649,NAGK_proteomics,-0.2594673023404397,0.006439622859238436,0.0
1193,CACNA2D2_proteomics,-0.3039497852185823,0.006464216960169785,0.0
2525,DPP7_proteomics,-0.2593159472332793,0.006471793460552859,0.0
4946,MAN1B1_proteomics,0.25925039300197494,0.006485771222925021,0.0
9135,TLR8_proteomics,-0.41827887826658994,0.0064989159548527456,0.0
9644,U2AF2_proteomics,0.25906318328720074,0.006525836416178178,0.0
8105,SFRP4_proteomics,0.2590452478239675,0.00652968632253258,0.0
4440,KDM5C_proteomics,0.2589794481819242,0.006543827685419443,0.0
3189,FGD6_proteomics,0.2674806751604464,0.006571011482553391,0.0
8348,SLC9A1_proteomics,0.2586692226207177,0.006610866429521628,0.0
3401,GAS7_proteomics,-0.25864767783354975,0.0066155447173648655,0.0
412,ANKLE2_proteomics,0.25836150109557876,0.006677964805379828,0.0
9585,TUBB_proteomics,0.25832152506285616,0.006686725690106469,0.0
49,ABHD14B_proteomics,-0.25826563412126513,0.006698991457488758,0.0
1913,COMMD4_proteomics,0.2581738734203111,0.0067191724094351245,0.0
4815,LRPPRC_proteomics,0.2579051674001905,0.006778579203219289,0.0
9301,TNKS1BP1_proteomics,0.2578588795361565,0.006788859595836109,0.0
8200,SIRT1_proteomics,-0.2577769519925304,0.00680708931719954,0.0
6398,PEAR1_proteomics,-0.3401155189583991,0.006836235578980173,0.0
7718,RPS14_proteomics,0.25763437599802813,0.006838917365739421,0.0
746,ATM_proteomics,-0.25763102770337987,0.0068396664062008936,0.0
1851,CNTNAP1_proteomics,0.4550897762767569,0.006844763957504035,0.0
1559,CELSR2_proteomics,0.26490199177009977,0.006848156430489871,0.0
3027,FAM198B_proteomics,0.27858499064288844,0.006851161858867591,0.0
3074,FAM91A1_proteomics,0.25754099755907184,0.006859834140600267,0.0
7122,PTPN12_proteomics,0.2574308484224912,0.0068845803825689006,0.0
177,ADAMTSL4_proteomics,-0.2573948123282283,0.006892693443684294,0.0
4199,IMPA1_proteomics,-0.25727710733141107,0.006919252233888126,0.0
8734,STRAP_proteomics,0.25727407938078684,0.006919936650467618,0.0
8085,SETDB2-PHF11_proteomics,-0.31998322230638787,0.006926410827460157,0.0
1982,CPE_proteomics,-0.2571588777259272,0.0069460205919543985,0.0
8336,SLC5A3_proteomics,0.33157253553437427,0.006972760761324887,0.0
10007,WDR46_proteomics,0.2569062748886908,0.007003519857167963,0.0
1531,CDKN2AIPNL_proteomics,0.2569005528356524,0.0070048272185863755,0.0
499,APAF1_proteomics,-0.25689732745075783,0.007005564242272766,0.0
784,ATP5PF_proteomics,-0.2567442411884053,0.007040624614587999,0.0
831,AUTS2_proteomics,0.26400599865674096,0.0070461848131476625,0.0
1096,C1QTNF3_proteomics,0.2567083180223313,0.0070488743363649195,0.0
4595,KRT5_proteomics,0.2565451398094971,0.007086455877207563,0.0
2151,CUTC_proteomics,-0.25650774549732275,0.007095093091359877,0.0
10039,WFS1_proteomics,-0.2564797648217738,0.007101562068321157,0.0
3841,HEATR6_proteomics,0.2562029513592756,0.0071658416363005505,0.0
6082,NUP93_proteomics,0.2561886275141416,0.007169181779505847,0.0
4400,KATNB1_proteomics,0.2561337670441955,0.007181987308303722,0.0
7692,RPL5_proteomics,0.25612733484046984,0.007183490037923912,0.0
9042,TGFBRAP1_proteomics,-0.256087234738701,0.007192864737469567,0.0
4238,INTS14_proteomics,0.25603327009630233,0.007205497809613981,0.0
5429,MRTO4_proteomics,0.2559615607968194,0.007222315264664932,0.0
2980,FAM102B_proteomics,-0.36824477053140725,0.007231227117853828,0.0
6013,NT5C2_proteomics,-0.2558083849529202,0.007258354837520131,0.0
7141,PTPRK_proteomics,0.2556546975211197,0.007294674585260619,0.0
7697,RPL8_proteomics,0.2555712377965108,0.0073144652477013595,0.0
6200,PAAF1_proteomics,-0.255539771028851,0.0073219392284605625,0.0
953,BLOC1S2_proteomics,-0.25547864256089087,0.007336477760532714,0.0
7412,RBP5_proteomics,-0.3052040849308457,0.007342440104183581,0.0
1888,COL3A1_proteomics,0.25538333849956585,0.007359195407066032,0.0
