,Comparison,Correlation,P_value,Significant
6114,SYAP1_proteomics,-0.14561134040897517,0.1547039143892278,0.0
6146,TACC3_proteomics,0.187613349614308,0.1547587435262822,0.0
1488,CXorf38_proteomics,0.1503034906086392,0.1550042803476124,0.0
5428,RTN4_proteomics,0.145471055139706,0.15510598904335546,0.0
4427,PEX14_proteomics,-0.14540574543438173,0.15529344077272583,0.0
2246,FLYWCH2_proteomics,0.148526510878297,0.15535747957248838,0.0
3138,KRT16_proteomics,0.21056284401150943,0.1554159333860396,0.0
2406,GIMAP4_proteomics,0.14534633803806857,0.15546409866643232,0.0
3751,MTA3_proteomics,0.16237215932191829,0.15551333495024633,0.0
6938,WDR6_proteomics,0.19595422568020177,0.15558454278785955,0.0
6776,UROD_proteomics,-0.1453023546479318,0.15559053869747175,0.0
4467,PHACTR4_proteomics,0.16905321102112186,0.15572440463646084,0.0
3871,NAP1L1_proteomics,-0.14522547966634772,0.15581171734140076,0.0
5690,SIRT2_proteomics,0.14521644430885583,0.15583772857284056,0.0
1272,COL4A2_proteomics,0.14511768620241153,0.1561222475351817,0.0
3601,MMP8_proteomics,0.175217668297007,0.15612479798502252,0.0
5116,RBM14_proteomics,-0.1450935934792922,0.15619171671287102,0.0
3691,MRPL48_proteomics,-0.14821838439379836,0.15622602323398482,0.0
1309,COPS6_proteomics,0.14499425208059796,0.1564784023654943,0.0
1757,DPP7_proteomics,0.14497942053520346,0.1565212378437966,0.0
5523,SDC2_proteomics,-0.15503143033514233,0.15655964132293787,0.0
5950,SQOR_proteomics,-0.1449589368259076,0.15658041191292357,0.0
5973,SRRM1_proteomics,-0.14493059808108094,0.1566623054126025,0.0
2910,ILVBL_proteomics,-0.1449305135882942,0.15666254962821832,0.0
2274,FRYL_proteomics,-0.1448948644908452,0.15676561414284124,0.0
6794,USP4_proteomics,0.14477879813795844,0.15710152216156442,0.0
5754,SLC35A3_proteomics,-0.15481438928135594,0.15714768641212007,0.0
3338,LY6E_proteomics,0.18987062507618546,0.1571744569851802,0.0
3481,ME1_proteomics,0.14469427595544965,0.15734647574064464,0.0
1256,COIL_proteomics,-0.1446764031546048,0.1573983093355768,0.0
3130,KPNA4_proteomics,0.1446700345229614,0.1574167823251914,0.0
3243,LIMK2_proteomics,0.15465389115921208,0.1575835916174443,0.0
1950,ENAH_proteomics,0.14461048140943344,0.15758960161910224,0.0
4019,NGDN_proteomics,-0.21929357548876138,0.15768651023079652,0.0
457,ARMCX3_proteomics,-0.14457708733491897,0.15768657095308203,0.0
2218,FHL1_proteomics,0.1445629159384229,0.1577277351355565,0.0
3241,LIME1_proteomics,0.17720179962840144,0.15791192554295777,0.0
642,BICD2_proteomics,0.1554457074790348,0.15796915557541022,0.0
4687,PPIB_proteomics,-0.1443597441272801,0.15831877693912233,0.0
2796,HS2ST1_proteomics,-0.1442885967384282,0.15852613961699658,0.0
3140,KRT18_proteomics,-0.14427126486837163,0.15857668486912782,0.0
863,CAPZA1_proteomics,0.1442535814048359,0.15862826785294926,0.0
6484,TPP1_proteomics,0.14420217941976282,0.15877827935002115,0.0
1576,DDRGK1_proteomics,0.1441964555220852,0.15879499050302495,0.0
1293,COMMD7_proteomics,-0.15319528966717635,0.15906788096211108,0.0
17,ABCB1_proteomics,-0.14407925790765774,0.1591374418055881,0.0
1062,CEL_proteomics,-0.23617651072741302,0.159339199897434,0.0
2186,FCGR3A_proteomics,0.2158084267115475,0.15944459672484337,0.0
4210,OCRL_proteomics,-0.14547579355134904,0.15953206013476232,0.0
3655,MRPL10_proteomics,-0.14383885532311602,0.15984161835843408,0.0
3330,LTN1_proteomics,-0.1483947646394508,0.1603747067842692,0.0
2245,FLOT2_proteomics,0.1436364692168398,0.16043623432104825,0.0
6321,TLN2_proteomics,-0.14361259751047503,0.16050647838282356,0.0
5232,RIPK3_proteomics,0.14359432969881664,0.16056024806456295,0.0
4597,PLVAP_proteomics,0.14356298927217825,0.16065252703216995,0.0
6568,TSC2_proteomics,0.17466974537380164,0.16070022404695386,0.0
1032,CDK12_proteomics,-0.16941264087141436,0.1609021396492035,0.0
6415,TMPRSS2_proteomics,0.21502043514970515,0.16101061173188838,0.0
3532,MFAP5_proteomics,0.14339717444019948,0.16114140978985173,0.0
915,CCDC186_proteomics,0.15065412678817094,0.16119479694441355,0.0
1934,EMC10_proteomics,-0.14727850677246837,0.16121890444148887,0.0
4018,NFYC_proteomics,0.1497182053578109,0.1613999969752567,0.0
2251,FMO5_proteomics,0.15234659527188266,0.1614177189281284,0.0
521,ATP1A1_proteomics,-0.14328691464244173,0.16146710761130414,0.0
1521,DAAM1_proteomics,0.18622747918864338,0.161612023505749,0.0
6682,UBE2F_proteomics,-0.14626299970973528,0.16182244860031506,0.0
621,BCAT2_proteomics,-0.1431223670183995,0.1619540763494124,0.0
1146,CIAO1_proteomics,-0.14311469501095656,0.16197680777968335,0.0
4783,PRKAG1_proteomics,-0.1430855106750362,0.16206329985296236,0.0
47,ABT1_proteomics,-0.25741584730962186,0.1621063038970949,0.0
444,ARL3_proteomics,0.1429633844410655,0.16242561105669917,0.0
175,AGPAT5_proteomics,-0.14293815601579266,0.1625005309760634,0.0
134,ADH1B_proteomics,0.14284246273266088,0.16278494100885715,0.0
2086,FAF1_proteomics,0.14279824319648998,0.1629164906522971,0.0
85,ACPP_proteomics,0.219234213717036,0.16302803677445807,0.0
2166,FBN3_proteomics,0.19609686290748052,0.1635383829837263,0.0
5470,SAP30L_proteomics,-0.15627327919584869,0.1635668479293042,0.0
2067,F10_proteomics,0.14714392261282172,0.16396832574499898,0.0
1221,CNN1_proteomics,0.14243991080312327,0.16398541287817406,0.0
957,CD14_proteomics,0.14241161369172614,0.16407004550384716,0.0
6095,SUMO1_proteomics,-0.14958018621998137,0.16423677960248984,0.0
6469,TP53BP1_proteomics,-0.14223603644650787,0.16459589601118732,0.0
1667,DIAPH2_proteomics,-0.14223538421307647,0.1645978517637008,0.0
206,AKAP1_proteomics,-0.1421873171566872,0.16474203049198316,0.0
1798,DYNC1I1_proteomics,0.21065906881776553,0.16482613843922264,0.0
2954,IQGAP1_proteomics,0.14209765810345154,0.16501121584248335,0.0
5462,SAMD9_proteomics,0.14434877209404018,0.16511593644455347,0.0
6459,TOP2B_proteomics,-0.14202599773071353,0.16522659754804767,0.0
5175,RELB_proteomics,0.2363264498672329,0.1652393953115354,0.0
4035,NISCH_proteomics,0.15370412602073227,0.16533996726149308,0.0
1724,DNM3_proteomics,-0.14426245486172046,0.16537149085445452,0.0
4022,NHEJ1_proteomics,-0.14190041724398672,0.16560454309839587,0.0
1570,DDB2_proteomics,0.14184897447641615,0.16575954933034895,0.0
4410,PDZD8_proteomics,0.1673351612517368,0.1661740483062613,0.0
5210,RHOA_proteomics,0.14170014397878436,0.16620860705854487,0.0
4454,PGLS_proteomics,-0.14168425670884582,0.16625659593848777,0.0
5382,RPS6KA4_proteomics,0.14163349895384003,0.1664099828599222,0.0
2501,GPALPP1_proteomics,-0.16143711401588695,0.16645056559916097,0.0
5245,RNASEH2B_proteomics,0.14161844511171218,0.16645549480354246,0.0
6595,TTC17_proteomics,0.17506316938367603,0.1664767693435825,0.0
1226,CNOT1_proteomics,-0.14158877637216766,0.16654521859983942,0.0
4107,NRBF2_proteomics,0.1857395346499349,0.1665710662295454,0.0
6214,TCEAL3_proteomics,0.1414571955136732,0.16694357490584377,0.0
2361,GCDH_proteomics,-0.14143516113720808,0.16701035201315526,0.0
6257,TGFBRAP1_proteomics,0.14140450667682836,0.16710328589424192,0.0
4248,OSTC_proteomics,-0.14132115429644632,0.1673561752705019,0.0
4140,NTM_proteomics,0.15473344426010557,0.1678088238447035,0.0
2255,FN3K_proteomics,0.14110585976533982,0.16801068349977377,0.0
6046,STK39_proteomics,-0.14106272411597753,0.1681420455770977,0.0
2900,IKZF1_proteomics,0.20004000176923725,0.16817045785506787,0.0
275,ANAPC4_proteomics,0.15081490011482532,0.16827993347363196,0.0
1992,EPS15L1_proteomics,-0.1409733423913121,0.1684144834888892,0.0
5512,SCP2_proteomics,-0.1408292204606811,0.16885445755426007,0.0
4125,NSMCE3_proteomics,-0.14078154224801243,0.16900019580836131,0.0
2279,FTL_proteomics,0.14071373623760752,0.16920761872846285,0.0
6149,TAF10_proteomics,0.15414216549985932,0.16945904350473792,0.0
5798,SMAD4_proteomics,0.1405848611434132,0.16960237377758344,0.0
514,ATL3_proteomics,0.14047470995766817,0.16994031423407577,0.0
3641,MPV17_proteomics,-0.14047113833805575,0.16995128016143446,0.0
6821,VAMP8_proteomics,-0.14046190352939975,0.16997963617182596,0.0
82,ACP2_proteomics,0.14041343656684316,0.17012851398810475,0.0
1931,ELP6_proteomics,0.17216122130280714,0.1702689599690468,0.0
5089,RARS_proteomics,-0.14034585494724564,0.17033626754119183,0.0
2629,HAT1_proteomics,0.14030134704423253,0.17047319201471617,0.0
2968,IRF9_proteomics,0.1402992119651382,0.17047976242866517,0.0
2959,IRAK4_proteomics,-0.142546360579606,0.1705131765882853,0.0
6231,TEFM_proteomics,-0.18081339541914188,0.1705421138204786,0.0
5047,RABL2B_proteomics,0.21032742720507844,0.1705697330808579,0.0
6264,THBS4_proteomics,0.1402264264208828,0.17070386168300009,0.0
1380,CRACR2A_proteomics,0.14995379206444268,0.1707509809296261,0.0
4232,ORC5_proteomics,-0.14481786907129435,0.17080898865970162,0.0
663,BOK_proteomics,0.15076377562561638,0.1710283008691379,0.0
3008,ITIH3_proteomics,0.1401199798553221,0.17103199070407613,0.0
1721,DNM1_proteomics,0.1401113721542927,0.17105854484737712,0.0
5362,RPS20_proteomics,-0.14004775088727917,0.171254906140378,0.0
5930,SPINT1_proteomics,0.14002654302234252,0.17132039919517694,0.0
2318,GALE_proteomics,0.139961704899322,0.17152074345542792,0.0
6147,TACO1_proteomics,-0.1399586838876753,0.17153008232955474,0.0
4876,PSMD4_proteomics,0.13986729649118987,0.17181276589714678,0.0
3149,KRT8_proteomics,-0.13985699977789898,0.17184463764323193,0.0
1345,COX7B_proteomics,-0.1397598050712672,0.17214570208537736,0.0
4322,PARVB_proteomics,0.14599590186334657,0.17219675168679127,0.0
6992,YAP1_proteomics,-0.13970044596676714,0.1723297601610212,0.0
6206,TBL2_proteomics,-0.13966329890102935,0.17244501780631288,0.0
4275,PABPN1_proteomics,0.14758172102532296,0.17252878709266087,0.0
2446,GMPS_proteomics,0.1396248270653959,0.17256444566880846,0.0
5058,RAD9A_proteomics,0.22906359476225946,0.1726529198498861,0.0
3704,MRPS12_proteomics,-0.14336861228018669,0.17275763578350567,0.0
6042,STK26_proteomics,-0.1395561342884535,0.1727778395631841,0.0
5156,RCOR1_proteomics,-0.13955246841717542,0.17278923303610053,0.0
6339,TMED10_proteomics,0.13949458350039687,0.1729692117822631,0.0
3015,ITPA_proteomics,0.1393292839203309,0.17348392896036754,0.0
1855,EHBP1_proteomics,0.19753980784066427,0.17366169727768782,0.0
3428,MARS2_proteomics,-0.14718582724643023,0.1736959632926751,0.0
502,ATF7IP_proteomics,0.19151412256901923,0.173803309420221,0.0
185,AHCYL2_proteomics,0.13909932620591822,0.17420185375237854,0.0
5150,RCC2_proteomics,-0.1390468241950488,0.17436607003182336,0.0
988,CD63_proteomics,0.1390261885932881,0.17443064539212094,0.0
635,BCS1L_proteomics,-0.13897729214899182,0.17458372806484043,0.0
6341,TMED3_proteomics,0.13886443637447768,0.1749374283557972,0.0
6237,TESC_proteomics,0.203446147036712,0.17506845286955652,0.0
12,AASDHPPT_proteomics,0.13867051095377003,0.17554643706614134,0.0
220,AKR7A2_proteomics,0.13863659122977168,0.17565311922289692,0.0
2864,IDUA_proteomics,0.13853878088385732,0.17596101254783497,0.0
677,BRCC3_proteomics,0.13844077835009064,0.17626990787475685,0.0
1005,CDC37L1_proteomics,0.1849460618391473,0.1764433406644446,0.0
6431,TNFSF13_proteomics,0.21525238503593425,0.1765131550873881,0.0
3335,LUM_proteomics,0.13831214461146912,0.17667595356215257,0.0
1622,DENND3_proteomics,0.1535253716863588,0.1767476886724822,0.0
3266,LMTK2_proteomics,-0.17804132541675302,0.17730231076370748,0.0
4552,PLCB2_proteomics,0.15521891180769004,0.177675124171344,0.0
2608,H2AFX_proteomics,0.13792946337930934,0.17788798168019415,0.0
4944,PTRHD1_proteomics,0.13789893407750364,0.1779849358039141,0.0
6055,STRIP1_proteomics,-0.13789852047158696,0.17798624958801185,0.0
698,BTD_proteomics,0.1378157098828458,0.17824943351305433,0.0
1294,COMMD8_proteomics,-0.13779315233445144,0.17832117400381967,0.0
3835,MYO1E_proteomics,0.13777155720489326,0.17838987349188143,0.0
2006,ERCC2_proteomics,-0.14912434884667158,0.17845716523586283,0.0
6093,SUMF1_proteomics,-0.14722928803476523,0.1787449406882824,0.0
1343,COX7A2_proteomics,-0.13761293527169316,0.17889508348996963,0.0
5084,RAP2C_proteomics,-0.13754972618162406,0.17909669564030004,0.0
679,BRD2_proteomics,0.13975621301952168,0.17912284528687583,0.0
106,ACTR10_proteomics,0.13748132137635258,0.1793150673707021,0.0
797,C6orf47_proteomics,-0.15668965281782943,0.17943730419494952,0.0
6255,TGFB1I1_proteomics,0.13741728475040543,0.17951967086266796,0.0
2304,G3BP2_proteomics,0.13734860048131364,0.17973931381952768,0.0
5658,SH3BP4_proteomics,0.16219247105931528,0.1797687732427008,0.0
4197,NXN_proteomics,0.13732133117121686,0.17982657185524467,0.0
2083,FABP5_proteomics,0.13723089180266623,0.18011618713562474,0.0
3933,NDUFA4L2_proteomics,0.22206717782106497,0.18024963053542972,0.0
3002,ITGB3_proteomics,0.13715557285482793,0.18035764224188586,0.0
3993,NENF_proteomics,0.13714687113746085,0.18038555317327554,0.0
4593,PLSCR1_proteomics,0.13714666180962598,0.18038622463535522,0.0
3873,NAPA_proteomics,-0.1371264519895764,0.18045106039331196,0.0
6861,VPS26B_proteomics,0.14007808614231773,0.1805031773685136,0.0
1251,COG4_proteomics,-0.13707928523312082,0.18060244381138976,0.0
3950,NDUFB11_proteomics,-0.13703989755739943,0.18072893108933352,0.0
4824,PRPSAP1_proteomics,0.13702313150239703,0.18078279225684693,0.0
2589,GTPBP4_proteomics,-0.1367942831344953,0.18151914369275426,0.0
3114,KIN_proteomics,-0.19403963425247356,0.18156531415125546,0.0
754,C1QBP_proteomics,-0.13671052613466045,0.18178919026066281,0.0
1000,CDC16_proteomics,-0.13667220825498846,0.18191283125470592,0.0
3308,LSAMP_proteomics,0.13666365022777427,0.1819404539803777,0.0
4032,NIPSNAP1_proteomics,-0.13663178529233802,0.18204333128850175,0.0
6770,UQCRH_proteomics,-0.13662847537839196,0.18205401992131737,0.0
1532,DARS_proteomics,-0.1365615153812435,0.18227035076219558,0.0
2045,EXOC1_proteomics,0.13655771409335016,0.18228263738845343,0.0
2211,FGF2_proteomics,-0.15155033144945645,0.18244850285422828,0.0
2005,ERC1_proteomics,0.136492533409827,0.18249341021896573,0.0
2490,GOPC_proteomics,0.13645256808943906,0.18262273279776764,0.0
2741,HMGCL_proteomics,-0.13634489603731093,0.1829714782536939,0.0
5424,RTKN_proteomics,-0.13775147018335399,0.18311760703221672,0.0
4268,P4HA2_proteomics,0.13629886712131686,0.1831207121838297,0.0
1961,ENPP1_proteomics,-0.199751408560933,0.1832039544785979,0.0
636,BDH1_proteomics,-0.136130562193206,0.18366714236466083,0.0
6631,TUSC1_proteomics,0.19727873501955404,0.1837946625603637,0.0
1962,ENPP4_proteomics,0.13901473435946912,0.18386745875148838,0.0
1919,ELMO3_proteomics,0.1360463450249414,0.1839410132637502,0.0
3969,NDUFV1_proteomics,0.13597155382518125,0.1841844806868869,0.0
3097,KIF13A_proteomics,0.1499775617422894,0.1842269838429686,0.0
966,CD209_proteomics,0.1436196496930112,0.18447197194310128,0.0
918,CCDC28A_proteomics,0.15704938630380635,0.18453456410464386,0.0
6944,WDR77_proteomics,0.1358090369893441,0.18471433018950156,0.0
1147,CIAPIN1_proteomics,-0.1357615434880479,0.18486938143596196,0.0
6495,TRA2A_proteomics,-0.13575281625978977,0.18489788337788243,0.0
2825,HSPB1_proteomics,0.13575048436984433,0.18490549955532323,0.0
6559,TRMU_proteomics,-0.2059188824714026,0.18525079726854682,0.0
2397,GGT1_proteomics,0.14329843213820925,0.18546594507264247,0.0
4236,OSBP_proteomics,-0.1355555406067317,0.18554301273100013,0.0
6655,TYW1B_proteomics,-0.22249757018383373,0.18563248354560102,0.0
1615,DEFA4_proteomics,0.13551049057487405,0.18569056447680898,0.0
6747,UIMC1_proteomics,0.1476082147853516,0.18570528224439328,0.0
786,C4orf3_proteomics,0.15878400885291263,0.18596916068258798,0.0
1692,DNAJA2_proteomics,-0.1354015105343762,0.18604785835647175,0.0
5874,SNX16_proteomics,0.22878863041606595,0.18617169937435848,0.0
2550,GSDMB_proteomics,0.13530704640080082,0.18635796584602146,0.0
6300,TIMM9_proteomics,-0.13528541434907493,0.18642903255505372,0.0
4598,PLXDC2_proteomics,0.13744892675765802,0.18647931824524316,0.0
6689,UBE2L3_proteomics,-0.13526071320353472,0.18651020610330488,0.0
5582,SEPT10_proteomics,-0.13525684488088777,0.1865229206131302,0.0
4734,PPP2R2D_proteomics,0.16851245512573063,0.18676631925630624,0.0
4840,PRUNE2_proteomics,0.13513458849934445,0.18692508103991684,0.0
430,ARHGEF40_proteomics,0.14811533693652593,0.18696506903665788,0.0
360,APOC3_proteomics,0.13510425498492457,0.18702496016920855,0.0
6763,UQCC3_proteomics,-0.135088276942941,0.18707758664445687,0.0
3733,MRVI1_proteomics,0.13506954852279127,0.18713928567073287,0.0
3055,KCNN4_proteomics,-0.1395104812215662,0.18719990019185162,0.0
1223,CNN3_proteomics,-0.13496472621023717,0.18748488598556873,0.0
435,ARID1B_proteomics,-0.1418038716665136,0.187540883708062,0.0
142,ADK_proteomics,0.13493807980307068,0.18757281335305315,0.0
1654,DHX16_proteomics,-0.13485403376425645,0.18785034331031805,0.0
6236,TES_proteomics,0.13478228240132695,0.18808751067603308,0.0
454,ARMC6_proteomics,0.13476228124068784,0.18815366136217204,0.0
680,BRD3_proteomics,-0.1422864516652434,0.18862283540042388,0.0
3700,MRPL58_proteomics,-0.13460575667221614,0.18867192515368789,0.0
4626,POGLUT1_proteomics,-0.13456272759449733,0.18881457882254343,0.0
4998,RAB18_proteomics,0.13455264410613033,0.188848019780471,0.0
2934,INTS10_proteomics,0.1374616039754456,0.18886304089322373,0.0
2597,GULP1_proteomics,-0.14127645090317176,0.1892041194513089,0.0
1996,EPS8L3_proteomics,-0.13438480943572884,0.18940525920196097,0.0
5449,S100A8_proteomics,0.1342710485659939,0.18978364200108364,0.0
4810,PRPF19_proteomics,-0.13424889855304306,0.18985737940027075,0.0
6904,WASHC2A_proteomics,-0.14021939422318963,0.18998876075937837,0.0
5053,RACK1_proteomics,-0.13419317452554352,0.19004297655680802,0.0
5946,SPTLC1_proteomics,0.1341454981818384,0.19020187407660172,0.0
3295,LRRC14_proteomics,0.23765679674218515,0.19027679756245117,0.0
5572,SELENOS_proteomics,-0.13405852530979426,0.19049198856535426,0.0
4868,PSMD1_proteomics,-0.1340200446642694,0.19062045031519564,0.0
5486,SBNO1_proteomics,-0.13617693533105973,0.19062758559774748,0.0
2863,IDO1_proteomics,0.229880375418886,0.19091374593708602,0.0
2306,GAA_proteomics,0.1339300677439131,0.19092106944254109,0.0
1776,DST_proteomics,0.13389397835583028,0.19104174303128751,0.0
6624,TUBB6_proteomics,-0.13378296909101944,0.19141327560683086,0.0
3100,KIF1B_proteomics,0.14570958115376295,0.1914901316912655,0.0
2378,GDPGP1_proteomics,0.14752903898328804,0.19157600278506492,0.0
4663,POMP_proteomics,0.1524227197032261,0.19172556131633572,0.0
3852,NAA30_proteomics,0.17867720435322754,0.191824287708685,0.0
2271,FRG1_proteomics,-0.13579335115869948,0.19189156056200843,0.0
3356,LZTS2_proteomics,0.18960300505015346,0.19195039913019724,0.0
6852,VMP1_proteomics,0.14283132865534806,0.1922201137931509,0.0
2523,GPRIN3_proteomics,0.13870417350171277,0.19230802417261486,0.0
4468,PHAX_proteomics,0.14192311019112439,0.19240728416904027,0.0
4670,POR_proteomics,-0.1334796693742717,0.19243104428492053,0.0
49,ACAA2_proteomics,-0.13347367740655447,0.1924511906069944,0.0
3900,NCBP3_proteomics,0.1334362674118428,0.1925770057915705,0.0
1650,DHRS7B_proteomics,-0.1333912340000177,0.19272853852202693,0.0
6881,VPS8_proteomics,0.13329629741011007,0.19304827271058217,0.0
1158,CKB_proteomics,0.13326539499184756,0.1931524307557074,0.0
5764,SLC39A11_proteomics,0.1332151249146682,0.19332195519043974,0.0
51,ACAD10_proteomics,-0.13310771333020663,0.19368453674210015,0.0
1562,DCUN1D1_proteomics,0.1330733293107379,0.1938007081624915,0.0
1838,EEF2_proteomics,0.13304965809949176,0.1938807140538144,0.0
3303,LRRC8A_proteomics,0.17620252147497864,0.19393363229761756,0.0
2583,GTF3C4_proteomics,-0.13298637318909387,0.19409472672831546,0.0
3902,NCEH1_proteomics,-0.1329790525207459,0.19411949428167707,0.0
5065,RALGAPA1_proteomics,0.14053133344753932,0.1941899305533573,0.0
259,ALOX15_proteomics,0.13295117365026007,0.1942138359985315,0.0
2684,HIGD2A_proteomics,0.14214281026980363,0.19439437563045436,0.0
6646,TXNIP_proteomics,0.1372736188409985,0.19443971111746702,0.0
1828,EDEM3_proteomics,0.1535731066285689,0.1945649358431962,0.0
2631,HAUS2_proteomics,0.18847844067846664,0.194648567104955,0.0
327,AP2A1_proteomics,-0.13278060231771416,0.1947917682508937,0.0
3741,MSRA_proteomics,0.13872755300584894,0.19479258465756072,0.0
946,CCPG1_proteomics,-0.2279064963323717,0.19485717301406583,0.0
4956,PUS7_proteomics,-0.13413819791402545,0.19498406158459933,0.0
5336,RPLP1_proteomics,0.13268495624192217,0.19511638041791832,0.0
4731,PPP2R1A_proteomics,0.13266929027923377,0.1951695861437865,0.0
1329,COTL1_proteomics,0.13266889785074876,0.19517091906844958,0.0
3888,NBL1_proteomics,0.16019650405107477,0.19533064975894016,0.0
5209,RHEB_proteomics,-0.136902046034058,0.1956616389279762,0.0
6857,VPS16_proteomics,0.1324496672959962,0.19591658605716913,0.0
3509,MEIS1_proteomics,0.21160784927672405,0.1959427778041903,0.0
1515,CYP7B1_proteomics,0.14249895153858472,0.19598852270672082,0.0
4863,PSMC2_proteomics,0.13242054339357018,0.1960157993256811,0.0
2662,HEATR5B_proteomics,-0.13362234614273008,0.1967224335994567,0.0
4549,PLBD1_proteomics,0.13220096950779536,0.19676496455402853,0.0
685,BRE_proteomics,-0.132195619438119,0.19678324419836613,0.0
1340,COX6B1_proteomics,-0.1321788435789049,0.19684057040362082,0.0
4437,PFDN2_proteomics,-0.1321774818158709,0.19684522432711163,0.0
6926,WDR37_proteomics,0.13207899350149233,0.19718202552640332,0.0
4309,PARD6B_proteomics,-0.14473426179271645,0.19734173848818629,0.0
5452,S100P_proteomics,0.13200545035178485,0.19743379216081877,0.0
652,BLOC1S3_proteomics,0.14284233872051624,0.19766344948992742,0.0
3677,MRPL34_proteomics,-0.1514092102492624,0.19783803058592941,0.0
237,ALDH3A2_proteomics,-0.1318291096688161,0.19803841745756934,0.0
344,APEH_proteomics,0.13182669915613338,0.19804669168864608,0.0
4601,PLXNC1_proteomics,0.21650208012529026,0.19807371158617781,0.0
5760,SLC35F6_proteomics,0.13179231390137663,0.19816474825724023,0.0
2356,GBP5_proteomics,0.1368940621462274,0.19823237227832896,0.0
1608,DDX6_proteomics,-0.13172658059277187,0.19839057458112216,0.0
5279,RP9_proteomics,0.18121694992336623,0.19855374264370737,0.0
4040,NKTR_proteomics,0.21937927450508862,0.19860038379535722,0.0
1404,CRTC1_proteomics,-0.19989041529793558,0.19873625249884247,0.0
5863,SNRPG_proteomics,-0.1316226476694541,0.19874801322175753,0.0
6079,STXBP6_proteomics,0.1566140296434137,0.19875238776582368,0.0
6281,THUMPD3_proteomics,0.1315780118621769,0.1989016636086136,0.0
3727,MRPS5_proteomics,-0.1315288427698479,0.19907101785916143,0.0
2329,GALNT6_proteomics,-0.133599070474205,0.19923873726222047,0.0
5319,RPL35A_proteomics,-0.13130201435572703,0.19985363104735296,0.0
3076,KHSRP_proteomics,-0.1312955890213786,0.19987583217349944,0.0
6768,UQCRC2_proteomics,-0.13126992065334603,0.19996454044483067,0.0
920,CCDC47_proteomics,-0.13120753821300513,0.20018024817862598,0.0
2664,HEBP2_proteomics,0.13114145462891938,0.20040893613947455,0.0
1010,CDC42BPG_proteomics,0.19017047650485092,0.20041936215984685,0.0
4215,OGFOD2_proteomics,0.13105387837815113,0.20071229041141145,0.0
4849,PSMA5_proteomics,0.13103230505442606,0.20078706857244635,0.0
2573,GTF2B_proteomics,0.13102181325096607,0.20082344283521855,0.0
5300,RPL19_proteomics,-0.131002547503405,0.2008902479984953,0.0
1400,CROT_proteomics,0.13374665388207163,0.20120969217865628,0.0
4847,PSMA3_proteomics,0.13086958142359226,0.2013517512070592,0.0
4526,PIR_proteomics,0.130815325017391,0.20154028463949158,0.0
3082,KIAA1143_proteomics,0.14430312554258473,0.20157795309291376,0.0
921,CCDC50_proteomics,0.1307819092457168,0.20165646279999072,0.0
2268,FOXRED1_proteomics,-0.13070942582161602,0.20190863443933496,0.0
2392,GGACT_proteomics,-0.15907838754515713,0.20202331681308963,0.0
4910,PTGR1_proteomics,0.13066765749702314,0.2020540501855362,0.0
6872,VPS41_proteomics,0.1306076971999989,0.20226293229866196,0.0
4773,PRG2_proteomics,0.13057433490243586,0.20237922269664546,0.0
4276,PACS1_proteomics,-0.13039372607173685,0.2030096002768516,0.0
2070,F12_proteomics,0.13033065119685383,0.20323008123183378,0.0
489,ASNS_proteomics,0.130248540143736,0.20351736098858886,0.0
2220,FHL3_proteomics,0.13022168637109577,0.2036113766694319,0.0
959,CD163_proteomics,0.13017814090642693,0.20376389647417298,0.0
1408,CRYM_proteomics,0.13912475803852273,0.20413413884774323,0.0
593,B4GAT1_proteomics,0.17885913541644352,0.2045560628414124,0.0
2648,HDAC4_proteomics,0.1424581207914256,0.20455625784552434,0.0
3792,MUC13_proteomics,-0.12993587736966727,0.20461392878794113,0.0
3867,NAGLU_proteomics,0.12987244046796648,0.2048369291262437,0.0
3014,ITM2C_proteomics,0.13645417278874644,0.20490868797490114,0.0
6991,XYLB_proteomics,-0.15117277886429276,0.2049433265635376,0.0
2805,HSD17B7_proteomics,-0.13333000408215126,0.20514219982217666,0.0
6986,XRCC4_proteomics,-0.1332683943358969,0.20535350527238072,0.0
5359,RPS19_proteomics,-0.1297167784504052,0.20538486611947826,0.0
775,C2orf49_proteomics,-0.14128417511559715,0.20547606081069986,0.0
70,ACO1_proteomics,-0.12965165150450714,0.20561442655603848,0.0
1725,DNMBP_proteomics,0.13245803594199707,0.20562477035085122,0.0
856,CAPN5_proteomics,0.12964799895226137,0.20562730655853237,0.0
3248,LIPA_proteomics,0.12964021747055032,0.2056547483373521,0.0
5101,RAVER2_proteomics,0.14299000581918328,0.20575439378272212,0.0
6616,TUBAL3_proteomics,-0.13019414087189382,0.20611675338743782,0.0
6564,TRPV2_proteomics,0.13375918141166365,0.2062188909345841,0.0
1057,CEACAM7_proteomics,0.12947745349510714,0.20622934388960662,0.0
2056,EXOSC10_proteomics,-0.1294271299057862,0.20640723013040352,0.0
1190,CLP1_proteomics,0.13590482564451692,0.20675511902147847,0.0
3101,KIF1BP_proteomics,-0.13357968245777085,0.2068338913074164,0.0
818,CAAP1_proteomics,-0.15498725600918783,0.20694721095757582,0.0
2630,HAUS1_proteomics,0.17784281561995094,0.2071823900103555,0.0
6737,UGGT1_proteomics,-0.12919605644693902,0.2072254473597439,0.0
1708,DNAJC16_proteomics,0.18337163224741643,0.20724006324790023,0.0
