,Comparison,Correlation,P_value
4895,LRFN3_proteomics,0.3023732614322234,0.021955484122413518
4919,LRRC4_proteomics,0.3023469673891964,0.021956582886848437
3139,FAM81A_proteomics,0.3023050364389958,0.021964703905414447
8331,SGK3_proteomics,-0.31668254544883984,0.021964703905414447
10232,VPS52_proteomics,0.3022306502947896,0.021988810496223383
6406,PBX1_proteomics,0.3021071907662022,0.022064985861756484
7937,RPS4Y2_proteomics,0.3180816280969064,0.022151048789128564
460,ANXA7_proteomics,-0.30179516071000145,0.022268761476177765
3015,F11_proteomics,-0.30170432090979155,0.022320318787977213
8127,SCIMP_proteomics,-0.37278782528222293,0.02236715076691992
8555,SLC6A1_proteomics,0.30161338704835305,0.02236715076691992
4345,IPO9_proteomics,0.301431223692253,0.0224761283800575
375,AMER2_proteomics,0.30137813614895015,0.022494777842522656
9817,TSPYL5_proteomics,-0.3013580924674679,0.022494777842522656
3405,FYCO1_proteomics,-0.30122594595671476,0.022579415523683616
4540,KCTD9_proteomics,-0.3010484878675531,0.022700229052618953
10568,ZNF219_proteomics,0.300994117761641,0.022723787170769588
7936,RPS4Y1_proteomics,0.30094156441716235,0.022745936072523655
8625,SMCO4_proteomics,-0.3008665624022566,0.022785958290299703
1279,CAPG_proteomics,-0.3004247569373378,0.023099992904897403
4665,KLKB1_proteomics,-0.3004363458951984,0.023099992904897403
8951,STAT5A_proteomics,-0.30037275940720903,0.023102249085274907
9630,TOR1B_proteomics,-0.30038489389911716,0.023102249085274907
2534,DNASE2_proteomics,-0.3002626356332718,0.02317118617646602
7775,RNF11_proteomics,0.30019620137646663,0.023204993830258615
9300,TFDP2_proteomics,-0.3307593541247663,0.02341528119026986
3671,GOLM1_proteomics,0.2998211024348876,0.023469680197075002
4252,IGSF3_proteomics,0.2997522272686096,0.023505885811830222
3171,FBLN1_proteomics,-0.2995843955258939,0.02362323418116547
6450,PCIF1_proteomics,0.29952426998115145,0.023652475746111967
9735,TRIM44_proteomics,-0.31364659508383363,0.023755630011607704
7866,RPL24_proteomics,-0.2992870529520383,0.023785321263650502
7853,RPL13_proteomics,-0.2992808740498551,0.023785321263650502
2906,EPM2A_proteomics,0.29926504504609863,0.023785321263650502
4082,HOPX_proteomics,0.2992083084230017,0.023811994450292084
8800,SPECC1L_proteomics,-0.29910821586711067,0.023874580360621334
10390,XYLB_proteomics,-0.29906198102126336,0.02389266010909719
10531,ZHX1_proteomics,0.2990166791195774,0.02389928500878436
3762,GRIA3_proteomics,0.2989354736454166,0.02389928500878436
10510,ZFP1_proteomics,0.3724060593715167,0.02389928500878436
7139,PRMT3_proteomics,0.29898887107540095,0.02389928500878436
6033,NOS2_proteomics,0.32776581471821153,0.02389928500878436
8056,SAFB2_proteomics,0.298551462694002,0.024175838409553268
8166,SDF2L1_proteomics,-0.29856467960734706,0.024175838409553268
6089,NRP1_proteomics,-0.2983859486497797,0.02427881225107001
9578,TNFRSF12A_proteomics,-0.29838006821347585,0.02427881225107001
7384,RAB11B_proteomics,0.29831699913840415,0.024311423521768422
8393,SHTN1_proteomics,-0.2980735514000413,0.02449635185351171
6386,PARP2_proteomics,0.29795333308898864,0.024577708391055116
3871,HABP2_proteomics,-0.297749563801072,0.024730540897197402
6966,PPCDC_proteomics,-0.2975588524389684,0.02487301105194937
1310,CASKIN1_proteomics,0.2975048103440486,0.02489859999018365
737,ATG2A_proteomics,0.2974665980936245,0.024910622345258725
3883,HAPLN1_proteomics,0.2974268998928981,0.024923940445829056
607,ARHGEF4_proteomics,0.29733710759985926,0.024980377941097046
977,BMPR2_proteomics,0.29730639756748645,0.02498601147120785
9896,TUSC1_proteomics,-0.32583698510930226,0.025064665131159854
8059,SALL3_proteomics,0.29715817133628675,0.025072196872582893
2962,ESYT1_proteomics,-0.2971131933138197,0.025090213656241547
1229,CACNG7_proteomics,0.30954200876762145,0.025128673948052477
5781,NCF4_proteomics,-0.29698873150815663,0.025135345611989966
5581,MT1M_proteomics,0.29700989998517224,0.025135345611989966
2933,ERF_proteomics,0.2968335451683024,0.02523692738669576
5440,MPPED2_proteomics,0.2968234389519704,0.02523692738669576
3358,FRA10AC1_proteomics,-0.29647764404680277,0.025517695242485202
6271,OSBPL2_proteomics,0.2963814246008173,0.025581057299903273
5009,LZTS3_proteomics,0.29635184771284023,0.02558593384853464
1522,CDH10_proteomics,0.2962075447972487,0.02569184544274591
18,ABAT_proteomics,0.2961569808725326,0.02571528224749693
7245,PSME4_proteomics,-0.29610276554175075,0.025741975797450068
6563,PER1_proteomics,0.31020004009835234,0.025750819925854117
7877,RPL34_proteomics,-0.2958079621641935,0.025959011395834793
4343,IPO7_proteomics,0.2957621681761982,0.025959011395834793
184,ADCY7_proteomics,-0.3242975776530112,0.025959011395834793
3705,GPC6_proteomics,-0.2956692592280233,0.026020461399982167
6863,PNMA2_proteomics,0.29549513047613796,0.02615470920411851
5127,MARCKSL1_proteomics,0.29541890141354693,0.026201612257392527
2531,DNAL4_proteomics,0.2951511894234825,0.02642115069963012
8295,SETD3_proteomics,-0.2951154356262965,0.0264318699812586
1886,CNTFR_proteomics,0.2950356675722011,0.026482436055694
6851,PMM2_proteomics,-0.29500318880829385,0.026490236180034068
7671,RFX2_proteomics,0.294883077980624,0.02651804116823848
7367,QKI_proteomics,0.2949106255050633,0.02651804116823848
4175,ICAM2_proteomics,-0.2949220859534806,0.02651804116823848
6592,PFKFB3_proteomics,-0.29487720323400834,0.02651804116823848
2941,ERI3_proteomics,0.2947896210185367,0.026575911508716632
9402,TLN1_proteomics,-0.2947310401929979,0.026603101631961744
9421,TMC6_proteomics,-0.2947121611902245,0.026603101631961744
10270,WASHC3_proteomics,-0.2946338301541265,0.026652743944683213
10689,ZSCAN18_proteomics,0.2944080217479328,0.026837208496807673
1236,CADM2_proteomics,0.2943624391186809,0.02685722816325571
371,AMBP_proteomics,-0.29433419578625836,0.026861382730186466
9431,TMED10_proteomics,-0.29426537411512177,0.02688104387384442
10265,WASF2_proteomics,-0.2942816434301462,0.02688104387384442
5043,MAN1A1_proteomics,-0.3245180890412658,0.026926304636886
7720,RICTOR_proteomics,-0.29402929436185676,0.02705456486076433
4103,HRG_proteomics,-0.29380232566833553,0.027220650932323637
1198,CA12_proteomics,-0.29382554313742454,0.027220650932323637
215,ADORA1_proteomics,0.2937006442720324,0.027293073975531008
328,ALDH1A3_proteomics,-0.2936553651161077,0.02731320658142483
464,AP1AR_proteomics,-0.347702058286092,0.02735638237099872
295,AKAP11_proteomics,-0.2934294460530711,0.027479764036049056
2751,EIF2AK4_proteomics,-0.2933992856538979,0.02748147118574598
3574,GJA1_proteomics,0.29338048297417985,0.02748147118574598
7252,PSPH_proteomics,0.29326647733080785,0.027566096591344996
6669,PI16_proteomics,0.2932220946791871,0.027585632125859183
155,ADA2_proteomics,-0.2931564028604989,0.02762518284720066
9378,TIMP1_proteomics,-0.2930913074765303,0.02766423335862889
4452,JMY_proteomics,0.2930269927187874,0.027702608484289595
10100,USP15_proteomics,-0.2928645700818283,0.02783356743449548
2383,DENND1B_proteomics,-0.32302194071754975,0.02785186617474982
2066,CREB5_proteomics,0.29276387427791756,0.02788438517388729
2749,EIF2AK2_proteomics,0.2926450799346112,0.02797470208205007
3828,GTF2H5_proteomics,-0.29259763272449457,0.027991821443102295
8087,SASH3_proteomics,-0.2925801821535361,0.027991821443102295
8327,SGCE_proteomics,-0.29248568675624187,0.028059351847974343
3747,GPX8_proteomics,-0.2923148635919863,0.028199849866001544
9964,UBE2E2_proteomics,-0.2921302831200709,0.02833173922993829
8809,SPI1_proteomics,-0.30611393096154926,0.02833173922993829
5450,MREG_proteomics,-0.4280966893995426,0.02834691262035771
9666,TPSAB1_proteomics,-0.3060074132764449,0.02836557353729841
4824,LIMS1_proteomics,-0.2920107976275655,0.028379172642319084
4986,LYAR_proteomics,-0.29191050536164875,0.028453158476474612
8662,SMYD5_proteomics,0.2917908405023582,0.028546011087593137
2826,ELP5_proteomics,0.29164822757143904,0.02866135272010515
3501,GCAT_proteomics,0.2914368305886692,0.028844029528147526
2229,CYGB_proteomics,-0.2913947084707617,0.028862370958467217
6312,P4HA1_proteomics,-0.2912368974201657,0.02899371543410925
8035,S100A3_proteomics,0.2911884781863122,0.028995563472324123
6711,PILRA_proteomics,-0.3402265328780569,0.028995563472324123
34,ABCD2_proteomics,0.2909813447560187,0.029175930832973162
10484,ZCCHC8_proteomics,-0.2908734522142887,0.029236397106695938
5585,MTA1_proteomics,0.2908810244975608,0.029236397106695938
4830,LIN7B_proteomics,0.2906811450194555,0.02940340560718024
5697,N4BP2L2_proteomics,0.29042755820709965,0.02963229618727574
4100,HPX_proteomics,-0.2903787009303254,0.029657872502142784
5014,MACROD1_proteomics,0.2903528631586205,0.029660506397533867
4904,LRP1_proteomics,0.29030562097649004,0.029684517975606207
338,ALDH6A1_proteomics,0.28992387988245205,0.030044401621379457
7178,PRR36_proteomics,0.289800317921475,0.03009899225005286
10042,UHRF1_proteomics,0.2898082866317753,0.03009899225005286
3366,FRMD8_proteomics,-0.2898387013680576,0.03009899225005286
2932,ERCC8_proteomics,0.28967591007694743,0.030201471487796703
6612,PGLYRP2_proteomics,-0.2896203860683941,0.03023431639581373
157,ADAM10_proteomics,-0.2895051794105543,0.03032785298046363
1199,CA13_proteomics,-0.2893295572515117,0.03048331901342852
208,ADIPOQ_proteomics,-0.2888979976665022,0.030879261855364028
10501,ZEB1_proteomics,0.2889017499153194,0.030879261855364028
8551,SLC4A7_proteomics,-0.2886965184747565,0.03106407077223995
7940,RPS6KA1_proteomics,-0.2886024633688884,0.031137852127420824
7982,RSL1D1_proteomics,-0.28845198448382237,0.03127069878985884
8997,STRIP1_proteomics,0.28839487413279036,0.03130626468586321
1388,CCDC71L_proteomics,-0.38734048469391436,0.03139944625148094
7617,RCN3_proteomics,-0.28814347983869193,0.03152155940617306
7175,PRR15_proteomics,-0.4271669613632493,0.03152258864104047
8364,SH3TC1_proteomics,-0.28808626006163446,0.03153326027212412
6335,PAFAH1B3_proteomics,0.28796973101972234,0.03163177831015201
3127,FAM3C_proteomics,0.28789743225709663,0.031659511436421976
3159,FARSB_proteomics,0.28792034073252043,0.031659511436421976
5664,MYH9_proteomics,-0.28787236968894325,0.03166170101420606
971,BMP1_proteomics,-0.28766827468656897,0.031853420902577506
8103,SCAI_proteomics,0.287576289547514,0.03192673899366936
6805,PLEKHO1_proteomics,-0.28747585700246103,0.03200921521041801
3172,FBLN2_proteomics,-0.28730747553921787,0.032164542588389126
751,ATN1_proteomics,0.2871796383182485,0.03222777640442287
10647,ZNF664_proteomics,0.28719880102198686,0.03222777640442287
677,ART3_proteomics,0.2871917470630994,0.03222777640442287
95,ACBD7_proteomics,0.2868504142910654,0.03255762022261745
10233,VPS53_proteomics,0.2867827345915,0.03256116458338706
7007,PPP1CC_proteomics,0.2868052465634039,0.03256116458338706
7531,RASGRP2_proteomics,0.286755568136657,0.03256116458338706
3310,FLOT2_proteomics,0.2867657900218298,0.03256116458338706
6071,NR2F1_proteomics,0.28652630794284467,0.032785053040254385
1112,C1R_proteomics,-0.2864905324988496,0.03279911257947801
3589,GLIPR1_proteomics,-0.28631881382251906,0.032961489174653774
5869,NECTIN3_proteomics,-0.28619735766156607,0.033044421562350164
2895,EPHA4_proteomics,0.286208690116085,0.033044421562350164
1923,COL18A1_proteomics,-0.28606880668429224,0.033160415191565394
4729,LAMP1_proteomics,-0.28602668902776696,0.03318163810102803
3714,GPM6A_proteomics,0.28598792075756885,0.033199203234241415
10348,WNT5A_proteomics,-0.28577304919656915,0.03341102778914085
2423,DHPS_proteomics,0.2856810476526427,0.03348765120490088
10067,UPF3A_proteomics,0.28565397700294093,0.03349241888470658
3937,HDLBP_proteomics,-0.2855571294052068,0.03357460476747136
7267,PTGES_proteomics,-0.2854805211788998,0.033622654378632766
3800,GSS_proteomics,-0.28544569027513844,0.033622654378632766
10496,ZDHHC4_proteomics,0.28545632465043375,0.033622654378632766
7589,RBMS1_proteomics,-0.2853006630252336,0.03373495275737106
7939,RPS6_proteomics,-0.2852872028534397,0.03373495275737106
3155,FARP1_proteomics,0.2852767310344714,0.03373495275737106
1322,CASTOR1_proteomics,0.28506194236912624,0.033949687707199076
3422,GABARAPL2_proteomics,0.28503425215129363,0.033955321362287995
3898,HAVCR2_proteomics,-0.29849657838787336,0.0341393023484859
10694,ZSWIM8_proteomics,-0.28466680323754656,0.03431810656639493
576,ARHGAP25_proteomics,-0.2845265302038289,0.0344514147172216
5612,MTMR1_proteomics,0.28439408354377815,0.03452477541945029
9682,TRAF4_proteomics,0.2843946704088646,0.03452477541945029
3038,FADS2_proteomics,0.2844331591744484,0.03452477541945029
103,ACOT1_proteomics,0.28423956775296494,0.03467506300023983
2307,DCPS_proteomics,0.28418700805795005,0.03470927939372869
10445,ZBTB16_proteomics,0.2841574790949915,0.03471721542761829
755,ATP11C_proteomics,-0.2840958867050871,0.03476182405727428
10043,UHRF1BP1_proteomics,-0.2839690857577942,0.03488122681805892
1591,CELSR2_proteomics,0.28394002536645213,0.03488869608882712
4242,IGFBP6_proteomics,-0.28381397627761074,0.03500762733751989
8369,SHB_proteomics,-0.2836700459267704,0.0350696852558039
1215,CACHD1_proteomics,0.28372711609298484,0.0350696852558039
1788,CLDN12_proteomics,0.38140332755634704,0.0350696852558039
6566,PET117_proteomics,0.29728438039911864,0.0350696852558039
6769,PLCD3_proteomics,0.28346305054314475,0.03526865115266067
8086,SASH1_proteomics,0.2834528287783309,0.03526865115266067
9387,TJP1_proteomics,0.28332371598511363,0.03539231754619893
7669,RFTN2_proteomics,0.28311672528367976,0.03558098585027924
7855,RPL14_proteomics,-0.28312457892124737,0.03558098585027924
3359,FREM2_proteomics,0.28307437946256786,0.03560421993842139
2629,DUS3L_proteomics,0.28302346740618944,0.03563748604573958
5797,NCOR1_proteomics,0.28265256436797065,0.03604661043454684
234,AFM_proteomics,-0.28246131292102344,0.03624629797894519
1946,COLGALT1_proteomics,-0.28237556368670247,0.036321449236408294
743,ATG5_proteomics,-0.28234006588915345,0.0363369949236246
7135,PRKRIP1_proteomics,0.28227656929325357,0.03638585178984194
1114,C1S_proteomics,-0.2821693630281603,0.03648685975849132
4247,IGLL5_proteomics,-0.2820754833961936,0.03657219427096407
7256,PTAR1_proteomics,0.2820407841882105,0.0365869260317095
4,AADAT_proteomics,-0.30926245174921146,0.0366627473204704
2280,DBNL_proteomics,-0.2819403743281974,0.0366627473204704
8966,STK11_proteomics,0.2818803683110247,0.0366986582163635
2095,CRY2_proteomics,0.3272343051676575,0.03675067285148589
8279,SERPIND1_proteomics,-0.281792346062534,0.03675067285148589
4981,LXN_proteomics,-0.28175871680759745,0.036764268286649276
3121,FAM234A_proteomics,0.2816949192075539,0.036814099409385806
8269,SERPINA5_proteomics,-0.2815557873025045,0.036954677264950234
6314,P4HB_proteomics,-0.2815180429941391,0.03697333273570559
590,ARHGAP5_proteomics,0.281339411610862,0.037135321916412146
436,ANKRD63_proteomics,0.38534140912609005,0.037135321916412146
4289,IMPDH1_proteomics,-0.281269062580362,0.03719357507860628
2109,CSE1L_proteomics,0.28123045459580764,0.03721342946014505
7108,PRKACA_proteomics,-0.2810284038356007,0.037404905319079716
5002,LYVE1_proteomics,-0.2810339373858459,0.037404905319079716
1134,C2CD2_proteomics,-0.28075861616160863,0.03769463785920326
10389,XXYLT1_proteomics,0.2807468125730446,0.03769463785920326
3545,GGCX_proteomics,-0.2806748868332248,0.03775563942352598
5120,MAPT_proteomics,0.28034116707540024,0.03813968077176903
9890,TUBGCP3_proteomics,0.2802912241511619,0.038174064597791005
398,ANGEL2_proteomics,0.28024014636890315,0.03818242613484164
1933,COL5A1_proteomics,-0.2802529944532213,0.03818242613484164
1661,CGAS_proteomics,-0.32758984009868347,0.03821040387844146
5257,MESD_proteomics,-0.2801356695269052,0.03825708252592558
5928,NFU1_proteomics,-0.28003209887710767,0.038358286021788354
5383,MMP2_proteomics,0.27992018449152833,0.038442576262929955
705,ASPH_proteomics,-0.27993955329356685,0.038442576262929955
4062,HNRNPDL_proteomics,0.27963569462441984,0.03872004674069836
4240,IGFBP4_proteomics,-0.2796206372275328,0.03872004674069836
8735,SOCS6_proteomics,-0.37617897756212415,0.03872004674069836
6557,PELI1_proteomics,-0.3085888254956973,0.03872004674069836
5187,MCMBP_proteomics,-0.27949090689388145,0.038841756735381726
1205,CA8_proteomics,0.279280580713529,0.039079094379683446
10229,VPS4B_proteomics,-0.27913658229480975,0.03923349718041774
6518,PDIA3_proteomics,-0.2789044127415569,0.0394726758455358
6760,PLAU_proteomics,-0.278912917799607,0.0394726758455358
10668,ZNF776_proteomics,0.37510428820031627,0.039534069477070326
2355,DDX3Y_proteomics,0.2786941897249181,0.0396850265046257
5741,NARF_proteomics,-0.27865459968247885,0.039707544047831105
3768,GRIK5_proteomics,0.2919443537713826,0.03978981278023987
7119,PRKCD_proteomics,-0.2782745859869231,0.0401401503671976
3604,GLUD1_proteomics,0.27823032397422054,0.040150483938311866
4356,IRAK3_proteomics,-0.2782226124789582,0.040150483938311866
5433,MPP1_proteomics,-0.2781599547237952,0.04019122164148415
6237,OLFML1_proteomics,-0.27814720198153897,0.04019122164148415
4966,LTA4H_proteomics,-0.27811265750385206,0.04020753275074355
707,ASPHD2_proteomics,0.29304699467623213,0.04021289990985733
7749,RIT2_proteomics,0.27787673158353565,0.040456920400120625
8908,SSH1_proteomics,-0.2777757206391316,0.040531418136795644
3333,FNDC3B_proteomics,-0.2777935456183893,0.040531418136795644
3410,FZD6_proteomics,-0.2910141526293983,0.04063151322676672
5345,MIOS_proteomics,0.27749839887710265,0.04083690142264206
10672,ZNF800_proteomics,-0.290670114969614,0.04098883861671195
3230,FDFT1_proteomics,0.2773390385112432,0.04098883861671195
2723,EFR3B_proteomics,0.2773151332069204,0.040991515982049455
8220,SELL_proteomics,-0.27701403320931445,0.0413605895702605
584,ARHGAP35_proteomics,0.27690609969138197,0.04147492914673715
10426,YWHAB_proteomics,0.2768376197984416,0.041478842021159264
510,APLP2_proteomics,-0.27684331062914946,0.041478842021159264
7530,RASGRP1_proteomics,0.27684680672608136,0.041478842021159264
2995,EXOG_proteomics,0.27673943208319274,0.04158050907396806
904,BCAR3_proteomics,0.2765836875672773,0.04175933016612657
337,ALDH5A1_proteomics,0.2764741657925369,0.041876801641750554
7946,RPS6KB2_proteomics,-0.27642652242661897,0.04191146379173516
299,AKAP5_proteomics,0.2763353151882162,0.04200469345952155
9162,TAOK1_proteomics,0.27610833457114214,0.04228133851386982
3019,F13B_proteomics,-0.2760180001026648,0.042374108844611715
6141,NUCB2_proteomics,-0.275933053454623,0.0424597519528718
4279,ILK_proteomics,-0.27589273501525785,0.04248492904616568
3733,GPRC5C_proteomics,0.37122970640550457,0.04251351971821464
870,BAG2_proteomics,-0.27578872202646554,0.04252532813302402
10285,WDR11_proteomics,-0.2757908131903405,0.04252532813302402
7773,RND3_proteomics,-0.2890299894231685,0.04252532813302402
2479,DLGAP4_proteomics,0.27570993699171353,0.04258566307569718
6126,NTM_proteomics,0.2756390523820414,0.04262308052361034
2907,EPM2AIP1_proteomics,0.27564517936545285,0.04262308052361034
1866,CNNM3_proteomics,0.27560325439738076,0.042642307167617306
10202,VOPP1_proteomics,0.40946182716961993,0.042750364765262026
5917,NFIB_proteomics,0.27546939483483157,0.04276571114589992
3928,HDAC9_proteomics,0.3199076646606823,0.04282277470381639
6543,PDZD11_proteomics,-0.2753762501347,0.042833809767275695
3054,FAM110C_proteomics,-0.343738229133655,0.042858977086097934
2395,DEPTOR_proteomics,-0.27512946382337894,0.043112681230190276
1102,C1QA_proteomics,-0.2749934781156509,0.04312167854317732
2697,EEF1A2_proteomics,0.2750580630021965,0.04312167854317732
4099,HPSE_proteomics,-0.28822345556065365,0.04312167854317732
8383,SHISA9_proteomics,0.275013969976561,0.04312167854317732
1527,CDH20_proteomics,0.27507852295526136,0.04312167854317732
4847,LMBRD1_proteomics,-0.27507099769659077,0.04312167854317732
10581,ZNF281_proteomics,-0.30346551415162026,0.04316522303973388
6736,PJA2_proteomics,0.27491874295779717,0.04316522303973388
3224,FCHO2_proteomics,-0.2748174042406042,0.0432454725640644
6398,PAX6_proteomics,0.30334967986464634,0.0432454725640644
4757,LCAT_proteomics,-0.27466570604905255,0.043425039135008704
31,ABCC3_proteomics,-0.2743734206445269,0.04375912457498574
2223,CYBC1_proteomics,-0.2743602499893709,0.04375912457498574
8267,SERPINA3_proteomics,-0.2743967727526828,0.04375912457498574
4118,HSD17B7_proteomics,-0.2743172922724902,0.04378902896043203
7307,PTPRF_proteomics,0.2742950713430101,0.04379010579143244
1540,CDK14_proteomics,0.27425117253678855,0.0438213680662836
8431,SLAIN2_proteomics,-0.2742026021692026,0.04385917044568605
2273,DAZAP1_proteomics,-0.27417031116405277,0.043874326179779134
6808,PLG_proteomics,-0.27409791014036156,0.04390179239807394
2745,EIF1AY_proteomics,0.28267590401964815,0.04390179239807394
6170,NUMB_proteomics,-0.2740864383091931,0.04390179239807394
1173,C7_proteomics,-0.2739999905984316,0.043933012613787126
52,ABHD17C_proteomics,0.2740130458947602,0.043933012613787126
3633,GNAZ_proteomics,0.2740248648840376,0.043933012613787126
9688,TRAK2_proteomics,-0.3005539019880037,0.04400782223785888
7721,RIDA_proteomics,0.27377890865894505,0.04418240974207091
5663,MYH14_proteomics,-0.2737331884986024,0.044216615094752686
97,ACE_proteomics,-0.27354206133078185,0.04440513794950134
9197,TBC1D24_proteomics,0.27354157146351993,0.04440513794950134
5552,MSI2_proteomics,0.27353507204276506,0.04440513794950134
10125,USP48_proteomics,0.2735089927156623,0.044411896918173606
807,ATP6V1G1_proteomics,-0.2734005157945214,0.04453475248651836
2336,DDRGK1_proteomics,-0.27331712464071856,0.04462245591725292
3086,FAM168A_proteomics,0.27324673506226554,0.04469192164193624
1421,CCNH_proteomics,-0.273025820631915,0.04497514934471667
5701,NAA16_proteomics,0.2728990235721993,0.045095217291985554
8481,SLC25A25_proteomics,0.2729073465733679,0.045095217291985554
10206,VPS13C_proteomics,-0.27275565656988354,0.045269625402379284
7349,PXN_proteomics,-0.272707326025003,0.04530841354411812
3863,H1FX_proteomics,-0.2726616085245976,0.045343500718710954
4057,HNRNPA2B1_proteomics,0.2723500194217455,0.04576105627369274
7829,ROCK1_proteomics,-0.27221951493811075,0.04591908165805511
4136,HSPA5_proteomics,-0.27210296053399763,0.04602656088352484
879,BAK1_proteomics,-0.3003997319705015,0.04602656088352484
8475,SLC25A18_proteomics,0.27207707387808105,0.04603338152745741
4965,LST1_proteomics,-0.30213619018248766,0.0460444339206783
7950,RPS9_proteomics,-0.272032473508672,0.0460444339206783
1214,CACFD1_proteomics,0.2720021497436318,0.046049981517861924
2591,DPY19L3_proteomics,0.2719157188249194,0.04614480612490903
6772,PLCG1_proteomics,0.27186241876316597,0.046191586759243515
3288,FKBP11_proteomics,-0.2848180485691817,0.04633772164248262
7690,RGS18_proteomics,-0.3017436451069273,0.04641006877701073
6472,PCYOX1_proteomics,-0.2716152114032308,0.0464442170772233
7075,PRAM1_proteomics,-0.27160472776474653,0.0464442170772233
1321,CAST_proteomics,-0.2715698483262242,0.04646438161803588
6969,PPEF1_proteomics,0.39939466645908644,0.04658933424908348
878,BAIAP3_proteomics,0.2713189278883752,0.04674368704521848
2766,EIF3F_proteomics,-0.2713160686540015,0.04674368704521848
6145,NUDCD2_proteomics,0.27126721835600914,0.046784547596203915
6284,OSTM1_proteomics,-0.27122156465678604,0.04681834982338006
9308,TGFB1_proteomics,-0.2711619364476538,0.04681834982338006
10412,YJU2_proteomics,0.2711181774007825,0.04681834982338006
3382,FTH1_proteomics,-0.27112735654662723,0.04681834982338006
5566,MT-ATP6_proteomics,0.27112945760693274,0.04681834982338006
6095,NSA2_proteomics,-0.29930241310035177,0.04681834982338006
8197,SEC31A_proteomics,-0.27107095553168603,0.04685697083662939
1311,CASKIN2_proteomics,0.2708997421660841,0.047078523698159916
2426,DHRS13_proteomics,0.2707623228844178,0.04721982746665128
4873,LOXL2_proteomics,-0.2707722353090501,0.04721982746665128
6762,PLBD1_proteomics,-0.2707311844808651,0.04723493712851965
8388,SHPK_proteomics,0.2706891318483212,0.04726624293094784
1758,CIRBP_proteomics,0.27059920708794477,0.04736862646873639
6162,NUDT5_proteomics,-0.27056278358927055,0.04739166860722881
7689,RGS17_proteomics,-0.2704639376447905,0.04750758280030755
5046,MAN1C1_proteomics,-0.2704399467399158,0.04751219508478023
8721,SNX29_proteomics,-0.2704120762721077,0.04752260098961584
9359,TIFA_proteomics,-0.3607947790130214,0.04757793066021597
4716,LACC1_proteomics,-0.2848915068104982,0.04757793066021597
2737,EHHADH_proteomics,-0.27032909824974816,0.04757793066021597
5607,MTHFS_proteomics,-0.2702809789280582,0.04759363582657709
7325,PUDP_proteomics,-0.27025136435623,0.047606737032183724
8452,SLC19A1_proteomics,0.27022212269036505,0.04761930138788635
1928,COL28A1_proteomics,0.2702005697677208,0.04762042098274637
841,AXL_proteomics,-0.2701323292712715,0.04769120186597323
8883,SRR_proteomics,0.2700984688415403,0.04771072615306819
540,AQP1_proteomics,0.2699857408689551,0.04775510107272826
8821,SPOCK2_proteomics,-0.27003550990832714,0.04775510107272826
5885,NEK7_proteomics,-0.2700088683128335,0.04775510107272826
9388,TJP2_proteomics,0.2699934463664177,0.04775510107272826
5130,MARK1_proteomics,0.2699187556824261,0.047824246322859386
4900,LRIG1_proteomics,0.26985584909616867,0.047887380261845615
10099,USP14_proteomics,-0.2698058415308095,0.047931264838003945
2020,CPB2_proteomics,-0.26971373632875784,0.04803835845683263
6116,NT5C1A_proteomics,0.2696659044336227,0.04804805562524178
2150,CTNNA2_proteomics,0.2696673355605956,0.04804805562524178
9898,TUSC3_proteomics,-0.2994371723168492,0.04815507382970264
3598,GLRX3_proteomics,-0.2695345256668471,0.04818339943221002
1061,C11orf95_proteomics,-0.39233943205574434,0.04830900493962201
5780,NCF2_proteomics,-0.269400062494989,0.04831881661789038
3189,FBXL7_proteomics,0.26938270669014286,0.04831881661789038
3628,GNAI3_proteomics,0.26934482102462753,0.04834485590022108
349,ALG2_proteomics,-0.26923935894417056,0.048473017590945945
7717,RIC3_proteomics,0.36255031658236625,0.04853544020597021
600,ARHGEF17_proteomics,-0.26914997815342373,0.04854591049467489
7961,RRAS_proteomics,-0.2690494532024035,0.04866706118500096
3932,HDGFL2_proteomics,0.2689108138291231,0.0487838775762149
8849,SPTY2D1_proteomics,-0.2689183370285013,0.0487838775762149
6728,PITPNA_proteomics,0.2689266728332616,0.0487838775762149
6778,PLD1_proteomics,-0.2688170140825924,0.04881498974181795
6602,PGAP1_proteomics,0.26876720059558845,0.04881498974181795
8728,SNX6_proteomics,-0.26877594989294173,0.04881498974181795
2525,DNAJC5_proteomics,0.26883981923332073,0.04881498974181795
3314,FLT1_proteomics,-0.2687778554323753,0.04881498974181795
3475,GAS1_proteomics,0.2949412828501838,0.04881498974181795
1638,CES2_proteomics,-0.26874337280265687,0.04882007191020343
4534,KCTD3_proteomics,0.26866388437139155,0.04890293406191026
272,AHSG_proteomics,-0.26864796718183054,0.04890293406191026
7825,RNPEP_proteomics,-0.26860693326439694,0.04893427028617719
1130,C20orf194_proteomics,-0.2685673675396717,0.04896339982474205
3802,GSTCD_proteomics,0.26852907798315945,0.04899061238410846
8909,SSH2_proteomics,-0.2683215535982955,0.04927578434313019
6520,PDIA5_proteomics,-0.2683016274429774,0.04927578434313019
493,APBA2_proteomics,0.26824535504014074,0.04933074281905554
2299,DCHS1_proteomics,0.2680774584807185,0.049557354705866044
8848,SPTLC2_proteomics,-0.26803200554045115,0.049595926643325815
2661,DYSF_proteomics,-0.2679766854953809,0.04964974874743657
