,Difference_In_Median_Brca,P_Value_Brca,Difference_In_Median_Endo,P_Value_Endo,Difference_In_Median,P_Value
CTPS2,0.25589999999999996,0.0920158129503243,0.1643,0.03730632088244847,,0.0022521249814754394
CTSA,-0.05199999999999999,0.9543192103112601,0.1076,0.8524366168651512,,0.010197119301284585
CTSC,-0.5027000000000001,0.02541019089198257,-0.038000000000000006,0.7804555579102008,,0.42018404132183274
CTSW,0.16300000000000003,0.920117768639115,0.43184999999999996,0.01523382980276567,,
CTU1,-0.19840000000000002,0.181616521543821,0.026099999999999998,0.4038741337534637,,0.04984724150471667
CUEDC1,0.7644,0.02447022434479967,0.03599999999999999,0.7075992287490552,,0.23772234473567225
CXCL14,-0.0230999999999999,0.8596642073816183,0.198,0.8723705546779179,,0.037629423003628634
CYB5A,1.4728,0.015838688470955015,-0.33999999999999997,0.10077873193515455,,0.8802966342467149
CYB5R1,-0.016799999999999995,0.19175130685119163,0.11600000000000002,0.7213345276808035,,0.015880905113938935
CYC1,-0.5776,0.0034756881146518637,0.04600000000000001,0.9345469094728076,,0.13374931748107283
CYCS,-0.6724,0.03593420050575494,0.1403,0.18050238081577144,,0.21064896966912702
DALRD3,-0.12244999999999998,0.3846138462043006,-0.57,0.0063096401121701595,,
DARS2,-0.33390000000000003,0.1888128156895135,-0.023999999999999994,0.7897248039945646,,0.006277323000963302
DAZAP2,0.2632999999999999,0.254775104919214,0.07219999999999999,0.5768928783978013,,0.01983859019471902
DCAF7,-0.04869999999999999,0.25822625264758015,-0.013299999999999992,0.7903578185879357,,0.044449367275572596
DCD,-1.355999999999999,0.024274021073378536,-0.09200000000000005,0.4285863087933759,,
DCP1B,-0.41459999999999997,0.03585405026877389,-0.023999999999999966,0.9670094961004885,,0.5643128259469405
DDX19B,-0.49229999999999996,0.0164917370764525,0.1302,0.19651810667108313,,0.6152563116594372
DDX27,-0.18509999999999993,0.12734781779007795,-0.052099999999999994,0.22125467422464531,,0.026155539824298045
DDX28,-0.7319,0.0016946783137392315,0.0973,0.8765283749390156,,0.001039083677184939
DDX42,-0.32789999999999997,0.10934795146942847,0.03934,0.7618936751065233,,0.01656771284444652
DDX5,-0.3416,0.0031836371204516075,0.028999999999999998,0.8403694352793147,,0.10478296099157253
DDX54,-0.4555,0.032217220878982836,-0.09999999999999999,0.9544795547804308,,0.0096911801456513
DEF8,-0.3363,0.03336417511008226,0.1383,0.7896376002389776,,
DENND1B,-0.20600000000000002,0.02104712071153651,0.0034999999999999754,0.08318315855394876,,
DENND5A,0.03639999999999999,0.5582473785199865,-0.22699999999999998,0.047393654897463604,,
DENND6A,0.1876,0.030574040699924806,-0.058199999999999995,0.339806442155589,,0.5968846030338376
DENR,-0.11149999999999999,0.93190383945142,0.13096,0.04141692880878707,,0.590743240253383
DGCR14,-0.45904999999999996,0.006316923916851339,,,,0.22848049542077745
DGCR8,-0.3044,0.018199615111064466,-0.0364,0.4876360202247634,,
DHODH,-0.0824,0.04428315093183268,-0.0131,0.8081366195140716,,0.4652342371874929
DHRS7,0.13750000000000007,0.5894045887654484,-0.091,0.4097466277071552,,0.04218424841320075
DHTKD1,-0.8826999999999999,0.023549850274603844,0.07500000000000001,0.7666254974816048,,0.7849747554720574
DHX16,-0.11839999999999998,0.038501859934298055,0.0372,0.5847983753832394,,0.7030214442409748
DHX33,-0.449,0.010485727180342111,-0.0523,0.8358565987451767,,0.7308438377237404
DHX35,-0.008599999999999997,0.9998854670906798,-0.0034999999999999996,0.5201355668714369,,0.04709781870315005
DIABLO,-0.20059999999999995,0.550046914718668,0.13090000000000002,0.015386677108632835,,0.2915899712759919
DIDO1,0.0462,0.22051239032223416,-0.0499,0.4633216886469044,,0.01557716468226055
DIS3L,0.012599999999999993,0.9637549732672462,-0.0563,0.009274734174764489,,
DLAT,-0.27659999999999996,0.026955081831777597,0.1891,0.30878556965646703,,0.015047172809693341
DLD,-0.5627,0.03806855064484058,-0.041999999999999996,0.7906207553594858,,0.08134928416656123
DLG1,0.36060000000000003,0.03557574455637403,-0.06319999999999999,0.8184803217076362,,0.2940729496874802
DMXL2,-0.6952,0.002366057579001537,-0.0478,0.5837664543543897,,
DNAAF5,0.1517,0.41717230623649093,0.028499999999999998,0.23344036869924684,,0.04469342364104849
DNAH2,0.80545,0.011682200930443408,,,,
DNAJA1,-0.331,0.010617208268589582,0.06299999999999997,0.6013217928045179,,0.9397190660710045
DNAJA3,-0.8685499999999999,0.057631130469631926,0.2246,0.07639735854342802,,0.009355251777550694
DNAJA4,-0.8124,0.00246572122641411,0.03199999999999997,0.6450023633624367,,0.07463865969153205
DNAJC1,0.11230000000000007,0.5348082694440782,-0.05350000000000002,0.293351723112827,,0.042304817500659814
DNAJC13,0.5331,0.002275500262804494,-0.018799999999999997,0.27122993667645684,,0.1581334549402078
DNAJC17,-0.16899999999999998,0.9188535731793414,0.024999999999999994,0.7185535255159208,,0.02015870084871452
DNAJC19,-0.2359,0.011820547040666167,0.096,0.10134510014722363,,0.0016434100706582155
DNAJC30,-0.49860000000000015,0.04907241743027736,0.18455500000000002,0.9878533804988077,,0.3132726138944576
DNM1L,-0.2932,0.012342247077325385,0.03275,0.19965654190355098,,0.7218129754367457
DNM2,-1.0112999999999999,0.0010849753366779194,0.1022,0.43813080241927216,,0.04373970999807207
DOCK1,0.35369999999999996,0.004739287210390911,-0.087,0.3777208083261917,,0.9923846000969309
DOCK6,0.08959999999999999,0.4166357017908656,-0.007999999999999993,0.966356675235535,,0.045115004734012774
DOHH,-0.2146,0.40518008112033377,0.0995,0.04301755797062058,,0.06989153456792695
DOK3,-0.4147,0.09959947277157769,-0.06870000000000001,0.3318489598676051,,0.007647170023699262
DPM1,0.2368,0.023222007116312768,0.045999999999999985,0.524633896171214,,0.6427605238222056
DPP4,1.0437,0.035478633960531275,-0.31485,0.4168517451528848,,0.4614619564713367
DPT,1.1006,0.022140497962570584,-0.247,0.7136584259379614,,0.5606857398209292
DPY30,0.0343,0.2145070734705269,0.046400000000000004,0.23937454090293747,,0.014414848597888295
DTNBP1,0.4385,0.001592539591443318,0.041200000000000014,0.2821319548071386,,0.7637905904990436
DUOX1,0.7424499999999999,0.04296962784275713,-0.6673,0.0540993002651262,,
DUS1L,-0.3314,0.003276174561125256,-0.011999999999999983,0.9360445015987491,,0.8530709724566887
DUSP22,0.6046,0.016556867267324738,-0.05499999999999999,0.9157066521885914,,0.24691742288835813
DYRK1B,-0.01859999999999999,0.7775629451390831,-0.1643,0.004367609801011422,,
ECHDC3,-0.40049999999999997,0.6746737051321667,0.04970000000000002,0.9538759863241181,,0.01636495411855283
ECHS1,-0.5486,0.02838242207578864,0.20900000000000002,0.6161009557703785,,0.4237770334182662
ECSIT,-0.683,0.009852648920114275,-0.006599999999999995,0.7116527577797697,,0.46648229650865114
EEF2,0.0812,0.3182566149442964,-0.0010000000000000286,0.9724949350402938,,0.0035950153867026417
EFNA1,1.6256,0.0023764286493558025,-0.014999999999999986,0.5679760809526767,,0.11993590103207954
EI24,0.5856,0.018710347695190522,0.097,0.744295375275621,,0.183925518320173
EIF1AX,-0.07899999999999999,0.9128132302099924,0.0864,0.38718000778622363,,0.04123640828150155
EIF3K,0.027700000000000002,0.4819766097768552,-0.1251,0.017211436876422393,,0.19322890013624722
EIF5A,-0.06929999999999999,0.7900843151341669,-0.08580000000000002,0.7906730604532872,,0.040584110320196945
ELAVL1,-0.12469999999999999,0.0340976433716199,0.082,0.056517411468759736,,0.3762351576068622
ELP3,0.333,0.03712844383086965,0.07050000000000001,0.7026210553809884,,0.026085374852290993
ELP4,0.2796,0.042265972217413586,-0.0328,0.8269205564625844,,0.19621151107447726
EMC1,-0.5075999999999999,0.13518906034353306,-0.061,0.3879532937533816,,0.03953330052242466
EMC7,-0.3729,0.03586017412838152,-0.032999999999999974,0.749742976891062,,0.26510350069233424
EMC8,-0.3347,0.014585218574925991,-0.0293,0.5225792592457725,,0.6936769954946898
EMG1,-0.44830000000000003,0.015597656227794077,0.056055,0.9700682293567318,,0.4190867701246431
ENAH,0.5016,0.02394146671615496,0.013900000000000003,0.630947577508399,,0.6669832459077437
ENGASE,-0.6484000000000001,0.00023289317270328437,-0.071,0.8140711633696556,,0.151331176386511
ENO1,0.0804,0.38754703353215836,-0.14100000000000001,0.8751198604363457,,0.010525632159042923
ENO2,-1.0208,0.019402631050929955,0.0729,0.853541518671722,,0.8265615896285551
ENOPH1,-0.3156,0.03310501019771105,0.0567,0.49859027145236146,,0.22207690063963023
ENTPD5,-0.1865000000000001,0.2882199256860072,-0.12309999999999999,0.48055211470215,,0.027809230928427433
EPB41,-0.6903000000000001,0.025349446989574302,0.01212,0.6972139428200159,,0.3310692692720292
EPB41L1,0.6394,0.3268837565273025,-0.01870000000000001,0.5755883023670492,,0.015010506175627302
EPB42,-0.9293,0.04766325963048629,-0.00899999999999998,0.7685448846015586,,0.11254697929823419
EPHB4,0.28650000000000003,0.933391726829032,-0.0579,0.9043696313065926,,0.04663680143745412
EPS8L1,0.8236,0.04825932784112527,-0.132,0.43285433170288046,,0.16589790669676996
ERAL1,-0.6738000000000001,0.12182291364348184,0.06970000000000001,0.5486133454259439,,0.02009798641399758
ERBB3,0.5714,0.5706945495043634,0.019000000000000017,0.6919171088771259,,0.03354178944469203
ERCC5,0.07050000000000001,0.3957880654839395,-0.013700000000000004,0.15608725231736215,,0.0146828106847414
ERF,0.18479999999999996,0.9174027339886625,-0.20882900000000001,0.00796342602748305,,
ERI1,0.5498999999999999,0.008157500714413186,-0.05020000000000001,0.5061398119384116,,0.15141907993672554
ERICH1,-0.33805,0.062388923568704055,0.17305,0.046166465997892155,,
ERO1B,-0.3157,0.929341563375774,0.02805,0.3691025450743398,,0.02653375365686546
ERP29,0.2449,0.9294739584876546,0.005999999999999978,0.9972491584475973,,0.0401245236646177
ERRFI1,-0.9473499999999999,0.013170659710421046,-0.12490000000000001,0.4048984898068112,,
ETFA,-0.8269,0.0023183433074970908,0.036000000000000004,0.23102416333955014,,0.8391252523243308
ETFB,-0.5338,0.004645423106911951,0.0695,0.45499805821299866,,0.4434430232337907
ETFDH,0.11320000000000008,0.6263589801530688,-0.06509999999999999,0.7484457761257975,,0.027335084364130333
EVI5L,0.5364000000000001,0.005470812941014233,-0.0558,0.44392078512523026,,
EVPL,0.42850000000000005,0.36057711423624916,-0.21700000000000008,0.8709662727232251,,0.04674267087105006
EXD2,-0.3437,0.017721528023382473,-0.0040000000000000036,0.2212666710173341,,0.6688885256366648
EXO1,-0.6626000000000001,0.011135268452691178,,,,
EXOC6B,0.1672,0.025241110533858597,-0.0552,0.7460754892532828,,0.9890738701862477
EXT2,0.8099000000000001,0.007796877361736337,0.024999999999999998,0.7804529740295495,,0.6561523569352348
FABP5,-1.0491,0.01926981148550827,0.317,0.49957304015304127,,0.06234974884963099
FAHD2A,-0.8915,0.044069537033643615,0.0736,0.46519826527168917,,0.07172433940191107
FAM133B,-0.3701,0.04081068740218962,0.2213,0.3531760598696574,,0.08511798631582175
FAM192A,-0.3137,0.019640579631641786,0.0020000000000000018,0.6181572059690779,,0.9125992745833869
FAM208A,-0.05219999999999997,0.5082328882440386,-0.079,0.030064757638998324,,0.3467601325662454
FAM213A,-0.7629,0.005096068294298669,0.1157,0.5792390055801695,,0.7195415504769058
FAM221A,-1.09945,0.004496506124343246,-0.07510000000000001,0.9797515911403281,,
FAM234A,-0.21219999999999994,0.636512693332424,-0.0405,0.497063174126522,,0.03768673203358042
FAM83B,0.06979999999999997,0.7777408425873156,-0.01899999999999996,0.853017459014725,,0.04653672483226962
FAM83F,-0.8382000000000001,0.018225957377400712,0.008500000000000063,0.8780257884197697,,0.8057494573320726
FANCI,-0.6244999999999999,0.01754594038670145,0.268,0.6915360979734734,,0.9010788180340864
FARP1,0.43500000000000005,0.06175262945118855,-0.10605,0.3046461171464265,,0.0072203313781905015
FASTKD1,-0.6555500000000001,0.006801590222067506,-0.037000000000000005,0.9418545316956111,,0.12602244291655326
FASTKD2,-0.39680000000000004,0.0013020781859553786,-0.06778,0.3028665908486863,,0.7157740272199572
FBLN5,1.5781999999999998,0.01704150522731842,-0.299,0.6245841835524635,,0.3485266053369004
FBN1,1.0764,0.6492690358628099,-0.3509999999999999,0.03292363575228247,,0.757582443715459
FBXO3,0.38980000000000004,0.02427010778702592,-0.0040000000000000036,0.7280734088012744,,
FCGR1A,-0.2944,0.5921372876486413,-0.011649999999999999,0.45354942675936205,,0.03482752951290936
FCGRT,-0.1769,0.10425255830744441,-0.09499999999999997,0.16202919540572341,,0.030083859276844566
FCN3,0.4325000000000001,0.7777328211406485,0.021999999999999992,0.576356373823784,,0.015646898544582084
FGD2,-0.3913,0.04409413221996899,-0.17581000000000002,0.6632173959508003,,0.9039732425497812
FGD4,-0.5076,0.0016117853568463863,-0.00899999999999998,0.7385387338831939,,0.0628681395538124
FGFR1OP,-0.3981,0.03019735362934759,0.09369999999999999,0.6586021386872978,,0.08047719624679402
FGFRL1,1.4195,0.018980694048887713,-0.046499999999999986,0.18091776262887926,,
FGR,-0.08249999999999999,0.8825507105412753,-0.39145,0.01795158788161643,,0.0653594068182411
FKBP11,-0.6910999999999999,0.033753898062434715,-0.0582,0.614016189545641,,0.3384431323076028
FKBP4,-0.6879000000000001,0.01477769208417279,0.10840000000000001,0.10364262768569109,,0.44911927969636
FMC1,-1.00505,0.004562749403387854,0.273618,0.1648621220583251,,0.8057960787170503
FMR1,-0.11070000000000002,0.6444819537286204,0.01218,0.8494847369997265,,0.045993890680693594
FN1,0.36000000000000004,0.021170318212740295,-0.14400000000000002,0.8258525124371121,,0.1767020194630346
FNBP1L,0.5286,0.010792914301593619,-0.06600000000000003,0.9846009000258544,,0.062393580070100735
FOSL2,0.7545,0.007986172225184081,0.07659999999999999,0.7591813151088402,,
FOXA1,0.1838,0.6726498724375833,0.4537,0.010872193746652225,,
FOXK1,-0.16870000000000002,0.55802213153119,0.09290000000000002,0.08403424395011737,,0.03670886848426682
FOXO3,0.5871999999999999,0.0013716074103573242,0.02748,0.3207258267770499,,
FOXP1,0.72045,0.027919525271689703,-0.03499999999999999,0.6430682707467281,,0.633973246573888
FRG1,-0.3145,0.01662134404094684,0.021000000000000005,0.7178220047177742,,0.48871570227774164
FRMD4A,-0.5902000000000001,0.03244497550466762,0.0149,0.58597208180927,,
FRMD6,1.1613,0.0015169967939993405,-0.13499999999999998,0.10772798465526212,,
FRY,-0.6462,0.03132062871229888,,,,
FRYL,0.1413,0.4929400429201911,-0.06520000000000001,0.6045232645946033,,0.03337919914507441
FSCN1,-0.14390000000000003,0.6847103548054687,-0.19659999999999997,0.4309897683793542,,0.015331885798868532
FSD1L,-1.3915000000000002,0.001226683982891964,-0.134,0.5516093350156979,,
FTO,-0.3448,0.028318838862587726,0.073,0.5468070145943965,,0.6386732042237897
FTSJ3,-0.17219999999999996,0.15932016148018308,-0.02410000000000001,0.7636622130949539,,0.012892627106052141
FUNDC2,-0.381,0.42889055345590976,0.121,0.5448981504813276,,0.002376901057983155
G3BP2,-0.24480000000000002,0.1413346762290399,0.040999999999999995,0.3786233399803408,,0.0033048825281818896
GAB2,-0.38939999999999997,0.04863391767711485,-0.095,0.13782188954491018,,
GABARAPL2,-0.8835999999999999,0.004012060802444876,0.0687,0.7051043563543251,,0.9737547166779994
GABPB1,0.1452,0.40154758732863816,0.08360000000000001,0.7857515840144899,,0.001118687141851794
GADD45GIP1,-0.15930000000000002,0.03194454700808401,0.019000000000000003,0.5518789628362071,,0.1919451926681455
GALNT10,1.1042,0.027494089056225447,0.16499999999999998,0.39524165858241844,,0.3974462394766949
GAMT,0.2339,0.7429142144393793,0.31100000000000005,0.4068883977236445,,0.025560736287898882
GAPDH,-0.2199,0.13727443523274574,0.0805,0.5766485207409111,,0.004829484863994647
GATAD2A,0.161,0.6197639390182182,0.03560000000000001,0.3206149861393131,,0.0398120290613227
GCN1,-0.1713,0.843273355069609,0.10979999999999998,0.31571018157415004,,0.043161238937268545
GCSH,-0.6287,0.0029163986502317887,0.16099999999999998,0.6146328394466816,,0.3738018146492541
GDPGP1,0.22210000000000002,0.6728325784428286,0.07114,0.020293561396148158,,0.08149355326761709
GEMIN7,-0.5939,0.0027226710784998905,0.25451,0.18984079524045008,,0.8267682164453363
GGA1,-0.3235,0.01249254984087954,-0.028900000000000002,0.911500546025517,,0.06453259519958557
GGCT,0.7109,0.11717085933849396,0.333,0.048066135563127076,,0.03419475988864054
GGPS1,0.5799000000000001,0.021913467383361036,0.05913,0.4779834049673156,,0.6698175392490837
GLB1L,0.9437000000000001,0.012404859059538791,0.113345,0.362833520704838,,
GLRX2,-0.3774,0.03729506943305085,0.08813,0.4428494525811141,,
GLS,-0.7515,0.014333252651843438,-0.016999999999999987,0.9412450688062174,,0.23365301783688305
GLUD2,-0.9784,0.022743222202834895,-0.1384765,0.5071119436098069,,
GLYR1,-0.185,0.6436404397220342,0.016799999999999995,0.782673744485608,,0.04711371575732514
GMPR,-0.6381000000000001,0.03702378248628743,-0.1213,0.8001611097582523,,0.19787424853538496
GNAI3,0.1124,0.1463512270445812,-0.0234,0.7414976608266663,,0.006881317811972555
GNAO1,-0.21310000000000007,0.03140095628588509,-0.17200000000000004,0.1674528381485736,,0.2457508733459814
GNAS,-0.57735,0.027007128275244745,-0.16049999999999998,0.2794540538437874,,0.56260499252536
GNB1L,-0.2966,0.0141705744012718,-0.004900000000000002,0.6130532280929153,,0.31492176337507677
GNG12,0.6624,0.2524637816264285,0.02200000000000002,0.46929934693764686,,0.022712939422639848
GNG5,-0.4299,0.6527643738525197,-0.123,0.3081164661716969,,0.016058016442008976
GNL2,-0.6018999999999999,0.009519366328178671,0.10030000000000001,0.4641253043296879,,0.35678532977654676
GNL3,-0.4106,0.036528245490846475,0.0663,0.13395953073327554,,0.4996598069231051
GNPNAT1,0.36179999999999995,0.17310660224466223,0.10600000000000001,0.9804178361579519,,0.016044250132908396
GOLGA1,0.4701000000000001,0.011642288082979409,-0.0495,0.7528533555258026,,0.811555285846822
GON7,0.1688,0.11415445867393462,0.1609,0.009726672401291485,,0.706551400831171
GOT2,-1.0621,0.08311808531009005,0.0288,0.8802191095915286,,0.0017390187082170177
GPAT4,-0.33620000000000005,0.04425967375570957,0.10048,0.6511745848200359,,0.5427083900499063
GPATCH8,-0.167,0.049873236412321505,-0.022400000000000003,0.8799245582612512,,0.8153654197644693
GPC1,0.13979999999999998,0.7716051432480335,-0.385,0.006575998406345391,,0.468924569313232
GPD1L,0.5731,0.6207534422433187,0.054939,0.3784346074964714,,0.02197983305553794
GPD2,-0.4915999999999999,0.0233687549973897,0.17700000000000002,0.2799679176437749,,0.38523805155495816
GPHN,-0.3021,0.5256911667428068,-0.0336,0.24657206041853902,,0.04810871069940141
GPRIN3,-0.5167,0.0223358038943171,-0.10335,0.6858864835126381,,0.3989879589430707
GPSM1,0.0518,0.35827999445426717,-0.131,0.012792624751997972,,0.6360485863490355
GREM2,0.5873,0.6591428755453916,-0.14325,0.03987022179254546,,0.010746471115188217
GRN,-0.7711999999999999,0.04814866687967146,-0.1917,0.08222095497805441,,0.2568818541735518
GRSF1,-0.5292,0.013004362819426168,0.20700000000000002,0.5275096160103918,,0.8909011861787013
GRWD1,-0.3272,0.007767577205351599,0.05210000000000001,0.4685630168152469,,0.9869408777979664
GSE1,-0.4783,0.01727280338244662,0.08979999999999999,0.32126478737702263,,
GSK3B,0.6028,0.002404455801079562,0.029740000000000003,0.9144818818804992,,0.12434658873041396
GSKIP,0.1772,0.08409041991333165,0.088,0.9189889730019277,,0.006741667034611129
GSN,1.072,0.034980377263174885,0.035,0.7061651722432569,,0.9516421612141394
GSPT2,-0.2185,0.6940680165662316,-0.017,0.7693667328918914,,0.043421415341498494
GSTA1,-1.1080999999999999,0.028845517676765745,-0.13003,0.6361703971315242,,0.5589452579040985
GSTM1,-2.7513,0.018871207798852187,-0.784,0.1969812688938566,,0.4484105358302143
GSTT1,-0.3618,0.3579270876313452,-0.055999999999999994,0.47773087314311335,,0.04577770092410023
GTF3C1,0.213,0.10923534524535564,0.0352,0.8113846166586546,,0.010841775234346474
GTF3C5,0.3487,0.034649101441985686,-0.0489,0.4668975333809562,,0.47629884612819484
GTPBP10,-0.6164,0.014647074147828978,0.1485,0.19883280571844372,,0.08114413868015564
GTPBP3,-0.6215999999999999,0.0038437048419708944,0.030000000000000006,0.9855818635169097,,0.3413092943193895
GTPBP6,-0.5988,0.07554374113769753,0.1202,0.7207699729699695,,0.04891994759189622
GXYLT1,0.058699999999999974,0.4530783628428259,0.09359999999999999,0.698864683290829,,0.040059729399042406
GYPA,-1.5561,0.02815371110209688,-0.019099999999999995,0.9016274956482095,,0.2524731486458574
GYS1,-0.186,0.9198208382084041,-0.04833,0.6247276689710135,,0.023164178141507938
GZF1,0.2344,0.7447603399221248,-0.06985050000000001,0.03763786835352282,,
H3F3A,-0.18080000000000002,0.9897932833588479,-0.2404,0.02881084238579362,,0.3407456653471458
H6PD,0.5114000000000001,0.027637902498131663,-0.087,0.9184018258401181,,0.4437161121912675
HADHA,-0.09709999999999996,0.4802156414425799,0.012200000000000003,0.523392138137469,,0.0013626732939146463
HADHB,-0.00759999999999994,0.5674750329273606,-0.03556,0.47340413512112056,,0.0011208595358382094
HAGH,-0.4255,0.00424239849349148,0.047000000000000014,0.5651404331402143,,0.9534675136086216
HARS2,-0.3255,0.3306841312514366,0.1333,0.04794872233893742,,0.17193076083818207
HBA1,-1.0049,0.019154346764126456,,,,
HBB,-1.4879,0.014222960899910686,0.25899999999999995,0.3655230307738614,,0.2946044802757342
HBD,-1.2462,0.019161006678507196,0.252,0.4219666827924129,,0.12110813369389897
HBG2,-1.5637,0.028297106228579127,0.315,0.9531721793198195,,0.06446011606569954
HBS1L,-0.39909999999999995,0.4136803437424401,0.0359,0.01471720657997635,,0.31419521611377127
HBZ,-1.0556999999999999,0.044308403022013026,0.08299999999999998,0.744973505685607,,0.29898214826822334
HCK,-0.4987,0.5614311889385836,-0.28318,0.10232511365553991,,0.010199591902713937
HDAC4,0.21380000000000002,0.03190933601725067,-0.08499999999999999,0.24801819423744695,,0.3197863375330551
HECTD1,0.3446,0.024772687039233195,-0.07600000000000001,0.0592899540993637,,0.040244877241107375
HECTD4,-0.10830000000000001,0.6117726305870226,-0.0843,0.047377676567391724,,
HERPUD1,-0.5238499999999999,0.034286481511639565,-0.17519999999999997,0.38932994998431225,,0.5071918232563285
HEXDC,-0.638,0.038782367729996846,-0.04049999999999998,0.8599287247200114,,
HIBADH,-0.43210000000000004,0.20702463942304275,0.12159999999999997,0.36558205476088323,,0.00024745585710351256
HIBCH,-0.3459,0.15662877131218417,0.031499999999999986,0.4897247791646343,,0.04040639661120694
HIC1,0.51535,0.03987807448652655,-0.062,0.0969687822806879,,
HIRA,-0.3044,0.003305901801425452,0.03610000000000001,0.3555601134548476,,0.9408023063000237
HIST1H1B,-0.39480000000000004,0.4541119183232806,-0.255,0.5972485662507726,,0.03338494088696919
HIST1H1D,-1.2179,0.045214393049628966,-0.015000000000000013,0.32417379626342846,,0.5026848694873858
HMCN1,0.8071999999999999,0.012065295472933623,-0.01276,0.4188056671527325,,
HMGB1,0.3961,0.4864993845939436,0.07,0.5231241832168241,,0.011023725486614854
HMGCL,0.07050000000000001,0.7968774664788804,0.302,0.026411310851676573,,0.7371751876661607
HMGCR,0.4726,0.41145613483046284,-0.23020000000000002,0.04835817779741667,,
HMGN2,-0.3526,0.9181188867735393,0.010000000000000009,0.5631690756929308,,0.025141224809416465
HNRNPA1,0.5147,0.04189993489542997,0.047200000000000006,0.34582293626939276,,0.06868861652017924
HNRNPD,0.0711,0.7191170606884322,0.133,0.049874972675571116,,0.9482956959893645
HNRNPH2,0.41759999999999997,0.17381217322659184,0.0644,0.4100765149021397,,0.0022664813522101455
HOXC10,1.4415499999999999,0.03224873906319333,-0.4725,0.5330017155184399,,
HP,0.9436,0.017987347953987466,0.17200000000000004,0.7198804650296713,,0.5216191613704928
HPF1,0.1256,0.9074964098803264,-0.15440000000000004,0.5866000403263647,,0.0016612076764088027
HPRT1,-0.6934,0.022059610218611067,-0.0030999999999999986,0.8699754480619009,,0.8128693158501845
HPS4,0.5435,0.0374234508578502,-0.06754,0.6110966542884734,,
HPS6,-0.2173,0.18968755997121253,-0.0803,0.00777865021169847,,0.30688371725391367
HS6ST1,-0.425,0.02351104108313304,0.05581,0.5192826088095224,,
HSCB,-0.5018,0.011393933228077151,0.025890000000000003,0.20207770437799752,,0.3349793531722486
HSD17B10,-0.41709999999999997,0.022613310024885626,0.1268,0.16986894677642342,,0.03215895955623774
HSDL2,-0.030299999999999997,0.5598390998072148,0.2337,0.2967197083925881,,0.046687305411713155
HSH2D,-1.2697,0.04878298029644852,0.06235000000000001,0.8743044947477594,,
HSP90AA1,-0.03059999999999999,0.645135449251997,0.015000000000000013,0.34688049152328015,,0.028315622438853143
HSPA14,-0.0015000000000000013,0.899312754027625,0.05799999999999997,0.19286172735366225,,0.04318404766485987
HSPA4L,-0.9219,0.022910117262718365,0.27990099999999996,0.2840654415975096,,0.0060110161208573425
HSPD1,-0.835,0.0009374188760140008,0.006000000000000005,0.24355825720392857,,0.05952204620995409
HSPE1,-1.8295000000000001,0.028925222247857787,0.18399999999999994,0.019560906335662164,,0.006291083062496128
HSPE1-MOB4,-0.98,3.0540446147215386e-05,,,,
HSPH1,-0.4484,0.5174090722260845,0.06099999999999994,0.24196701501317627,,0.010059967017631122
HTATIP2,-0.9975,0.008383024707204919,0.06,0.40012712903024883,,0.011299563794203892
HTRA3,0.0765,0.7894942222342672,-0.15495000000000003,0.37804405326688595,,0.003688199573102629
HUWE1,0.1124,0.1892237670502858,0.0005900000000000002,0.49625079192491817,,0.026777607608395735
HYOU1,-0.010699999999999987,0.27967365338813727,0.15999999999999998,0.13895112693205397,,0.03453335605667279
IARS2,-0.2117,0.628539114103932,0.13140000000000002,0.1714852756393642,,0.009167095179707563
ICMT,0.32594999999999996,0.9056142585233973,-0.047700000000000006,0.9200086328723662,,0.0369270798448358
IDH3A,-0.8187,0.0003504293424031767,0.0563,0.32941908851640045,,0.005101703930456837
IDH3B,-0.5922999999999999,0.007670593139676934,0.0577,0.38641380839706996,,0.03424519012332882
IDH3G,-0.41900000000000004,0.02865681088345632,0.057200000000000015,0.08434182928052843,,0.027545887213016557
IFI35,0.5314,0.015229357267425348,0.1561,0.5664623316382011,,0.7379463951862886
IFITM2,0.12174999999999998,0.41017162605105195,-0.47384999999999994,0.0114902218557526,,
IFT172,0.3915,0.04342719866272151,-0.08302,0.4487330129600968,,
IFT20,0.28769999999999996,0.028896974644353833,0.137,0.23770676165648688,,0.4632888862787524
IFT57,0.4162,0.03955838309027683,-0.0189,0.3273527161873656,,
IGFBP2,-1.2554999999999998,0.0413689160594607,0.363,0.6449617799522249,,0.1333423926871229
IGFBP4,-0.009699999999999986,0.5818015454251346,-0.271,0.9087891436594876,,0.03918547272287123
IGSF8,-0.5761999999999999,0.030799195386682174,-0.1618,0.38558150009688463,,0.4760360931841783
IKBKAP,0.25429999999999997,0.04523905218828765,,,,0.12194688943667423
ILVBL,-0.046699999999999964,0.5691902076783744,-0.07149,0.43246739417786795,,0.0399629204841726
IMMT,-0.3472,0.035914568533931136,0.136,0.42898454656184193,,0.043827283429339225
IMPA1,-0.4598,0.0012512921205565678,0.05510000000000001,0.40797412179581116,,0.6602419180961563
IMPDH1,-0.2449,0.1767242634581758,-0.16770000000000002,0.9624824981650586,,0.049519059579499806
ING2,-0.1412,0.4794845886431174,-0.35975,0.0268466032474685,,
INO80,0.4239,0.013212629831394165,-0.08712,0.06465851714344115,,
INPP5F,-0.2117,0.03110392446894664,-0.152,0.2767605371943468,,
