,Difference_In_Median_Brca,P_Value_Brca,Difference_In_Median_Endo,P_Value_Endo,Difference_In_Median,P_Value
NOS3,0.215,0.20858463557408746,0.03,0.37799168958097396,0.07440000000000002,0.49417710950288984
NOSIP,0.5723,0.019605734051358792,-0.036199999999999996,0.06675372546945414,-0.10410000000000001,0.21646534635031192
NOSTRIN,-1.0037,0.35539551732286356,0.122,0.49135572403806016,-0.09640000000000001,0.3873759768581625
NOTCH1,-0.2718,0.5214532237808358,-0.0031000000000000055,0.553260347526346,,
NOTCH2,0.1372,0.9882304913796525,0.093,0.2582113913991636,,
NOTCH3,-0.17149999999999996,0.1009513403975973,0.081,0.9768668245233001,,
NOV,0.9138,0.5673037755012387,-0.11452999999999999,0.8139194825835325,,
NOVA1,0.4254,0.1896023404848862,0.03899999999999998,0.6935321936319889,,
NOVA2,-0.1392,0.20588867908838104,-0.065,0.27790419475890754,-0.0611,0.9905481995007696
NOXA1,-1.2926,0.053490736876113575,0.316,0.08291722375037658,,
NPAT,-0.3362,0.5132525107914689,0.110917,0.3610622432045748,,
NPC1,-0.06330000000000002,0.6828440638399694,-0.050799999999999984,0.47037697692085323,-0.152,0.3811628232598343
NPC2,0.13290000000000002,0.563418223425555,-0.07899999999999996,0.9794231628646763,-0.026500000000000003,0.5629246362863655
NPDC1,-0.26649999999999996,0.672811816492266,0.12000000000000001,0.3841539163454094,-0.2,0.26383440163779887
NPEPL1,0.18169999999999997,0.09069678610038008,0.10370000000000001,0.8921845161591765,0.008000000000000007,0.5720980021447855
NPEPPS,-0.112,0.14001090088374055,-0.04923,0.15370046556146305,-0.010400000000000006,0.8337862221362295
NPL,0.5448000000000001,0.09467178677547448,0.01100000000000001,0.946688590956023,0.0985,0.9353248180535216
NPLOC4,0.2258,0.23299314113741396,-0.123,0.394845106589243,0.015300000000000001,0.5688269399144797
NPM1,0.0736,0.3624572112204004,-0.1359262,0.09119879848904683,-0.012999999999999984,0.33398961728156773
NPM3,-0.01870000000000005,0.7918704322180568,-0.04100000000000001,0.6770112610368635,-0.1142,0.3310954323893144
NPNT,-0.8594999999999999,0.5155518109527677,0.19090000000000001,0.49795657365081936,-0.11399999999999996,0.17501193818163546
NPRL2,0.1671,0.29322903739367717,-0.0024000000000000063,0.670318090198197,,
NPRL3,0.5546,0.10522738838489788,-0.025800000000000003,0.6695598697632408,,
NPTN,0.0484,0.9022214882176581,0.04335,0.6187499479298078,-0.20600000000000002,0.378656386015663
NPY1R,1.2718000000000003,0.25616331867912123,,,,
NQO1,-1.3141,0.2838520326702959,0.07700000000000001,0.6765092481237832,-0.0085,0.9640822325690306
NQO2,-0.09339999999999993,0.755332033607155,-0.033400000000000006,0.25921749255133064,-0.31799999999999995,0.3617038616994992
NR1D1,0.47469999999999996,0.45320584315529466,0.11309999999999999,0.4848785385488017,,
NR1H2,0.25739999999999996,0.1057267669160796,0.07065000000000002,0.37088121196217905,,
NR2C1,0.1028,0.739377551675376,-0.025249999999999995,0.9520165652700534,,
NR2C2,0.0695,0.24079964936424553,0.07799999999999999,0.28451239500420433,0.07300000000000001,0.36861287412723964
NR2C2AP,0.1966,0.8407542913084358,-0.0626,0.38870021249288145,-0.0509,0.46970460886468224
NR2F2,-0.3877,0.12354431109797143,0.15599999999999997,0.4978952465990232,-0.08205000000000001,0.41127557785527524
NR2F6,-0.272,0.33520053631039415,0.08399999999999996,0.8001346157427559,-0.015599999999999996,0.8248889697154321
NR3C1,0.19919999999999996,0.3274153609777398,0.10100000000000003,0.41773941106765566,0.0925,0.549379764291688
NRAP,0.13094999999999996,0.31370918041087736,,,,
NRAS,-0.2691,0.4854120987809789,-0.0392,0.7139825496306331,0.2089,0.009516053796187543
NRBF2,0.31,0.614875814582006,0.07700000000000001,0.48057923638454014,0.11314999999999999,0.8855341516712472
NRBP1,-0.3268,0.14684503791763578,0.039400000000000004,0.9638835201487996,0.0741,0.8321664036940741
NRBP2,0.15000000000000002,0.6622924241019889,0.18939999999999996,0.09508958921285125,0.08299999999999999,0.7017671189024374
NRCAM,0.3559000000000001,0.056814859580147266,0.3342,0.32368164733714255,,
NRDC,-0.09360000000000002,0.8593297074361186,-0.021999999999999992,0.8743692603171035,-0.0020000000000000018,0.4169165333222894
NRDE2,-0.3332,0.11511052989530132,0.0407,0.2348123135038733,0.087,0.430215593487722
NRF1,0.1407,0.23636095372428234,0.03900000000000001,0.9728001677558675,-0.038000000000000006,0.6633671766141462
NRGN,0.1046,0.7899727539014805,0.268,0.7459010278217411,-0.039000000000000035,0.2864144882844056
NRIP1,0.3371,0.15263355044985566,0.144,0.3297107229282261,,
NRIP2,0.14659999999999995,0.7030309845561336,0.10499999999999998,0.6493608756548646,0.5783,0.41104144926926334
NRK,0.6531,0.3070897332784385,,,,
NRP1,-0.3407,0.6067252031253405,0.119,0.9891430381036592,-0.2215,0.2212764400508095
NRP2,0.19460000000000002,0.23687321760087032,-0.0020000000000000157,0.7411457237898826,-0.2305,0.4425010214725099
NSA2,-0.08880000000000002,0.03592234212271579,-0.0757,0.1339716539445272,-0.025999999999999995,0.9491185444173595
NSD1,0.0254,0.8852018216555817,0.1469,0.010426169120266471,,
NSDHL,-0.2721,0.5094748518612433,-0.013000000000000012,0.672263981579506,0.05100000000000002,0.5277296102155983
NSF,-0.04870000000000002,0.9604207246335787,-0.11682999999999999,0.07736595318585204,0.0434,0.41969331228207984
NSFL1C,-0.1777,0.6503132689015191,-0.0040000000000000036,0.5157406929079036,0.0907,0.8340742843819179
NSL1,0.1361,0.3984926260731444,-0.06477,0.8021761099909618,-0.10795000000000002,0.6590262066404015
NSMAF,-0.03760000000000001,0.9948275441670664,0.04100000000000001,0.606734836250798,0.013550000000000001,0.919888535198989
NSMCE1,-0.0465,0.7072656435946538,-0.0584,0.3984694657821982,-0.1558,0.7499131216892059
NSMCE2,0.3523,0.07198441352840129,-0.1762,0.12005830830162427,0.0885,0.8169606347043405
NSMCE3,0.19130000000000003,0.12727475181640754,-0.10754999999999999,0.3975307187603754,-0.0679,0.598697112736086
NSMCE4A,-0.0697,0.2668985864434177,-0.012700000000000003,0.5509037031897709,,
NSRP1,0.1452,0.20886579981620096,-0.0911,0.12792762224286802,-0.14725,0.2154708576810662
NSUN2,0.32870000000000005,0.05326294548729506,-0.06130000000000002,0.12750313215346804,0.05300000000000002,0.5116448121623873
NSUN4,0.333,0.03300550516570724,-0.16069999999999998,0.18732299932597596,-0.2799,0.07900243420863746
NSUN5,0.2771,0.024599261654753242,-0.0905,0.2866196547800746,-0.011,0.19622152326331374
NSUN6,-0.05099999999999999,0.9667284845235742,-0.046400000000000004,0.5984802900930948,,
NT5C,0.4061,0.5083843263631889,0.1377,0.15781576007062517,-0.11000000000000001,0.4759463004223403
NT5C2,-0.03860000000000008,0.5652680489715789,-0.061000000000000026,0.6651075442905748,0.11900000000000001,0.83406971793644
NT5C3A,-0.39139999999999997,0.9241018629100634,-0.222,0.046111482087034215,0.19630000000000003,0.002557506824824368
NT5C3B,-0.35190000000000005,0.23358889234614463,-0.057949999999999995,0.713153315011097,0.2016,0.6934576199906748
NT5DC1,-0.16779999999999995,0.502424305345482,-0.17279999999999998,0.310245013369357,-0.1079,0.4636551339559858
NT5DC2,0.11529999999999996,0.8204097589929387,-0.05099999999999999,0.27901744330794276,-0.039999999999999994,0.4647580163780596
NT5DC3,0.6577,0.007288621347636893,-0.09300000000000003,0.6693200907331582,-0.16600000000000004,0.3873884869205285
NT5E,0.034399999999999986,0.34623186552865826,0.08499999999999999,0.18848826009088707,0.09000000000000002,0.6225065631952418
NTAN1,-0.09560000000000002,0.925526611197111,0.01100000000000001,0.6812366364764842,0.061,0.35970929054215683
NTHL1,0.49539999999999995,0.0695159080386739,-0.11230000000000001,0.47290868319627344,0.08865,0.29580077237062224
NTM,-0.164,0.667048561129842,0.215,0.2471464360081046,-0.011999999999999955,0.4558563968965942
NTMT1,-0.1875,0.22262952642635625,-0.00281,0.8145285163332316,0.0864,0.239223488074297
NTN1,-0.005750000000000019,0.059460086932060736,-0.02422,0.9455561186128278,0.37850000000000006,0.09630750662791386
NTN4,-2.3033,0.0035833262499462017,-0.0010000000000000009,0.6591718530226338,,
NTPCR,-0.19799999999999995,0.10292048687284101,-0.2589,0.4385671002154544,0.13599999999999998,0.10862588788592181
NUAK1,-0.818,0.35183868330738777,,,,
NUB1,0.2034,0.30311667888267874,-0.005000000000000001,0.12658256675315346,0.12619999999999998,0.3787064986086711
NUBP1,-0.21949999999999997,0.6607758790379501,0.02400000000000002,0.2781054710853215,-0.15719999999999998,0.11998069746593247
NUBP2,-0.048900000000000055,0.506963597341886,-0.09409999999999999,0.27133826338092804,-0.023299999999999998,0.5786264443030475
NUBPL,0.5457,0.34512971728519637,-0.037000000000000005,0.9820952605472164,0.5187999999999999,0.04140378812920301
NUCB1,-0.11499999999999994,0.3532564000289269,-0.13,0.20581055745493015,-0.0771,0.6370241555378844
NUCB2,-0.1573,0.2565516570163906,-0.11000000000000001,0.722926699187765,-0.347,0.02580128890406418
NUCKS1,-0.25920000000000004,0.47300659885034657,0.06199999999999997,0.6598022676043482,-0.0592,0.6924431579083432
NUDC,0.0177,0.24425720794788025,-0.020900000000000002,0.12249559589862248,-0.2333,0.10027199439419483
NUDCD1,0.3056,0.46627280268850346,-0.103,0.2965046392363565,0.099,0.2119165524271061
NUDCD2,0.20629999999999993,0.22016668964480612,-0.044899999999999995,0.215692033930786,-0.1689,0.10101405799507032
NUDCD3,0.020500000000000018,0.5980328002061983,-0.11009999999999999,0.2262631014059962,0.1051,0.07410604169884473
NUDT1,0.0822,0.5962521727195824,-0.046999999999999986,0.8302858184862754,0.2056,0.9599662876845172
NUDT12,-0.5034000000000001,0.5718831354557035,-0.25494,0.12518857533925334,-0.28319999999999995,0.1061805586730483
NUDT14,-0.07799999999999999,0.5783900639611832,0.030199999999999998,0.8460134303325335,0.09134999999999999,0.6462605503497099
NUDT15,-0.14200000000000002,0.7773747131934534,-0.1411,0.31647495172914963,0.40900000000000003,0.019760350925792043
NUDT16,-0.39829999999999993,0.12886855406249093,-0.0977,0.7073554638854291,0.0034999999999999892,0.7652937900617963
NUDT16L1,0.1068,0.6602851112856809,0.0197,0.677285332515179,-0.048299999999999996,0.4069308490166462
NUDT18,0.026600000000000013,0.7994269843389652,0.0015000000000000013,0.8399940060966441,-0.023950000000000013,0.9580020531247154
NUDT19,0.382,0.18302483558514313,0.11839999999999999,0.48141780095040443,0.12000000000000001,0.8694348355873833
NUDT2,-0.4446,0.1288577657621037,0.004600000000000007,0.6323859618971484,-0.19,0.13441366971340585
NUDT21,0.11830000000000002,0.4761371760484201,-0.02291,0.6698333563314712,-0.030999999999999972,0.8354908361369829
NUDT3,-0.3842,0.1809936505174834,-0.23,0.19523179605971716,0.15250000000000002,0.30165700606999724
NUDT4,-0.24209999999999998,0.24623576620716262,-0.02208,0.9091464574522441,-0.004400000000000001,0.771472419487148
NUDT5,0.6165,0.039977696856315484,-0.035999999999999976,0.988435692285507,0.016999999999999987,0.8588320885920964
NUDT6,0.2463,0.1643668077504072,0.16287999999999997,0.9816199206255375,0.1906,0.17300579298515953
NUDT8,0.2694,0.36503458855457094,-0.1174,0.49299952205726816,0.11230000000000001,0.39155927802259516
NUDT9,0.2428,0.6410695345877077,-0.0188,0.8437809350971213,-0.007400000000000004,0.3139640567093096
NUF2,-0.0403,0.7707699905911332,0.15099999999999997,0.42389136486677914,,
NUFIP1,-0.011250000000000003,0.43928659226188527,-0.08510000000000001,0.938973014596225,,
NUFIP2,-0.003400000000000014,0.8514267143819191,-0.06390000000000001,0.2001062080658921,-0.12899999999999998,0.06597361036153236
NUMA1,0.0585,0.4361239921777762,-0.056999999999999995,0.5326932500868888,-0.0131,0.9793687585691883
NUMB,-0.3608,0.1422399906914474,0.0256,0.3610226891694913,-0.1865,0.04514383450650379
NUMBL,-0.4291,0.6151017329917939,0.27,0.09151222714960959,-0.062,0.6268604559279283
NUP107,-0.054400000000000004,0.3503298523534186,0.010040000000000002,0.9559110311756077,-0.03,0.3258272536394591
NUP153,-0.11050000000000001,0.7892276233478339,-0.0596,0.840635997529761,0.028999999999999984,0.12581126209126087
NUP160,-0.07190000000000002,0.6927495058262049,0.010199999999999997,0.605442723151074,0.005100000000000007,0.7580493183771465
NUP188,0.1013,0.40973799751593054,-0.057710000000000004,0.49536519256399214,0.033000000000000015,0.5804811019221108
NUP205,-0.013000000000000012,0.8883417247278116,-0.069,0.5759656123314059,-0.059,0.36467589314856474
NUP210,-0.10339999999999994,0.6700377905388177,-0.14400000000000002,0.6662665243856354,-0.06500000000000003,0.9768053654117299
NUP210L,-0.6373500000000001,0.01500094406604764,,,,
NUP35,-0.10320000000000001,0.8991008128112098,-0.12730000000000002,0.06421578146276029,-0.044,0.7837667474070322
NUP37,0.016199999999999992,0.4535792119797045,-0.066394,0.42371991023826383,-0.13809999999999997,0.32932403661093046
NUP43,0.11729999999999999,0.6691008278308594,-0.0051,0.38589800328004475,0.05135000000000001,0.29508924347176096
NUP50,0.042700000000000016,0.26106484036907474,0.0040999999999999995,0.4815452043838051,-0.1835,0.009976003670355013
NUP93,-0.027700000000000002,0.8281575933882771,-0.0684,0.2333918169211487,0.065,0.585111729067455
NUPL2,-0.023400000000000004,0.8254856291108932,-0.0674,0.3465231134436112,0.036000000000000004,0.9597051707445317
NUPR1,-0.95045,0.14330924069597334,0.3911,0.11455624073668451,-0.3485000000000001,0.608314159259516
NUSAP1,0.85155,0.10397054518623751,0.16949999999999998,0.540807089013188,0.18869999999999998,0.8605508252764833
NUTF2,-0.15030000000000004,0.6480137303188211,-0.032299999999999995,0.6420935203638976,0.051100000000000007,0.8529574082278645
NVL,-0.2562,0.10117405545484567,0.017999999999999988,0.8404935644685559,-0.09409999999999999,0.32538732830468386
NWD2,-0.3085,0.4353432789457291,,,,
NXF1,0.056499999999999995,0.9442222309671455,-0.09411,0.10574863241723972,0.01440000000000001,0.6313649897374136
NXN,-0.3652,0.2710968503784718,0.08199999999999996,0.9160338491784943,0.0,0.5795441082617502
NXT1,0.013000000000000001,0.7774206394054121,0.015000000000000013,0.4302286294243862,-0.0373,0.30282728010387316
NXT2,-0.188,0.0905781186223345,-0.0442,0.052575266031280266,,
NYNRIN,0.73445,0.22295735571567682,0.05600000000000001,0.7639951769642739,,
OAF,-0.06819999999999998,0.4867182987484183,0.1805,0.6368846669518908,-0.4985,0.062286884362143066
OARD1,0.027200000000000002,0.729800670751461,-0.07039999999999999,0.1798134473918907,0.00520000000000001,0.7788863323677333
OAS1,0.667,0.600555728719156,-0.283776,0.09489291774854682,-0.002700000000000001,0.5470930536404037
OAS2,-0.4064000000000001,0.3531401136535691,-0.15300000000000002,0.5552721111754608,-0.16440000000000002,0.4614083891637347
OAS3,-0.18050000000000005,0.7848334093434606,-0.15200000000000002,0.46219235221764354,-0.178,0.25232055882243143
OASL,-0.27969999999999995,0.9598801165876226,-0.09839999999999999,0.5359446773893999,-0.24470000000000003,0.09687801661300853
OAT,0.7715,0.10463184197760649,-0.07899999999999997,0.8982816637180633,-0.0539,0.8177369707368163
OBFC1,0.010700000000000001,0.7598528025357548,,,,
OBSCN,0.2720000000000001,0.8858918825491009,,,,
OBSL1,0.37850000000000006,0.312088822248581,0.14700000000000002,0.42375113549276633,,
OCIAD1,0.23750000000000002,0.00546466460108412,0.030000000000000006,0.2693897551715117,0.1981,0.021972536698037684
OCIAD2,0.40449999999999997,0.5942683524791468,0.038999999999999924,0.23334963230577208,-0.27399999999999997,0.13304780972652197
OCLN,0.4022,0.07813052623230507,-0.08700000000000002,0.7225353271580455,0.020000000000000018,0.8795679707150503
OCRL,0.15950000000000003,0.6288376050235283,0.052500000000000005,0.6720689385609164,0.0456,0.41156206285929986
ODF2,-0.5376,0.017737100069057033,0.165,0.5927957874468346,0.1692,0.28219128544547106
ODF2L,-0.1721,0.7197603121366776,0.10891999999999999,0.9107089066317186,,
OFD1,-0.34850000000000003,0.41066651382619,0.006100000000000001,0.8641551652351036,,
OGDH,0.2847,0.12072762473200911,0.07200000000000001,0.4986041147768304,0.15399999999999997,0.011753262323101499
OGFOD1,0.4303,0.09736182630826033,0.06760000000000001,0.4052580630836313,0.39239999999999997,0.19018363256091828
OGFOD2,-0.12009999999999998,0.29594011166927564,-0.0632,0.37890043028818143,-0.15090000000000003,0.8834292932539097
OGFOD3,-0.10879999999999995,0.8990308733194964,0.02645,0.6899831264866243,-0.32489999999999997,0.01846263951963652
OGFR,0.15909999999999996,0.3702213992526302,-0.035300000000000005,0.6795404709363602,0.168,0.011678128344761268
OGFRL1,0.3114,0.37310402820775523,0.050899999999999994,0.1639164601714925,,
OGN,-1.8014,0.08377960361169388,0.3679999999999999,0.2905308600522133,0.22999999999999998,0.6332732046879146
OGT,-0.08429999999999999,0.9797916086690511,-0.0087,0.16151156923172938,-0.1172,0.0019415017492785392
OLA1,-0.2091,0.9432665353266263,-0.1293,0.09784383722406004,-0.0363,0.8533453408797728
OLFM4,0.5685,0.6924842503336592,-0.05899999999999997,0.8832672446654666,-1.2895,0.029207033881078124
OLFML1,-0.7278,0.4045126305511678,0.23200000000000007,0.3417934008566845,0.19299999999999995,0.9763117385661209
OLFML2A,0.26445,0.7944137966290581,0.2405,0.3061791391963943,,
OLFML2B,-0.8382000000000001,0.041055789495890595,0.020100000000000007,0.687075247000267,,
OLFML3,-0.6155999999999999,0.20975394133468558,0.06600000000000017,0.24811832522804586,-0.09299999999999997,0.604953588835357
OMA1,0.6449999999999998,0.28007452056883525,-0.16069999999999998,0.3888824042569671,-0.008300000000000009,0.6736244847966203
OMD,-2.2532,0.13187218184033775,0.18600000000000005,0.9498241696142709,,
OPA1,0.05500000000000002,0.4610104231409703,-0.0794,0.17327585555469086,0.17830000000000001,0.05295625717848518
OPA3,-0.055900000000000005,0.7572763424747576,-0.0561,0.5905932520436162,0.11599999999999998,0.41250935309617187
OPHN1,0.27990000000000004,0.5439999197357347,0.08600000000000005,0.5659264185406818,,
OPLAH,0.1275,0.8581385255423797,0.14423,0.8268247422369523,0.038000000000000006,0.9267889005930008
OPTN,0.2922,0.8201117300948516,0.009999999999999995,0.37061404381105933,-0.015399999999999997,0.2460877530306573
OR2AG2,-0.9479000000000006,0.3514219301121023,,,,
ORAOV1,-0.013500000000000012,0.7074467068606398,,,-0.15200000000000002,
ORC1,0.1371,0.9671373359633224,-0.040830000000000005,0.7549015722484593,,
ORC2,0.1719,0.2646438380749368,-0.11771000000000001,0.18813996827023893,0.093,0.18985658975649947
ORC3,0.08950000000000002,0.21925677425984447,-0.0431,0.15236158756498544,0.2844,0.06281675038173452
ORC4,0.16010000000000002,0.07768901651369142,-0.1557,0.08265876040613425,0.17335,0.10986602904393387
ORC5,0.22660000000000002,0.5561291818176208,-0.048600000000000004,0.7361360616630155,-0.005900000000000001,0.5968216159551676
ORM1,-0.5495,0.8002705221923921,0.049000000000000044,0.8057692892193202,-0.16000000000000003,0.7764596099984595
ORM2,-0.4153,0.9851176888381332,0.23300000000000004,0.5760878805032581,0.43600000000000005,0.5751406848706307
ORMDL2,-0.21809999999999996,0.5443707091810995,0.07729999999999998,0.8944279114767226,,
OS9,-0.36110000000000003,0.175559423721064,-0.0158,0.37323701987677826,0.133,0.6798635286740415
OSBP,0.0586,0.6868346703491528,0.021500000000000005,0.5104941306393219,0.008199999999999999,0.7574342561339059
OSBP2,-0.10049999999999998,0.35447271808283287,0.12332,0.021842908291220663,-0.1355,0.7013791034416961
OSBPL10,-0.23769999999999997,0.7148570720881946,0.09899999999999998,0.23294355999495742,-0.16365000000000002,0.04043932791044775
OSBPL11,0.0654,0.8283488411773245,0.013700000000000004,0.677943088063409,-0.024299999999999995,0.20441685377621724
OSBPL1A,-0.0721,0.5476644155762951,-0.07599999999999998,0.5829980704644603,-0.1795,0.2238331643545218
OSBPL2,0.009300000000000001,0.7629494692385905,-0.025099999999999997,0.9948462854643499,0.19409999999999997,0.1186329241541881
OSBPL3,0.5374,0.06379088231570726,-0.094,0.6703660628458631,0.0758,0.4815815956249939
OSBPL5,-0.2629,0.25453728678976395,0.05499999999999999,0.10871998620703507,0.015499999999999986,0.7536904991471474
OSBPL6,-0.30950000000000005,0.18805271416716177,0.282785,0.2260437831947424,,
OSBPL7,0.015900000000000025,0.7535477214381329,0.07400000000000001,0.7754612931912164,0.07899999999999999,0.363425232521174
OSBPL8,-0.12789999999999996,0.5252992914463321,0.102274,0.4341471907618156,-0.048000000000000015,0.23288515205927393
OSBPL9,-0.08119999999999998,0.49713514680400617,0.0030000000000000027,0.5660435940132713,-0.026999999999999996,0.09094887155677807
OSCP1,0.0184,0.8064331770637349,0.0671,0.7079807654152885,,
OSGEP,-0.1382,0.7128154806634818,-0.016299999999999995,0.3445922972169524,-0.047549999999999995,0.5485949053070096
OSGEPL1,0.5096,0.02437597283018186,0.1286,0.8053366254630774,0.03529999999999997,0.5042317516210149
OSMR,-0.53425,0.15032268104735313,,,,
OSTC,-0.47530000000000006,0.5232951268284032,-0.30834,0.8095185512395076,-0.08199999999999999,0.8249642729912106
OSTF1,-0.002599999999999991,0.9080673104706111,-0.10099999999999999,0.6130870473147015,-0.0402,0.1491516980267849
OSTM1,0.32180000000000003,0.30010583232266286,0.04616,0.3775690322111649,0.16200000000000003,0.3830538864354862
OTUB1,-0.442,0.07794441793944129,-0.016399999999999998,0.7631307576161882,0.0017000000000000001,0.9509195956703524
OTUD3,0.036699999999999997,0.552867586502428,-0.09365,0.16754325365157388,,
OTUD4,0.2745,0.12960232641874542,0.0126,0.6319532440520335,-0.07725000000000001,0.36727967703773035
OTUD5,0.50575,0.008886879816794856,-0.0079,0.4726002253896576,,
OTUD6B,0.8154999999999999,0.03217052849176419,-0.093,0.24168411043514712,0.1152,0.1674208686833277
OTUD7B,0.0728,0.9749531156159366,-0.009000000000000008,0.7692931876756834,0.10300000000000001,0.2799549237374343
OTULIN,0.1059,0.5314649425491113,-0.0358,0.26064434986239865,0.13974999999999999,0.2948628729970706
OVCA2,0.0879,0.22275595987396085,-0.015000000000000013,0.7504893915390805,-0.06684999999999999,0.45977461460035784
OVOL2,0.0751,0.527811448497571,-0.063,0.794769524693499,,
OXA1L,0.3309,0.5835808277502744,-0.212,0.4959538353176608,-0.0568,0.9932793641997535
OXCT1,0.6608,0.3833635237652847,-0.08099999999999999,0.7888251230467926,-0.39239999999999997,0.03482849545295222
OXLD1,0.3922,0.28159986119328345,-0.11089999999999998,0.18947826041385432,,
OXNAD1,0.42169999999999996,0.010792369500738945,-0.1355,0.2962376526017147,0.02495,0.5183291670724388
OXR1,0.3193,0.3084599947006755,-0.12109999999999999,0.9811163610782186,-0.023699999999999985,0.3928898348769685
OXSM,0.7929999999999999,0.0035322768612328073,-0.08860000000000003,0.5350281057173997,0.1884,0.01049111538708648
OXSR1,-0.18999999999999997,0.950994404491423,0.0577,0.2656891445954267,0.065,0.4564595538475581
P2RX4,0.6404,0.6690084901773721,-0.12199999999999997,0.9025031800071986,-0.17000000000000004,0.34579741234076566
P3H1,-0.8768,0.03764014573865872,-0.0525,0.9707100101321453,-0.06999999999999995,0.47734821783957104
P3H2,-0.39230000000000004,0.2561406290106276,0.07074999999999998,0.9002959159771047,,
P3H3,-0.9585,0.07507953174437859,0.05099999999999999,0.8089753066566926,-0.19299999999999998,0.39842221401155675
P3H4,-0.6458,0.16513753616610952,0.005999999999999978,0.39243222998815874,0.2172,0.6351518751742526
P4HA1,-0.3218,0.1362207175923196,-0.008000000000000007,0.43758058961524904,-0.356,0.03498079724134893
P4HA2,-0.9483999999999999,0.09323724137779862,0.045700000000000005,0.9898744303955537,-0.2649,0.1952892008740245
P4HA3,-0.10744999999999999,0.7441395447647775,,,,
P4HB,0.17099999999999999,0.38831696854650377,0.03699999999999998,0.6469256131582175,-0.22099999999999997,0.0023451463887311113
P4HTM,-0.0891,0.18408468008931644,0.15489999999999998,0.45204422617173234,,
PAAF1,-0.08429999999999999,0.5995809960927106,0.07970000000000001,0.44631716624033635,0.11555000000000001,0.8486019244390004
PABPC1,0.0849,0.29735978308333777,0.044,0.09577159062132241,-0.055999999999999966,0.41971831059292064
PABPC1L,0.050600000000000006,0.8227577387220805,0.8220000000000001,0.003931544536516723,,
PABPC3,0.15639999999999993,0.9680393717379256,0.315015,0.3445753326034878,,
PABPC4,0.1503000000000001,0.7741769813523874,-0.21164000000000002,0.18502488420194543,-0.0030000000000000027,0.9556922263967172
PABPN1,0.045700000000000005,0.8236379581313183,-0.0931,0.19647100501393278,0.07035,0.8614058249932965
PABPN1L,0.2639,0.9183394645766962,,,,
PACS1,-0.509,0.1613218097905619,-0.033600000000000005,0.2721565095210583,-0.0884,0.8365455852133711
PACS2,-0.05099999999999999,0.7888114205084948,0.10039999999999999,0.22340883522969984,-0.0325,0.5553458788657413
PACSIN1,-0.48199999999999993,0.19044996926495028,-0.09699999999999998,0.4228783189980474,,
PACSIN2,-0.26649999999999996,0.19165044794145256,0.004799999999999999,0.29310899898587883,-0.14399999999999996,0.07741194424063295
PACSIN3,-0.407,0.08892431208928844,0.045999999999999985,0.88289760755991,-0.09299999999999992,0.7798018738346779
PADI2,-1.1202,0.6261422616155699,-0.464,0.3344030874466831,-0.257,0.4289914603136995
PADI4,0.02069999999999994,0.4166890948162496,-0.009000000000000008,0.6370863332218035,-0.312,0.15321790915698522
PAF1,-0.061500000000000006,0.6648882637636353,0.019999999999999997,0.8364148028009646,-0.09599999999999999,0.035699539372484206
PAFAH1B1,0.2072,0.7867205998229196,0.0242,0.4308648215968389,-0.016799999999999995,0.8782397135933186
PAFAH1B2,-0.2569,0.6555449711860073,0.07635,0.4940112231178613,0.041800000000000004,0.9925708410045486
PAFAH1B3,-0.019299999999999998,0.8073575815844534,-0.0571,0.37788223558158973,-0.0020000000000000295,0.5727428966567298
PAFAH2,-0.8254999999999999,0.03721276068561666,-0.008000000000000007,0.9407010559986388,-0.2114,0.32062187634838274
PAG1,0.2847,0.25492150492293225,0.2464,0.07190133638032142,0.03259999999999999,0.7758431831011648
PAGE2B,2.1144000000000007,0.16220313466156167,0.7783799999999998,,,
PAGE5,1.1390000000000002,0.054372779062002115,1.24818,,,
PAGR1,-0.18645,0.5310093661554617,0.06229999999999999,0.34885781723916387,,
PAICS,0.09810000000000002,0.7451379968408572,-0.085,0.4591513507366235,-0.08600000000000002,0.19852332751382357
PAIP1,-0.04949999999999999,0.4957138912449268,-0.0417,0.8073736821549926,-0.030000000000000027,0.911061806096194
PAIP2,0.2853,0.7470579931425441,-0.016,0.40175919858252285,-0.1761,0.19272889759294143
PAIP2B,0.322,0.7133819403154116,-0.3535,0.02766107595479274,-0.724,0.07392378261591366
PAK1,0.21039999999999992,0.06842659223720632,-0.047,0.9656943940457154,0.024,0.8630752493541635
PAK1IP1,0.2634,0.0862934582608548,0.0266,0.8513573856418376,0.04799999999999999,0.377616426688286
PAK4,0.023799999999999988,0.9274838335013318,-0.005600000000000001,0.8006771591588107,-0.021700000000000004,0.8740298180438734
PALB2,-0.8168500000000001,0.8959314292159382,,,,
PALD1,-0.027200000000000002,0.876182508261238,0.010100000000000005,0.9263393840866375,0.1649,0.6064410832802656
PALLD,-0.34909999999999997,0.24517844998070337,0.09700000000000003,0.4256155309454447,-0.118,0.6336583495556152
PALM,0.1694,0.801877425830362,0.125,0.26678469598396387,-0.1170000000000001,0.5730371799460174
PALM2,0.6951,0.028850372243817212,0.3893,0.41713499881621363,,
PALM2-AKAP2,0.5206000000000001,0.11461852750356835,0.10500000000000004,0.3484074799712319,-0.0072999999999999975,0.8648735079264244
PALMD,-0.16010000000000002,0.7449953397193434,-0.04390000000000001,0.7664454428792224,-0.15250000000000002,0.6674085403167191
