,Difference_In_Median_Brca,P_Value_Brca,Difference_In_Median_Endo,P_Value_Endo,Difference_In_Median,P_Value
MAP4_T11,-0.6074499999999999,0.03405963860822695,,,,
MAP4_T571,0.08015000000000005,0.8228504353293347,-0.507,0.014608808346299781,,
MAP4K4_S608,-0.56695,0.02987700377238534,-0.15449999999999994,0.32043706472650424,,
MAP4K4_S771,-0.6419,0.039888080895864715,-0.19750000000000004,0.531116493848095,,
MAP4K5_S174,-0.49765,0.12126546895509376,0.5397,0.026109326093844025,,
MAP7_S209,0.55075,0.006135142552238433,,,0.013500000000000002,0.7417385784351782
MAP7D1_S34,-0.2733,0.22708137958723984,0.5355,0.026243191084618367,-0.063,
MAP7D1_S366,-0.32719999999999994,0.04456427570829683,-0.2943,0.6561869757096823,-0.22700000000000004,0.39913561992666224
MAP7D3_S524,-0.6979,0.14815280169362444,0.20650000000000002,0.6718678782326806,0.5589999999999999,0.010178169439633252
MAPK1_T185,-0.49224999999999997,0.1546852281243192,0.023467500000000016,0.9296532948720333,1.157,0.009481656414877245
MAPK14_Y182,-0.95865,0.008146625056320363,-0.04754999999999995,0.7116692738355158,-0.000999999999999987,0.4584796088842543
MAPK3_Y204,-0.4657,0.03431902750941861,-0.16424999999999995,0.40929997885445935,0.14525,0.3593565597142797
MAPK8IP3_S366,0.8644500000000002,0.010251502956415916,-0.0015000000000000013,0.3602618806032225,,
MAPK8IP3_S586,1.02725,0.012840983258745517,0.09500000000000003,0.942643450964759,,
MAPK8IP3_T278,0.99205,0.02038344798419797,-1.5095,0.09404918819437817,,
MAPKAPK5_S472,0.5736,0.005576004511047539,0.01699999999999996,0.7328953412776718,,
MAPRE2_S209,0.857,0.012883864747159593,,,-0.049999999999999996,
MAPRE2_S216,0.89205,0.010005622510261235,,,,
MARCKSL1_T14,0.4969,0.038950456292308165,0.305,0.15639405165487813,,
MARCKSL1_T14S22,0.8800999999999999,0.009027958037833657,,,,
MARK2_S357,1.15495,0.006447250134459258,,,,
MARK2_S409,-0.16635,0.8240378763986479,-0.16745000000000002,0.24977647119353,0.773,0.03693599298529966
MARK2_S483,0.08614999999999998,0.04123244171544177,-0.7789999999999999,0.03749321005012594,-0.1885,0.9281015191495406
MARK2_S499,0.22340000000000004,0.046567084258508425,,,,
MARK3_S469,0.4504,0.01831934599788479,0.2108,0.7259676114290725,0.07999999999999997,0.13927439910669168
MAST2_S1254,-0.59435,0.022530228530419437,,,,
MAST2_S1371,-0.27990000000000004,0.016538461171699465,0.40843,0.24867103682790587,,
MAST2_S148,-0.55945,0.022796335039148987,0.1578,0.2969485065200662,-0.107,0.17455438329981254
MAST2_S74,-0.5392499999999999,0.040828322246721206,0.0019750000000000045,0.09073358573013662,-0.11400000000000002,0.5173582353719255
MAST2_S938,-0.34495,0.030341311356555153,0.168,0.711230200188756,,
MAST3_S1203S1215,0.5522,0.021847274193024662,,,,
MAST3_S134,0.1431,0.5450480298675373,0.09539999999999998,0.05860016022229792,0.47300000000000003,0.016444903292655515
MAST3_S146,-0.32655,0.02181290611660978,0.061443250000000005,0.9549237721453252,0.0895,0.3578937616186614
MAST3_S66,0.07400000000000001,0.8024564871087292,,,0.368,0.022376195949229707
MAST3_S847,-1.1812999999999998,0.016083161254379096,,,,
MAST4_S1370S1377,-0.5526000000000001,0.025410487709021788,,,,
MAST4_S1822,-0.37424999999999997,0.04921682904653939,-0.05557500000000001,0.8443674760216129,,
MAST4_S914,1.3468999999999998,0.0334772106012559,,,,
MAVS_S222,-0.48165,0.08456849522942733,-0.5280000000000001,0.11606968445814915,1.083,0.0010469099071691204
MAVS_S258,-0.028149999999999953,0.9605837733470003,-0.40469999999999995,0.003325214913053305,,
MBD1_S424,0.055199999999999985,0.1610532482819957,0.403,0.027027709969416575,,
MBD3_S7,1.4465500000000002,0.033345518020529756,,,,
MBD4_S253,-1.1341,0.03412183720624429,0.11800000000000001,0.7135100483635788,,
MBLAC1_S61,1.1442,0.024099410278688026,-0.5770820000000001,0.33132112254973206,-1.2845,
MBP_S114,-0.20440000000000003,0.9127346033911746,0.9400000000000001,0.03732777749166603,,
MBP_S40N55,0.45425000000000004,0.04479298673314957,,,,
MCC_S892,-0.26125,0.011075710406964642,-0.022910000000000003,0.7994775484262225,,
MCF2L_S1027S1034S1035,1.2355,0.012198262121023947,,,,
MCF2L_S1113,0.9317,0.540135078954135,0.7045,0.04363741060998166,,
MCF2L_S943,0.49075,0.047483031191702066,0.11265000000000001,0.5910317542646593,,
MCM4_S120,0.46429999999999993,0.418987769948734,-0.635,0.5084513492240154,-1.0345,0.019225856425132172
MCM6_S689N697,1.3021500000000001,0.049236636638527675,,,,
MCOLN1_S557,0.5672999999999999,0.022949588739563383,-0.06021,0.8917512812701024,-0.05399999999999999,0.6101360894323143
MDC1_S329,0.22544999999999993,0.6441713997032568,-0.0705,0.7101421501803801,0.53975,0.03914653690625809
MDH1_S351,0.3251,0.043899193287579456,,,,
MDM1_S242,-0.11304999999999993,0.5312708240457943,,,-0.34850000000000003,0.031742515793874895
MECP2_S413,-0.09315,0.6931584569697419,1.245,0.025569177458011596,,
MED1_S1156,0.07820000000000005,0.386951767732747,-0.11649999999999999,0.777978167450743,-0.30800000000000005,0.020846269810275465
MED1_S1302,0.5707,0.021271962040331625,-0.658,0.029917436269944576,,
MED1_S1433,0.1352,0.04727835997023007,-0.07805000000000001,0.5231406979004234,-0.017000000000000015,0.6956437412487901
MED1_S1481S1482,0.32875,0.049358251504064726,,,,
MED1_T1051,0.2298,0.016427136779744552,-0.056249999999999994,0.025645906709705093,-0.07950000000000002,0.7681647897395937
MED26_S337,0.55535,0.0068880013306912525,-0.04975,0.4017030575546844,0.668,
MED26_T426,-1.5006,0.0039626587767847546,0.1965,0.7979665252190341,,
MEF2A_S406,0.34809999999999997,0.01871147982958718,0.2331,0.07670483751599828,,
MEF2D_S106,0.15425,0.40838002712464117,0.28074999999999994,0.03295266622555039,0.383,0.187946852969072
MEF2D_S201N211N214S219,-1.15635,0.003617786785847221,,,,
MEF2D_S98,0.2779,0.21880459381404554,0.21099999999999994,0.018545242916106472,0.0435,0.3691984443896634
MELK_S356,0.34009999999999985,0.14584110933621172,-0.37849999999999995,0.034720109065363165,0.049,0.149894452220675
MEN1_S548,-0.255,0.7398138872848141,0.21559999999999999,0.03803490526378709,,
METTL3_S219,-0.4860000000000001,0.02696169835402477,-0.026749999999999996,0.6412595271338396,,
METTL3_S43,0.3798500000000001,0.2376375968415179,-1.0945,0.007974171214986475,,
MGA_S2921,0.05914999999999998,0.9918389861800746,-0.40419999999999995,0.010675554336537328,,
MGA_S851,-0.07535,0.7661620931235217,-0.16099999999999998,0.49621785621294945,0.9784999999999999,0.01456381825786723
MGME1_S358,0.32155,0.021679427418840262,,,,
MGRN1_S460,0.23175,0.6746084172937827,-0.3116,0.021859271080669665,,
MGRN1_S524,0.3227,0.022564027581120284,0.012655000000000001,0.8296376856188319,,
MIA3_S1670S1678,-0.56705,0.02197411634964597,,,,
MIA3_S1673N1695,-0.5898,0.017680231789806235,,,,
MICAL3_S1221,0.13890000000000002,0.9245600549940419,-0.43494999999999995,0.004980877855252832,-0.122,0.9003722412440349
MICAL3_S1433,-0.4326,0.25381225773664384,-0.8645,0.013098389538143233,,
MICAL3_S1794S1797,1.10655,0.016083887308029485,,,,
MICAL3_T1252,-0.2461,0.9403804895780099,0.28632,0.0448684998304736,,
MICAL3_T1454,0.1789,0.906399208086889,-0.6395,0.03079098878004547,0.47400000000000003,
MICAL3_T1763,-0.05095000000000005,0.9061758181047698,-1.32815,0.006046698089362762,,
MICALL1_S309,-0.34235,0.04862501135641291,-0.367,0.8091342791217184,-0.1235,0.19680077507144336
MICALL2_S143,0.5677,0.028994706231634946,-0.197332,,,
MICALL2_S249,0.4775,0.025712799890406153,0.33299999999999996,0.8804342038917445,0.07674999999999998,0.707188409400966
MIEF1_S94,-0.058600000000000006,0.5007969696000427,-0.40882,0.027943058605557344,-0.029250000000000005,0.8061021540825535
MINK1_S763,0.22090000000000004,0.4695424791361179,0.39637500000000003,0.016669133034098293,0.138,0.983357362030796
MINK1_S778,1.3768999999999998,0.0460938240729901,-0.03640000000000001,0.529340734405856,,
MIOS_S766,0.19099999999999995,0.037908528779834125,-0.1512,0.4201940026260048,0.24300000000000002,0.4484386569676343
MIS18A_S36,-0.475,0.5339424715956167,-0.07419999999999999,0.8390371112475212,-0.6950000000000001,0.010524836542578807
MIS18BP1_S1008M1018,-0.09159999999999996,0.046016081631432774,,,,
MISP_S394,0.059100000000000014,0.5575575308933918,-0.44125,0.042988624007337585,0.005499999999999998,0.8453134889634949
MISP_S543,0.6607,0.21685907813643474,-0.3444999999999999,0.26726953284265637,0.35925,0.04198647120558885
MISP_T157,0.52705,0.9177409401763547,-1.19,0.04495470616895554,,
MKI67_S2344,0.4314500000000001,0.23236513948245122,-0.284,0.9001043970073717,1.284,0.03767648285299429
MKI67_T1801,-0.37975000000000003,0.961151160061458,-1.831,0.004070306805510506,,
MKI67_T2406,0.13705000000000012,0.9675191891857937,-0.8954500000000001,0.011010247787938033,,
MLF2_S238,0.7807499999999998,0.016138708370788433,-0.29159999999999997,0.6153569100699505,-0.26,0.7725803228557102
MLLT1_M142S155M160,-0.5408999999999999,0.04496575413362628,,,,
MLLT1_S292,0.8516,0.021738578269249166,-0.2610000000000001,0.9941401262604233,-0.3005,0.0804046941256063
MLLT6_S429,0.45485,0.01199784216797077,,,,
MLPH_S233,1.0654,0.006234263544471939,,,,
MNAT1_S279,0.41425,0.07327775056997338,0.17975,0.020497311267614594,0.23249999999999998,0.4265295029617936
MOB1A_T35,0.46599999999999997,0.0250521918622996,,,,
MORC2_S739,0.24830000000000002,0.40107264037722934,0.261,0.657981721838298,0.443,0.04756864043854132
MORC2_S739S743,-0.7237,0.03858823402788681,,,,
MORC2_S743,0.5084,0.13602727381066007,0.01536,0.5324143367185772,0.5015000000000001,0.01845186856541191
MPHOSPH10_S120,0.35749999999999993,0.9148636894090177,-0.5252300000000001,0.026866618876200034,,
MPHOSPH6_T147,0.08905000000000002,0.9848220390109477,-0.4963,0.036824807371983743,0.032,0.5151017507788935
MPHOSPH8_S136S138S142,0.2664,0.030392686446587113,,,,
MPHOSPH8_S164,-0.16695,0.8505246649542538,0.553455,0.028538700603040416,0.11050000000000001,0.6649925852169918
MPND_S214,0.07494999999999999,0.3648156655686948,0.32099999999999995,0.042653457530507935,,
MPP1_S261,0.77195,0.020240296145968208,,,,
MPP7_S409,-0.9748,0.035112307010460246,0.33099999999999996,0.6697704382474252,0.5660000000000001,
MPRIP_S289S292,0.5049,0.000655156426926442,,,,
MPRIP_S326,0.02639999999999998,0.9460147135858192,,,-0.34199999999999997,0.049544934907402374
MPRIP_S800,0.2279,0.33160768736359225,0.19075,0.00948822059644078,-0.29900000000000004,0.1540755811568588
MPZL1_S260,0.48525000000000007,0.07670707962739282,0.382,0.19843670613201403,0.75,0.03090630617241316
MRC2_S1458,-2.4321,0.0073984714767620485,0.566925,0.17706046481075494,-0.10550000000000001,0.6785153330879702
MRVI1_S394,-0.20349999999999996,0.8238282164591251,0.5315000000000001,0.017969589796231124,,
MS4A1_S35,0.27399999999999997,0.7048830292730498,0.513,0.04487642913953456,-0.07500000000000001,0.8941282860877661
MSANTD2_S83,-0.11695,0.5385673514832059,-0.6234999999999999,0.04387694877726707,,
MSL3_T405,-0.3777,0.014340789583406103,-0.02423,0.757855772401043,0.08500000000000002,0.8452462005553126
MSN_S576,0.38939999999999997,0.0378488785568622,,,,
MSN_S74,0.3548,0.2771722232031565,0.6242,0.047037802817550316,-0.37150000000000005,0.4957249421578006
MTDH_S568,0.8806499999999999,0.002305599311768802,,,0.653,0.5962451150531833
MTFR1_S290,0.4082,0.22099288086313065,-0.4714,0.016053600189408133,0.26350000000000007,0.257478291505183
MTFR1L_S234,0.45785,0.007841524550321744,,,,
MTFR1L_S238,0.48940000000000006,0.04760015929623615,-0.012500000000000011,0.3839724390613366,-0.01799999999999996,0.8010684458918131
MTFR1L_S41,0.62645,0.17841177654231416,-0.23270000000000002,0.015455451630674561,0.033000000000000015,0.5920697834787476
MTMR1_S49,-0.1601,0.4058407693148228,-0.31224999999999997,0.10668260216020167,0.9084999999999999,0.018763160918451073
MTMR10_S751,-0.3142499999999999,0.14067661038889132,0.1269,0.3105290706240895,0.14150000000000001,0.026729058472615752
MTMR2_S263,3.19225,0.04394721500701835,,,,
MTMR3_S647,-0.6926,0.01666265519400816,-0.045149999999999996,0.29467218108495236,-0.05174999999999999,0.8671723558729076
MTMR3_S903,-0.3243,0.04379853349725461,-0.3643,0.43284855603759387,-0.37,
MTMR4_S1002,-0.5358,0.04335416154981128,,,,
MTOR_S2478S2481,-0.8374,0.0464591600664144,,,,
MTSS1L_T567,-0.5719000000000001,0.02506101830638223,0.069,0.974592545492065,0.22000000000000008,0.3653684784406426
MTUS1_S443,-0.4363,0.03271405130595881,-0.236,0.2568798619590603,0.003999999999999999,
MTUS1_S541,-0.9678000000000001,0.008927981744457471,-0.592,0.25336022261766383,0.0845,0.6483195824864347
MTUS1_S740,-0.98265,0.02483212762566886,-0.3555,0.1641205549636124,-1.5695000000000001,
MTUS1_S760S761,-0.27995000000000003,0.03807954797906504,,,,
MX1_S35,0.797,0.023140438951943138,-0.5805,0.15174776528889586,,
MXRA5_S1082,-1.2834,0.07518887253391433,0.5910500000000001,0.02779391354095432,,
MYADM_S18,0.016000000000000014,0.7846777812505981,-0.01836,0.8076916611326315,0.401,0.04191514820722006
MYBBP1A_S1163,0.7539999999999999,0.03884738237373739,-0.38730000000000003,0.4969444002548341,-0.10149999999999998,0.9852010643731308
MYBBP1A_T1161S1163,0.8210000000000001,0.022564526321762455,,,,
MYBL2_S454,0.5796000000000001,0.7692562970149055,-1.1115,0.019187443624000093,,
MYCBP2_S2681T2683,-0.5693,0.03045694181348243,,,,
MYCBP2_S2844,2.63195,0.025955578138051334,-2.1685,0.8163597517043852,,
MYCBP2_S2896T2897,1.23855,0.01101924377006393,,,,
MYCBP2_T2683,-0.2173,0.04317410836674142,-0.0685,0.27322542172389697,,
MYEF2_S571,1.26885,0.02437874822632751,0.883,0.008898775767861158,,
MYH10_S1343,-0.808,0.04204592748263359,,,,
MYH14_S45,0.53755,0.022809782956306653,-0.587,0.22164337054812244,-0.06100000000000001,0.7505040723292277
MYH9_M627S628,-0.6568,0.028406904696374666,,,,
MYH9_S1340,-0.21905000000000002,0.37284027113661256,0.8689499999999999,0.024772146643801125,,
MYH9_S1660,-0.47450000000000003,0.041036817302081904,0.03200000000000003,0.08302402628567046,,
MYH9_T1151,-0.45480000000000004,0.07996171774937134,0.32437499999999997,0.024494146766075878,,
MYH9_T725,-0.3491,0.04006985940940268,0.11975,0.41080920784163766,-0.23100000000000004,0.38673633273469676
MYH9_Y754,-0.8991500000000001,0.040496556548802874,0.19899999999999998,0.4647056508046311,,
MYLK_S1759,0.17475000000000002,0.8072121073846085,0.22299999999999998,0.16513527571096043,0.44300000000000006,0.03454163110719331
MYLK_S1773,-0.7274,0.39503415451349244,0.09149999999999997,0.41883696025352146,0.5865,0.03264993237236669
MYLK_S305,-0.19579999999999997,0.8892306434806545,0.01200000000000001,0.4555416558323264,0.3595,0.0030522676943640172
MYO18A_S2041,0.48519999999999996,0.027092814669265414,,,0.018999999999999996,0.8806416640926429
MYO19_S685,0.5750500000000001,0.2985174927888132,-0.4665,0.04043641383760672,0.27849999999999997,0.029446521756277048
MYO19_S964,0.58965,0.03255660676132973,,,,
MYO1C_S517,1.00415,0.0007598326957055874,,,,
MYO1C_S845,0.25670000000000004,0.04933445721071233,,,,
MYO9B_S1935,0.8879,0.0414716608194469,,,-0.15,
MYO9B_S1992,-0.52975,0.003607163584597989,0.15765,0.10844310124877464,-0.40800000000000003,0.1168181902894259
MYO9B_S2050,0.45105,0.6094307488174769,-0.3025,0.03943903228394374,,
MZT2B_Q197S199,0.5456000000000001,0.021227008993222735,,,,
MZT2B_S186,0.49239999999999995,0.04595312201962652,,,,
N4BP1_S258,0.4672,0.32362816237933734,0.474,0.18248289830658426,0.2770000000000001,0.01913349202734355
NAA10_S233S235,0.34704999999999997,0.023871469456526993,,,,
NAA10_S235,0.2957,0.0427902152165926,,,,
NAA15_S588,0.1478,0.5241475524124722,-0.5299,0.02950043770622083,,
NAA30_S190,-0.4387,0.0432546102107897,0.14500000000000002,0.8345464155695024,0.172,
NAA30_S55,-0.253,0.05925783190439047,-0.4375,0.019431822725034385,0.024999999999999994,0.4625707100331852
NAB1_S328,0.7845,0.010603895575295905,,,,
NAB1_S486,1.0667499999999999,0.01937878793840403,,,,
NAB2_S479,-0.25595,0.026810602762192742,0.18310000000000004,0.6166859452053007,0.42400000000000004,0.03678249837610609
NAGLU_S387,-0.8245,0.025867445452013214,,,,
NAP1L4_T51,-0.11959999999999998,0.4972561362663801,-0.28049999999999997,0.4587490285910949,0.892,0.013495802937696387
NAPA_S195,0.53585,0.035151160971577014,0.37449999999999994,0.535944032161529,0.433,
NASP_S244,-0.6503999999999999,0.030990157419952556,-0.16577499999999998,0.5778732413818596,-0.256,0.6246340518533245
NASP_S321,-1.0262000000000002,0.04898072530370905,0.13686000000000004,0.6530960211486154,,
NASP_S428,-0.9798500000000001,0.03840610503133643,,,,
NASP_S480,-1.1992499999999997,0.02200185196301658,0.04,0.8877325242256815,-1.0185,
NASP_S503,-0.7441499999999999,0.03263204368393719,-0.5355,0.7475351743619834,0.2105,0.8443134265363048
NASP_S751,-0.23724999999999996,0.4613619424036256,1.27045,0.0028392333860136716,,
NASP_T477S480,-1.5248,0.0017933367452065102,,,,
NASP_T700,-0.3336,0.013538314502877236,0.005400000000000002,0.9413850127715825,,
NAT1_S274,-0.6427,0.04152566741367671,,,,
NAV1_S1249S1253,0.6455,0.019975263923477427,,,,
NAV1_S1382,0.6104,0.028540822726984542,-0.20274999999999999,0.2570865916784172,,
NAV1_S194,0.8389,0.031231381964146904,,,,
NAV1_S199,0.9403,0.00885741203718765,0.08099999999999999,0.769271387818227,-0.09249999999999999,0.9737145041927623
NAV1_S391,0.3943499999999999,0.031685747905020184,0.16500000000000004,0.6599489092602535,0.07949999999999996,0.8552244962550309
NAV1_S452,0.08470000000000003,0.5271581880195795,-0.5535,0.04328529695199516,0.8270000000000001,0.05580174616559152
NAV1_S604,0.09454999999999991,0.553737707475083,-0.512,0.012822907790365738,,
NAV1_S69,0.4905,0.013294774594555497,,,,
NAV1_S981,0.38825,0.3598342430115343,-0.8480000000000001,0.013599973258104891,,
NAV2_S1591,-0.9722,0.0036433772737799286,-0.3501,0.611027723770003,,
NAXD_Y85,0.02200000000000002,0.7372345586515756,0.684,0.6594456726765419,0.8079999999999998,0.012878103447808223
NCAPD2_S1333,0.27479999999999993,0.1200222568955762,-0.34795000000000004,0.018883408822409457,0.05999999999999999,
NCAPG_S674,0.005649999999999933,0.6708409559224545,-0.354,0.5943408050912858,-0.5934999999999999,0.0494476237162683
NCAPH_S81,0.02729999999999988,0.7864429815004673,0.7323,0.03584844292209897,,
NCBP2_S13,-0.7771999999999999,0.04899032763761021,0.15475,0.3106744528854811,,
NCBP3_S530,1.08175,0.032017531779173325,,,0.5145,0.5067188774509261
NCF2_S312,0.6238,0.5550290638136641,0.858,0.0211539672750225,,
NCF2_S332,1.1654,0.007015775268716254,-0.5674999999999999,0.748526930009418,-0.17,0.8091011851104717
NCF4_T264,-0.3472,0.0496407772114833,,,,
NCKAP5_S1813,1.51745,0.027757329429198736,,,,
NCKAP5L_S477,0.70085,0.008462658545192377,-0.19140000000000001,0.1400312967185098,,
NCL_T498,0.58545,0.03873416646252146,1.112,0.5912158215853582,,
NCOA2_T892,-1.4033,0.0007064135552931333,,,,
NCOA3_S551,-0.69095,0.0212791360349905,-0.02113,0.7923654915175478,-0.1995,0.9134021488380717
NCOA4_S428,0.10819999999999999,0.38346101406010324,0.637,0.010038908222280363,,
NCOA5_S34,1.2936999999999999,0.02314498516421225,0.07129500000000001,0.6748275871983038,-0.4005,0.05597868992484974
NCOA5_S96,-0.79085,0.010830887870734857,-0.08200000000000002,0.8437339694398146,0.39499999999999996,
NCOA6_S1216,0.29525,0.5349355500377253,-1.0503500000000001,0.04238465636007985,,
NCOR1_S1212,1.0393500000000002,0.007574635430100347,,,,
NCOR1_S1338,0.4335,0.005109751412797824,,,,
NCOR1_S2033,1.0838999999999999,0.042875365550170325,,,,
NCOR1_S2333S2335,0.7914,0.0036160822923236233,,,,
NCOR1_S2335,0.5622499999999999,0.00033328812067183597,0.283899,,,
NDEL1_S231,0.5982999999999999,0.013276098229198285,,,,
NDRG1_S319,-0.05829999999999996,0.7467566402321244,0.7119000000000001,0.01968921236591663,,
NDRG1_T328,-0.28104999999999997,0.3740492654128963,-0.2945,0.036514377721202564,-0.11499999999999999,0.7852402718695976
NDRG4_S345T347,0.10159999999999997,0.019012846836042402,,,,
NECTIN1_S422,-0.29415,0.33154853569800413,-0.44815000000000005,0.0646741995482941,-0.4325,0.04146570355251359
NECTIN1_S434,-0.7746500000000001,0.027561400209749943,-0.272,0.7075284929929329,-0.19824999999999998,0.8020085225045782
NECTIN2_S445,0.6035,0.044992508889883064,-0.20850000000000002,0.0675544461197434,,
NECTIN2_S465,-0.12114999999999998,0.7034544806611025,,,0.877,5.47099545496645e-05
NECTIN2_Y513,0.757,0.024833324781828398,-0.343,0.17024056204016794,,
NEDD1_S523,-0.12714999999999999,0.6523490044491238,0.2166,0.0467293720114656,,
NEDD9_S369,-0.3636,0.09251057813267848,0.484,0.04335028350451173,,
NEFH_S987,-0.74905,0.04242914911722268,,,,
NEK1_S436,-0.4308,0.6428149693826024,1.24465,0.004356604883885602,,
NEK1_S909,0.6942,0.03307417056815983,-0.017199999999999993,0.8733940413002661,,
NEK3_T479,0.7551,0.030575514544461696,0.6275,,-0.1465,0.47269274155371077
NEK4_S639,-0.5889000000000001,0.03141860009332648,0.012615,0.6878765369477093,,
NEK7_S195,0.005949999999999983,0.8821812157929385,0.12915,0.2773607824458508,1.1795,0.0001638445953195041
NEK9_S331,-0.24785000000000001,0.16198090315363356,0.2945,0.15142199513276855,0.302,0.04680997968773608
NEK9_T333,-1.1396499999999998,0.0025921702833609514,0.10450000000000001,0.4767790512310657,0.0615,0.3141958630029738
NELFA_S341,-1.2123000000000002,0.036816669079113164,-0.5935,0.007825667531397589,,
NEMF_S831,0.39359999999999995,0.4735080633793267,-0.51355,0.005796057823043336,0.27599999999999997,0.29802848976853424
NES_S1016,-0.23259999999999992,0.8362521510945063,0.38130000000000003,0.017305818184309867,-0.138,0.47791374004670495
NES_S1286,2.8688000000000002,0.021354231590142696,0.012399999999999911,0.7305478700696517,-0.3420000000000001,0.22844936858200135
NES_S325,0.9196,0.048664426022580434,,,,
NES_S746,0.6479,0.029823524902070637,0.48602999999999996,0.15984295018692574,0.151,
NEURL4_S902,0.41695,0.047395452446457445,,,,
NF1_S2523,-0.32594999999999996,0.04361733155625674,0.2612,0.2591839454933773,-0.217,0.3255215831964464
NF1_S876,-0.81045,0.01834900484164236,0.31853,0.9825946882893288,-0.2405,0.3460252291855408
NFAT5_S452,-0.04610000000000003,0.5027343191044054,-0.31060000000000004,0.04615795678691429,,
NFATC1_T240S241,-0.6034999999999999,0.011611043641171612,,,,
NFATC2_S326,0.007400000000000073,0.728244710501769,-0.07490000000000001,0.5001061634712651,0.433,0.02221911103226468
NFIA_S287,-0.6264,0.036618049577946024,,,-0.01375000000000004,0.583050784314606
NFIA_S300S319,-0.8348,0.0008010097403002341,,,,
NFIB_S276,-0.9813000000000001,0.0468232762539927,-0.10379999999999998,0.3812134847065959,-0.27,
NFIB_S284T286Y290,0.36025,0.03273096037358737,,,,
NFIX_S268,0.1638,0.04862403789140412,,,0.10800000000000001,0.4618766191444732
NFIX_S288,0.5391999999999999,0.04514556191000258,0.19853749999999998,0.29415377425781436,0.197,0.3794394698351602
NFKBIL1_S150,0.2659,0.004317208448192992,0.43015,0.21461769891741916,-0.4685,
NFKBIL1_S5,0.5131,0.014432744890193893,,,,
NFXL1_S331,0.753,0.003994530829542261,0.020200000000000003,0.9892740031092556,-0.2445,0.7499783673658067
NHS_S1461,-0.48989999999999995,0.3291022250301914,-0.10600000000000001,0.00853310469816322,-0.557,
NHSL2_S339,-0.23920000000000002,0.859417166941663,-0.20015,0.027375648604379656,,
NIPBL_S284,-0.1264,0.602934848659229,-0.12494,0.1885123519497267,0.4305,0.02481105866773357
NIPBL_S368,-0.5342,0.02392377379020388,0.246147,0.7154499966444321,,
NKTR_S401,0.44805000000000006,0.17204981327610985,-0.9269999999999999,0.007495671372216637,,
NKX2-6_T174,0.6453,0.011384854213368798,,,,
NMD3_S468,0.5814,0.006409756337973029,0.004950000000000003,0.6448516493383745,-0.029000000000000026,0.4730264129232771
NME1-NME2_S235,0.5701,0.021559947786650848,0.10509999999999999,0.6417309070929293,,
NMT1_N23N25S31,-0.27814999999999995,0.015136724762406989,,,,
NMT1_S47,0.06390000000000001,0.18495112333549532,-0.2725,0.011259980071744523,-0.18750000000000006,0.9356812980149294
NMT1_S69,-0.35745,0.36090234370213226,-0.373,0.0169679995266293,0.28600000000000003,0.23684600169154205
NOL7_S133,0.6442,0.032993465871098075,,,,
NOLC1_S653,0.8293000000000001,0.030251131457353097,-0.35000000000000003,0.5047255644963877,,
NONO_T450,0.012500000000000004,0.6564577403273436,-0.4903,0.019559270929656737,0.2185,0.27444808928250486
NOP2_S58,-0.17370000000000008,0.7656206553683547,-0.404675,0.6524896296042801,0.5325,0.014915737086437366
NOP2_S708,0.6992,0.04170044644744898,0.0007000000000000062,,,
NOS1AP_T212,0.7370500000000001,0.27529785688127717,0.3055,0.0382918017704416,,
NOSIP_S138,0.0684,0.7902424147670324,0.1903,0.042497944855800954,0.1265,0.5929410822821658
NPDC1_S229,1.57875,0.04342051356230692,-1.6219999999999999,0.1616373777826333,-0.10150000000000003,0.5936432510707472
NPM1_S243,0.5054,0.03811041798339214,-0.026000000000000023,0.5710009236285039,0.10099999999999998,0.17199681963425295
NR2C2_S19,0.28250000000000003,0.03553544906214857,0.030199999999999998,0.9428623347238707,0.20550000000000002,
NR3C1_S267,0.048350000000000004,0.8227595652247037,0.5275000000000001,0.012093379813267255,,
NR3C1_T411,0.0018500000000000183,0.7930641027488058,0.2385,0.03293972296049868,,
NRBP2_S22,0.5467,0.8512165720461857,0.16699999999999998,0.7578112623180812,-0.188,0.025648926445375596
NSD1_S2471,-0.08555,0.8569007585505924,0.1439,0.5888161375801507,-0.31199999999999994,0.023581815473747113
NSFL1C_S189,-0.9625,0.02444593906399967,,,,
NSFL1C_S272,0.4351999999999999,0.3668635639791247,,,0.619,0.03427724709071865
NSRP1_S33,-0.30600000000000005,0.19965201690001746,-0.20779999999999998,0.0024267001012623036,0.03374999999999999,0.5975064691575658
NSUN5_S444,0.9884999999999999,0.04122046262942256,,,,
NSUN5_T325,0.53895,0.02836890765389406,,,,
NSUN5_T442S444,0.506,0.03787266607102205,,,,
NTHL1_S22,0.2581,0.6509066314484357,-0.45044,0.011689149860583028,0.45199999999999996,0.2916364563535652
NUCKS1_S214,-0.04444999999999999,0.6267351675462898,0.25455,0.04797023959691603,0.103,0.8873604543450382
NUCKS1_S79,-0.36845000000000006,0.8420476707997392,0.28175000000000006,0.02086017095205327,-0.14850000000000002,0.4866575987828218
NUDC_S277,-0.41659999999999997,0.48312599125058486,-0.6636,0.0027384681286430007,,
NUDT9_S68,0.4711,0.020997234632201756,-0.7765,0.21250260879356142,0.45899999999999996,
NUFIP2_T87,-0.2336499999999999,0.8720164379999201,-1.0343,0.03528340158565782,,
NUMA1_S1724,-0.12435000000000002,0.926357671537682,-0.61005,0.027387353306700956,,
