Proteomics,Gbm_P_Value,Gbm_Median,Hnscc_P_Value,Hnscc_Median,Luad_P_Value,Luad_Median,Lscc_P_Value,Lscc_Median,Brca_P_Value,Brca_Median,Ov_P_Value,Ov_Median,En_P_Value,En_Median,Colon_P_Value,Colon_Median
NCAPD2,0.0004838284690553451,-0.635393579865803,0.011405469832810117,-0.33349095540205553,0.5065994216316625,-0.42195,0.0005326008672362713,-0.9100000000000003,0.10174942489301805,-0.6689,0.25143847339059805,-0.3367345995,0.007155524296399336,0.41900000000000004,0.6268403074751812,0.08235000000000002
POMT1,0.0004843271480022707,-0.279527177016337,0.4705321443378607,0.27517388916044894,0.16063701102110786,-1.1874,0.8954517030998475,0.33725,,,0.9418616084251736,0.0622364005,0.5776395637618346,-0.3653,,
CBX3,0.00048554688374401493,-0.465087006366782,0.08620014362214953,-0.09726320579704861,0.5190204295235035,-0.02705000000000002,0.07798520347325408,-0.17365000000000008,0.16342071890771837,0.07719999999999999,0.5150875551922254,-0.005554108500000002,0.14299112784622894,0.09290000000000001,0.6062744399678914,0.08849999999999997
DRAM2,0.00048642784648283716,0.555352023347878,0.5609460407599731,-0.1938748287831018,0.03925201755535443,0.20449999999999996,0.3310798957548109,0.10909999999999997,,,,,,,,
RPA1,0.0004932258546421921,-0.4237775744610275,0.11584777306602162,-0.07019407324355242,0.8747865971864655,-0.07284999999999997,0.5905517772086235,-0.15965000000000001,0.3213806003584768,0.1931,0.1618997612259907,0.147281784,0.048571319886738656,-0.1395,0.0014975949253397175,0.29100000000000004
NUDT5,0.0004942223081222927,0.3619022986886582,0.07393146749017919,-0.048862641107799476,0.31781859004155694,0.03979999999999995,0.88278697542614,0.29974999999999996,0.4809854012969893,-0.49329999999999996,0.4772241482522286,0.048255810499999996,0.8553964400162748,-0.05600000000000002,0.3712843799677056,0.09054999999999999
MPP1,0.000501450479010961,0.6890364778134033,0.4526500401507185,0.10227385803150213,0.11156435079130383,0.5057,0.06822981543268357,0.3557000000000001,0.4170313308366882,0.37034999999999996,0.3738334344404053,-0.041036246999999984,0.1607051806960523,0.1267,0.30652914222577576,-0.12185000000000001
PILRA,0.0005016313586797842,0.5818726718329832,0.5589111540967889,0.04850241354524698,0.2567732106331923,0.03390000000000004,0.16556281262609085,-0.1592,,,,,0.7412446605973648,0.4610000000000001,,
CLCN6,0.0005075964131927203,0.33477689653538867,0.7058478636384158,-0.18021080206120033,,,,,,,0.9253361967778786,0.22043847649999998,,,,
CSF1R,0.0005102720610688821,0.8907861353210267,0.002420573722848317,0.2779708281021982,0.46937876940391154,0.11060000000000003,0.04802166066113837,0.36655000000000004,0.7107602187843394,-0.22565000000000002,0.9133197013262424,-0.0005181810000000064,0.046591342359449,0.14365,0.5435076716043132,-0.06559999999999999
SVIP,0.000510615916809705,0.6114382581084815,0.9112404986622215,0.26771063552774876,0.6115666347059859,0.7273000000000001,0.7554946621834462,0.1007499999999999,0.5634507606924413,0.33385,,,0.0444260366242453,-0.34600000000000003,0.43555816822636073,-0.012850000000000028
MARCO,0.0005152508186736743,1.2782191007158554,0.8655699678833285,0.0584886736854493,0.058943234043672,0.5448499999999998,0.6071245536148602,-0.7823500000000001,0.3255158952563868,-1.9564,0.7388253195237644,-0.002528515000000009,,,,
HIF1AN,0.0005178098275148618,0.27119115950585543,0.0016318483444391393,0.21389154341455097,0.003200664026068063,0.45420000000000005,0.007189202761175193,0.26255,0.01421393203795276,0.28755000000000003,0.0072683408443742345,0.2544566625,0.8053984574377985,-0.09299999999999997,0.08152996248199335,0.135
ARFGEF3,0.0005190630914810551,0.342453654728061,0.6345344154591124,-0.08060599008789993,0.04166344920919055,-1.1846,0.812827513664075,0.04789999999999994,0.3231109662146878,0.15544999999999998,0.23432632178345872,0.050108118499999965,0.00029073892871706866,-0.5242,0.2861410915694061,-0.1273
WASHC4,0.0005203822496424257,0.2242300821109499,0.010723105833079076,0.13336013007740632,0.005153835880127219,0.36939999999999995,0.0011849735460268452,0.3117,,,0.39010926844249016,0.166570498,0.7716543037659631,0.001999999999999988,0.49706015733724784,-0.001350000000000004
KIF1BP,0.0005242720346154619,0.3389616360444187,0.5859792043876725,0.06170947184279996,0.03881443970263417,0.41065,0.008837345141325628,0.53855,0.17546195784446417,0.17885,0.8381984860367198,-0.14341271249999998,0.24458952535371623,-0.09331,0.6956368168009801,0.03635000000000001
FAM111A,0.0005267052807727518,-0.37739270457037677,0.21256210742689213,-0.03775647502949653,0.19696147675330364,-0.32735000000000003,0.5408474571069766,0.01090000000000002,0.9973324963036205,0.04544999999999999,0.31010468234582594,-0.10051590899999999,0.26560817447874885,-0.045799999999999993,,
BCAS3,0.0005269735498196616,0.29011038741317613,0.4293439489924199,0.10001691915065081,0.7964409895210027,-0.038550000000000015,0.664874986826395,-0.0315,0.6482139039054573,0.11710000000000001,0.24269646313749063,-0.10105937749999999,0.2560197390917282,-0.0924,0.4402305363455644,-0.045649999999999996
CHTF18,0.0005312571998346863,-0.5028870220999511,0.01670123636434585,-0.2098471549418477,0.6620839125686482,0.10310000000000002,0.022745299131323428,-0.7182999999999999,0.41544075310999484,-0.2984999999999999,0.4770877061485399,0.035362302,0.0011966471210548592,0.3106,0.7631554577986167,-0.09
CNOT9,0.0005328040721672251,-0.29274062708235526,0.8562850619208655,-0.06916293423060438,,,,,0.3869212546893078,-0.23235,0.4009747225100122,-0.025784609999999986,0.6790317508909076,0.0677,0.32362623406852,-0.10110000000000001
SRP72,0.0005356476563327381,-0.22386847126057652,0.32654101880655395,-0.01708634177599677,0.877050640948886,0.052850000000000064,0.9491979072958241,-0.019100000000000006,0.8631413412899829,-0.06265,0.12382293465750549,-0.16585792000000002,0.16458819071775574,0.118,0.3977170148785072,0.026999999999999996
HAUS1,0.0005360224300287825,-0.3459892464614358,0.5775876270059053,-0.021886593970148027,0.4042366375017,-0.04529999999999999,0.010276262743782535,-0.32375,0.4502234404647206,-0.051849999999999986,0.966102690177805,0.0684001205,0.3579762956607552,0.1049,0.3588506409110519,0.027300000000000005
CASP3,0.0005367895476620998,-0.7247622172081772,0.6452647403119365,0.023543633797853403,0.9853903005316821,-0.41805000000000003,0.3823271189934381,0.20639999999999992,0.7479308882624662,-0.28755,0.47349577240455476,-0.10135465849999997,0.006570503055434838,-0.2597,0.8377732848214504,0.07585
NONO,0.0005390144335020283,-0.41901406587145407,0.005678917391284651,-0.16532182987684862,,,0.009185478585897761,-0.22484999999999997,,,0.44240020632799626,0.0349234745,0.34712978657069027,0.0875,0.9813465521311473,0.015499999999999986
STRBP,0.000541766359777042,-0.4726600139911283,0.0050443159382820265,-0.4282104669989515,0.02975715240453081,-0.7396499999999999,0.038279123149402204,-1.1460000000000001,0.09831803772093961,0.3695,0.9334589233172615,-0.0350714665,0.04824735259653727,-0.2685,0.7004662533951335,0.004499999999999976
PPHLN1,0.0005462020495749755,-0.29610757077556116,0.9156963271786002,-0.012999830892599817,0.08142393969000021,0.3611,0.5046656048101928,0.18075,0.14879847113030234,0.12915,0.9941038608277116,0.028664869499999995,0.5861171302931674,0.021,0.9247090666427938,-0.09
IGSF6,0.000555718347376307,0.6327903134652804,0.745395251516602,0.09296365238134996,0.008711709907579723,0.6926,0.05200974276229007,0.8341,,,0.7759841897224052,-0.007173678000000017,0.09789469549530865,0.5466,,
PKP4,0.0005623935027981318,0.36744006262415907,0.1771735870513402,-0.139788431349551,0.013829113945332894,-0.56525,0.14844870192590662,-0.3786,0.1254480976545428,0.14285,0.6102058060874563,0.015829196500000003,0.03939164850564752,-0.581,0.2807534540560337,-0.21760000000000002
SGCB,0.0005655220499921015,0.3079379142650873,0.3104543539124663,0.2463930305395472,0.6920849885953593,-0.03639999999999999,0.9958451919601188,0.012549999999999839,0.25299344038969096,0.3378,0.8931811469900575,-0.020950263499999996,0.5643064581536587,0.006000000000000005,0.4275261501796015,0.05500000000000005
ASPA,0.0005657891512010116,0.4240934897851505,0.561323334303407,0.08366124527454843,0.19399356859948466,0.4451999999999998,0.6898039476668301,0.26374999999999993,0.02500493150233313,1.1481999999999999,0.7423742530027525,0.3443903315,0.21680477657617103,0.4107,0.885830334557778,-0.25049999999999994
LTC4S,0.0005687127069958738,0.9389260396915811,0.6313392699175787,0.3150158002396992,,,0.29408664166938164,0.3954500000000001,,,,,,,0.7271207724871274,-0.09275000000000005
DNAAF5,0.0005693484958634473,-0.29589522750639097,0.23569494530598362,0.17222349732215037,0.003792236749937757,-0.5079,0.34745405723520983,0.05835000000000001,0.41292550835463626,0.21955,0.4030544546645317,0.111508468,0.19386229854596562,0.0553,0.9751036066479651,-0.05235
EVI2B,0.0005694467155931268,0.7781916477932413,0.0006479957487596159,0.47443390864039614,0.0013327453588767657,1.22825,0.027134436551097832,0.8872,0.5926126296882148,0.009600000000000053,0.3780265057545278,-0.144035253,0.6766287537596581,-0.1251,0.444556801736791,0.2719
RCBTB1,0.0005736969957323356,0.3329946014663703,0.5891775505175281,-0.14933461757245325,,,,,,,0.7055182449820707,-0.009978527999999987,0.09476345523684378,-0.1425,,
SYMPK,0.0005737587977576291,-0.2204054086720217,0.0061674817951889675,-0.1028821377126512,0.2709765158134355,-0.26554999999999995,0.00868305114044428,-0.31335,0.4502860444666523,0.04245000000000004,0.7119174867610306,-0.0283306465,0.0015799006694673535,0.19720999999999997,0.5131244336713057,-0.006000000000000005
DNMT3A,0.0005749529873769573,-0.47290647582467743,0.002161635055856487,-0.47106179925154734,0.9267599827848422,-0.13425,0.0031558548981099415,-0.9203,0.18456416555659513,-0.47905,0.4560730763803128,-0.0386551425,0.039116392208115254,0.07700000000000001,,
RANGRF,0.0005755186199530023,0.3076102602415737,0.5304080538546869,-0.031109163282604158,0.7625098294435397,0.0801,0.010652598038957337,0.5459,0.860839771585305,-0.12370000000000003,0.13594635705604508,-0.250947232,0.32976908474436006,-0.329,,-0.44000000000000006
DDX56,0.0005767613588981887,-0.34183675276783054,0.026755860848374738,-0.13469059720009824,0.2265927599028353,-0.11430000000000001,0.01931347419374001,-0.5230999999999999,0.06915710451384413,-0.542,0.3124561165369394,0.068850357,3.1143380067870544e-05,0.35910000000000003,0.1944203775475454,-0.0005000000000000004
APOE,0.0005772062446592227,0.9531233537108315,0.13940299081233176,0.29929934000905334,0.09088785601147656,0.9878,0.3745803075859886,0.31699999999999995,0.0661934528481153,0.22385000000000002,0.3886514685486856,0.0560685035,0.2394114758854462,0.5683,0.7621559699442937,0.11750000000000005
WDR62,0.0005786524326525899,-0.30144817908189514,0.332679582133223,0.10449384265135109,,,0.18375937448495677,-0.3252,0.4013032675232411,-0.4406,,,0.01861350187937731,0.2862,,
RFC2,0.0005795218391264982,-0.378253824939458,0.0006321650909256749,-0.37143410174319413,0.31714435676990327,-0.28945,1.3187923919434716e-05,-1.0795,0.5481670760490587,-0.18555,0.38104619247877747,0.12669112300000002,0.0006505986037939879,0.372,0.21996736701618022,0.08025
CNTN2,0.0005809997333185766,0.74386771452611,,,,,,,,,,,,,,
INA,0.00058266542830734,1.1953707317456117,0.5248961178348871,-0.10907901449414936,,,0.3971346363618722,-0.9137500000000003,,,0.7022472014079901,0.1187280575,0.3371153347299829,0.139,0.681575750337412,0.0
MFSD10,0.0005852207922677304,-0.4786043351855735,0.2367096731552879,0.21167032889425386,0.3187000898760972,0.37905,0.055812080121174557,0.6490999999999999,,,0.764471887552491,0.013100317499999996,0.4515096943952255,-0.14479999999999998,0.4706767042194626,0.006750000000000001
MRVI1,0.0005866535818894595,0.5482064285234385,0.28898312409184135,-0.14524845684110232,0.2511687892674545,0.049449999999999994,0.5299978931844054,-0.03200000000000003,0.8446860529377962,-0.1512,0.8962826941035564,0.05993654649999999,0.34313186230458814,-0.12599999999999995,0.3866877227440667,-0.03600000000000003
TIMM44,0.0005882452415386753,-0.40458009613647766,0.6211814893649342,-0.042201683678950275,0.9937690771694948,0.39685,0.0670364457501892,-0.6335,0.0003553380092021928,-0.99765,0.6369865432304501,-0.012137008500000001,0.7143852352420863,-0.045999999999999985,0.8180542157079912,-0.02800000000000001
LUC7L2,0.0005925973354313656,-0.315230047428412,0.0443091328772871,-0.12803373747324542,0.12064957751212316,0.19264999999999993,0.48625031999155743,0.00385000000000002,0.9939409815902754,0.23095,0.5414910117156174,0.019360215500000003,0.10258110066261723,0.18209999999999998,0.4158663936328313,0.029449999999999976
TBL2,0.0005948813646958682,-0.2902574180795242,0.2902039316453878,0.023219504744893982,0.5741993929235627,0.14765,0.45798196608865016,0.28790000000000004,0.020039350754157515,-0.64405,0.2407641607874728,0.09891780100000003,0.6893986394108849,-0.1994,0.6846952136358014,0.0
MRPS34,0.0005961581069484455,-0.5225568704758666,0.029036448848215074,-0.23702539806144785,0.938122212867753,0.14705,0.3330776069250678,-0.3536,0.2539910123672857,0.016399999999999998,0.5022693155023259,-0.18387519749999998,0.387515965218599,0.04099999999999998,0.7620489110278847,-0.0325
NUF2,0.0005966527179425755,-0.9999421535022295,0.0005477077471495393,-0.6720254981361009,0.17046071819071124,-1.6992,0.007196331623437909,-0.7334499999999999,0.056704672992544815,-0.4286499999999999,0.9819616216544216,0.079618484,0.001108534490574815,0.6125,,
CDC42SE2,0.0005992969676957331,0.31731306850443886,0.3338198180658051,0.19207242274839942,0.07652846757993613,0.6876,0.18554551170433506,0.7221500000000001,0.3766564446465065,0.22705,,,0.2208185895904604,-0.0785,0.635845837970743,-0.10940000000000003
MT-ATP8,0.0006001803245735814,0.28585414635695566,0.13077008767111153,0.11921980999869675,0.6814459639430024,0.24975,0.9384590155613325,0.0807,0.17249450296562613,0.08759999999999996,0.7763559795377525,-0.09124327200000004,0.6551716960779232,-0.0627,,
VPS9D1,0.0006006925850249885,0.27642670401982394,0.3481096016696563,0.18903108985604788,0.44081789999168075,-0.3903,0.1764698568499473,0.49805,,,,,,,,
DNMT1,0.0006014815448519699,-0.5630241168239669,0.5428640380579197,-0.12364260132755334,0.08311844285119215,-0.40825,0.0009730971236923764,-0.5176499999999999,0.015132411663033286,-0.33345,0.14667843910632059,-0.264531923,0.1977268311553,0.101,0.6867637607353384,0.08499999999999999
IWS1,0.0006030032133297761,-0.3440674505904875,0.7302804360028609,-0.08231576991919809,0.5116707090830335,-0.029200000000000004,0.0022169672338951197,-0.1773,0.25457284710803807,-0.1607,0.4941681156231498,0.061993543,0.009020110542946526,0.11710000000000001,0.7495327544132553,0.032049999999999995
PICALM,0.000604165553745791,0.2904990187953391,0.3357738239986423,0.03385289396165447,0.060464690610853834,0.05135,0.08831182886990867,0.25525,0.33493619640353123,-0.09985,0.5706957293653631,-0.020024222500000022,0.1670248363510814,0.035100000000000006,0.17628314924711525,-0.0092
SLC37A4,0.0006087106933952511,-0.2643770687230064,0.8189960170128772,0.1534522762733488,0.4932728157867421,0.06725,0.958888894424984,-0.1695,0.008632585337210555,-1.2016,0.8806675727912895,0.09043562599999999,0.6253592682779342,-0.06449999999999997,0.4239520528750794,0.04569999999999996
PLEKHG3,0.0006093976060683722,0.46435676377956653,0.8677869034870033,0.013707601287197946,0.0011381840059195277,-1.27345,0.25122844380288456,-0.5943,0.07418533214913287,0.1824,0.19668718398824053,0.096973334,0.25544796499798267,-0.07500000000000001,0.5904945694110558,-0.18915
RWDD4,0.0006135801455246297,-0.3173513066742827,0.6822266495333474,-0.06912939377225769,0.18984428753486646,-0.24170000000000003,0.15170698036905417,0.048850000000000005,0.03541468390873987,0.5528,0.7121926678516968,0.0711406685,0.1365928061414516,-0.14400000000000002,0.4279733133335424,-0.04115
NUP93,0.0006175927353402987,-0.3463037330931423,0.011812222865892704,-0.08890494048515052,0.08703579802528187,0.18825,0.0556737873548484,-0.27290000000000003,0.12972737551523017,-0.14129999999999998,0.24633004592839142,0.060524438999999985,0.021057924497486925,0.0964,0.657820858503306,0.006500000000000006
HSP90AB1,0.0006247848976113714,-0.3192704430922702,0.009959902554395798,-0.19334232743930357,0.46578682041445696,0.008500000000000008,0.013126984101368849,-0.41555000000000003,0.1553103260729267,-0.25495,0.8283328834142436,-0.04757868700000001,0.330276602952147,0.087,0.8771944537014718,0.010000000000000009
PTPRD,0.0006248678430870503,0.46358264350003875,0.8177866911241223,0.013470677573351963,,,0.3797569007137549,0.21920000000000006,,,,,0.0327599988524434,0.43500000000000005,,
GMPS,0.0006278757693252088,-0.2208846086494849,0.0002838597198620421,-0.4154515761497457,0.6501154972509988,-0.05499999999999999,0.0005169200998468575,-1.00125,0.05382456542585766,-0.5437000000000001,0.027446791017878298,-0.2216885365,0.0004223339051148482,0.29746000000000006,0.8254223970727768,0.02749999999999997
STT3A,0.0006295750382012549,-0.33365866251435516,0.815484558024572,0.05819157464599911,0.10389662923165467,0.3579,0.745886363319557,0.16910000000000003,0.18437907317795305,-0.41185000000000027,0.5960858252796943,0.15258104150000007,0.83744709624083,-0.10669999999999999,0.1450401832316309,0.05999999999999997
RAB3IL1,0.0006305742314518239,0.4095641935084269,0.15655022807899208,0.11192407589505038,0.7204403636289702,-0.012550000000000006,0.8706826110540846,-0.1553,0.3838936482970007,-0.048899999999999944,0.3173007684654921,0.03448754699999999,0.595060736075477,0.26399999999999996,0.5715050189481685,-0.005400000000000002
VPS41,0.0006310212702092751,0.1940367097443771,0.7334005681932445,-0.07667257058760057,0.2751420761455281,0.3044,0.0122069443075068,0.3161,0.655150425565132,-0.10470000000000002,0.024460174076652262,0.1145967175,0.627424719666368,0.035500000000000004,0.08865563085871275,0.1094
ESD,0.0006311382833124314,0.37264554310838804,0.24475153046381087,-0.12678027076304232,0.22720100832182447,0.47885,0.1936753736820273,-0.02399999999999991,0.012412036464612697,0.5259,0.13567673579174916,0.28053899649999997,0.8364089903924953,-0.10199999999999998,0.7010096952495647,-0.014500000000000013
ANXA11,0.0006327478951722834,0.524255856917511,0.03820206623258968,0.15934699477855574,0.0008225548557687412,0.60505,0.0009521267999129262,0.6347,0.44215124101686176,0.30084999999999995,0.043303990837400254,0.135608755,0.9568080849329572,0.006500000000000006,0.00413509326170465,0.15895
FBXL16,0.0006352359599170402,0.7361225831020614,,,,,,,,,,,,,,
NUP214,0.0006359141693353902,-0.23033704413734063,0.40887142368281537,-0.027081014126906666,0.2078504026193162,0.48369999999999996,0.11281900504321539,-0.16825,,,0.6323621581975598,-0.041413791500000005,0.03395895414376135,0.0912,0.4838868875381155,0.04300000000000001
EEF1AKMT2,0.000638430354832181,0.24734032926140817,0.6924203711884929,0.03764147103959914,0.16246107389235112,0.38039999999999996,0.3424949632652815,0.1859,,,0.26292183661434776,0.027224738999999998,0.9195018981614462,0.021496,,
PLD1,0.0006385011482136307,0.3655044110412895,0.7744456479073143,0.06912510886509438,0.9997255822341076,-0.43875,0.5765875470781224,-0.11785,0.6854421486339277,0.0039000000000000076,0.20055939367780654,-0.248323644,0.24952145528426753,0.07247,0.8657824275364099,0.028999999999999998
RBMX,0.0006415635248800013,-0.6034754765943879,0.07256055867719212,-0.15701516865479803,0.0937988245699528,-0.0484,0.007377575021199429,-0.17559999999999998,0.3760466463754697,0.005749999999999998,0.6806022705436267,-0.04124900600000003,0.8039518585092653,0.0995,0.8308205947739478,-0.015999999999999986
RAB8A,0.0006422259762021684,0.27415070267895647,0.0007481485471557522,0.2637322981640544,0.01753818419817311,0.36205,0.41405625438895044,0.1346,0.4206472734015906,0.26975,0.7223661635149288,-0.02951354449999999,0.6166595813856146,-0.0708,0.10896106095307531,0.09140000000000001
GNB4,0.000643659744107355,0.3733011982430595,0.7914745455874815,0.021837732643998464,0.011446782793388887,0.4497,0.2901085914143621,0.16720000000000002,0.06407571987451985,-0.24475000000000002,0.5124624117021934,0.050350216500000045,0.008348502087051119,0.502,0.9326751215002166,-0.062000000000000055
ZC3H8,0.0006467818910102746,-0.590884517592241,0.048115656539402175,-0.21668656730280134,0.3206770909978996,-0.2992,0.03112250232689156,-0.8855000000000002,0.5922350579784517,-0.0696000000000001,0.44160280935825025,0.12693108749999998,8.239670466626276e-05,0.42200000000000004,0.6793088884187614,-0.10519999999999999
NELFB,0.000651814377280512,-0.3986734991644746,0.8043722917569135,-0.07074214217300323,0.3746196473737605,-0.24120000000000003,0.015539182345353736,-0.43549999999999994,0.14143905885576913,0.1305,0.29707662509179067,0.07634815199999997,0.9743174750748876,0.0022200000000000006,0.6305624281605569,-0.05100000000000002
ABCF3,0.0006541644278952609,-0.24739416776195458,0.004404163679098408,-0.12689125496520148,0.5626309087027898,0.14734999999999998,0.12843126045630085,-0.6131500000000001,0.4263634801314061,-0.1707,0.9268456814879548,0.018891464499999996,0.006123354438025779,0.1333,0.5230997350466677,0.049
NAV3,0.0006560093163050704,0.6122173051999971,0.39922066098596876,-0.054891560528847805,0.5633388633944068,-0.7033500000000001,0.04751560736974522,0.3388,0.53957069622326,-0.99735,0.8273630900020035,-0.16611296949999999,,,,
RPS6KA1,0.000656956041117814,0.45154102933263063,0.12624001643483915,0.13434260944785237,0.2154252848686121,-0.34119999999999995,,,0.6413325970074935,0.08215,0.8248518909202278,0.031414378999999965,0.000682508998000545,-0.572,0.11530285104255752,0.20839999999999997
CFAP36,0.0006590445236907163,-0.27133067446233766,0.04138793588111391,-0.12213466500280035,0.30008402183440896,-0.06545000000000001,0.12783018224676912,-0.5281,0.28789942664130913,-0.14100000000000001,0.09992531734455189,-0.083421684,0.012560448197498414,-0.18380000000000002,0.4856119917989752,-0.0983
TTI1,0.0006595294482251688,-0.2701130194830298,0.5546023990165841,0.010169200643247223,0.00907134143470558,-0.50615,0.0041781252972735465,-0.41914999999999997,0.1790323580629236,-0.2681,0.20939202158519032,0.163619039,0.11504416171033548,0.06999999999999999,0.24898141443446867,-0.1615
GYG1,0.0006597291177436254,0.6952339176308195,0.22236114940360868,0.19708985366840182,0.027982647323328884,0.3775,0.09824905519290464,0.4694,0.6781132117617994,-0.04425000000000001,0.0858636841222982,-0.25216649,0.18684161243788736,-0.34,0.44791137782195145,-0.06999999999999995
TKTL2,0.0006664805820737182,0.40356435187446593,,,0.24336076528590908,-0.2665,0.6811136948852445,-0.16945,0.49956202865580024,0.44465,0.1028715832475572,0.18314299300000003,0.1470258533143501,-0.266,0.34874471707620125,0.10150000000000003
SNRPA1,0.0006684754164985377,-0.320441735708197,0.10359482640253878,-0.11694803217325145,0.6283358353570918,0.02034999999999998,0.011307573707671105,-0.27080000000000004,0.38504097437819995,0.07769999999999999,0.7401074660242768,-0.019880533500000002,0.48424024362555906,0.053720000000000004,0.9992080343604564,0.009500000000000008
THTPA,0.0006707778901440557,0.3471948653825917,0.36939390136586014,0.20731038609254782,0.004210136081725976,-0.6710499999999999,0.8114899862034965,-0.1719,0.03379013115704461,0.44875,0.22351594110088754,0.021364969499999997,0.9807259364334076,-0.10500000000000001,0.7370273023663882,-0.12400000000000005
CPM,0.0006725241931055701,1.0222477807880066,0.24276356956949321,0.11943454726875302,0.7710151932964822,0.7116500000000001,0.021866366211718634,0.5192999999999999,0.3254957593728638,0.22720000000000004,0.8355279818932321,0.018935094500000013,0.06432378279188258,-0.8480000000000001,0.8006518431085023,0.012499999999999983
MDH1,0.0006740700618738778,0.5971050449709691,0.05831187813469806,-0.20730179259204462,0.8568774218117488,0.07629999999999999,0.14979172424367682,-0.18485,0.8412918997879751,-0.19470000000000004,0.22331860290720482,-0.17455346949999995,0.8456806647613084,0.0686,0.24761338643439287,-0.07250000000000006
NAPG,0.0006752923731633928,0.45435812021303,0.7459061066137778,0.052629902768451586,0.16729038498673185,-0.56115,0.2511101967808398,0.1849,0.1372908860146956,0.402,0.0300537067924622,-0.2356095145,0.5145885767971377,0.04417,0.439025727295278,-0.08365000000000002
TIPIN,0.0006753330841513613,-0.4695510751474715,0.005412304487094086,-0.5256560319919998,0.13298802331012308,-0.8248500000000001,0.005011940645242836,-1.09575,0.9534857600053386,0.3365,0.05510954066567257,0.5763817200000001,0.5654129595968231,0.04799999999999999,,
GPSM3,0.0006763455536157439,0.7155752855446255,0.0025916956629972988,0.4507912639452982,0.00014221733049137614,1.03765,0.000854058436941852,0.7169,0.23659104561173733,0.12085000000000001,0.2820420292369801,-0.12237935,0.15775706583504648,0.3681,0.5747814480643683,-0.007000000000000034
NDC1,0.0006776126156558171,-0.2287407492331837,0.18987592089604163,-0.19172600914495064,0.5046549970979204,0.06225,0.0627827071405477,-0.26075,0.5722216893468827,-0.023550000000000015,0.7735959564735226,-0.035143743500000005,0.03805544959350499,0.225,0.9226568271731077,-0.027499999999999997
IK,0.0006802182360538306,-0.38841694917669956,0.10512038037219444,-0.10140642872299921,0.7669733862110379,-0.16095000000000004,0.012053825607440585,-0.31135,0.7132741728876195,-0.02335000000000001,0.3002748372383309,-0.018253668000000008,0.8635079925403971,0.01971,0.9411913064689679,0.0335
WBP11,0.0006839380727412274,-0.32961166411198767,0.08019000387573988,-0.18184986567834827,0.09895010722904683,0.23639999999999997,0.017955725460078474,-0.33525,0.6159122022066801,0.0,0.6425049193012267,-0.0026920424999999915,0.08076814786140737,0.11080000000000001,0.5294286751609798,0.03180000000000001
UBE3B,0.0006855962157390501,0.18404224775200362,0.9921134181077453,0.03716864613344839,0.16955475826030886,-0.09484999999999999,0.40691832771439684,0.005500000000000005,0.39338390062334305,-0.031150000000000004,0.1879523622372172,0.09129716900000001,0.7510844850089502,0.039599999999999996,,
KIDINS220,0.0006867015098852108,-0.2768119425026848,0.01431949226557748,-0.20501924487230383,0.13759339714583085,-0.38870000000000005,0.23544966625385272,-0.20235000000000003,0.08960199483004351,-0.45255,0.5134203745324524,-0.003764392499999991,0.8529794334806817,-0.05800000000000001,,
SNRPD1,0.0006875762443893891,-0.3340017325399265,0.006973660751502516,-0.3043547896218506,0.19916918940123324,-0.13270000000000004,0.015316710270791869,-0.8282499999999999,0.6495495780597641,0.031299999999999994,0.4089732414080577,0.015086961499999996,0.4127203596074607,0.20500000000000002,0.03920702379113406,0.1352
C16orf70,0.0006887667280350537,0.19212774070920124,0.36547166769529116,0.024101795506748402,0.3453793248295377,-0.19265,0.5497392022272678,-0.15505000000000002,0.5139659693501085,-0.007550000000000001,0.76362306613258,-0.0054680835,0.9481422178936214,0.02700000000000001,0.7529380755628111,-0.16750000000000004
EPRS,0.0006897594145481418,-0.2542284821762958,4.567301413949992e-05,-0.17101137612124973,0.8549481726920013,0.09440000000000004,0.3257875561170007,-0.02795000000000003,0.06718852198859943,-0.21485,0.3044253734954144,0.07550667150000001,0.20751982621015652,-0.03899999999999999,0.3813991699265533,-0.062
ATXN3,0.0006898721906370113,0.2111419446081172,0.4386823296202289,-0.059866389070201365,0.022420209024745126,-0.64935,0.6206176110071009,-0.1493,0.8076246795037306,0.0126,0.6735418915991356,-0.013666311,0.39977477822676855,0.035,0.18685848142866543,0.1144
MTMR2,0.0006909296749453958,0.3106230930484688,0.6562135522130202,-0.02193862355279208,0.028516176366407353,0.74715,0.8044268098777587,-0.0758,0.5398256123354397,0.09199999999999998,0.39051461235493756,-0.07226528149999999,0.4081037450609688,-0.020000000000000018,0.5547430669391544,-0.033699999999999994
DEK,0.0006918386476561909,-0.4947329799877238,0.04969165593612831,-0.2108948811521998,0.7477085441525906,0.10305,0.02901842281311181,-0.5988500000000001,0.5880257748465834,0.21669999999999995,0.7990288157242308,0.09149782550000002,0.03061342383271496,0.348,0.7960933504281087,0.028999999999999998
WDR75,0.0006944704223260541,-0.3446410700893575,0.0012002801192569214,-0.26084692949885024,0.8026603247198232,0.09784999999999999,0.0160714991959963,-0.46634999999999993,0.07425897412558546,-0.2329,0.7901371648346565,0.14841516949999997,1.624999818118297e-05,0.4283,0.5817419814412177,0.032999999999999974
