Proteomics,P_Value,Medians,Cancer,size
SYTL5,0.28128044804220365,0.47969999999999996,Lscc,0.12684030716175532
DNAJB2,0.2822661777367006,0.19569999999999999,Lscc,0.126490476054727
CTPS1,0.2878108041037845,-0.36839999999999995,Lscc,0.1245451944914572
AGR2,0.29006545838393677,0.7798499999999999,Lscc,0.12376486629069208
HSD17B4,0.2904421769252221,0.0646500000000001,Lscc,0.1236350769231612
SFXN5,0.2909818587648409,0.2497,Lscc,0.12344943547682188
MT1E,0.2912197585727791,0.4759500000000002,Lscc,0.1233677112719779
GCLC,0.29250944720986455,-0.9496500000000001,Lscc,0.12292583146784168
CYP2S1,0.292837877510166,-0.6856,Lscc,0.12281361421804944
RCAN1,0.29364174630728024,-0.38439999999999996,Lscc,0.12253948046543925
ABCC3,0.29391918654876376,0.20555,Lscc,0.12244504251131778
C1orf198,0.297506635244138,-0.31064999999999987,Lscc,0.1212318750903528
ARL3,0.29767314558934427,0.0848,Lscc,0.1211759221312932
CA8,0.3019493844561,-0.010699999999999932,Lscc,0.11974958767926495
EXOSC9,0.3052557367001875,-0.060899999999999954,Lscc,0.11866053727193097
CRYAB,0.3070522002639376,-0.34309999999999974,Lscc,0.11807375124159643
SSBP1,0.3090440974053637,0.5752499999999999,Lscc,0.11742713022167812
PPP2R2A,0.30940648534152126,-0.18530000000000002,Lscc,0.11730993800366021
NANS,0.3101036901885472,0.18155,Lscc,0.11708485529512232
SLC25A19,0.3112091517559602,-0.03564999999999999,Lscc,0.11672900791541356
KLC2,0.31268451637219924,0.2582,Lscc,0.11625605316630694
DNAJA4,0.31998986085111364,-0.42869999999999997,Lscc,0.113946596853061
MFN1,0.329042497766011,-0.15385,Lscc,0.11115683640177525
COQ7,0.32975608509030274,-0.34304999999999997,Lscc,0.11094020339073593
LDB3,0.33009585576082534,-0.6772,Lscc,0.11083721946979345
SPPL2B,0.33049785254891684,-0.047599999999999976,Lscc,0.1107155117294208
MTAP,0.3310365251228057,-0.32420000000000004,Lscc,0.11055265618899068
NUTF2,0.3332255667882633,0.24664999999999992,Lscc,0.10989356405759136
HNRNPA1L2,0.3351017945693626,-0.27485000000000004,Lscc,0.10933209289283459
RPN1,0.3358913151166626,-0.023900000000000032,Lscc,0.10909676382603342
HERC5,0.34205782948816166,0.5683,Lscc,0.10727754641433367
SH3BGRL2,0.3456210261310403,-0.09235000000000015,Lscc,0.10624124044033459
TDRKH,0.3458355830335229,0.5279,Lscc,0.10617918104093771
GBP1,0.34798752714155634,0.12695,Lscc,0.10555886413972382
ROR2,0.34829099131692576,0.5459,Lscc,0.10547169666678324
AMPH,0.34957857237130685,-0.34969999999999996,Lscc,0.10510269289232665
PBLD,0.35101605225507604,0.15935,Lscc,0.10469233236415447
HAAO,0.3511303608034273,0.018950000000000022,Lscc,0.10465977261671855
MAPRE3,0.35144282824955353,0.48550000000000004,Lscc,0.10457082317441221
MAGED2,0.356716303165146,-0.23635,Lscc,0.10308144821244825
GORASP1,0.35800323529333045,0.033549999999999996,Lscc,0.10272132554900634
USP14,0.36346016189460717,-0.30619999999999997,Lscc,0.10120855839029194
GTPBP3,0.3636402963569685,-0.0688,Lscc,0.10115900967552979
PTGR1,0.3646663979515925,-0.7054500000000001,Lscc,0.10087723215472229
ATF6,0.3647958022539669,0.04090000000000002,Lscc,0.10084175278274239
KIF3C,0.36610347768556994,-0.4882,Lscc,0.10048392596233535
RNF149,0.36666271096844716,0.14889999999999998,Lscc,0.100331289718985
ELK1,0.36773286220940027,0.34675,Lscc,0.10003985223284287
HDAC1,0.36846443865139167,-0.28209999999999996,Lscc,0.09984110749907561
MYO5C,0.37085860906094614,-0.20010000000000017,Lscc,0.0991934396667116
SDF4,0.37225633997072605,0.3022999999999999,Lscc,0.09881725760768847
TSPAN8,0.37376917569804424,0.46125000000000016,Lscc,0.09841168493778567
GSR,0.3745099442240343,-0.16950000000000004,Lscc,0.09821369230421914
CD2BP2,0.3752869574511787,-0.17064999999999997,Lscc,0.09800643257733656
CD99,0.37913018998548786,-0.20819999999999994,Lscc,0.09698756236889491
PTS,0.38065726957786783,-0.4038000000000001,Lscc,0.09658558636114936
ST6GAL1,0.3828747413773974,0.85265,Lscc,0.09600473893047183
RPS6KA5,0.3829385615545039,-0.5388499999999999,Lscc,0.09598807163649563
SND1,0.3847719173362154,0.31655,Lscc,0.09551045427492379
CSTB,0.38644122648938406,0.8626,Lscc,0.09507754885220485
WDR25,0.3876857944292216,-0.34085,Lscc,0.09475600756027394
RFX2,0.38808729645241913,-0.030850000000000044,Lscc,0.09465249738087603
CTSD,0.39562555408561273,0.11099999999999999,Lscc,0.09272870855523227
YIPF4,0.3956319511845686,0.20359999999999995,Lscc,0.09272709161032788
ZNF428,0.3962460523549235,-0.009099999999999997,Lscc,0.09257199163515069
INA,0.3971346363618722,-0.9137500000000003,Lscc,0.09234799213752472
ZNF776,0.39733477332007905,0.09715,Lscc,0.0922976095903803
GSTM3,0.3980088335690294,-0.8536000000000001,Lscc,0.09212810790469436
LRBA,0.4005623861451433,0.30445,Lscc,0.09148857539551648
NEK9,0.40370525961035897,-0.14984999999999998,Lscc,0.09070702226959523
FN3K,0.4041768263928761,0.07530000000000014,Lscc,0.09059028076876394
BTD,0.40538985897701185,0.0002500000000000835,Lscc,0.09029060601340164
SERPINI1,0.4055258010244569,-0.18884999999999996,Lscc,0.09025707797702895
PLK1,0.4066108423150452,-0.15249999999999997,Lscc,0.0899898712341535
PLXDC2,0.40866398630986667,0.03475000000000006,Lscc,0.08948620099605908
PCSK6,0.4124576598522155,-0.23154999999999998,Lscc,0.08856217212580401
TP53,0.41254912897778784,-0.8161,Lscc,0.0885399979747096
ENDOD1,0.41327423518957873,-0.30005,Lscc,0.08836438986537416
ME3,0.41762667806241716,0.2643,Lscc,0.08731673602051367
IFT57,0.42058199385119055,0.17275000000000007,Lscc,0.08661158272547828
ARHGAP12,0.4230634708748433,0.36965,Lscc,0.08602330618426254
H2AFY2,0.4238974501211369,-0.22285,Lscc,0.08582637159255797
CWC25,0.42561427788067796,-0.044300000000000006,Lscc,0.08542217938654434
SMARCA1,0.42657893648461176,-0.017350000000000004,Lscc,0.0851957849492975
MAFF,0.42679782460675453,0.07869999999999999,Lscc,0.08514448565526397
DXO,0.4303275443870054,0.06815,Lscc,0.08432086291318741
ARL15,0.43439833410899187,-0.27754999999999996,Lscc,0.08337933452938165
CNNM2,0.4355854780715177,-0.4994,Lscc,0.08310642262395666
YY1,0.43633737667291794,-0.018600000000000005,Lscc,0.08293395351532176
PPP1R12B,0.4437061738624746,-0.6933499999999999,Lscc,0.08125927061967281
SDS,0.4465415922269529,0.32265000000000005,Lscc,0.0806222731319827
HBM,0.44721315106251247,0.19614999999999982,Lscc,0.08047199500098838
TKT,0.44864026161907233,-0.3961,Lscc,0.08015339114380474
PDCD2L,0.44926816911735445,-0.32530000000000003,Lscc,0.08001353109145609
C2CD2,0.4505959293966426,0.4253,Lscc,0.07971842847650491
TMEM39B,0.4518067364414532,0.5486500000000001,Lscc,0.07945007648304105
ARFIP2,0.456105023047945,-0.1584,Lscc,0.07850321822842463
HOMER2,0.45684572823837133,0.5213,Lscc,0.07834095200499301
INMT,0.4583425280208465,-1.8972500000000005,Lscc,0.07801384966144045
TMEM63A,0.46164775334318753,0.003149999999999875,Lscc,0.07729531173556788
PFKP,0.4623232623011354,0.22755000000000003,Lscc,0.0771490930627171
LMNB1,0.4637118741208195,0.19235000000000002,Lscc,0.07684918805784899
FAM177A1,0.46440718138830506,-0.30685,Lscc,0.07669935654788575
MT2A,0.46535780396489923,-0.051100000000000034,Lscc,0.07649486983934747
RAB18,0.4692264193884712,0.0993,Lscc,0.07566698564809564
RAD23B,0.4700613252807053,-0.2899,Lscc,0.07548921134690693
ABCB6,0.4765751701861263,-0.7375499999999999,Lscc,0.07411298134796555
MAGT1,0.47798193638129494,-0.3943,Lscc,0.0738182337202032
SCRN2,0.4782832797896893,-0.26675000000000004,Lscc,0.07375520864864912
LMOD1,0.48005456169022587,-0.5705,Lscc,0.07338555113521962
PPDPF,0.48158166317159745,0.2385,Lscc,0.07306794605221957
SLC27A3,0.48566538007678617,-0.28949999999999987,Lscc,0.07222354105797872
G6PD,0.490720583194335,-0.6514500000000001,Lscc,0.07118803901706698
IFNGR1,0.49739692510569233,0.304,Lscc,0.06983669295666166
TUBB2A,0.497904555283891,0.05509999999999998,Lscc,0.06973468763822968
CRYL1,0.4988760364573601,0.04455000000000009,Lscc,0.06953976380261011
NAMPT,0.5008145586177575,0.4922000000000001,Lscc,0.06915193888964344
SYNPO2,0.5075994110375444,0.2785500000000001,Lscc,0.06780627034311033
SH3YL1,0.514911009502796,0.0416,Lscc,0.06637611903314863
MAP7,0.51537537124028,0.00014999999999998348,Lscc,0.06628597676249323
GPNMB,0.5194435444694487,-0.6205,Lscc,0.06549971471692542
IGFBP6,0.52035929950538,0.07745000000000002,Lscc,0.06532357454227575
TRIP13,0.5234523936446687,-0.21860000000000002,Lscc,0.06473091914033319
NOS1,0.5246824073641698,-0.7684500000000003,Lscc,0.06449621377935075
HSPA12B,0.5289145610033645,0.0330499999999998,Lscc,0.06369283705586606
DPH3,0.5292063212208398,-0.03460000000000002,Lscc,0.06363769019509226
ZNF655,0.5335695522029253,0.26045,Lscc,0.06281658470977394
EIF2AK2,0.5355732091369756,-0.059650000000000036,Lscc,0.0624417686698148
TMED1,0.5413495510092556,-0.05080000000000001,Lscc,0.0613690088616438
CADM3,0.5414120749741218,-0.86865,Lscc,0.0613574598810676
SGCD,0.5418305255955043,0.09710000000000008,Lscc,0.061280200984126766
SLC39A7,0.5449059607520723,0.20955000000000004,Lscc,0.06071420482859643
HLTF,0.5523867639530375,-0.26034999999999997,Lscc,0.05935068187169843
PDIA4,0.5604932173523138,0.36125000000000007,Lscc,0.057893813760948556
NR2F1,0.5609800700130749,0.010800000000000143,Lscc,0.057806989991389356
AKR1C2,0.5669367430791677,-1.1902000000000001,Lscc,0.056750754571240916
SARM1,0.5711035085187857,0.31955,Lscc,0.05601848098898375
UCHL1,0.5726854023164929,-1.3845,Lscc,0.055741874913977627
DDAH1,0.5739796766797687,0.2775000000000003,Lscc,0.055516128977063414
PLD1,0.5765875470781224,-0.11785,Lscc,0.05506280911700541
GRB7,0.5817661238907901,0.2187,Lscc,0.05416867609985364
TM9SF4,0.5941433504333148,0.19340000000000002,Lscc,0.052063465803924416
PCM1,0.6029862509427977,0.011900000000000022,Lscc,0.05058608836047882
GOLM1,0.6053680840533058,-0.10494999999999999,Lscc,0.0501918602559713
MARCO,0.6071245536148602,-0.7823500000000001,Lscc,0.04990213135607065
SLC17A5,0.6076893856382408,-0.007149999999999934,Lscc,0.049809140644352275
TUBB3,0.6139371520798926,0.028500000000000025,Lscc,0.04878627142500208
PLA2G16,0.6192936249754835,0.4910000000000001,Lscc,0.04791757650108794
MAP7D2,0.6209518215571241,0.11570000000000003,Lscc,0.047650178209191645
GATM,0.6223810185044791,0.08120000000000005,Lscc,0.047420280384444714
SORBS1,0.6257766451924169,-0.3543999999999996,Lscc,0.04687617683663929
ART4,0.6263239806829703,-0.24485,Lscc,0.04678875007330971
STX2,0.6332366678094222,0.12275000000000003,Lscc,0.04569110439194208
RPS26,0.6351364428799551,0.14959999999999996,Lscc,0.04539154324937485
MTSS1,0.6404911140711369,-0.42960000000000004,Lscc,0.04455200311668201
ASNS,0.6411063471361722,0.17584999999999995,Lscc,0.04445599276539498
FKBP11,0.6417705992114525,0.3528,Lscc,0.04435243612474705
ODF2,0.6426014872574141,-0.0726500000000001,Lscc,0.044223051786574936
ST14,0.6457600347613144,-0.08099999999999996,Lscc,0.04373273074268661
HPRT1,0.6487679113029334,-0.27249999999999996,Lscc,0.04326802359383671
SUV39H1,0.6522780638787002,-0.30734999999999996,Lscc,0.0427284329629959
ZDHHC9,0.6531511638930415,-0.34435000000000004,Lscc,0.04259466850821691
FRMD4A,0.6575670847467263,0.053200000000000025,Lscc,0.041920849010188346
RPS15A,0.6584531442695185,0.027800000000000047,Lscc,0.04178619155779602
DNAJC12,0.6619190649546085,0.2147000000000001,Lscc,0.041261198889601766
CD81,0.6619866648622835,-0.23110000000000008,Lscc,0.04125098669605788
APBA1,0.6656523824454721,-0.08530000000000004,Lscc,0.04069876929842401
ABCG1,0.6706946732694391,-0.005400000000000016,Lscc,0.0399441277954444
DCTN4,0.6728800192941689,0.007799999999999974,Lscc,0.03961882426539441
PLEKHA8,0.6744495247949389,-0.4204500000000002,Lscc,0.039385843964829796
CLMN,0.6810028438494082,0.36929999999999996,Lscc,0.03841887968510237
DCAF5,0.6814523681100542,0.2183,Lscc,0.03835289230100173
PCMTD2,0.6836874476353642,0.060649999999999996,Lscc,0.0380254413693608
OLFML2A,0.6875120964647643,-0.31855,Lscc,0.03746758547383594
M6PR,0.68998499874054,-0.01090000000000002,Lscc,0.03710854225829092
HAGH,0.6905142059658846,0.11775000000000002,Lscc,0.03703187328963618
ARHGEF37,0.6917844394500535,-0.0745499999999999,Lscc,0.0368480875576712
KSR2,0.6941223180787701,-0.07819999999999999,Lscc,0.03651070831717233
SCPEP1,0.6976529434181001,0.005850000000000022,Lscc,0.0360033515605878
ELL,0.700307651569612,0.11469999999999991,Lscc,0.03562355382492509
USP31,0.7018399286140399,0.1512,Lscc,0.0354049922874598
S100A1,0.7027516422688818,0.3594999999999997,Lscc,0.03527517322805718
CBY1,0.7040666374889974,-0.07810000000000006,Lscc,0.035088227177950196
NFIC,0.7084542209563711,-0.09725,Lscc,0.03446698359737406
EDIL3,0.7216991482214983,-0.17819999999999991,Lscc,0.03261469191436274
MCC,0.7222920466568623,0.1936,Lscc,0.032532572512141186
ASRGL1,0.7254411380333949,0.35830000000000006,Lscc,0.03209753429150374
EPHX1,0.7280983553138293,0.4740500000000001,Lscc,0.03173191364580385
AKR1C4,0.7428053782937399,-0.3521,Lscc,0.029732120896202856
STT3A,0.745886363319557,0.16910000000000003,Lscc,0.029318201837133268
GLTP,0.7503124329430871,-0.5243,Lscc,0.02872655819385475
KCTD14,0.7515945195915402,0.10844999999999994,Lscc,0.02855583031251585
NPL,0.7537278699044321,0.45995,Lscc,0.02827238913658749
SVIP,0.7554946621834462,0.1007499999999999,Lscc,0.02803825625710112
ATL1,0.7595024211858534,-0.03555000000000008,Lscc,0.02750917690832493
MUC5AC,0.7621401412183131,0.7079000000000004,Lscc,0.027162482784530467
RTN3,0.7637781386634576,0.12465000000000001,Lscc,0.026947792640779882
CHTF8,0.7656190742624934,0.15850000000000003,Lscc,0.026707052501778128
SEPT8,0.7662226781522123,-0.43305000000000005,Lscc,0.026628244893876447
DAAM2,0.7750453843614792,0.14390000000000003,Lscc,0.025483369087696252
HNRNPA3,0.7796461471103477,0.03655,Lscc,0.024891511978305487
VSIG4,0.7836712153491561,-0.2035499999999999,Lscc,0.02437657147682525
ENPP2,0.787120674710621,-0.22330000000000005,Lscc,0.023937370723597497
FAHD1,0.7879325757896525,0.12209999999999999,Lscc,0.023834275650375686
CNDP1,0.7903470629386407,-0.017750000000000155,Lscc,0.02352831098184297
RBP7,0.7946923137706268,0.1492500000000001,Lscc,0.022980026594558375
SCIN,0.795474184054895,0.14460000000000006,Lscc,0.02288168842074504
FNBP1L,0.7982381768353676,0.42494999999999983,Lscc,0.022534825885256585
UGT8,0.8030763630142886,-0.2613000000000001,Lscc,0.0219305472403288
ALG1,0.8114459801157015,0.08825000000000001,Lscc,0.020893746218445305
THTPA,0.8114899862034965,-0.1719,Lscc,0.020888323196376766
WDR35,0.8127179858830842,0.15254999999999996,Lscc,0.02073711104440138
FAM69A,0.8127527393747707,-0.04539999999999994,Lscc,0.020732834930270044
ARFGEF3,0.812827513664075,0.04789999999999994,Lscc,0.020723635225830067
ALDH1A1,0.8130705941142078,0.03585000000000016,Lscc,0.020693734157518226
LYPLA1,0.8177381131318231,0.16810000000000003,Lscc,0.02012131487355446
NDEL1,0.8182215698771459,0.27085,Lscc,0.02006221112369832
FTH1,0.8194430001407953,0.3065,Lscc,0.019913043765193556
NUAK1,0.8245119663995666,-1.33015,Lscc,0.01929636235649818
HSPA1L,0.8251881130750877,0.18825000000000003,Lscc,0.019214390279052765
HMGN1,0.8261214577766918,0.0928,Lscc,0.019101347295778115
RFT1,0.8267760611893472,0.010000000000000009,Lscc,0.019022140516244894
PACS2,0.828182080866203,0.020050000000000012,Lscc,0.018852224434453047
RHPN2,0.8298789851229911,0.3269000000000001,Lscc,0.0186475389878138
TEAD1,0.8302964282356893,-0.2469,Lscc,0.018597249949904096
PHACTR1,0.8362502736041659,-0.2089500000000002,Lscc,0.01788273403598828
PHPT1,0.8416656143192939,-0.03249999999999997,Lscc,0.017237247625527842
AKT2,0.8460065479435612,0.011999999999999997,Lscc,0.016722817951986036
RTN4,0.8466025072423976,-0.19455,Lscc,0.01665239893565883
TOE1,0.8470438942074079,-0.31704999999999994,Lscc,0.016600276252361375
SEPSECS,0.8493048819819697,0.22674999999999995,Lscc,0.016333704997064845
DIP2C,0.8507725088729549,-0.20380000000000004,Lscc,0.016161050826912805
ATP6V1A,0.8528859354984571,0.12619999999999998,Lscc,0.015912946200471945
ADAMTS4,0.8532307438867488,-0.53155,Lscc,0.015872525941159964
TLR1,0.8548592402311767,-0.14545000000000002,Lscc,0.015681845490716356
TLR7,0.8577321006436529,-0.024400000000000033,Lscc,0.01534634652623594
GUCY1A1,0.868089254775348,0.05859999999999976,Lscc,0.014146074152603352
NFIA,0.8691301072333232,0.13170000000000004,Lscc,0.014026244428702542
B4GALT7,0.8728097058525389,-0.28990000000000005,Lscc,0.013603772416243614
ATP11B,0.8760534892721662,-0.06684999999999997,Lscc,0.013232812909690606
HTATIP2,0.8811662585498748,-0.38665,Lscc,0.012650895512989941
NUDT5,0.88278697542614,0.29974999999999996,Lscc,0.01246713584168884
AKR1C3,0.8835902243945656,-0.5665500000000001,Lscc,0.012376187088061864
SGF29,0.8850383760705932,-0.0185,Lscc,0.012212427212271545
EFCAB7,0.8899916741554753,0.22304999999999997,Lscc,0.011654317118119713
RPL4,0.8934074254559387,0.06620000000000004,Lscc,0.011271255864137346
POMT1,0.8954517030998475,0.33725,Lscc,0.011042699182262687
ENO2,0.8956492817805543,0.48385,Lscc,0.011020636921879148
NEFH,0.896596256017266,-0.4603499999999999,Lscc,0.01091496230254098
NECAB1,0.8968092856166056,0.16575000000000006,Lscc,0.010891205311119239
ELOVL1,0.9033269471914563,0.14905000000000002,Lscc,0.010167072333124253
PKP2,0.9046160075107471,0.1759,Lscc,0.010024472641648746
GPT,0.9059229552202985,-0.5515,Lscc,0.009880101494331791
HSPA6,0.9094355264834025,-0.043399999999999994,Lscc,0.009493117250492327
FKBP10,0.9167302952201529,0.45835000000000004,Lscc,0.008694196643115876
DKK3,0.9172046994275836,0.13415,Lscc,0.00864246043442833
AKAP6,0.917585942163307,-1.01705,Lscc,0.008600903350740622
VAMP3,0.9249355366067495,-0.11960000000000004,Lscc,0.007803123405304889
FAAH,0.9388545013405646,-0.05210000000000026,Lscc,0.006309476242899221
SOD1,0.9464195018923242,-0.03854999999999997,Lscc,0.005506936013516727
TPPP,0.9477530877938648,-0.3617499999999998,Lscc,0.0053661266565292135
AS3MT,0.9484265223088766,0.16075000000000012,Lscc,0.0052950959862553566
CEP170B,0.9556969296477794,0.30374999999999996,Lscc,0.004531443538882762
GSTZ1,0.9577815116897906,-0.09805,Lscc,0.004313559415219413
DNAJC6,0.9610600779118423,0.16310000000000002,Lscc,0.003971835592859367
ATRAID,0.9615866739300979,0.30319999999999997,Lscc,0.003917057352299176
NT5DC1,0.9666500371596578,0.23445,Lscc,0.003391875476193862
RARA,0.9717762546195504,0.48169999999999996,Lscc,0.002862969174027552
SLC39A11,0.972877484576565,-0.1255,Lscc,0.0027497119856106727
PLS1,0.9848249074116057,0.15565,Lscc,0.0015291412584036122
TTC12,0.9918050110538186,-0.07309999999999994,Lscc,0.0008228752455678388
DDOST,0.9930186254641443,0.16264999999999996,Lscc,0.0007005858351395666
NUCB2,0.9960536168013485,0.29845,Lscc,0.00039541907165679334
NAMPT,0.00031418638907040197,-1.3363,Brca,0.8065524152398688
TIMM44,0.0003553380092021928,-0.99765,Brca,0.7942441082887566
ZC3H15,0.0004941414352102005,-0.61625,Brca,0.7612688775660597
IDI1,0.0005170204361261286,-0.62005,Brca,0.7567428155946684
BTD,0.001075903899308816,0.9471499999999999,Brca,0.6834594134141202
ADI1,0.001407695248198222,-0.78615,Brca,0.6565801487714498
ATP6V1F,0.0015311008966459832,-0.4185,Brca,0.6481768262031306
TDRKH,0.0032084058087239412,-0.71315,Brca,0.5741981097999405
DNAJC12,0.003262870436353066,2.4688,Brca,0.5725147969069172
HAAO,0.0034688581987804587,-0.46925000000000006,Brca,0.566392978851479
SND1,0.004107450868224041,-0.5845,Brca,0.5494952669603625
BCAS1,0.004484037692354517,1.9788000000000006,Brca,0.540723136784089
AKT2,0.005582439925899485,0.60345,Brca,0.5188129335454394
DPCD,0.00579761243622433,0.9378000000000001,Brca,0.5150309095107282
ARL3,0.005844680543813562,1.0119,Brca,0.5142223340160181
REPS2,0.0059101510956404415,1.5147000000000002,Brca,0.5131083881792724
IGF2BP2,0.006734347751704375,-0.89595,Brca,0.5000534318396873
REXO4,0.007212882726188026,-0.91645,Brca,0.49318865842662774
SEPSECS,0.0073331298687569855,0.70445,Brca,0.49153528598463375
OGFOD1,0.007340844527589092,-0.6228999999999999,Brca,0.4914301384719762
GINS4,0.007736013947267548,-0.6792,Brca,0.4861868717928484
SLC4A1AP,0.008016530878295786,-0.5365,Brca,0.4826249509500252
ANLN,0.008043550987841508,-1.6790500000000002,Brca,0.4822884628142191
IGF2BP3,0.010048642810487247,-1.85975,Brca,0.460031769732889
SLK,0.010555389052257294,0.5138,Brca,0.45511187388389035
ME1,0.01115204848103716,-0.9338,Brca,0.4496132077678121
C1orf198,0.011799246574602462,-0.47634999999999994,Brca,0.4439719599158952
MYO5C,0.012374281622927473,1.0671000000000002,Brca,0.4392135022884916
ALOX15B,0.012389170847876413,-0.8909500000000001,Brca,0.43909325066557514
HDAC1,0.0123958264850475,0.35129999999999995,Brca,0.4390395436811307
RNF219,0.012702031995338231,-0.54505,Brca,0.4365993298683236
ODF2,0.01358029346428169,0.5327500000000001,Brca,0.42991355470496095
UTP6,0.014507342439916833,-0.34125,Brca,0.42331003825535707
KIAA0513,0.014979485814002054,-0.4881,Brca,0.4201073626315148
SOX10,0.015757886885752317,-1.8180999999999998,Brca,0.41504142843953246
LDB3,0.015972553533658916,0.6692499999999999,Brca,0.41368834338791227
ZFP36L2,0.017334502113762196,-0.376,Brca,0.4055056421701969
TOE1,0.018197477266712715,-0.78665,Brca,0.40064723062259616
SPOUT1,0.0182494679833475,0.21125,Brca,0.400361935097595
ARFIP2,0.01941271207374692,0.6917,Brca,0.394182716596961
HTATIP2,0.019463915850879393,-1.01325,Brca,0.3939192996831295
C3orf58,0.021230799767755527,-0.5419499999999999,Brca,0.38523023323912475
PADI2,0.021252825852211728,-1.16395,Brca,0.3851265411172386
RRM2,0.021492818641655666,-0.78935,Brca,0.384003641631169
GINS3,0.021976306878456156,-0.6942999999999999,Brca,0.3817790366032197
MTURN,0.0221364050580209,0.7479,Brca,0.38105317380553844
HMGB2,0.022898650300692828,1.2214500000000001,Brca,0.37766773089932787
TUBB3,0.023157920955167378,-0.8007,Brca,0.3765418399081957
GINS2,0.023823799159401925,-0.6914,Brca,0.3737070233255588
YY1,0.02400127091270974,0.5333,Brca,0.3729648495340003
TLR2,0.024082912738606167,-0.49235,Brca,0.37262527049511257
TSPAN8,0.025227350322980034,-0.8434500000000003,Brca,0.36798265427328736
FKBP10,0.02544276834931684,-0.83015,Brca,0.3671323727668093
ADA,0.02598143621700124,-0.36510000000000004,Brca,0.3650372987627887
LARP4B,0.02600775220844124,-0.4712,Brca,0.36493606235389453
WDR46,0.026094381516227158,-0.58735,Brca,0.36460352554043834
MEGF9,0.02628664792285006,0.9155500000000001,Brca,0.3638694152255164
NAP1L4,0.026359844301587512,0.37385,Brca,0.36359134759818335
RAB18,0.026771459776132822,-0.6072,Brca,0.3620418892636531
CTPS1,0.026996267835990666,-0.49265000000000003,Brca,0.36120566508288615
BSPRY,0.02722883194570991,0.7077,Brca,0.3603478869077341
ELOVL1,0.027238977961660808,-0.7171,Brca,0.3603106318167528
PHACTR1,0.02734927149004147,-0.8482,Brca,0.3599065387030461
ARGLU1,0.027367152574298524,0.4896999999999999,Brca,0.3598411795894002
MFN1,0.02787994357683917,-0.4257,Brca,0.35798477168781184
IFNGR1,0.027958252720493598,-0.6218000000000001,Brca,0.3577042855683204
TFB2M,0.0280679646466049,-0.4816,Brca,0.35731264011552044
AS3MT,0.029001565945980683,0.7883,Brca,0.35404054523162454
RRM1,0.029267474844423783,0.7156499999999999,Brca,0.35312784531162816
AASS,0.029439357666990254,0.6482000000000001,Brca,0.35254228037361757
ABCG1,0.029825986135241206,0.4604,Brca,0.35123752474964387
CEBPZ,0.02987919587061997,-0.6137999999999999,Brca,0.35105928310401635
SSBP1,0.03013450830433346,-0.3405000000000001,Brca,0.35020843086118536
SETMAR,0.030816273850961123,0.71205,Brca,0.34797123567573773
MAD2L2,0.032156421497907456,-0.94,Brca,0.3437143112693777
WDR60,0.03223741964597875,0.59125,Brca,0.34346274003414484
MPI,0.03259852482277934,0.73155,Brca,0.34234882424683144
RPS6KA5,0.03301222386022155,0.9778,Brca,0.34108773660974967
XPO5,0.03328942693430529,-0.6237999999999999,Brca,0.34025154418928677
UCHL1,0.03330611558653323,-1.2388,Brca,0.34020142476103205
MT2A,0.033572417454163846,-1.6224999999999998,Brca,0.3394050458245637
THTPA,0.03379013115704461,0.44875,Brca,0.33875864967291536
DDX27,0.03391695614623218,-0.71985,Brca,0.3383840208339921
ATP6V1C1,0.034112135682566144,-0.39880000000000004,Brca,0.33781020728855127
ARL15,0.03426689526820513,0.4861,Brca,0.33735755434003123
PLCL2,0.034743498402337855,0.71375,Brca,0.335976282081164
RWDD4,0.03541468390873987,0.5528,Brca,0.33406287451660965
RGS3,0.036295669874449245,-0.3632,Brca,0.3316056832031872
SLC12A2,0.03780151292284265,0.3588,Brca,0.3275406152743724
NRIP2,0.03784382240870951,0.7101,Brca,0.32742875248708125
SCPEP1,0.03786713934507456,-0.70595,Brca,0.32736715787366705
ATP6V1A,0.03873033844675968,-0.31465,Brca,0.3251132046873475
NDEL1,0.04036125325199047,-0.26895,Brca,0.32098850321455646
SCRN2,0.04062498079383046,0.6186499999999999,Brca,0.3203372111099597
PUS7,0.04166673358850177,-0.4388000000000001,Brca,0.3178052224225193
SMARCA1,0.04218475725557904,0.6960500000000001,Brca,0.31656963256639276
PPP2R2A,0.04310066573214103,0.5599500000000001,Brca,0.3144216835770357
FADS2,0.044274267284957314,-1.3718,Brca,0.3117351644632397
TPX2,0.04453828219428314,0.05995000000000017,Brca,0.3111406185604726
SYTL5,0.044802666261227315,0.79065,Brca,0.3105487626572592
WDR19,0.04509714517129826,0.6349,Brca,0.30989363344482457
TRIM3,0.04515826170340546,0.66745,Brca,0.3097582032394445
CHTF8,0.04725257727459648,-0.36805,Brca,0.30522480810358316
M6PR,0.048775415685978374,-0.6338499999999999,Brca,0.30205288699879385
IMP3,0.0500286350385168,-0.3694,Brca,0.2995159736714155
SQLE,0.05095641334416286,-1.0033500000000002,Brca,0.29767846519815866
CNDP1,0.052002217830035315,0.588,Brca,0.29564689107326175
TNS1,0.052052615669306,0.663,Brca,0.29555002321711965
IMP4,0.0520740325152001,-0.2727,Brca,0.29550888706884343
MAST4,0.0526603489697084,0.66725,Brca,0.29438924980899683
SMC4,0.053666417424547266,-0.6678999999999999,Brca,0.2924967846939663
