Proteomics,P_Value,Medians,Cancer,size
MTMR9,0.06493591627314396,0.06591886313429995,Hnscc,0.273435439889911
XRCC5,0.06495692851663798,-0.14716898934840117,Hnscc,0.2734030866933799
MGME1,0.06503996445388581,-0.14307529607654956,Hnscc,0.27327533602697024
FAM13A,0.06543605237901952,-0.2646651692002493,Hnscc,0.27266819127887143
ABT1,0.06590306719222852,-0.07001633334764534,Hnscc,0.2719570295427357
USP10,0.0663861383616419,-0.1664660529676958,Hnscc,0.27122670039068975
HERC4,0.06660169096317506,0.2621761501316513,Hnscc,0.27090253119206464
SMG8,0.06778347739815281,-0.0608811930100579,Hnscc,0.2691436809926966
CDKN1B,0.06861401497037152,0.2847073814074008,Hnscc,0.2679258465257029
RUVBL2,0.06869192762221536,-0.16046402582770014,Hnscc,0.2678123588517756
GALT,0.06882720190202778,0.22346433747859962,Hnscc,0.2676156235700563
FCGR2A,0.06906596450291508,0.21838990407919923,Hnscc,0.2672693223780182
KIAA1324,0.06918232798777432,-0.09337166561805077,Hnscc,0.26710098248717057
PCYT2,0.0693821064168984,-0.13450068379719937,Hnscc,0.2668126277323453
NCL,0.06942977112439518,-0.20572751948270707,Hnscc,0.26674395247167687
MORC2,0.06952932636665841,-0.17515097126430135,Hnscc,0.2666006653302173
SNRNP40,0.0702143838047599,-0.0972396802918496,Hnscc,0.2656202091435296
SYNE2,0.07027662384235753,-0.17674908846804982,Hnscc,0.2655316055485923
POLD1,0.07043457311601299,-0.16773892981364824,Hnscc,0.2653071040968108
YY1,0.07043815596445954,-0.0728817664519994,Hnscc,0.2653020174509132
TJP2,0.07053964246125444,0.21362419391545373,Hnscc,0.26515804227828454
HNRNPM,0.07096399047323824,-0.07537036486879956,Hnscc,0.26455827070315563
PLCG1,0.07164437712706198,0.11793426567819765,Hnscc,0.2636040604730043
URB1,0.071906044004652,-0.07163942846039717,Hnscc,0.2632394956527279
SRP14,0.07232352404298073,-0.23075642686660203,Hnscc,0.262660583561499
SRSF5,0.07235867216106498,-0.14441516006125,Hnscc,0.26261199690785697
HLTF,0.07244441007915736,-0.34048391221984886,Hnscc,0.26249357687592756
RBMX,0.07256055867719212,-0.15701516865479803,Hnscc,0.2623333773684609
NACA,0.07267588383847104,-0.17280661054735091,Hnscc,0.2621745671091079
PPM1G,0.073067224960705,-0.15788277299404996,Hnscc,0.26163753717200167
NUDT5,0.07393146749017919,-0.048862641107799476,Hnscc,0.2604616729884997
RCHY1,0.07399299675385687,0.16618745506105626,Hnscc,0.2603784828717863
MAGI1,0.07400448725823229,-0.15723460305965276,Hnscc,0.2603629548991654
PHF20L1,0.07426053443308173,-0.050475450428095314,Hnscc,0.2600175633476421
ORC5,0.07427798562788453,-0.205971202242754,Hnscc,0.2599940661499106
GOLM1,0.07450049418945981,0.23833693580305138,Hnscc,0.2596949520203056
MDN1,0.07451383460553132,-0.20986263930469917,Hnscc,0.2596770471433518
ERAL1,0.07462270892079971,-0.2640258628474008,Hnscc,0.2595310408969478
WIZ,0.0746661313118685,-0.1602377234076009,Hnscc,0.25947286857512436
TOP1,0.0747591354628931,-0.17155513347369933,Hnscc,0.25934838606283994
NGDN,0.07508601829245343,-0.32817171307399917,Hnscc,0.2589120912079253
OTUD7B,0.07517201926422326,-0.12373918841579723,Hnscc,0.2587976201519214
CNN3,0.07605786300888849,-0.41599553155739954,Hnscc,0.2576260872999676
MIPEP,0.07610194709022289,-0.08406052229715044,Hnscc,0.2575681428499329
DNAJB4,0.07647974639307434,-0.24397962333449996,Hnscc,0.2570729326234626
PCP4L1,0.07663906675833083,-0.21098723499420657,Hnscc,0.2568648322346557
EIF4ENIF1,0.07688914745281783,-0.12601838527044862,Hnscc,0.2565390537880676
PTPN2,0.07715293239283764,0.05574101165059986,Hnscc,0.2561965691914893
IQGAP2,0.07739187447116211,0.3008296925886498,Hnscc,0.25588734848900835
MAP3K3,0.07743943216155161,0.27406493208664884,Hnscc,0.2558259168665291
PLCB2,0.07780041405511749,0.226697071661345,Hnscc,0.2553608525766741
RUVBL1,0.0779163816212513,-0.12561546184110028,Hnscc,0.25521190578250236
VGLL4,0.07811939970410879,-0.14285475011370607,Hnscc,0.25495168572823845
C19orf47,0.07834078491482872,0.2376965110079965,Hnscc,0.2546686931458052
NEFM,0.07884321076685641,0.7659024450612542,Hnscc,0.2540294072427212
DNAJB2,0.07914461012140878,0.17880526126419838,Hnscc,0.2536478591986978
NAAA,0.07925520263695757,0.4011480893375001,Hnscc,0.25350822199636414
WDR33,0.07951819084125797,-0.08499308582640097,Hnscc,0.2531769467882843
WBP11,0.08019000387573988,-0.18184986567834827,Hnscc,0.25233564118312407
MMP12,0.08020861426764875,-0.3275348537011986,Hnscc,0.25231243600566333
STXBP6,0.08030076056078068,-0.1521023421598997,Hnscc,0.25219761865826107
MRE11,0.08068048752398058,-0.09385235032254613,Hnscc,0.25172585232274647
ITPR1,0.08084200752290376,0.1446552176185527,Hnscc,0.2515258553468272
CLTC,0.08139744716634191,-0.09193913669554732,Hnscc,0.25084113680582787
GGCT,0.08166615438278674,-0.20661815620344726,Hnscc,0.25051156299890304
ZC3H18,0.08193765629909124,-0.16014745620734772,Hnscc,0.2501796609919641
TNPO3,0.08225560836491341,-0.07195949204000485,Hnscc,0.24979237048538128
BCLAF1,0.08283613987181755,-0.13560871111679873,Hnscc,0.24908908409352123
EIF3G,0.08322942544299007,0.11667973555299938,Hnscc,0.2486154322492103
GTF3C4,0.08399335167913084,-0.2226973856517489,Hnscc,0.2477017629948101
CRNKL1,0.08400971041717077,-0.08755547947704656,Hnscc,0.2476822886615598
UPF1,0.08406382493307908,-0.12541992536340274,Hnscc,0.24761789480244872
AKAP6,0.0844641572047759,0.6315218701010004,Hnscc,0.24714280096981206
RAB11FIP2,0.0848070751740767,0.5883309140923032,Hnscc,0.2467376306008109
RALY,0.08525765316779062,-0.1933094393593997,Hnscc,0.24620773936186707
KCTD15,0.08540049625441769,-0.23193157823100208,Hnscc,0.24604033672628373
CBX3,0.08620014362214953,-0.09726320579704861,Hnscc,0.2451083435163651
IPCEF1,0.08624343333692748,0.44066586037585154,Hnscc,0.245058136119313
CPSF1,0.08625257787038093,0.018537002606997532,Hnscc,0.2450475335165073
LRMP,0.0866938818491008,0.34865196536919996,Hnscc,0.24453719645933208
DTL,0.08671870129972672,-0.5404517376322495,Hnscc,0.24450857171902235
SNCG,0.0867876068230624,0.16698238608000082,Hnscc,0.24442914460458054
ZC3HC1,0.08678780950430592,-0.12201110330999754,Hnscc,0.24442891106777237
HSPA12A,0.0870944695102455,0.10727486787919815,Hnscc,0.24407618930036284
SRSF7,0.08723279527953584,-0.13053359637529738,Hnscc,0.24391749261170909
STX7,0.08742111168222089,0.06251778735089886,Hnscc,0.24370184730615813
PAPSS1,0.08803548930505163,-0.11663617161235251,Hnscc,0.24300152582450957
CTR9,0.0887187938157116,-0.05909539586444623,Hnscc,0.24222835314369567
SRRT,0.088731492102492,-0.08525022439414798,Hnscc,0.24221404120642678
NTHL1,0.08880527184885531,-0.19896332465750177,Hnscc,0.24213092630789132
NRDC,0.08907497893715594,0.1076599406823533,Hnscc,0.2418276803952169
SQLE,0.08907794532046172,-0.3566372771250528,Hnscc,0.2418243502412849
ANP32E,0.08968559327612909,-0.2675956241716051,Hnscc,0.2411445132893165
CLN8,0.08980343857321568,0.3054823753256031,Hnscc,0.24101320129458834
WBP2,0.09020516656636714,0.10097278110405483,Hnscc,0.2405668574547651
CYP2S1,0.09066587090043356,-0.4037921809531966,Hnscc,0.24005742782262196
PNKP,0.0906984735947403,-0.16972324648849835,Hnscc,0.2400214751167594
PTPN3,0.09085452763998232,0.19390181029414677,Hnscc,0.2398495648948263
KLK6,0.09127548438864833,0.17404477863264844,Hnscc,0.23938730445397188
PRIM1,0.09138968346241116,-0.04909336240464768,Hnscc,0.23926226792951052
ANKRD13D,0.09159594230055332,0.1387837106307046,Hnscc,0.2390368306312133
MAST4,0.0916880414654846,0.09328904478409683,Hnscc,0.238936331754235
FAM69A,0.09185391803274018,0.12414782550305148,Hnscc,0.2387555811369156
DEPDC5,0.0921076517958291,-0.07272832272385088,Hnscc,0.23847972577840051
ITGAX,0.09280656137794405,0.28690160082070193,Hnscc,0.23772379371857202
ZNF326,0.0929493435328628,-0.23578728545479422,Hnscc,0.23757006274231335
ANKLE2,0.09313963694045323,0.08563062084060036,Hnscc,0.23736554394336432
NCOA7,0.09331583879187945,0.0726321216677519,Hnscc,0.23717654235659308
RAD50,0.09439985080571868,-0.12195217723204976,Hnscc,0.23602157862798262
CHTF8,0.09494109605664487,-0.26657201415475384,Hnscc,0.23544986211958294
GSTZ1,0.09609570518837249,0.018477110389753193,Hnscc,0.23424106550724902
NDEL1,0.09619436656425948,0.2187356931855433,Hnscc,0.23413844826482402
TARS,0.09673217856605645,-0.1525957416717496,Hnscc,0.2335809164906943
IRF2BP2,0.0976032001277639,-0.11762663724485023,Hnscc,0.2326844997906309
NUP88,0.09770035494625061,-0.07580247513989846,Hnscc,0.2325850086917987
LRWD1,0.09818596294241852,-0.0933742422059538,Hnscc,0.23208920173990139
CMPK2,0.09920944410841254,0.3931589887304483,Hnscc,0.23105220665170284
IGF2BP2,0.0995217046222587,-0.37993684940439465,Hnscc,0.23073795216988632
ERLIN1,0.09972734258407674,0.21991759111154963,Hnscc,0.23053153910270868
HCK,0.10006128923998985,0.25060195006034647,Hnscc,0.23019723883359874
NT5DC1,0.10018414396003375,-0.10837574928359572,Hnscc,0.23007453467651
NIPSNAP2,0.10056612594582993,-0.1958937804252976,Hnscc,0.22969397982398593
SH3YL1,0.1010230909265044,0.5911293719573472,Hnscc,0.22924061652364439
XXYLT1,0.10142430972229,-0.08150858069630118,Hnscc,0.22884424757073138
HSD17B4,0.10175078286699821,-0.0397660131832005,Hnscc,0.2285228760664479
CXCL17,0.10224668214465459,0.4420588252973019,Hnscc,0.22803669330487245
SNW1,0.1026887135018205,-0.17520158831085197,Hnscc,0.2276053065829565
TMED1,0.10294079816074503,-0.07095335226295063,Hnscc,0.22736012311374515
MYO18A,0.10314490211530188,0.10200704732379862,Hnscc,0.2271620462738519
GART,0.10337949579497106,-0.10603110185999753,Hnscc,0.22693486364270363
SNRPA1,0.10359482640253878,-0.11694803217325145,Hnscc,0.22672678886031403
UMPS,0.10402147804921028,-0.18097716037119582,Hnscc,0.22631578814590778
PHPT1,0.10431989267340205,0.11149904444324932,Hnscc,0.22602932096252393
GRB2,0.10472280732985047,0.19004716791879517,Hnscc,0.22564383497771529
PRPF8,0.10499967925010496,-0.0990406570908533,Hnscc,0.22537979835901845
IK,0.10512038037219444,-0.10140642872299921,Hnscc,0.22526491057954345
MBP,0.1054418163201667,0.20787294737770523,Hnscc,0.22495959822745748
GCN1,0.10550973158781785,-0.043281262964249834,Hnscc,0.22489520877815394
ARL8B,0.10558887862761447,-0.11700941400109599,Hnscc,0.2248202229282476
BYSL,0.10559974590376471,-0.10293041232864297,Hnscc,0.224809931392722
THOC1,0.10592681639598013,-0.2664819865195476,Hnscc,0.22450068346724258
RANGAP1,0.10629462103314591,-0.06187013584784751,Hnscc,0.22415405966723462
PUS10,0.10637152376686182,0.13366627856744984,Hnscc,0.22408173716649973
DPH3,0.10663413643530557,0.27615377164345034,Hnscc,0.22383515892885725
KIAA1671,0.10670258551860126,-0.10350298686265091,Hnscc,0.223770988930352
NSUN2,0.10697638969083376,-0.2616521080750509,Hnscc,0.22351471259636013
ITM2B,0.10732138218752077,-0.16027131593549981,Hnscc,0.2231927374384272
LDLRAP1,0.10734993767670259,0.19782880739495212,Hnscc,0.22316613352192055
ROBO2,0.10778306544181056,-0.8592135842198019,Hnscc,0.22276347252240652
FKBP9,0.10804214589612617,-0.06994005050709617,Hnscc,0.22252338882027103
RAB4B,0.10857237770450182,0.1499422927234484,Hnscc,0.22203382527801363
GORASP1,0.10878088986835549,0.1887208541230514,Hnscc,0.22184196045799337
RPL10,0.10912665540884411,-0.08952599140304685,Hnscc,0.22152460950969358
AKAP8L,0.10980086683369546,-0.14380154319859528,Hnscc,0.22090868552776194
SAFB2,0.1099569354865743,-0.17278722571949956,Hnscc,0.22076664854207184
ABHD6,0.11122019218331149,-0.06806870147684663,Hnscc,0.21962433292678057
PHLPP1,0.11149330451864062,0.2365551586721999,Hnscc,0.21937907390451605
RPP40,0.1120017918222932,-0.0007864249200508766,Hnscc,0.21892404094016835
SERPINI1,0.11200599579079301,-0.06562328943979878,Hnscc,0.21892028752735615
SEPSECS,0.1129363376304945,-0.06319237969280422,Hnscc,0.21809310028310153
TTI2,0.11326295613788225,-0.16074019957179786,Hnscc,0.2178043118179008
PAF1,0.1136757155967702,-0.12704995806264918,Hnscc,0.2174405484179637
IPO11,0.11371927737210058,-0.13221128659660408,Hnscc,0.21740223466681682
ERMP1,0.11417535992625316,-0.23100550158839894,Hnscc,0.21700197675074323
AXL,0.11445337387863622,0.11246215072625176,Hnscc,0.21675877539561447
RPL10A,0.11447702457012472,-0.08081494873615469,Hnscc,0.2167381134898712
FGB,0.11507139386020854,0.38557360401690133,Hnscc,0.2162202527069803
TXLNA,0.11546449439551634,0.11549311902305348,Hnscc,0.21587922041107888
MINDY3,0.11573508455074502,-0.2122577017121543,Hnscc,0.21564514534916795
RPA1,0.11584777306602162,-0.07019407324355242,Hnscc,0.2155478250851981
PCGF2,0.11647307183451634,-0.05377485874089771,Hnscc,0.2150095175745416
TUBB2A,0.11649183373989369,-0.6021484337302994,Hnscc,0.214993410508654
RPS28,0.11661596409454336,-0.05676185497170039,Hnscc,0.2148869101105244
EI24,0.11710562182561543,-0.20677521294014767,Hnscc,0.2144679000772391
KCTD5,0.11735148734917467,0.1762250110727024,Hnscc,0.21425816822944008
VPS11,0.11745449802930896,0.02361377197760106,Hnscc,0.21417042712132753
LRMDA,0.11746522497305886,0.18273133799310415,Hnscc,0.21416129468781345
FNBP4,0.1180579002893193,-0.06390882413474941,Hnscc,0.2136580094442783
SPATA13,0.11830479924339017,0.126971168487799,Hnscc,0.21344909404065535
KCTD14,0.11849132332459061,0.1362579019348047,Hnscc,0.2132915541977262
YPEL5,0.11899269390682693,-0.10977143509184728,Hnscc,0.21286931834963535
GMPR2,0.11998198557243991,0.18464317889514703,Hnscc,0.21204136676989277
WASHC2C,0.12030152687665885,0.07342380501970425,Hnscc,0.21177539638404963
OTUB1,0.12050398097680455,0.09507074548759675,Hnscc,0.2116072489445237
ACIN1,0.12059295209652164,-0.12261514869590329,Hnscc,0.2115334436724104
NUP35,0.12146117308666905,-0.051728569481596764,Hnscc,0.21081606303453757
STAU1,0.12188264591366195,-0.10969990009904862,Hnscc,0.21046966159300862
ELMOD2,0.12332154725054018,-0.14836153260450402,Hnscc,0.2092960129411853
SNRNP70,0.12337724699336328,-0.1383089167626963,Hnscc,0.20925085686821765
SLC26A6,0.1234963903752976,-0.23607735199895075,Hnscc,0.20915433510716275
RBBP5,0.12436632077074279,-0.11601103885460162,Hnscc,0.20845238686861062
NEK7,0.12442560956544267,0.09491016176420075,Hnscc,0.20840472551903058
KHSRP,0.12478758802948037,-0.098489705881601,Hnscc,0.20811422828847598
SKA3,0.1248647482749637,-0.29095141114315126,Hnscc,0.20805241412796588
TMC6,0.12541419901478368,0.3359039349351498,Hnscc,0.2076133427410361
JAM3,0.12616211253876367,0.23235440281159825,Hnscc,0.20701875915502715
RPS6KA1,0.12624001643483915,0.13434260944785237,Hnscc,0.2069570291697326
CCDC12,0.12656096041755666,-0.1226398649555982,Hnscc,0.20670311863572896
TRIP4,0.12657254152199546,0.07695412586515005,Hnscc,0.20669396844078586
FAH,0.1269601961006304,-0.07581333523095068,Hnscc,0.20638816581792407
MEPCE,0.12772795786001953,-0.2070234633786434,Hnscc,0.20578526059984253
HDGFL2,0.1279865997720562,-0.07029163868520172,Hnscc,0.2055829709823636
CACNA2D1,0.1289455125625294,-0.41632410853405233,Hnscc,0.20483653470855973
ZNF428,0.1291831626842535,-0.14223313332989918,Hnscc,0.20465240159073156
MAPK3,0.12949408358969608,0.06141670580199943,Hnscc,0.20441200854522612
SKP1,0.12959819379955023,0.02974023819759708,Hnscc,0.20433164318929453
STAT1,0.13050885273594134,0.35381310030264856,Hnscc,0.20363142174631962
MT-ATP8,0.13077008767111153,0.11921980999869675,Hnscc,0.20343145536417473
SEH1L,0.13118163778633776,-0.11311901006130398,Hnscc,0.20311723681637045
RIMS3,0.1318655314892164,-0.31099715249469817,Hnscc,0.20259725764633915
EEF1E1,0.13215895314432918,-0.20073912063029908,Hnscc,0.20237498903642587
DYNC2H1,0.1327895600811223,0.09480478080140031,Hnscc,0.20189896588770045
GMFB,0.13294928696463945,-0.1385387665488942,Hnscc,0.20177875244918492
ARL15,0.13299344739835856,0.005115842391443692,Hnscc,0.201745541965559
PITPNM2,0.13378999589810553,1.9916923632901984,Hnscc,0.20114839031558102
TNFSF10,0.13417232169161794,0.07331602707490248,Hnscc,0.2008630322425588
PRC1,0.13419003183436826,-0.2444988744400476,Hnscc,0.20084983356357622
SNRPB2,0.13452578983282804,-0.08890068209930035,Hnscc,0.20059993523521702
FRMD4A,0.13486138862922986,0.056467428557599675,Hnscc,0.20035077789080852
UHRF1,0.13490414121207234,-0.2627301005258005,Hnscc,0.2003190817855088
FCGRT,0.1359141828509645,0.14815363228904488,Hnscc,0.19957316008644962
HS2ST1,0.1363053924918449,0.10221123388225095,Hnscc,0.19928573776591435
TAF15,0.13803124245436357,-0.14731723391449592,Hnscc,0.19802752248514843
RABGGTB,0.13805757724490914,0.15859350639334835,Hnscc,0.19800844544272844
APOE,0.13940299081233176,0.29929934000905334,Hnscc,0.19703863259910906
BORCS8,0.13947270489926053,0.09000298835870169,Hnscc,0.19698863606699604
ARHGAP26,0.1397447639570783,0.1384936384448494,Hnscc,0.19679376348611619
TCP11L1,0.1408992423124029,0.14161604087185253,Hnscc,0.19597102375766817
RFT1,0.14137699467315776,-0.008179276564252547,Hnscc,0.19563252355514307
SNRPD3,0.14139949396304355,-0.09746822414145129,Hnscc,0.19561661042881368
TRMT6,0.14183668593412768,-0.07645116428039955,Hnscc,0.1953078982307761
STRN4,0.14196993428160531,0.05853605686910157,Hnscc,0.19521399742101544
RPS3,0.14205582331917904,-0.014801514220053491,Hnscc,0.1951535176667021
ABCE1,0.143222428685565,-0.06391094557004706,Hnscc,0.19433564118207938
COMMD4,0.14350816315375078,-0.07661022431524955,Hnscc,0.19413633593115578
SH3PXD2A,0.14394885829089507,0.11967412278585243,Hnscc,0.1938297193244776
DRG1,0.1442663871098125,-0.12961481552900267,Hnscc,0.19360937778984166
RACK1,0.1447829340453386,-0.018225721844199683,Hnscc,0.19325196647793258
JAK3,0.14634644095669846,0.1825692826115528,Hnscc,0.19217785848505825
SF3B5,0.14688005740684384,-0.045834143011099115,Hnscc,0.19181389612682315
XPR1,0.14784081668370472,-0.133452637960648,Hnscc,0.19116191469988753
NHLRC2,0.1484403897630358,0.06315900552505127,Hnscc,0.19075718170653794
PDE8B,0.1485322505676504,0.24024001256290006,Hnscc,0.1906953168778843
UBR7,0.1491495168183035,-0.19381221346314703,Hnscc,0.1902806007595494
RMC1,0.14964131745700468,-0.028847410419054142,Hnscc,0.18995140653642262
SCGB2A1,0.14982764841965032,0.887911552068001,Hnscc,0.18982696560402385
POLD2,0.14984428770965985,-0.23760520640594862,Hnscc,0.18981586060017092
ARFIP2,0.15014994994123634,0.11916045612960247,Hnscc,0.18961208179445527
B4GALT7,0.15034159967375046,-0.2695646257190063,Hnscc,0.1894845242915933
MAD1L1,0.15036137039339384,-0.032815028809597635,Hnscc,0.1894713746245531
TSR1,0.15073712704962472,-0.1756343430984053,Hnscc,0.1892217839726647
BTF3L4,0.15086775338179528,-0.1696032321257981,Hnscc,0.18913516313274242
SFPQ,0.15143173474557334,-0.06976180256544495,Hnscc,0.1887620351320269
PKN1,0.15164928210611733,0.003609715467099761,Hnscc,0.18861847787452185
MRPL35,0.15181481295919624,-0.23184306904120078,Hnscc,0.18850938367050368
NFIX,0.15298652770620746,-0.03248928102070181,Hnscc,0.18774054156744951
SRFBP1,0.15337198091423293,-0.1950019387689501,Hnscc,0.18748890604855803
NOXA1,0.15453119788527075,0.4013086508275947,Hnscc,0.18673592749690587
UNC45A,0.1546619919653551,-0.12181775976705111,Hnscc,0.18665132402426848
SIRT2,0.154676730771191,0.026008115976498658,Hnscc,0.18664179478996074
TXNL4A,0.1553359258311854,-0.15890190075889876,Hnscc,0.18621652437635405
NSL1,0.15549426316845133,-0.1142206696954986,Hnscc,0.18611464408507916
RABGGTA,0.15607377789686835,0.08510147779320576,Hnscc,0.18574264482948857
PLSCR3,0.15618102909503112,0.09362372308830302,Hnscc,0.18567395016091734
RAB3IL1,0.15655022807899208,0.11192407589505038,Hnscc,0.18543783743024983
NANS,0.15807978949883678,0.11034083608030443,Hnscc,0.18446553765950754
G3BP1,0.15935995903927622,-0.05656080659519702,Hnscc,0.18365897421785363
PPIF,0.15989879812133845,0.0974115548363983,Hnscc,0.18332141756098863
SNRNP27,0.1601061812524106,-0.11575664465769364,Hnscc,0.1831918051027634
FN3K,0.16065726828626953,-0.15766946004395166,Hnscc,0.18284819514541634
FBXW5,0.1608417149992552,0.18589055559050038,Hnscc,0.18273345342440864
ARFIP1,0.16141440585890968,0.10973909798085302,Hnscc,0.18237802714979248
COMMD7,0.16148685571150415,0.1195269668861485,Hnscc,0.18233315284149285
BMP7,0.16195090621232874,-0.41987038214749717,Hnscc,0.1820462037750144
BRD4,0.1627886396555666,-0.14859603261780308,Hnscc,0.18153026088339663
SF3B4,0.16291207119425347,-0.28678069013714946,Hnscc,0.1814544664251814
RBM12,0.16305722324209979,-0.04896472496435322,Hnscc,0.1813654076948545
NEFH,0.16330946751475467,0.15788192829884906,Hnscc,0.18121083044783448
HMCES,0.16471647609170198,-0.2018794464899507,Hnscc,0.18035296098152537
OTUD3,0.16505878517353745,-0.23261902569820236,Hnscc,0.18014535947529745
DHRS1,0.16519546229697513,0.1937509574852001,Hnscc,0.1800625886208496
BMP2K,0.1655539668584966,0.04323009201440087,Hnscc,0.1798458053581627
PLA2G7,0.16646951204358781,0.169658287982152,Hnscc,0.17929430971777993
CARNMT1,0.16693271320925526,0.09348490373049856,Hnscc,0.1790164462672045
BLOC1S1,0.16698908317531752,0.19179653958240195,Hnscc,0.17898268389097866
PEX1,0.16796828366592917,-0.1015017872104984,Hnscc,0.17839801051043222
GATM,0.16876925548837104,0.21271709706235242,Hnscc,0.1779222849141406
GRWD1,0.16914248821404398,-0.049582504732597954,Hnscc,0.17770137937628477
RABL6,0.16919613958858462,0.12363724140005061,Hnscc,0.17766966477405993
TUBB8,0.17113982601335403,-0.2654611433435541,Hnscc,0.17652743606261795
FAM160B1,0.17155012734932482,0.15056887571074995,Hnscc,0.17628797673327204
AASS,0.17167724065821788,0.08494722741770389,Hnscc,0.17621390728161818
CASP6,0.17283996022608225,-0.0679955409067503,Hnscc,0.1755389198038298
SUPT5H,0.17315663561136438,-0.1174688557337511,Hnscc,0.17535586859609098
ABCG1,0.17358824497866868,0.21860925516419627,Hnscc,0.175106919230505
DPM3,0.17430467152783047,0.16062365597490214,Hnscc,0.1746950525163969
NOMO2,0.17468611086227728,-0.028149649311448144,Hnscc,0.17447645677944135
DTYMK,0.17593088014988942,-0.2654212001912484,Hnscc,0.17376640875022856
FHIT,0.17629156090140374,0.24222841339040002,Hnscc,0.17356160585549624
PCMT1,0.17695069906327632,0.13073530563145397,Hnscc,0.17318841215724365
PKP4,0.1771735870513402,-0.139788431349551,Hnscc,0.17306253091936424
STXBP2,0.1771851807744043,0.02846685705775087,Hnscc,0.173055987424962
NPRL2,0.17749998610875367,-0.07322552945399963,Hnscc,0.17287847483272123
CRISPLD1,0.17857322621824254,0.23166216963445052,Hnscc,0.17227565309696155
GTF2I,0.17882607925846644,-0.20277491209330378,Hnscc,0.17213415697285833
MED1,0.17931424702926327,-0.08388652432784482,Hnscc,0.17186154423573036
ORC4,0.1797396890489021,-0.2383038959941004,Hnscc,0.17162456467584014
CCDC47,0.1801927729534209,-0.10750386033625148,Hnscc,0.17137280403090419
POLD3,0.18030467747276016,-0.3484805004062501,Hnscc,0.17131072063874633
WDR60,0.18044570215636224,0.30345718949109823,Hnscc,0.17123253655426618
NUBPL,0.18050231074942147,-0.24626155893585278,Hnscc,0.17120116993552925
FCHO1,0.18075075052428372,0.19514741638530353,Hnscc,0.1710636265673689
TANGO2,0.18191228924857872,0.1278877036876942,Hnscc,0.1704230635275192
NUDT2,0.18278704772855234,-0.17564765920424819,Hnscc,0.1699433477349041
SUPT4H1,0.1830574589363376,-0.1861926109767964,Hnscc,0.16979551921644684
RPS15,0.1834008728044817,-0.07970592320035053,Hnscc,0.16960809601499316
YTHDF1,0.18426382280437054,-0.07479754654834991,Hnscc,0.1691386728721976
EPB41L3,0.1844152884740897,0.15433212385755013,Hnscc,0.16905650620009322
KIF13B,0.1848762533806768,0.2583513802461468,Hnscc,0.16880685783626506
MECP2,0.18555235610744963,0.0935008100227499,Hnscc,0.16844181935909125
YIPF4,0.18711395897758107,-0.06758053742559866,Hnscc,0.16760374414429377
ALG8,0.18797834521205686,-0.11982886785479963,Hnscc,0.1671428507828745
RPL35A,0.18943519844807727,-0.07613001808389797,Hnscc,0.16637082736377098
NDC1,0.18987592089604163,-0.19172600914495064,Hnscc,0.16613844680658924
GPATCH11,0.19118581570868354,-0.1901643973862015,Hnscc,0.1654509466740766
KMT2B,0.19190511994797,0.08785864046145164,Hnscc,0.16507541960327332
KLRG2,0.1923412223348329,-0.7172284807697977,Hnscc,0.1648484284644516
DDHD2,0.19272823161587113,-0.10337987156114892,Hnscc,0.16464742087614576
MIGA2,0.19281888716329995,0.1787915207384998,Hnscc,0.1646003939138452
SON,0.19307043255665562,-0.0661024208830483,Hnscc,0.16447002211233117
INIP,0.1942407916663633,-0.05395485338784667,Hnscc,0.16386566954069776
ACTR5,0.19439128641920636,0.038543421562344804,Hnscc,0.1637882210906846
GEMIN5,0.19483587615329104,-0.1134141456257467,Hnscc,0.16355977355660226
MRTO4,0.1957709155986996,-0.1504133501316005,Hnscc,0.16308101012944748
SDAD1,0.1962333373855447,-0.11917050942829732,Hnscc,0.16284508309660667
PRKCD,0.19634841040917633,0.049777508940749726,Hnscc,0.16278645936915442
SRRM2,0.19700096488454677,-0.07858015451980549,Hnscc,0.1624546652365043
SIGLEC7,0.19726725754181534,0.11789771158475304,Hnscc,0.1623195832376954
NAT10,0.19806351429732288,-0.14634416395434968,Hnscc,0.16191675204468664
TMEM147,0.19891092323004125,0.021113701758746828,Hnscc,0.16148981764298517
ARL3,0.1996236915264465,0.020163904866603133,Hnscc,0.1611321227126193
DOCK7,0.1997367530551682,-0.0907374760366011,Hnscc,0.16107550141560492
HEBP1,0.2007368358193096,-0.07302802877065062,Hnscc,0.16057605033026126
AKAP8,0.20090526451504806,-0.0969133491514036,Hnscc,0.16049218028502882
NFIC,0.20152130400536794,-0.11756171296465112,Hnscc,0.16018601761103263
SLC43A3,0.2019634945837315,0.29757156307309884,Hnscc,0.15996683177952553
HSPA6,0.202206953726851,-0.3958111106466973,Hnscc,0.1598463582646591
DHPS,0.20236187774252637,-0.22463513279054936,Hnscc,0.15976977103835924
FAM49B,0.20371080690394808,0.02866698522910127,Hnscc,0.1591053904118112
STRN,0.2039289604771164,-0.12242769484905125,Hnscc,0.1589983578740408
GMDS,0.20465214408016288,0.11995555997264873,Hnscc,0.15864435992837378
MFAP1,0.2057226101906652,-0.14970328684425738,Hnscc,0.15812265700815162
CNDP1,0.20637017951803682,0.21319823834949858,Hnscc,0.1578083734892116
RPS12,0.20793616233741793,-0.024865560249356378,Hnscc,0.1570524158227233
