,Comparison,Correlation,P_value
568,ARL14EP_proteomics,0.19992869220102466,0.04724679381046505
2303,DNAJC25_proteomics,-0.1998521970962981,0.047333223961060475
8940,TSR1_proteomics,0.19984074519576756,0.047346174470864005
7581,SH3BGRL3_proteomics,-0.19981100287618392,0.04737982260767021
1236,CBX8_proteomics,0.19974289702379178,0.04745694681397315
1661,CLN6_proteomics,-0.199710793200988,0.047493337739326666
4473,LRRC3B_proteomics,0.1997034329687015,0.04750168410119141
5196,NAA25_proteomics,-0.19965244749048158,0.04755953399081056
995,C15orf48_proteomics,-0.3846403992159432,0.04758652459291583
4101,KCNN3_proteomics,0.1996115744273543,0.047605952080367046
6624,PTPN21_proteomics,0.21941713431258042,0.04763492910704387
5366,NEK4_proteomics,0.19957439298404597,0.04764821028775555
294,ALDH16A1_proteomics,-0.19955034274304925,0.047675560884627224
2209,DHRS11_proteomics,0.19954630483912877,0.0476801541736967
9426,WDYHV1_proteomics,-0.1995381409403658,0.047689442077705126
5984,PDPN_proteomics,0.20146037169791295,0.04784179959727079
7044,RNF113A_proteomics,-0.1993765107374823,0.04787363396902573
2079,DCAF7_proteomics,0.1993721288672883,0.047878635679838966
1238,CC2D1B_proteomics,-0.19933673013062758,0.047919057625714724
2935,FBXO38_proteomics,-0.19927881378784534,0.04798525338716648
1411,CDK3_proteomics,-0.1992647208988929,0.048001372359526076
464,APLF_proteomics,-0.19922797035409953,0.04804342746646259
4280,KRT9_proteomics,-0.1992032034514141,0.048071786402768324
4545,LYPD1_proteomics,0.19915672537760432,0.04812504273199358
7805,SMARCD1_proteomics,0.19914013804491865,0.04814406093431244
8167,STRN_proteomics,-0.19913006341746603,0.04815561502987935
5559,NRXN2_proteomics,0.19911620676323716,0.048171510292403526
4265,KRI1_proteomics,0.19903960888541278,0.04825945565531369
8910,TSC22D1_proteomics,0.19903306194277542,0.04826697864076785
7402,SCUBE3_proteomics,-0.29281573677505224,0.04828625777326587
7775,SLC9A3R2_proteomics,0.19889237846688235,0.048428870198740835
4041,JOSD2_proteomics,-0.21994837749355015,0.04849547004882645
5712,OPA1_proteomics,0.1986949689970859,0.04865679594859884
4540,LY86_proteomics,-0.3828775091987306,0.04870113922382898
3461,GSK3A_proteomics,0.19864662618709827,0.04871274671494866
7384,SCN2A_proteomics,0.19864630929427074,0.04871311365418551
3418,GPX4_proteomics,0.19861837084453693,0.048745473361930206
9215,USP19_proteomics,0.19854693694431205,0.0488282924655746
1018,C19orf66_proteomics,0.19853953641014066,0.04883687914754475
3117,FYTTD1_proteomics,-0.19853429112818727,0.048842965891964775
3908,INF2_proteomics,-0.1985232390420572,0.04885579303609268
4256,KNTC1_proteomics,-0.198314618299039,0.04909844270997662
8899,TRNT1_proteomics,0.19828429900172573,0.04913379022745565
3655,HIST2H3PS2_proteomics,-0.19924042595619496,0.0492016681120477
2678,ERG28_proteomics,0.2078971568180694,0.04926900295293848
5238,NAT1_proteomics,-0.19808418049773302,0.04936762449859498
8698,TMSB10_proteomics,-0.19806742397002253,0.0493872457805852
4050,KALRN_proteomics,0.19806012604263745,0.049395793400186176
5184,MZT1_proteomics,0.19799315086240357,0.04947429443645338
3140,GAD2_proteomics,0.19795526654803877,0.04951874391754796
5793,PACSIN2_proteomics,-0.1978879951156426,0.049597754427620815
6858,RBM38_proteomics,0.1977998077143465,0.04970148844933004
2563,ELFN2_proteomics,0.19776923426459878,0.04973749350159378
6626,PTPN4_proteomics,0.2086166015146725,0.04977331381565139
7215,RRAD_proteomics,-0.21867896075731208,0.04984065741478331
4153,KIAA0391_proteomics,0.19761329676980158,0.04992146961113882
8752,TOMM70_proteomics,0.1975663801478209,0.04997693195055604
6535,PSAP_proteomics,-0.19754945628655549,0.04999695091754628
481,APOE_proteomics,-0.1975395845187056,0.050008631130856865
2480,EFEMP1_proteomics,-0.1973959366709589,0.050178849313261976
2536,EIF3M_proteomics,-0.19736972314337015,0.050209963040776476
2151,DDX54_proteomics,-0.19729228016669845,0.05030197573698945
4437,LPGAT1_proteomics,-0.19723353333051413,0.05037186765154693
5202,NAA80_proteomics,-0.19720261074069495,0.05040868885037216
5472,NMNAT3_proteomics,0.19714977073668188,0.05047165968453464
4657,MAST4_proteomics,0.19709657009134923,0.05053512584310969
8903,TRPM7_proteomics,-0.20676971230378588,0.05054107748286337
7073,RNF214_proteomics,0.19708362978070043,0.05055057304449387
7437,SEC23B_proteomics,-0.19707786519400478,0.05055745564246102
1644,CLIC1_proteomics,-0.19705128741547806,0.050589198038516796
8733,TNRC6B_proteomics,0.19702298592535128,0.05062301716803904
3586,HDGFL3_proteomics,0.19701866589073924,0.05062818107359338
9405,WDR59_proteomics,0.19700007397392583,0.0506504096737004
2459,EDEM3_proteomics,-0.19696514447022453,0.05069219334996921
5963,PDE8A_proteomics,-0.19692349644507845,0.050742051062941135
9717,ZNF592_proteomics,0.19675034204013198,0.05094977151629426
8420,TDP2_proteomics,-0.19671120931563593,0.0509968131231223
2127,DDX18_proteomics,-0.19665433178690395,0.051065249666707994
9147,UFM1_proteomics,-0.19664523685728694,0.05107619994348449
8136,STIM2_proteomics,0.1966194170701715,0.05110729746253608
3702,HNRNPR_proteomics,0.19661044541261768,0.05111810663796193
2052,DACT3_proteomics,0.19660386225288495,0.05112603931722281
500,ARC_proteomics,0.23060247296313013,0.05131520481530326
6597,PTDSS1_proteomics,0.19639000038826013,0.05138429436874017
8211,SULT1B1_proteomics,-0.20596430326751647,0.051466267873931756
8818,TRAP1_proteomics,0.19627107785021228,0.051528367162500165
4008,ITPK1_proteomics,0.19624824206723956,0.051556070410224836
5381,NES_proteomics,0.19621507981283376,0.05159632307238054
7710,SLC25A3_proteomics,0.19621503707738622,0.05159637496177503
2401,DTX1_proteomics,0.2688232838434508,0.05160790845998399
213,AFG3L2_proteomics,0.19611208222000887,0.05172150765131539
5852,PATZ1_proteomics,0.19597879065831805,0.0518838831781216
3388,GPM6B_proteomics,0.19594829588864177,0.0519210907989311
3999,ITIH1_proteomics,-0.19594470270272635,0.05192547640405118
6703,RAB11A_proteomics,-0.19586056906090793,0.05202825159224945
9547,ZC3H11A_proteomics,-0.19583405899350453,0.05206067019623413
2199,DGKQ_proteomics,0.19577623743613,0.05213143666651702
4740,MED25_proteomics,0.19576629004481194,0.052143619030184836
1595,CIAO2B_proteomics,-0.1957362779783149,0.05218038838945182
2938,FBXO42_proteomics,0.1957147041689793,0.05220683278182846
1814,COQ8A_proteomics,-0.1957119217628282,0.052210244157389514
1643,CLGN_proteomics,-0.19563874744226875,0.05230002560005432
3656,HIST2H4B_proteomics,-0.1955903221166273,0.052359511045787115
5946,PDCL_proteomics,0.1955887159778767,0.05236148497298524
3698,HNRNPK_proteomics,0.1955188589879019,0.05244739774720875
3446,GRM1_proteomics,0.19545844271831456,0.05252179349353808
2831,FAM181B_proteomics,0.26284953975376296,0.05252421112074686
3224,GEMIN5_proteomics,0.195448985017771,0.05253344743123024
7953,SP100_proteomics,-0.1954279359168899,0.052559392126144036
1855,CPM_proteomics,-0.19536935574767134,0.05263165236766989
6161,PKIG_proteomics,-0.19523064079608932,0.05280308707635786
712,ATP2B2_proteomics,0.19517633107646648,0.052870332270194324
2987,FGFBP3_proteomics,0.2159174474024936,0.052873146433605876
9203,USE1_proteomics,0.19516727681728296,0.052881549919002055
3532,HACL1_proteomics,-0.19513216515357165,0.05292506954777568
9676,ZNF324_proteomics,0.3207423353474013,0.0529267201499784
6520,PRRC2B_proteomics,-0.19510122031926708,0.05296344896391073
1995,CWF19L2_proteomics,0.1950872051120525,0.052980838894110434
2895,FASTKD2_proteomics,-0.19503561743277606,0.05304488883978001
1506,CFHR3_proteomics,-0.19502827366120665,0.05305401185536067
6063,PHAX_proteomics,0.19501648000434774,0.05306866557179973
5921,PCNX3_proteomics,0.1950042070296661,0.05308391837903309
3139,GAD1_proteomics,0.1949601866064456,0.053138656459100896
9,AAMP_proteomics,0.19480678956149133,0.05332976393188452
3313,GMPPB_proteomics,-0.1947665441864117,0.053379996520440655
2496,EGR2_proteomics,-0.36858588167884887,0.053603833363650995
6502,PRPF40B_proteomics,0.19458365914582204,0.05360875625295558
684,ATG7_proteomics,-0.19439161590625206,0.05384983816542777
8640,TMEM209_proteomics,0.1943676969199703,0.05387992721385865
5219,NAGK_proteomics,-0.1942898354826521,0.05397796922625021
6808,RAP2C_proteomics,-0.1940532976102453,0.05427671376889145
208,AFAP1_proteomics,-0.19391186444817593,0.05445599005811348
1231,CBX3_proteomics,0.19390506234399146,0.05446462443583486
2797,FAM118B_proteomics,0.19389612294670336,0.054475973536018754
630,ASB6_proteomics,-0.19389151560080667,0.0544818235958964
4537,LY6E_proteomics,0.1947763152597142,0.05461869595123741
2554,ELAC1_proteomics,0.19377817804791936,0.0546258935748926
7030,RNASE4_proteomics,-0.19374378006380416,0.05466968068382439
1141,CALB1_proteomics,-0.1937152255578985,0.05470605119018559
323,ALKBH4_proteomics,0.1937083674482744,0.05471478947413533
1895,CRIP2_proteomics,0.1936339282985261,0.05480971011410259
3159,GALNT2_proteomics,-0.19359191528570488,0.05486334240764936
6140,PIP4K2B_proteomics,0.1935655175646015,0.05489706281587614
8173,STUM_proteomics,0.19355320055964378,0.054912802358650564
4872,MLYCD_proteomics,-0.1935265824439253,0.05494682952742364
8978,TTI1_proteomics,0.19350744301347816,0.054971307041017284
1623,CLC_proteomics,-0.1934166951611226,0.05508748676948036
3325,GNL2_proteomics,-0.19335812672487454,0.05516257581084466
3548,HAUS3_proteomics,0.19335746199315204,0.05516342852757587
9167,UNC13A_proteomics,0.19328003513042363,0.05526282560676768
1368,CD99L2_proteomics,0.1932653538347865,0.05528168934902322
5943,PDCD6_proteomics,0.19326124062405664,0.055286975289501994
3386,GPLD1_proteomics,-0.1932379845587826,0.055316869762007906
7811,SMC4_proteomics,0.19321090430146592,0.05535169674730474
9574,ZDHHC15_proteomics,0.3729633696289867,0.05535767699695888
844,BCKDHA_proteomics,0.19315325920936133,0.05542589201723394
3061,FOXJ3_proteomics,0.19313618937578425,0.05544787833068369
7360,SCAMP5_proteomics,0.19306178182159958,0.0555438004439347
9677,ZNF326_proteomics,0.19304741563426328,0.05556233620766027
4374,LILRB2_proteomics,-0.22658665467752592,0.05562315880934891
7767,SLC7A14_proteomics,0.19294460902933894,0.055695129046045753
4009,ITPKA_proteomics,0.192872947149269,0.05578784684655881
3864,IGLL1_proteomics,-0.19286142999157158,0.05580275981090157
4258,KPNA3_proteomics,0.1928507327174347,0.05581661407897875
3528,HABP4_proteomics,0.19279547811663708,0.055888220409048416
1957,CTNNBL1_proteomics,0.19272067473359078,0.055985280666650136
947,BSN_proteomics,0.1927166506038979,0.055990506043938265
6950,RFX5_proteomics,-0.19267361602823024,0.05604641192647334
9541,ZBTB45_proteomics,-0.2867225507672544,0.05618770789110365
9484,YBEY_proteomics,-0.1925249419845746,0.05623990546513532
1335,CD2_proteomics,-0.28665273430796234,0.05625030314042496
8229,SUPV3L1_proteomics,-0.1925030328566334,0.056268465583012316
3718,HPCA_proteomics,0.1924931689699729,0.056281327746006034
6914,REEP4_proteomics,-0.19246983984920088,0.0563117576922785
6540,PSEN2_proteomics,0.2007750683027153,0.05635560319717361
186,ADHFE1_proteomics,0.19234379788155934,0.056476397123649144
6640,PTRH2_proteomics,-0.19233657112093777,0.05648584885735517
3654,HIST2H3A_proteomics,-0.193268761955467,0.05655508523313542
6913,REEP3_proteomics,-0.19225977001826194,0.05658637556561103
6613,PTP4A1_proteomics,0.19220340484503076,0.05666024644712551
1265,CCDC28B_proteomics,0.24331808027926882,0.05669616050907637
7637,SIPA1L1_proteomics,0.19216484707906328,0.056710824849063944
7570,SGSM2_proteomics,0.20269935520202317,0.056772811782835844
24,ABCB10_proteomics,0.1920995209604671,0.056796601225401214
9125,UBR7_proteomics,0.1920725207329771,0.0568320848649762
1156,CAMK2G_proteomics,0.19194744199595057,0.05699670003836566
5701,OLFM3_proteomics,0.2024282576538386,0.05711185159139039
107,ACSL3_proteomics,0.19172095677870848,0.057295769126684895
4187,KIF1C_proteomics,-0.19170414181172318,0.057318024081673837
4377,LIMCH1_proteomics,0.19163622020386478,0.05740799176629636
3434,GRIA4_proteomics,0.19159589066220303,0.05746146619284326
3541,HAPLN3_proteomics,0.1915321734113941,0.05754603433400434
1702,CNKSR2_proteomics,0.19151795347438755,0.05756492151309589
4777,METTL26_proteomics,0.1914698108421512,0.05762890310182805
7381,SCML2_proteomics,0.2008496960441371,0.05767180271675858
5688,OGDH_proteomics,0.19141006193831886,0.05770839035676403
9191,UQCRC2_proteomics,0.1913825903902085,0.05774496736589165
7671,SLC16A3_proteomics,-0.19136943991879884,0.057762483281868456
6736,RAB3A_proteomics,0.19120466679941528,0.0579823234069409
9500,YKT6_proteomics,0.19114208914483496,0.058065993584584516
6948,RFX3_proteomics,0.19112902743972265,0.058083470341664264
1796,COPRS_proteomics,0.19106066343243422,0.05817501261617244
9408,WDR60_proteomics,0.19097989584352765,0.05828331583349869
8836,TREX1_proteomics,0.19097357881747623,0.05829179343488567
7229,RRP1B_proteomics,-0.19095734889702884,0.05831357900367479
817,BARD1_proteomics,0.209930997645838,0.05836125667899323
7971,SPATA2_proteomics,0.19091768006987947,0.05836685485565975
6131,PIGX_proteomics,0.1907776949160516,0.05855517523539295
3594,HEATR5B_proteomics,-0.19061280490946736,0.05877763672393128
5344,NDUFV3_proteomics,-0.19051643642641605,0.058907971883843335
6074,PHF14_proteomics,0.19050928522444852,0.05891765305268678
6492,PROZ_proteomics,-0.19049495445780326,0.0589370577011154
1667,CLPP_proteomics,-0.19048944649325306,0.05894451717825385
7988,SPEG_proteomics,-0.19046145065397344,0.05898244407902429
2524,EIF3A_proteomics,-0.19038476691849582,0.05908643223759976
1261,CCDC186_proteomics,-0.2008075340155235,0.05917343787042483
8993,TUBA3C_proteomics,0.1902569824972148,0.059260049044074406
819,BAZ1A_proteomics,-0.19017194693880424,0.05937581505838557
1423,CDKN2AIP_proteomics,-0.1900278359558806,0.05957242716709576
5961,PDE7A_proteomics,-0.25804508549594707,0.05957715112294732
473,APOBEC3C_proteomics,-0.19001913156182249,0.05958431966936695
2424,DYNC2H1_proteomics,0.18986519567112378,0.05979495730574257
9633,ZMYM3_proteomics,0.18986114718992458,0.05980050522541276
9551,ZC3H14_proteomics,0.18981513052025,0.05986359466059122
5203,NAAA_proteomics,-0.1898016997443747,0.05988201866536922
973,BZW2_proteomics,-0.1896784284981483,0.060051335425693776
2944,FBXW11_proteomics,0.18962693221425178,0.060122182747172945
2345,DOP1A_proteomics,-0.18960790950854878,0.06014837096735589
3565,HBZ_proteomics,-0.18957902382514197,0.06018815517554434
728,ATP5MG_proteomics,0.18957171213326227,0.06019822896323113
3692,HNRNPD_proteomics,0.18949055675150916,0.06031013437520983
6714,RAB20_proteomics,0.1894509802291329,0.06036476811371909
3001,FIBP_proteomics,0.18938664983065584,0.06045365971567835
4864,MLIP_proteomics,-0.18936866686922607,0.06047852762409292
4906,MON1A_proteomics,0.18931681785867152,0.06055027424642378
7452,SEH1L_proteomics,0.18931555689080318,0.06055201998873444
197,ADPRH_proteomics,-0.18921847895173885,0.060686542504431604
8179,STX18_proteomics,0.18921578579828358,0.06069027792453736
8539,TLE2_proteomics,0.20805659331641765,0.0606977176755131
6912,REEP2_proteomics,0.1891922052973394,0.06072299223274571
7601,SHANK3_proteomics,0.18910161487604027,0.06084880627487213
3066,FOXRED2_proteomics,0.18905641242954369,0.060911663926996706
6429,PPP6C_proteomics,-0.18896942228065405,0.06103277976761067
5940,PDCD2L_proteomics,0.18894437322281163,0.06106769180622973
6926,RERE_proteomics,0.18889852766485285,0.061131631070192045
3518,H1F0_proteomics,-0.1888902848303846,0.061143132862503995
488,APOO_proteomics,0.18882392725211988,0.06123579043310945
7337,SART1_proteomics,0.18882368179436032,0.061236133387352745
9501,YLPM1_proteomics,0.1888180495545983,0.06124400319813298
2039,CYR61_proteomics,-0.18869075118824105,0.06142209457342849
1607,CIT_proteomics,0.18856757131730578,0.06159482577136383
1002,C16orf87_proteomics,-0.3577451115663083,0.06160865598858378
6498,PRPF38B_proteomics,0.18853267575809277,0.06164383059154913
1919,CRYM_proteomics,0.1884996504045343,0.061690238287763634
8252,SYN1_proteomics,0.18849073407505768,0.06170277252021549
3450,GRM7_proteomics,0.18844341402455253,0.06176932795977798
7676,SLC17A7_proteomics,0.1883561954521395,0.06189215375484134
1522,CHAMP1_proteomics,0.18834618539436543,0.061906263166105015
6983,RHOU_proteomics,0.18832557608338735,0.06193532072483346
3106,FUT11_proteomics,-0.1883072523432664,0.061961165132973006
3192,GBE1_proteomics,-0.18830509187581565,0.061964212906506604
7321,SAMM50_proteomics,0.18829087261867183,0.06198427507347124
4500,LRSAM1_proteomics,0.18825436823872496,0.0620358038904562
434,AP2M1_proteomics,0.18820080620859544,0.06211147408439546
3051,FNIP2_proteomics,-0.25803734039990667,0.0621148867411073
5272,NCK2_proteomics,-0.18817328272905692,0.062150387336073455
2933,FBXO31_proteomics,0.18815122300262246,0.06218159015620865
9714,ZNF580_proteomics,0.19739535605786046,0.06219905768047666
2771,FABP7_proteomics,0.18812813338481113,0.062214263391644625
3521,H2AFX_proteomics,0.18811082692558873,0.06223876226691373
8247,SYAP1_proteomics,-0.188071924141277,0.06229386139548621
2413,DUSP22_proteomics,-0.1880265342067288,0.062358198665024525
360,ANG_proteomics,-0.18801086906703324,0.062380415533471054
6670,PXYLP1_proteomics,0.18788588288121255,0.06255790642298134
1284,CCDC88A_proteomics,0.1878839466037014,0.06256065933045343
3094,FSTL1_proteomics,-0.18787382621197574,0.06257504962806458
2835,FAM192A_proteomics,0.1878649569290628,0.06258766317568994
1419,CDK8_proteomics,0.23408203709554243,0.06264471877223116
1559,CHMP1A_proteomics,-0.18778485511372567,0.0627016746367214
7496,SEPT5_proteomics,0.1877799313490358,0.06270868829922246
7957,SP3_proteomics,0.18763902218935463,0.06290967731904265
8630,TMEM186_proteomics,0.18757989689220983,0.0629941680404204
7623,SIGLEC1_proteomics,-0.18757608349614724,0.06299962059509631
5249,NBDY_proteomics,-0.18753893423372509,0.06305275827574709
1062,C2orf88_proteomics,0.18752965160160343,0.06306604169013884
245,AHCYL2_proteomics,0.1874362862476917,0.06319977385939797
9000,TUBB2A_proteomics,0.18739528923638737,0.06325856891355959
7772,SLC8A2_proteomics,0.18734233669414316,0.06333457560302753
3650,HIST1H3A_proteomics,-0.1873181511613011,0.06336931558770206
4139,KDSR_proteomics,-0.18731723735209016,0.06337062848274967
6973,RHBDF1_proteomics,0.18722126104744902,0.06350864355061822
9172,UNC5B_proteomics,-0.18719352340197104,0.06354857611928295
8785,TPM4_proteomics,-0.18718681325651065,0.06355823946338458
4412,LMO3_proteomics,0.22292076236459424,0.06360728692216769
410,ANP32E_proteomics,0.18714034953753078,0.06362518509755437
4666,MAZ_proteomics,0.18713487595474781,0.06363307529311649
1089,C6orf47_proteomics,-0.1870916944983198,0.06369534947124031
1555,CHKB_proteomics,-0.18707016276955246,0.06372641998552515
3662,HMBOX1_proteomics,0.18697418567106544,0.06386506589605406
4012,ITPR1_proteomics,-0.18695690875820975,0.06389004968250504
4239,KLHL4_proteomics,0.18689745556708046,0.06397608443769849
6056,PGRMC1_proteomics,-0.1868035743987272,0.06411213170226505
8764,TOR2A_proteomics,-0.19599408710371968,0.06411608601823243
6454,PREP_proteomics,-0.1867243870760146,0.0642270682207275
5229,NAPA_proteomics,0.18669703643686944,0.06426680521999514
7208,RPS8_proteomics,-0.18665147781457764,0.0643330404594446
3352,GORAB_proteomics,-0.1865972973376242,0.06441188275338211
5786,PABPC4L_proteomics,-0.3114403888498618,0.06446062152711891
1349,CD3E_proteomics,-0.36081539156823617,0.06446062810342838
7736,SLC30A9_proteomics,0.18636362720334929,0.06475281458772775
3596,HEBP1_proteomics,-0.18635776759482772,0.06476138273726319
5872,PCCA_proteomics,0.18619894245719582,0.06499397406860678
252,AIDA_proteomics,0.18617748439474588,0.06502545026043326
4685,MCCC1_proteomics,0.18615519699675612,0.06505815608408305
7425,SDK1_proteomics,-0.1860821675064847,0.06516541740950725
3785,HYAL2_proteomics,-0.20589923845809693,0.06516803554895577
6433,PPT1_proteomics,0.18606679990707956,0.06518800669159716
7426,SDK2_proteomics,0.18605678458865255,0.06520273192145913
7294,S100A9_proteomics,-0.1860114715910387,0.0652693880499145
8280,SYT3_proteomics,0.18596366504260423,0.06533977218991052
5751,OTUD1_proteomics,-0.2740057954227545,0.06537340882866499
8088,SSR1_proteomics,-0.1858548627687196,0.06550018819115462
2257,DLG4_proteomics,0.18582176786666207,0.0655490460386205
5704,OLFML2A_proteomics,-0.2068679475099231,0.06560213448197515
5801,PAFAH2_proteomics,-0.18577207818519426,0.06562245821994861
3063,FOXK2_proteomics,0.1857673509889557,0.06562944571553687
8614,TMEM165_proteomics,-0.18575128813936753,0.06565319349607238
4797,MFN1_proteomics,0.18570263907180723,0.06572516022776481
9115,UBOX5_proteomics,0.19482467088555577,0.06575238165699582
4232,KLHL20_proteomics,-0.19374080783060096,0.06575401154099848
9711,ZNF574_proteomics,0.18565047442531704,0.06580239867323044
1340,CD276_proteomics,-0.1856048798173108,0.06586996938664771
8454,TFCP2_proteomics,0.18559250881130052,0.0658883127892691
7818,SMG1_proteomics,0.18558478378675006,0.06589976935452563
3804,ID4_proteomics,0.20533358217020609,0.0659260028250101
5569,NSL1_proteomics,0.18551459787473001,0.06600393234039278
8976,TTF1_proteomics,-0.2543935345903434,0.0660296647021587
3138,GABRG2_proteomics,0.18549715509807935,0.0660298398940328
4615,MAP1LC3B_proteomics,-0.18549295193566617,0.06603608403560106
882,BIN3_proteomics,-0.185446199041109,0.06610557158609782
7158,RPL8_proteomics,-0.18540519294685193,0.06616656663586486
7144,RPL35A_proteomics,-0.185397207468567,0.06617845004827883
2681,ERGIC3_proteomics,-0.1853209056120142,0.06629208427706886
7074,RNF216_proteomics,0.18522259654283194,0.06643872646004971
285,AKR1C3_proteomics,-0.18520171899145987,0.06646990218020812
547,ARHGEF12_proteomics,0.18518610512303912,0.06649322557787436
1881,CRACR2A_proteomics,-0.31369064984922207,0.06649858424353734
3695,HNRNPH1_proteomics,0.18510662514590853,0.06661205259732972
1666,CLPB_proteomics,0.18508099825999452,0.06665040291028823
7399,SCRN2_proteomics,-0.18504938005503266,0.06669774382040153
6170,PLAT_proteomics,-0.18502096798572734,0.06674030753691063
5050,MSH3_proteomics,0.18498059589727395,0.0668008262566798
5804,PAICS_proteomics,0.18487886987747582,0.0669535132372708
4948,MR1_proteomics,-0.18486057575019005,0.06698100202624727
8217,SUMO2_proteomics,0.18473731428646833,0.0671664534311267
796,B4GALT5_proteomics,-0.19275159160899813,0.06717209580308679
211,AFF4_proteomics,0.18471367736805128,0.06720206353900747
1104,C8orf82_proteomics,0.18468819570158224,0.06724046997746069
9694,ZNF446_proteomics,0.1845785010327885,0.06740600691284859
1749,COBL_proteomics,0.18453071514917013,0.06747822231098699
5169,MYO1D_proteomics,-0.18451855143296225,0.06749661447052124
8756,TOP3A_proteomics,0.18447033616953296,0.0675695583598319
6291,POLD2_proteomics,0.1844630630897244,0.06758056719387655
7859,SNAP47_proteomics,0.18446284878888708,0.06758089159050742
5848,PARS2_proteomics,0.1844125899139076,0.0676570055046298
9349,VWA8_proteomics,0.18439069745837305,0.0676901819549471
633,ASCC2_proteomics,-0.1843476775159923,0.06775541398090201
2441,EBNA1BP2_proteomics,-0.18424357760264123,0.06791347346528688
2132,DDX23_proteomics,0.18417965544400058,0.06801067714100376
1659,CLMN_proteomics,-0.1841209218883599,0.0681000899906027
9659,ZNF260_proteomics,0.22947031607616236,0.06815141220124779
5998,PEA15_proteomics,0.18404583606913327,0.06821453521492939
7392,SCO1_proteomics,0.1840382898630512,0.06822604568735298
284,AKR1C2_proteomics,-0.20361383080271248,0.06827429119580875
7367,SCARF1_proteomics,-0.18388993929673614,0.06845264901013966
1515,CGNL1_proteomics,0.18386117090313947,0.06849666273487533
6426,PPP4R3A_proteomics,0.1838426292763206,0.06852504232160167
3796,ICA1L_proteomics,0.18381776086247623,0.06856312054762051
6869,RBM7_proteomics,-0.1838023539803908,0.06858671997386717
4047,JPT2_proteomics,-0.18379896611948293,0.06859191019680382
3251,GID4_proteomics,0.21583737100218375,0.06861965051926773
4855,MKLN1_proteomics,0.18372121237354208,0.06871111675910942
75,ACAP2_proteomics,-0.18370910513266325,0.06872969379860366
5863,PBX3_proteomics,0.1837010493714597,0.0687420566026844
2037,CYP51A1_proteomics,0.18367631749424077,0.06878002271027009
9705,ZNF524_proteomics,0.30240781202506206,0.06888113589072516
3648,HIST1H1E_proteomics,-0.1835752632814777,0.06893532814385121
9404,WDR55_proteomics,-0.1835476958474683,0.06897774443201535
8503,TIGAR_proteomics,-0.1835142211626428,0.06902927821230691
9379,WDR17_proteomics,0.1834937366572321,0.06906082915805188
9521,ZBED1_proteomics,0.18345573946976565,0.06911938462282202
1997,CX3CR1_proteomics,-0.2469221093661311,0.06915321194983068
7871,SNIP1_proteomics,-0.18343256330315752,0.069155119900471
1270,CCDC51_proteomics,0.18329912373001772,0.06936116080326098
6480,PRMT7_proteomics,0.18329489692189027,0.06936769541843843
6232,PLSCR1_proteomics,0.1832709320712966,0.06940475431739292
8158,STOML2_proteomics,-0.1832046252902606,0.06950737357669352
3002,FICD_proteomics,-0.1921947619618256,0.06955596496390193
3369,GPATCH11_proteomics,0.1831050203468799,0.06966175698519286
8562,TMC8_proteomics,-0.30133054182778873,0.06992469548661197
5570,NSMAF_proteomics,-0.1828924657213727,0.06999213432043909
3721,HPD_proteomics,-0.22970481747643579,0.07013842468237048
2686,ERICH3_proteomics,0.19175167687919367,0.07021392928008398
256,AIFM3_proteomics,0.18271710349385306,0.07026565488247948
9280,VAT1_proteomics,-0.18271535836542638,0.07026838117213632
4495,LRRN4CL_proteomics,-0.18270701412372103,0.07028141796668169
6880,RBPJ_proteomics,-0.1827006674398881,0.07029133514432852
2316,DNLZ_proteomics,0.18270041071619264,0.07029173631846981
5349,NECAP1_proteomics,0.18269812224684023,0.07029531252013176
5151,MXRA8_proteomics,-0.18267747079631108,0.07032759128466651
253,AIF1L_proteomics,0.182537897124762,0.07054606261703236
3123,GABARAPL1_proteomics,-0.26908761104786555,0.0705549839642853
601,ARPC1A_proteomics,0.18248263101184403,0.07063272065975817
6256,PMVK_proteomics,0.1824030577508225,0.07075764359642651
6955,RGN_proteomics,0.1823740803190072,0.07080317986520161
5516,NPEPL1_proteomics,0.18231413638720814,0.07089745318888283
313,ALG13_proteomics,-0.1822967314174471,0.07092484481277153
7387,SCN3B_proteomics,0.1822524462833713,0.0709945784685736
9383,WDR24_proteomics,0.18220657981906452,0.07106686049496777
7946,SOX13_proteomics,0.1822030011732682,0.0710725026629025
9561,ZC3HC1_proteomics,0.18218165482912496,0.07110616526632543
5469,NMI_proteomics,-0.18217627909481277,0.07111464468083738
4670,MBD2_proteomics,-0.18217530512730268,0.07111618105580196
7923,SNX8_proteomics,-0.18215641339235678,0.07114598692662719
6653,PURG_proteomics,0.18214095530680055,0.0711703829580665
5835,PARD6B_proteomics,-0.1820796913526716,0.07126713645288457
3099,FUBP3_proteomics,0.18206989594239714,0.07128261607427983
6820,RASL12_proteomics,0.182066444148879,0.07128807156691579
5295,NDRG3_proteomics,0.18194391353170314,0.07148194716560045
8974,TTC9B_proteomics,0.1828762727344742,0.07148457488672835
2747,EXTL3_proteomics,0.1818845487445352,0.0715760306844488
5947,PDCL3_proteomics,-0.18186172917888785,0.07161222254667449
7041,RNF10_proteomics,-0.18183343894886286,0.07165711138203316
9232,USP39_proteomics,0.18174623137177343,0.07179562871410473
9314,VPS28_proteomics,0.18173661403406105,0.07181091775346103
