Proteomics,Hnscc_P_Value,Hnscc_Median
TMED1,0.34562264746431964,0.07095335226295063
FCGR1A,0.3457935260102737,-0.29905164924524996
BSCL2,0.3457935260102737,-0.12877697164950064
MYO18A,0.3459721377351658,-0.10200704732379862
P3H3,0.34641713202675317,0.19945493437940343
GART,0.34653501529722536,0.10603110185999753
TMEM11,0.3466276015367323,0.195484304980301
ATP6V0A4,0.34692065453551063,-0.17480983410040452
SNRPA1,0.34692065453551063,0.11694803217325145
C6orf132,0.3470530975719391,-0.32489415757494555
FRMD4B,0.3471304849601623,-0.3229219151861997
AMACR,0.3475318200286968,0.08931699098644685
RGN,0.34770272863667673,-0.23870107884145142
UMPS,0.3477883051529331,0.18097716037119582
DIAPH2,0.3478894107212617,0.10059133182105029
CKS1B,0.3478894107212617,0.1406278171414499
MAGEA10,0.3478894107212617,0.3742479029540533
PHPT1,0.3478894107212617,-0.11149904444324932
RAPGEF2,0.3478894107212617,-0.048997694159247374
RBM4,0.3478894107212617,0.13235709000814921
ARAP1,0.3478894107212617,-0.1570473982672027
ERGIC1,0.3478894107212617,-0.16862736698039882
CDK13,0.348223390569637,0.11391428442274787
DNAJA2,0.3485277943917807,0.04038144720545134
GRB2,0.34862259395574424,-0.19004716791879517
VTI1B,0.34862259395574424,-0.11911876870249571
DPP9,0.34862259395574424,-0.07053954913745031
PRPF8,0.34862259395574424,0.0990406570908533
GPAA1,0.34862259395574424,0.01742794240665546
APOA1,0.34862259395574424,-0.11780155996945041
AKR1B1,0.34862259395574424,0.1673732427622987
BARD1,0.34862259395574424,-0.2786873950933
PPP2R5A,0.34862259395574424,0.03475290859909563
EMC2,0.34862259395574424,0.060870694117898694
XIAP,0.34862259395574424,0.049397346325953606
LAMTOR2,0.34862259395574424,0.0729773848687536
AKAP17A,0.34862259395574424,0.009203880598352754
CENPH,0.34862259395574424,0.21831217107049739
IK,0.3486543008956964,0.10140642872299921
GCN1,0.34957389569035735,0.043281262964249834
GLUL,0.34957389569035735,0.2561803436639494
MBP,0.34957389569035735,-0.20787294737770523
ARL8B,0.34957389569035735,0.11700941400109599
FAM89B,0.34957389569035735,0.3140793236721997
BYSL,0.34957389569035735,0.10293041232864297
SNAPC5,0.34994737398741244,-0.20970689835459666
ATP5F1B,0.3502029240493108,0.15428436180370042
PTK2,0.35020978036237077,0.1381325975125023
THOC1,0.35020978036237077,0.2664819865195476
UBASH3B,0.35045923721954814,-0.01576083907054837
SNRPE,0.35045923721954814,0.4417534352638981
EIF4H,0.35045923721954814,-0.0988587768839011
IFT140,0.35058292451270456,-0.22321815354825247
RANGAP1,0.3508669138301489,0.06187013584784751
ZNF629,0.350943771867558,0.40544392953590247
PUS10,0.350943771867558,-0.13366627856744984
SLC27A2,0.350943771867558,0.12961724575280087
ABHD17A,0.35126168920376283,-0.13081830922374849
PLOD1,0.35126168920376283,0.3352163601376965
KIAA1671,0.35126168920376283,0.10350298686265091
CUTA,0.35126168920376283,0.17014307075745094
TMEM186,0.35126168920376283,-0.12344533957155335
DPH3,0.35126168920376283,-0.27615377164345034
STIM1,0.35188620355355715,-0.29940886734064875
NSUN2,0.35188620355355715,0.2616521080750509
BZW2,0.35218084868300265,0.11132878300004379
COG7,0.3524358279531645,0.07112891955825162
FAM91A1,0.3524358279531645,0.08979395979535099
ITM2B,0.3525562193698796,0.16027131593549981
LDLRAP1,0.3525562193698796,-0.19782880739495212
SNRK,0.3527438391368264,-0.12065700253549849
GIGYF2,0.3527438391368264,-0.05306023459210252
CXorf38,0.3527438391368264,-0.058221660505743955
UBALD1,0.3527438391368264,-0.22873064780069896
FAT4,0.35307984525459896,0.16891190747390183
DEFB1,0.3532253101781249,-0.2513108801921078
CALB2,0.35351682083642627,-0.6942230631775494
ZNF217,0.35351682083642627,0.1307871345436986
RIC8A,0.35351682083642627,-0.08743431370949395
CRACR2B,0.35351682083642627,-0.27167410316249985
FKBP9,0.35351682083642627,0.06994005050709617
CLSTN1,0.35351682083642627,0.12138282928835054
SIDT2,0.35351682083642627,0.00874267943039797
CD46,0.35351682083642627,0.15766439659889642
NAT14,0.35351682083642627,-0.2983712087098027
DHX29,0.35351682083642627,0.1044256024643957
ANKZF1,0.35351682083642627,-0.09413243252900116
RTCB,0.35351682083642627,0.06890035903009917
COL15A1,0.35406041534609,-0.26150662874005093
NECTIN1,0.3542169556168877,0.24286998092919987
RAB4B,0.3542169556168877,-0.1499422927234484
KDM3B,0.3542612933612157,0.09205419621699917
ADK,0.3542612933612157,-0.2921863847255963
C3orf38,0.3544443819221437,-0.06831064360170203
GORASP1,0.35445151493054733,-0.1887208541230514
PTPRZ1,0.3544993363934879,0.20126374950494963
SNX11,0.3544993363934879,0.1047762389360507
YDJC,0.3544993363934879,0.21757985115554845
KRT80,0.3544993363934879,-0.7542599474655987
SUGP1,0.3544993363934879,0.13351776287139572
UBE2I,0.3544993363934879,0.15606282188334575
ADPRH,0.3545845599126317,-0.28868132085590403
RPL10,0.35468726270998563,0.08952599140304685
MTMR6,0.35471930149943437,-0.10145471492069902
KALRN,0.35505030125187437,-0.27249182297880026
PRKAB2,0.35505030125187437,0.03227505682555076
EMC6,0.35505030125187437,0.1608297924225539
HSPA4L,0.35539201565867945,0.22265593032439668
UBXN4,0.35555929393645036,0.13568711710890113
THOP1,0.3557275109801829,0.19197691224575308
AKAP8L,0.35598669040927566,0.14380154319859528
IMPACT,0.3560370402271041,0.10752163689764416
PISD,0.3560370402271041,-0.15178775023559865
PKP3,0.3560370402271041,-0.3834493861794499
SAFB2,0.3560370402271041,0.17278722571949956
WDR61,0.3560370402271041,0.08217212760459702
TAF2,0.3560370402271041,0.04840074436034669
GPHN,0.3560415137621749,0.045667468728098015
TMBIM1,0.3560415137621749,-0.21834163218660052
BRWD1,0.35613328644042935,0.21988842179069934
SERPINF2,0.35641024625188505,-0.15774792379529856
NUPR1,0.3564385741165762,0.18553177902485274
WDR81,0.3564385741165762,-0.06936304362119472
NAV1,0.3564385741165762,0.25690777897515105
ZBTB20,0.3564385741165762,-0.07207525174464635
TRIM59,0.3564385741165762,0.4093537504310021
PCID2,0.356460568300554,0.12105719725810005
DYSF,0.35699553638115294,-0.310721285188599
UBR2,0.3571492727300059,-0.10539222001460402
PCDHGA10,0.3571492727300059,-0.5325009723949989
COMMD8,0.3573459589272642,0.06553470060389799
THBS2,0.35740709135156845,0.734993268218151
ACYP2,0.35740709135156845,-0.43771759717554914
FAM57A,0.35740709135156845,0.18667220409425056
AGAP3,0.3574970606292692,-0.12772487343339733
LYPD2,0.35756830802647366,-0.3445735341053009
ABHD6,0.3575722287727406,0.06806870147684663
POFUT1,0.3575722287727406,0.17053743160105483
MUC5B,0.35797776183461105,-0.49912539748464724
ASXL2,0.35801147143671536,0.14836336947055173
DYM,0.35801147143671536,-0.09128735013714717
PHLPP1,0.35801147143671536,-0.2365551586721999
PDE4DIP,0.35812419205990487,-0.12175272826554817
RPSA,0.3582731565406193,0.06463027377224861
ZNF48,0.35848483622949295,-0.2093653224662937
GTPBP4,0.35848483622949295,0.09517859910119952
SYNJ2BP-COX16,0.35848483622949295,0.17930028340730075
HNRNPH3,0.35848483622949295,0.043565344257949334
FAM241A,0.35848483622949295,-0.011292378572104411
PLA2G2A,0.35854356086269273,-0.28218931387980106
RPP40,0.35854356086269273,0.0007864249200508766
SERPINI1,0.35854356086269273,0.06562328943979878
PCSK9,0.35854424218824565,-0.17186857035484948
TLDC1,0.358564636878027,-0.4697038611027544
ZNF385A,0.35871606498037156,0.07705182930315146
ABLIM3,0.3589600425466264,-0.16765205889785406
ALDH9A1,0.3589600425466264,0.06956718313355381
PLCH2,0.3589600425466264,-0.1808978763169975
ADCK1,0.3591444964681443,0.1624549000628015
TMEM39A,0.35965027955037254,0.012271038266398193
AOC1,0.35986225214299744,-0.5170488572865004
UNK,0.36003893044617746,0.05370437294940089
SEPSECS,0.3602992044049406,0.06319237969280422
HIST1H3A,0.3603238603342465,-0.16515211316445289
PGAM5,0.36044443297143136,-0.13962815707559884
EIF3M,0.36044443297143136,-0.0764296964605009
UGP2,0.36063958934765455,0.1423197653167989
NOMO3,0.36063958934765455,-0.6424328050559502
TTI2,0.3606759615829831,0.16074019957179786
XYLT1,0.3610935043798176,-0.2583087548099954
PAF1,0.3610935043798176,0.12704995806264918
IPO11,0.3610935043798176,0.13221128659660408
ZDHHC3,0.3610935043798176,0.31219050866069864
ORC2,0.3610935043798176,0.1279974884210482
ZPR1,0.3610935043798176,0.006293517495102208
FCAR,0.3610935043798176,-0.27552353733015167
SLC35A5,0.3610935043798176,-0.3414654426913053
PLA2G15,0.3610935043798176,-0.1377288479646488
PSMD12,0.3610935043798176,0.02805089196330357
RNF31,0.36111292641373255,-0.10506728036315138
ZNF503,0.3611470003580116,-0.29110176190759773
LYSMD3,0.36120659028559216,0.06297825950309743
OAS1,0.36120659028559216,-0.41919903861019847
CYB5R1,0.36120659028559216,-0.3348983962036485
CNOT8,0.3615109784290977,-0.14174768350019917
ERMP1,0.36169471468701325,0.23100550158839894
BCL2L15,0.3619916181338305,-0.31819572241149885
PRG2,0.3619916181338305,-0.48866405555759584
PODXL,0.36206864564722485,-0.24633831132070227
AXL,0.36206864564722485,-0.11246215072625176
RPL10A,0.36206864564722485,0.08081494873615469
ATP11A,0.36206864564722485,-0.1385667441109959
UQCRH,0.36224029686506104,-0.14080415347119413
CLIC3,0.36261737401971283,-0.5022540423619546
SERPINB7,0.36274870443095725,-0.5660840014816522
R3HDM1,0.36274870443095725,0.23583444149399924
TRIM25,0.36274870443095725,-0.08787119003649835
JCHAIN,0.3627759016371411,-0.20285046561435038
MYO15B,0.3629820442192232,-0.2650451661584974
FGB,0.3629820442192232,-0.38557360401690133
IGF2BP1,0.36355011598319537,-0.4213834705792969
CTH,0.36355011598319537,-0.2995378809508047
TXLNA,0.3637004494721725,-0.11549311902305348
RNF20,0.3637004494721725,0.11720025413485047
AMOTL2,0.3637004494721725,-0.17165299088425456
UBL4A,0.36391288486103285,0.014655799079445586
MINDY3,0.36391288486103285,0.2122577017121543
UBE3A,0.36391288486103285,0.008062587027097834
FAF1,0.36391288486103285,0.003744935304599295
ATP8A1,0.36391288486103285,-0.3033897960878953
RPA1,0.36391288486103285,0.07019407324355242
GTF2A2,0.36391288486103285,0.08985430892020219
CARS,0.36391288486103285,-0.11488823236160073
CDK5RAP3,0.36391288486103285,-0.06622349321219545
E2F4,0.364323774810901,-0.1548120795602479
CBWD2,0.36451679827190253,0.07148780642195263
KRT81,0.36496748145925706,-0.20084258511824515
RNASE2,0.36496748145925706,-0.3876048795162035
N4BP2,0.3649715204819481,-0.08603581518280023
PCGF2,0.36513205996756776,0.05377485874089771
TUBB2A,0.36513205996756776,0.6021484337302994
PYGL,0.36515998867068056,-0.30326690044639903
RPS28,0.365300475512578,0.05676185497170039
TTC26,0.3654076808546648,-0.11732819776639758
SH3BGRL,0.36586946424998135,-0.20059641527010186
P3H4,0.36586946424998135,0.31702849033489855
FAM110D,0.36638975136197904,-0.2836051712181984
EI24,0.36638975136197904,0.20677521294014767
H1FX,0.3665218142330107,-0.16490212308305274
GNPNAT1,0.3667189809424073,0.025299298930747227
KCTD5,0.3667189809424073,-0.1762250110727024
VPS11,0.3668266851211276,-0.02361377197760106
LRMDA,0.3668266851211276,-0.18273133799310415
CDCP1,0.3668266851211276,0.21141660200965262
TTLL4,0.36684243349605955,-0.6242014828605527
AIFM1,0.366865540968579,0.09870390553320263
TGFB1I1,0.3671203575842775,0.34688676950160513
NME3,0.3674205230642022,-0.18718353415880173
HNRNPA0,0.36755390707963337,0.13883735289490673
EPHB6,0.36758774921155035,-0.01391823079224963
FNBP4,0.36781894001877985,0.06390882413474941
MADD,0.36819574667833677,-0.13320495463190696
NTN4,0.36824632114579536,-0.4429554070172017
RHBDL2,0.36824632114579536,-0.687943441757902
SPATA13,0.36824632114579536,-0.126971168487799
MRAS,0.36824632114579536,-0.2512410589526972
NIM1K,0.3683013231459703,-1.3140590589515995
KCTD14,0.36839513285278647,-0.1362579019348047
HERC6,0.36868607133318726,-0.5931046529373525
PLEKHM2,0.3687593569778695,-0.0738029463326022
FAM98C,0.3694170678516476,-0.11257205159035166
YPEL5,0.36951112428637045,0.10977143509184728
MBNL1,0.3695274732979885,0.07142990645535008
RGL1,0.3695274732979885,-0.20781682237489818
HLA-DQB1,0.37014684769308004,-0.43701437482745575
CEP95,0.37017862949388464,-0.2506785985787481
YIPF2,0.3713265087080995,0.1534338227645975
RDH16,0.3715480733292447,-0.6836501431740452
BCL10,0.37167782592959164,-0.11761139328910275
GMPR2,0.3716934466479945,-0.18464317889514703
CCDC115,0.37188973400618414,0.13770558686205092
DUSP6,0.37190422398582174,-0.25203977942184963
METTL3,0.3720498855003356,0.05542997277740014
DIMT1,0.3720498855003356,0.048912809220599485
APOB,0.3720498855003356,-0.1861838116530521
ATP1B2,0.3720498855003356,-0.4339315519693514
WASHC2C,0.3720498855003356,-0.07342380501970425
FER1L5,0.3720498855003356,-0.2239730440041967
FAM169A,0.3721994983860945,0.11426063552470112
OTUB1,0.3721994983860945,-0.09507074548759675
ATP6V0A2,0.3722527236340576,-0.027126402473601985
ACIN1,0.3722527236340576,0.12261514869590329
RETREG2,0.37313637428164664,-0.22374672653370453
SHC1,0.37313637428164664,-0.04572289716330502
SMAD2,0.37313637428164664,0.18506088672825172
STARD13,0.3734707745768581,-0.08519423774879797
NUP35,0.3743760185011736,0.051728569481596764
NQO2,0.3744038485671009,-0.16282752756994867
SHF,0.3744038485671009,-0.5900005962081494
ARMC5,0.3744038485671009,-0.09426803112994975
PCK2,0.3744038485671009,-0.056958309372596716
FBXO6,0.37453308221753656,-0.1276066320665521
TAF13,0.3748821977648564,-0.05138437202174728
STAU1,0.3748821977648564,0.10969990009904862
RRBP1,0.3748821977648564,-0.11397010978990352
COASY,0.37512220637712856,0.051806646440599735
TSPO,0.3758233505376047,0.22369499949349958
ZNF830,0.3759162382502869,0.09503401978929915
SLC7A6OS,0.3759162382502869,-0.1536999749298502
GCC2,0.3759162382502869,-0.1837528723607491
CTBP1,0.3759162382502869,0.09432872353520239
HK3,0.3759162382502869,-0.3446984970379958
CCL21,0.3759162382502869,-0.11343496253704899
TNFRSF10A,0.3759493622038243,0.3636098442767981
TIMM17A,0.3763730866570956,0.07985623134919706
FAU,0.3763730866570956,-0.3059623002763452
LYNX1-SLURP2,0.3766973281884704,-0.13700477404989897
ATP13A3,0.3766973281884704,0.15015260835430055
PLCB3,0.3766973281884704,-0.16026044971370013
APC,0.3772778161893552,0.13023799384969692
CGNL1,0.3772839208071921,-0.10310694171359813
ELMOD2,0.3773086725725548,0.14836153260450402
SNRNP70,0.37736783651550965,0.1383089167626963
CDK7,0.3774365724656895,0.06043128564555289
SLC26A6,0.37750973175694796,0.23607735199895075
ARAP2,0.37758545456803094,-0.19894272827270143
PALM,0.37772368814086965,-0.37617531612330524
PIP4P2,0.3779029200346755,-0.0833674704695504
RASA4,0.37834119749406403,-0.11160124962574614
PTX3,0.37834119749406403,-0.48434187684514995
TRPV4,0.37834119749406403,0.47473263598334725
UBE2C,0.37834119749406403,0.23824647784575248
SMPD2,0.3785641993066991,-0.26813857309590006
RIPK3,0.37870070802265454,-0.09060726567044952
DCUN1D4,0.37870260072145,0.012522111736796404
MRPL34,0.3787780580380139,-0.09179461989700499
GPAT3,0.3787780580380139,0.22727239318844994
RBBP5,0.3787780580380139,0.11601103885460162
NEK7,0.37878820066593255,-0.09491016176420075
HIRIP3,0.3789169774849357,0.14412153900205382
PRDM11,0.379013225304461,0.4175340158911993
COX16,0.3790670121490716,0.11141880677715577
KHSRP,0.3794449424465125,0.098489705881601
SKA3,0.37956835313344267,0.29095141114315126
GMPPA,0.3801320848061503,-0.14824067470229707
MTERF4,0.38020194112270306,-0.18517449630855154
FAM114A2,0.38026586691394737,-0.15993043469440238
KRT73,0.38026586691394737,0.24665300058499895
GTF2E1,0.38100129656723597,0.12544781315805054
SUMO1,0.38100129656723597,0.13620661201990103
R3HCC1L,0.38100129656723597,-0.13878940544390161
FZD6,0.38102416954678925,0.1904036710597481
PPP1R3D,0.38102416954678925,0.129544233007703
MRPL10,0.38102416954678925,0.16973083851985393
CUL7,0.38138783168218854,0.15422566082764888
MCMBP,0.38140066720726856,-0.030859202779303985
ETFRF1,0.38140066720726856,0.12488675890270429
B4GALNT3,0.38140066720726856,0.8602685473500493
ATP1B3,0.38140066720726856,0.2234583532138501
MIS18BP1,0.3814458248638788,-0.38661876701580056
MEGF6,0.3815007004450144,-0.14077325227669846
JAM3,0.3815007004450144,-0.23235440281159825
RPS6KA1,0.38162507735530454,-0.13434260944785237
TRIP4,0.3821849973567847,-0.07695412586515005
PPIB,0.3821849973567847,-0.10059217115125207
LTB4R,0.3821849973567847,-0.6125564479562016
CCDC12,0.3821849973567847,0.1226398649555982
INTS10,0.38267207973833767,0.0896308252663971
FAH,0.3831325720070783,0.07581333523095068
COL8A1,0.3837086235235681,0.10324917225050001
ACBD7,0.38371177866163525,0.4653662993111993
MT-ND5,0.3840337945250322,-0.28238243419954756
ITGAE,0.38405161567886786,-0.33130219698255203
DHRS2,0.38405161567886786,0.5963470418292012
GCA,0.38405161567886786,-0.26329092215759786
IL4I1,0.38405161567886786,-0.3134057424983503
BASP1,0.3841476972728081,-0.2364337069081479
C12orf65,0.384182512895596,0.21679301442344823
ZNF26,0.38428748117320916,-0.4984371984423994
MEPCE,0.38428748117320916,0.2070234633786434
ACP2,0.38428748117320916,-0.19085638154960094
HDGFL2,0.38477547289524894,0.07029163868520172
STX17,0.3848312914536314,-0.052626205171652174
TOM1L1,0.3848312914536314,0.203076914226898
SLC39A6,0.3853598626618367,0.09413945419799674
LSM12,0.3853598626618367,0.1253804368984497
SLC25A15,0.38559846429639383,0.39815469368949863
USP9X,0.3856475385552826,-0.03465256881390388
RPS14,0.3857045160444255,0.0680945829669497
C1R,0.3857045160444255,-0.20050903285840604
C1QTNF3,0.3857045160444255,0.22994679169229926
CACNA2D1,0.38631539531579967,0.41632410853405233
RHBDD3,0.38631539531579967,0.08761824173184607
RNF145,0.38631539531579967,0.1802760513100985
SLC25A32,0.38654794024723477,-0.035818449423945964
ZNF428,0.3866924898578549,0.14223313332989918
SHMT2,0.3866924898578549,0.3371109902584024
CETN2,0.3868588784885342,0.17185033370749636
GOLGA7,0.3870576409582692,0.2703107733334491
MAPK3,0.38721468179162616,-0.06141670580199943
EIF2AK4,0.38721468179162616,-0.050701270291902745
MLYCD,0.3872231956480628,-0.16267840640880138
SKP1,0.3872646286356845,-0.02974023819759708
NDRG1,0.3875077257942624,0.5517021321082538
SLITRK6,0.38762931687137814,-0.285261338843501
SFRP2,0.38762931687137814,0.1971203822723524
GPS2,0.3882533228866047,0.1086877798104986
PRPF40B,0.3888391837069811,0.18593616718804995
MLF2,0.3888391837069811,0.3245044156477981
CPEB4,0.3888391837069811,-0.13662501032140284
TNPO2,0.3888391837069811,0.13894303872264757
STAT1,0.3888746631840608,-0.35381310030264856
SEC62,0.3888746631840608,0.07084020709904948
MT-ATP8,0.38953271235671516,-0.11921980999869675
MOCS2,0.38986850448570015,0.12050947792280553
SEH1L,0.3905344340064869,0.11311901006130398
GUSB,0.3910810134957051,0.15854766343595017
PKM,0.3919255133975272,0.08205518603514506
PPP1R37,0.39238508826461566,-0.14089342977360175
PACSIN2,0.3925878485286707,0.028449531514798565
ZSCAN20,0.39286951044139445,-0.25697461344970307
STXBP5,0.39286951044139445,-0.051096868694799014
EEF1E1,0.39286951044139445,0.20073912063029908
KRT84,0.39286951044139445,-0.29255474791520086
OSBPL11,0.3935288021716341,-0.12052179443099931
NUDCD2,0.3939669432488697,0.08323520315079946
HS1BP3,0.394070327224039,0.11849416145839697
DYNC2H1,0.394070327224039,-0.09480478080140031
RNF113A,0.3941193595374543,0.036553223396147416
GMFB,0.3941193595374543,0.1385387665488942
CD84,0.3941193595374543,-0.4496883860180034
ARL15,0.3941193595374543,-0.005115842391443692
SNX15,0.3942278684605819,-0.14636532578465378
MGAT1,0.3942278684605819,-0.1362934789679997
ARHGAP18,0.39517416436816816,-0.2533553960083026
CFD,0.39522230556607973,-0.2022226357035528
NME1,0.39522230556607973,0.2368647692386503
ANKIB1,0.3956562459593326,-0.1120738369149521
SMARCD1,0.3958619566235659,0.08802656029434885
UBE2A,0.39610014864882265,0.047566976667496874
SEPT6,0.39612175903208185,-0.3060502148367519
ATG7,0.3962613285366882,-0.062004802580851504
TNFSF10,0.3962613285366882,-0.07331602707490248
MEX3D,0.3962613285366882,0.2315084582069531
FIBIN,0.3962613285366882,-0.3517776443255549
PPP1R12C,0.3962613285366882,-0.029454922280201856
PRC1,0.3962613285366882,0.2444988744400476
NDUFB1,0.3962613285366882,-0.13490440719149888
MPZ,0.3962613285366882,-0.6273515597217489
ZFP36L1,0.3962613285366882,0.20577938985530508
CDK5RAP1,0.3964576964909337,-0.2359988496145533
SNRPB2,0.3964576964909337,0.08890068209930035
PDZD2,0.3964576964909337,-0.40879416912740396
MRM1,0.39651353909903053,0.2617937240876991
UTY,0.39651353909903053,-0.1419892306566517
MAP7D3,0.39651353909903053,-0.1277324690356494
HSPA5,0.3967118097607609,-0.09479950124099545
FRMD4A,0.3967118097607609,-0.056467428557599675
UHRF1,0.39672291796511383,0.2627301005258005
TOMM6,0.39702118629186095,-0.16315720744234952
DENND2D,0.3972831096517882,-0.077141931650754
CTIF,0.39744281689783906,0.07477607821849475
ZC3H11A,0.39757079407925394,0.21825685595929656
HPS3,0.39757079407925394,-0.04141690778359575
MOSPD1,0.39782176251561885,0.021279748486303873
KAT7,0.39786201949248784,0.15127723557370132
SHPK,0.39788924954225935,-0.12487409661745019
NOC3L,0.39788924954225935,-0.08518278991260075
PRICKLE2,0.39788924954225935,-0.32296078595730293
WWC2,0.39788924954225935,-0.6382763756801033
WDR13,0.39788924954225935,-0.12329774802830329
FCGRT,0.39788924954225935,-0.14815363228904488
ZBTB1,0.39788924954225935,-0.13909840059350032
BCKDHB,0.39788924954225935,0.08528332930960403
SPRR2A,0.39788924954225935,-0.5124073742016506
CENPO,0.3982843080334193,0.16499410787475455
SEMA4B,0.3982843080334193,0.144253476150201
HS2ST1,0.3986440799259934,-0.10221123388225095
NMNAT3,0.3986440799259934,0.16698998320364922
CRYM,0.3988077403636068,-0.1615813945823028
C1GALT1C1,0.3988077403636068,-0.0239533796157545
APOM,0.39890381685709425,-0.05160755149960039
PRRC2B,0.3989554224983077,0.042116357093402
HCAR2,0.39900342009231066,-0.37490362928700094
ZZEF1,0.3990180175924049,-0.07142371735285025
PEX3,0.39904707442666254,-0.02673754680149898
MYEF2,0.4001317346643528,0.07099808232830185
KNG1,0.4001317346643528,-0.09068446259495389
KLHL29,0.4001317346643528,0.49750362787900215
MS4A4A,0.40014312223768733,-0.19129704406615033
PRR14,0.40070438621475896,-0.04882427852109572
MSTO1,0.4010057624388305,0.048078790041007125
CTDSPL2,0.4010057624388305,0.2397137362626971
COX17,0.4010057624388305,-0.07888016630699468
FLOT1,0.4010057624388305,0.10010953538115075
SMYD2,0.4010057624388305,0.18151954727609976
BCAP29,0.4010057624388305,-0.18179735322640767
RABGGTB,0.4010057624388305,-0.15859350639334835
GSDMC,0.4010057624388305,-0.5230955180600532
HMGB1,0.4010057624388305,0.1487962968711969
BAD,0.4010057624388305,-0.15674643579994907
TAF15,0.4010057624388305,0.14731723391449592
CPN1,0.4010057624388305,0.007941475885449023
LGALS7B,0.4017363550363014,-0.8766677049249019
CDK1,0.4017363550363014,0.13436719215164672
PON3,0.4017442203672425,-0.10033773126714607
EML4,0.40201552415888187,0.04285830444314698
RPS20,0.40207912405696306,0.06495611590024808
BIRC5,0.40214302849636396,0.050009040430897045
TIMM50,0.40214302849636396,0.0861059191256075
TBC1D15,0.4021459762347774,-0.15757241879884631
FAM53C,0.4022330918833188,-0.17563183026650364
SEPT5,0.4027010571694874,0.11403461324169228
TRAF2,0.40331489307719043,-0.08592912765429617
PYCARD,0.40334597395230776,-0.15161239494184997
APOE,0.4034367648216339,-0.29929934000905334
BORCS8,0.40352599148160745,-0.09000298835870169
STRAP,0.40386275698873814,0.09432477311325016
ARHGAP26,0.40386275698873814,-0.1384936384448494
IGFL1,0.40386275698873814,0.3469354718240538
ZNF384,0.40386275698873814,0.1554555958063979
SEPT3,0.40393582478178575,0.11941008400390274
ARL6IP5,0.4041766956840556,-0.12122841549235375
C1RL,0.40440235192190044,-0.15318042883775007
H3F3A,0.40441575576932703,-0.2275807522732478
ARAF,0.40454337505282867,-0.06181754582729582
THADA,0.4045939809516407,0.0621078597621505
SERPINA6,0.4045939809516407,-0.16055157728315095
C2orf54,0.4049053058762223,-0.3219565127420978
UGCG,0.4055975800541783,-0.2749906504976991
LILRB5,0.4056997214546073,-0.12925612079514792
TSHZ3,0.4056997214546073,-0.40339809777135116
SLC36A1,0.4056997214546073,-0.16008017223834514
TCP11L1,0.405730393096037,-0.14161604087185253
CLEC4G,0.4057770410685771,-0.31893268765290017
SPCS2,0.4059484755122037,-0.09760099128925148
TP53I3,0.4062786760422306,0.22460375506339503
BCKDHA,0.4064941685175806,0.05470280665685223
SNRPD3,0.4064941685175806,0.09746822414145129
RFT1,0.4064941685175806,0.008179276564252547
TMED5,0.4066575526489351,-0.12442126553209576
MMGT1,0.4066575526489351,0.13608757499619983
PYURF,0.4066575526489351,0.116939993840802
PSMC2,0.4066575526489351,0.028542216984895674
CSNK2B,0.4066575526489351,0.1702726916908972
FAHD2A,0.4066575526489351,0.23338840858050247
TRMT6,0.4066575526489351,0.07645116428039955
PQBP1,0.4066575526489351,0.06803301672415074
SPICE1,0.4066575526489351,0.04234682803075174
RBM8A,0.4066575526489351,0.1425029205897026
RPS3,0.4066575526489351,0.014801514220053491
ARPC3,0.4066575526489351,-0.07076419498589459
PAXIP1,0.4066575526489351,0.03831322978960472
STRN4,0.4066575526489351,-0.05853605686910157
VPS52,0.4066575526489351,-0.09072239902725343
RAB22A,0.4066575526489351,-0.1472416850999032
PUS3,0.4066575526489351,0.09232760221199854
FREM2,0.4069340866787856,0.12440591727155237
MOB2,0.4069340866787856,-0.0688292910158026
TMSB10,0.40702208426810954,-0.18567841935374574
TMEM208,0.40702208426810954,0.034308228017497555
KDM5C,0.40702208426810954,0.05813504458915375
C17orf97,0.40702208426810954,0.08443016272625314
C7orf26,0.40702208426810954,0.09257816502234917
ARL4C,0.4073316498954845,0.4563704568036009
VCAM1,0.4073896793625914,-0.16625576665755304
CLC,0.40753055907290614,-0.4208291963961486
HMGCL,0.4075874281288213,0.10602600774905113
COL4A2,0.40770951863953797,-0.11381030259514802
BTBD7,0.4080767396467057,-0.05163149923230037
ABCE1,0.40822915817050087,0.06391094557004706
ACTR3,0.40840918249543207,-0.025469268561348457
HSP90B1,0.40840918249543207,-0.07908942488250048
KIF3B,0.40840918249543207,0.1314386605654505
PGLS,0.40840918249543207,0.054906616020101495
COMMD4,0.40842204877380944,0.07661022431524955
RNPEP,0.40842204877380944,0.07420071555155161
IKBKG,0.40865688009485357,-0.06519735178064678
PLEKHN1,0.408750039931938,-0.2662604178002006
GFER,0.408750039931938,-0.16038998915839997
ZNF276,0.408750039931938,-0.10874545520304935
SH3PXD2A,0.408750039931938,-0.11967412278585243
CTSA,0.408750039931938,-0.07103547096250296
IVNS1ABP,0.408750039931938,0.17644969196589244
GCNT3,0.408750039931938,-0.34134737675019977
KLK7,0.4089619753937174,-0.5445914255742039
CFAP20,0.4089619753937174,0.07102286322239948
UGT1A8,0.4089619753937174,0.7602259485268981
LMAN2L,0.4090700998430694,0.03311807047120041
DRG1,0.4090700998430694,0.12961481552900267
C4orf54,0.40935295792993215,-0.38784878515070176
