Proteomics,Ov_P_Value,Ov_Median
C9,0.9857040435694392,0.1467373055
C8orf82,0.9857040435694392,0.1502424755
C8orf44-SGK3,0.9857040435694392,0.3133367650000001
C8orf33,0.9857040435694392,0.12598622800000003
C8G,0.9857040435694392,0.13453912099999998
C8B,0.9857040435694392,-0.06362512000000001
C8A,0.9857040435694392,0.17773204
C7orf26,0.9857040435694392,-0.045715175
CA9,0.9857040435694392,0.10299672199999999
CASTOR2,0.9857040435694392,-0.1091912155
CAV2,0.9857040435694392,-0.13360508699999996
CBFB,0.9857040435694392,-0.083069142
CD84,0.9857040435694392,-0.05140565899999999
CD82,0.9857040435694392,0.41840812000000005
CD74_isoform_1,0.9857040435694392,
CD74,0.9857040435694392,0.440351292
CD68,0.9857040435694392,0.066759331
CD63,0.9857040435694392,-0.3210060835
CD5L,0.9857040435694392,-0.010335319499999995
CD59,0.9857040435694392,0.093667422
CD58,0.9857040435694392,0.120219034
CD53,0.9857040435694392,-0.1046571
CD48,0.9857040435694392,0.1856895895
CD46_isoform_1,0.9857040435694392,
CD46,0.9857040435694392,0.22428809949999998
CD44,0.9857040435694392,-0.0034081254999999994
CD40,0.9857040435694392,0.1047528325
CD4,0.9857040435694392,0.26829245
CD3E,0.9857040435694392,-0.0956381625
CD38,0.9857040435694392,-0.003949751999999994
CD37,0.9857040435694392,-0.34932057950000006
CD2BP2,0.9857040435694392,0.089198219
CD2AP,0.9857040435694392,0.1982127175
CD276,0.9857040435694392,0.09099648249999999
CD248,0.9857040435694392,0.10923091350000003
CD180,0.9857040435694392,0.1398243025
CD164,0.9857040435694392,-0.39361949399999996
CD163_isoform_1,0.9857040435694392,
CD163,0.9857040435694392,-0.009803692000000003
CD8A,0.9857040435694392,0.07763472700000001
CD93,0.9857040435694392,0.024962073499999994
CD99_isoform_1,0.9857040435694392,
CD99L2,0.9857040435694392,-0.05378856549999997
CDK12,0.9857040435694392,-0.0831960155
CDK11B,0.9857040435694392,-0.1332088115
CDK11A,0.9857040435694392,-0.1287042525
CDIPT,0.9857040435694392,-0.22297611099999998
CDH6,0.9857040435694392,-0.09150177299999998
CDH2,0.9857040435694392,-0.008011388999999994
CDH13,0.9857040435694392,0.22302753299999994
CDH10,0.9857040435694392,-0.12834386350000002
CDCP1,0.9857040435694392,0.239519907
CDCA8,0.9857040435694392,0.18061357900000002
CDCA3,0.9857040435694392,-0.08739652649999996
CDCA2,0.9857040435694392,0.1167594605
CDC73,0.9857040435694392,-0.0757279045
CD14,0.9857040435694392,0.237331034
CDC5L,0.9857040435694392,-0.038802675499999995
CDC42EP3,0.9857040435694392,0.03489002599999996
CDC42BPB,0.9857040435694392,-0.030985484000000008
CDC42_isoform_1,0.9857040435694392,
CDC42,0.9857040435694392,0.026074342500000014
CDC40,0.9857040435694392,0.17386236649999998
CDC37L1,0.9857040435694392,0.199747865
CDC34,0.9857040435694392,-0.0995187555
CDC26,0.9857040435694392,-0.02864148849999998
CDC25C,0.9857040435694392,0.4728524225
CDC23,0.9857040435694392,0.007072377500000004
CDC14A,0.9857040435694392,0.27426424299999996
CDAN1,0.9857040435694392,-0.2506061405
CDA,0.9857040435694392,0.15755918300000005
CDC42EP4,0.9857040435694392,0.076733214
C2,0.9857040435694392,0.07413099899999998
CD109,0.9857040435694392,-0.0603401235
CCT4,0.9857040435694392,0.10596724899999999
CCDC149,0.9857040435694392,0.715625139
CCDC137,0.9857040435694392,0.1759797005
CCDC134,0.9857040435694392,0.08012991150000001
CCDC127,0.9857040435694392,-0.012988463499999998
CCDC126,0.9857040435694392,0.134310585
CCDC124,0.9857040435694392,-0.06079920050000004
CCDC120,0.9857040435694392,0.20817358949999995
CCDC12,0.9857040435694392,-0.21682992500000003
CCDC117,0.9857040435694392,0.11513765050000002
CCDC115,0.9857040435694392,0.008717926000000015
CCAR2,0.9857040435694392,0.040784705
CCAR1,0.9857040435694392,-0.07720457300000001
CC2D1B,0.9857040435694392,-0.0033387870000000097
CC2D1A,0.9857040435694392,0.18644679550000004
CBX8,0.9857040435694392,0.03523059349999999
CBX6,0.9857040435694392,-0.09189085799999996
CBX4,0.9857040435694392,0.10750485599999998
CBX3,0.9857040435694392,0.005554108500000002
CBX2,0.9857040435694392,-0.10446916650000004
CBWD2,0.9857040435694392,0.1462936675
CBWD1,0.9857040435694392,0.1406580595
CBR3,0.9857040435694392,0.186025844
CBR1,0.9857040435694392,0.12922880750000001
CBLL1,0.9857040435694392,0.313662986
CBLB,0.9857040435694392,0.12080314249999999
CBL,0.9857040435694392,-0.05391459499999998
CBFB_isoform_1,0.9857040435694392,
CCDC174,0.9857040435694392,-0.11433074
CCDC22,0.9857040435694392,-0.052983004
CCDC25,0.9857040435694392,0.125973619
CCDC28A,0.9857040435694392,0.145802419
CCS,0.9857040435694392,0.08987041600000001
CCNYL1,0.9857040435694392,0.05488111600000001
CCNY,0.9857040435694392,0.07958737399999999
CCNT2,0.9857040435694392,-0.061472863499999975
CCNT1,0.9857040435694392,0.077017469
CCNL2,0.9857040435694392,-0.5008545180000001
CCNL1,0.9857040435694392,0.24832095099999998
CCNK,0.9857040435694392,-0.012925858499999998
CCNE1,0.9857040435694392,0.08565136900000003
CCNDBP1,0.9857040435694392,0.3907062865
CCNB1,0.9857040435694392,0.385262864
CCNA2,0.9857040435694392,0.201942779
CCM2,0.9857040435694392,0.13291329899999998
CCZ1,0.9857040435694392,-0.05979968199999999
CCL5,0.9857040435694392,-0.21290976500000003
CCDC97,0.9857040435694392,0.06173582550000001
CCDC94,0.9857040435694392,-0.04928609649999999
CCDC88A,0.9857040435694392,0.07701583099999999
CCDC85C,0.9857040435694392,0.027310052500000015
CCDC82,0.9857040435694392,0.256197442
CCDC80,0.9857040435694392,0.258917655
CCDC8,0.9857040435694392,-0.12384884000000002
CCDC69,0.9857040435694392,0.532854213
CCDC61,0.9857040435694392,-0.04175840699999994
CCDC6,0.9857040435694392,0.150304423
CCDC58,0.9857040435694392,-0.005455322500000005
CCDC51,0.9857040435694392,-0.1170187625
CCDC47,0.9857040435694392,0.09993641549999999
CCL21,0.9857040435694392,-0.29722071
C1orf87,0.9857040435694392,-0.34992088
C1orf50,0.9857040435694392,0.04588357600000004
C1orf27,0.9857040435694392,-0.18952043249999997
BAP1,0.9857040435694392,0.1100726795
BANP,0.9857040435694392,0.3385803515
BANF1,0.9857040435694392,-0.21135831
BAIAP2L1,0.9857040435694392,0.0903322285
BAIAP2_isoform_1,0.9857040435694392,
BAIAP2,0.9857040435694392,0.32339745099999995
BAG5,0.9857040435694392,0.12128489800000003
BAG4,0.9857040435694392,-0.08580459849999997
BAG2,0.9857040435694392,0.10784436750000001
BAD,0.9857040435694392,-0.16796664
BABAM1,0.9857040435694392,-0.18135824849999999
B9D1,0.9857040435694392,-0.290477976
B4GALT7,0.9857040435694392,0.1912269485
B4GALT5,0.9857040435694392,0.12250107149999998
B4GALT4,0.9857040435694392,0.0648906295
B4GALT3,0.9857040435694392,-0.3270115165
B4GALT1,0.9857040435694392,0.24016342699999998
B3GNT9,0.9857040435694392,0.09583478499999998
B3GNT2,0.9857040435694392,0.19053717899999997
B3GLCT,0.9857040435694392,0.08380819549999999
B3GAT3,0.9857040435694392,0.1888635235
B3GALT6,0.9857040435694392,-0.044030374000000004
B2M,0.9857040435694392,0.263610089
AZI2,0.9857040435694392,-0.20753261149999996
AZGP1,0.9857040435694392,-0.0215266905
AXL,0.9857040435694392,-0.07737031000000005
AVL9,0.9857040435694392,-0.005681471499999993
BAZ1A,0.9857040435694392,0.190169782
BAZ2A,0.9857040435694392,-0.017650776999999993
BAZ2B,0.9857040435694392,0.14048479149999998
BBOX1,0.9857040435694392,0.5785511245
BCL9,0.9857040435694392,0.021033555500000023
BCL7C,0.9857040435694392,-0.14561762550000001
BCL7B,0.9857040435694392,-0.1180169925
BCL3,0.9857040435694392,0.15041671999999995
BCL2L2-PABPN1,0.9857040435694392,0.028021512999999998
BCL2L13,0.9857040435694392,-0.056432277999999995
BCL2L1,0.9857040435694392,-0.1848127825
BCL2,0.9857040435694392,-0.13215860000000001
BCL10,0.9857040435694392,0.1128038015
BCKDHB_isoform_1,0.9857040435694392,
BCKDHB,0.9857040435694392,0.1557777395
BCKDHA,0.9857040435694392,0.3609262595
BCHE,0.9857040435694392,0.0692808765
AVEN,0.9857040435694392,0.0032091035
BCCIP_isoform_1,0.9857040435694392,
BCAT2,0.9857040435694392,0.1751267245
BCAT1_isoform_1,0.9857040435694392,
BCAT1,0.9857040435694392,-0.3225502090000001
BCAS3_isoform_1,0.9857040435694392,
BCAS3,0.9857040435694392,0.10105937749999999
BCAS2,0.9857040435694392,-0.052651536500000005
BCAR1,0.9857040435694392,0.141700989
BCAP31,0.9857040435694392,0.15771305100000005
BCAP29,0.9857040435694392,0.0014461349999999595
BBS9,0.9857040435694392,-0.22597114400000004
BBS7,0.9857040435694392,-0.40400426700000003
BBS2,0.9857040435694392,0.07566584049999998
BBS1,0.9857040435694392,-0.1197240685
BCCIP,0.9857040435694392,-0.2586230565
BCLAF3,0.9857040435694392,0.47985906349999996
AUTS2,0.9857040435694392,0.09313624699999998
AURKA,0.9857040435694392,0.3508796965
ATP2B1,0.9857040435694392,-0.10139558600000004
ATP2A3,0.9857040435694392,0.024786932499999997
ATP2A2,0.9857040435694392,-0.023098674
ATP2A1,0.9857040435694392,-0.07554328299999999
ATP1B3,0.9857040435694392,0.22251810049999998
ATP1B1,0.9857040435694392,0.149471128
ATP1A2,0.9857040435694392,0.29044983900000004
ATP12A,0.9857040435694392,0.16332082849999996
ATP11C_isoform_1,0.9857040435694392,
ATP11C,0.9857040435694392,0.103595336
ATP11B,0.9857040435694392,-0.1610901105
ATP11A,0.9857040435694392,-0.12636991
ATOX1,0.9857040435694392,0.18712932999999998
ATN1,0.9857040435694392,-0.219843028
ATL3,0.9857040435694392,0.04213672150000003
ATL2,0.9857040435694392,-0.07346393150000002
ATG9A,0.9857040435694392,-0.424514399
ATG7,0.9857040435694392,0.14432437050000002
ATG5,0.9857040435694392,0.01879353049999999
ATG3,0.9857040435694392,0.0656781495
ATG2B,0.9857040435694392,0.138646277
ATG16L1,0.9857040435694392,-0.144672482
ATG13,0.9857040435694392,0.5035984594999999
ATG12,0.9857040435694392,-0.07258210899999999
ATG101,0.9857040435694392,-0.051196848999999996
ATF7,0.9857040435694392,-0.054467811000000005
ATF6B,0.9857040435694392,-0.242146851
ATP2B2,0.9857040435694392,-0.10863242549999999
ATP2B4,0.9857040435694392,-0.08881011150000001
ATP2B4_isoform_1,0.9857040435694392,
ATP2C1,0.9857040435694392,0.11184954050000001
AUP1,0.9857040435694392,-0.0907304005
ATXN7L3B,0.9857040435694392,-0.0405322195
ATXN3,0.9857040435694392,0.013666311
ATXN2,0.9857040435694392,-0.04462857249999999
ATXN1L,0.9857040435694392,0.23724093999999998
ATXN10,0.9857040435694392,-0.036221285000000006
ATXN1,0.9857040435694392,0.04616441349999999
ATRN,0.9857040435694392,0.14405461549999998
ATRAID,0.9857040435694392,0.19372287250000003
ATP8B1,0.9857040435694392,0.020037638999999996
ATP8A1,0.9857040435694392,0.48110761700000004
ATP7B,0.9857040435694392,0.143963914
ATP7A,0.9857040435694392,0.149816276
AURKB,0.9857040435694392,0.22871695449999999
ATP6V1H,0.9857040435694392,0.19389972400000005
ATP6V1E2,0.9857040435694392,0.12482805600000002
ATP6V1E1,0.9857040435694392,0.06864395350000001
ATP6V1B2,0.9857040435694392,0.08862638049999996
ATP6V1A,0.9857040435694392,0.026448483500000064
ATP6V0D1,0.9857040435694392,-0.08125344550000002
ATP6V0A4,0.9857040435694392,-0.37274681899999995
ATP6V0A2,0.9857040435694392,-0.12345287199999999
ATP6AP2,0.9857040435694392,0.201072478
ATP5O,0.9857040435694392,0.0906259705
ATP5L,0.9857040435694392,0.19886496699999998
ATP5J2-PTCD1,0.9857040435694392,-0.03183560399999999
ATP5J,0.9857040435694392,-0.015718584000000008
ATP5F1,0.9857040435694392,0.17253218350000005
ATP6V1G1,0.9857040435694392,0.224462463
CDK13_isoform_1,0.9857040435694392,
BCS1L,0.9857040435694392,0.004750953000000004
BDH2,0.9857040435694392,-0.29789251650000004
C14orf2,0.9857040435694392,0.300434022
C14orf166,0.9857040435694392,-0.061063245499999974
C14orf159,0.9857040435694392,0.013837177000000006
C12orf75,0.9857040435694392,0.099908434
C12orf43,0.9857040435694392,-0.10462511199999999
C12orf4,0.9857040435694392,-0.0877021295
C11orf98,0.9857040435694392,0.042204468499999925
C11orf96,0.9857040435694392,0.1418529005000001
C11orf68,0.9857040435694392,-0.0355584965
C11orf58,0.9857040435694392,-0.15690680700000004
C11orf54,0.9857040435694392,0.10368095349999999
C11orf52,0.9857040435694392,0.30511712999999996
C10orf76,0.9857040435694392,-0.24272943349999998
C10orf35,0.9857040435694392,0.14764954400000002
BZW2,0.9857040435694392,-0.036340108999999995
BYSL,0.9857040435694392,-0.11274779199999997
BUD31,0.9857040435694392,0.09556146250000001
BUD13,0.9857040435694392,0.050906671000000014
BUB3,0.9857040435694392,-0.10633307099999999
BTRC,0.9857040435694392,0.20344199899999998
BTK,0.9857040435694392,-0.0634662245
BTF3L4,0.9857040435694392,-0.061467713499999965
BTF3_isoform_1,0.9857040435694392,
BTD,0.9857040435694392,-0.028395811999999993
BTBD9,0.9857040435694392,-0.14769327899999993
BTBD2,0.9857040435694392,0.11218333250000001
BTBD1,0.9857040435694392,-0.09347807500000002
C15orf38-AP3S2,0.9857040435694392,-0.147097461
C15orf39,0.9857040435694392,-0.06014045950000001
C15orf40,0.9857040435694392,-0.0714372505
C15orf41,0.9857040435694392,-0.21944471050000003
C1orf226,0.9857040435694392,-0.066298847
C1orf198,0.9857040435694392,0.06812556400000003
C1orf174,0.9857040435694392,-0.135408687
C1orf123,0.9857040435694392,0.0328198315
C1orf122,0.9857040435694392,0.26053225
C1S,0.9857040435694392,0.1390063185
C1R,0.9857040435694392,0.051523081000000005
C1QTNF5,0.9857040435694392,-0.11184302400000001
C1QTNF3,0.9857040435694392,-0.25453148999999997
C1QC,0.9857040435694392,-0.014684661999999987
C1QA,0.9857040435694392,0.088130444
C1GALT1C1,0.9857040435694392,0.275757417
C1GALT1,0.9857040435694392,0.20218123549999997
BTAF1,0.9857040435694392,-0.2113181615
C1D,0.9857040435694392,-0.148723981
C19orf53,0.9857040435694392,0.10520506450000006
C19orf33_isoform_1,0.9857040435694392,
C19orf33,0.9857040435694392,-0.3692658985
C19orf25,0.9857040435694392,0.150031708
C18orf32,0.9857040435694392,0.11407747249999994
C18orf25_isoform_1,0.9857040435694392,
C18orf25,0.9857040435694392,-0.000885979000000009
C17orf75,0.9857040435694392,-0.060554702000000016
C17orf62,0.9857040435694392,0.237736673
C17orf49_isoform_1,0.9857040435694392,
C16orf62,0.9857040435694392,-0.09308714000000001
C15orf52,0.9857040435694392,0.22078346000000001
C15orf48,0.9857040435694392,0.35766118799999996
C19orf66,0.9857040435694392,0.034963513
BDH1,0.9857040435694392,-0.0931973945
BST2,0.9857040435694392,0.08629682100000002
BSG_isoform_1,0.9857040435694392,
BMS1,0.9857040435694392,-0.1516211825
BMPR2,0.9857040435694392,0.060556562000000036
BMP2K,0.9857040435694392,0.09399973950000001
BMP1,0.9857040435694392,0.030913511000000005
BLZF1,0.9857040435694392,-0.06518300299999999
BLVRB,0.9857040435694392,0.04534329600000003
BLVRA,0.9857040435694392,0.01747333750000002
BLOC1S6,0.9857040435694392,0.20348007699999998
BLOC1S3,0.9857040435694392,-0.11643625650000003
BLOC1S2,0.9857040435694392,-0.14004752099999998
BLOC1S1,0.9857040435694392,-0.127621521
BLMH,0.9857040435694392,-0.154576943
BLM,0.9857040435694392,-0.17641919550000001
BLK,0.9857040435694392,-0.337155944
BIRC5,0.9857040435694392,0.2231629305
BIRC2,0.9857040435694392,0.201464144
BIN3,0.9857040435694392,0.09718913949999997
BIN2,0.9857040435694392,0.14503275
BIN1,0.9857040435694392,-0.08381571550000005
BICRA,0.9857040435694392,0.197457645
BICD2,0.9857040435694392,0.037655196
BICD1,0.9857040435694392,-0.06747915850000001
BHLHE41,0.9857040435694392,-0.18769473300000003
BGN,0.9857040435694392,0.016706675500000046
BET1L,0.9857040435694392,-0.26464234249999996
BET1,0.9857040435694392,-0.24400238349999998
BEND3,0.9857040435694392,-0.128876534
BNC2,0.9857040435694392,-0.0024588469999999862
BNIP1,0.9857040435694392,0.1478936315
BOD1,0.9857040435694392,-0.08606508049999999
BOD1L1,0.9857040435694392,-0.05356873849999999
BSG,0.9857040435694392,0.20148020849999998
BSDC1,0.9857040435694392,0.0819842335
BSCL2_isoform_1,0.9857040435694392,
BRWD3,0.9857040435694392,-0.001683933999999998
BRPF3,0.9857040435694392,0.05359951800000001
BRPF1_isoform_1,0.9857040435694392,
BROX,0.9857040435694392,-0.240823026
BRMS1L,0.9857040435694392,-0.11940773300000002
BRMS1,0.9857040435694392,0.0655179945
BRK1,0.9857040435694392,0.10344169950000001
BRI3BP,0.9857040435694392,0.180040443
BRI3,0.9857040435694392,-0.0579417445
BRF2,0.9857040435694392,0.6975339905
BSPRY,0.9857040435694392,0.0403598715
BRF1,0.9857040435694392,-0.0832917765
BRD7,0.9857040435694392,0.011653765000000003
BRD4,0.9857040435694392,-0.218055145
BRD2_isoform_1,0.9857040435694392,
BRCC3,0.9857040435694392,-0.119776714
BRAP,0.9857040435694392,0.02780326999999999
BRAF,0.9857040435694392,-0.0183510805
BPHL,0.9857040435694392,-0.1502514565
BORCS7,0.9857040435694392,-0.1593210765
BORCS5,0.9857040435694392,-0.10502602700000001
BOP1,0.9857040435694392,-0.06829501099999999
BOLA3,0.9857040435694392,0.14829585250000002
BOLA2,0.9857040435694392,0.0942441755
BOLA1,0.9857040435694392,-0.08516936050000001
BRD9,0.9857040435694392,0.06721118500000003
FAF1,0.9857040435694392,0.18413961799999998
DCUN1D4,0.9857040435694392,-0.157917215
ZZZ3,0.9857040435694392,-0.13911526000000002
IGF2,0.9857040435694392,-0.3545903854999999
IGF2BP1,0.9857040435694392,-0.27414746549999996
GLE1,0.9857040435694392,0.09834859900000001
IGF2R,0.9857040435694392,-0.11272960799999998
GLDC,0.9857040435694392,0.13377872700000004
IGFALS,0.9857040435694392,0.159315818
GLCCI1,0.9857040435694392,-0.06954774400000002
GLB1L2,0.9857040435694392,0.508806211
GLIPR1,0.9857040435694392,0.11539659850000006
GLB1,0.9857040435694392,0.10915136150000002
GLA,0.9857040435694392,0.039400492499999995
GKAP1,0.9857040435694392,0.393400356
IGFBP6,0.9857040435694392,0.14376640200000002
IGFBP7,0.9857040435694392,-0.26260589850000005
GK2,0.9857040435694392,0.127717048
IGHMBP2,0.9857040435694392,0.1303266225
GK,0.9857040435694392,0.0025615835000000198
GJA1,0.9857040435694392,0.3019564595
IGFBP3,0.9857040435694392,0.0788581625
GLIPR2,0.9857040435694392,-0.012340781499999995
GLIS3,0.9857040435694392,-0.275001869
IGF1R,0.9857040435694392,-0.172736994
GLYR1,0.9857040435694392,-0.1365820585
GLUL,0.9857040435694392,0.361291452
GLUD1,0.9857040435694392,-0.183066038
GLTP,0.9857040435694392,-0.0851003555
GLT8D2,0.9857040435694392,0.01175293799999999
GLT8D1,0.9857040435694392,-0.18087019149999997
IFT57,0.9857040435694392,-0.133865725
GLS_isoform_1,0.9857040435694392,
GLS,0.9857040435694392,0.29228087550000004
GLRX3,0.9857040435694392,0.014238084499999998
GLRX,0.9857040435694392,-0.042260648
IFT74,0.9857040435694392,-0.3026149055
IFT80,0.9857040435694392,-0.15242810199999998
IFT88,0.9857040435694392,-0.19231794600000002
GLOD4,0.9857040435694392,-0.034392195000000014
GLO1,0.9857040435694392,-0.3763560145
GLMP,0.9857040435694392,-0.068204163
IGBP1,0.9857040435694392,-0.030821283000000033
IGF1,0.9857040435694392,0.181412443
IGSF8,0.9857040435694392,0.07545433349999998
GM2A,0.9857040435694392,0.21389836199999998
GIT2,0.9857040435694392,0.04371678400000001
IGSF9,0.9857040435694392,-0.03736538100000003
GGT7,0.9857040435694392,-0.212834423
IL1RN,0.9857040435694392,0.25409678599999996
GGT5,0.9857040435694392,0.24735035699999997
GGT1,0.9857040435694392,0.045476860500000105
GGH,0.9857040435694392,0.29415281099999996
IL4I1,0.9857040435694392,0.4129737645
GGCT,0.9857040435694392,0.06089328900000002
GGACT,0.9857040435694392,-0.043358029500000006
IL1RAP,0.9857040435694392,0.0297591355
IL6ST,0.9857040435694392,0.1448805945
GGA2,0.9857040435694392,-0.02521473199999999
ILF2,0.9857040435694392,-0.19459987999999998
GGA1,0.9857040435694392,0.11972844300000002
ILF3,0.9857040435694392,-0.0649309215
GFPT2,0.9857040435694392,0.17668611299999998
GFPT1,0.9857040435694392,0.1725423315
ILF3_isoform_1,0.9857040435694392,
ILK,0.9857040435694392,0.063697564
ILDR1,0.9857040435694392,-0.3756506595
IL1R1,0.9857040435694392,0.0789007375
GHDC,0.9857040435694392,-0.22108916450000002
GID8,0.9857040435694392,0.0850013785
IK,0.9857040435694392,0.018253668000000008
IKBIP_isoform_1,0.9857040435694392,
IKBKB,0.9857040435694392,0.07127460799999999
GINS4,0.9857040435694392,-0.04930072600000002
IKBKG,0.9857040435694392,0.04935236
IKZF1,0.9857040435694392,0.15104663850000005
GINS3,0.9857040435694392,-0.062544263
IKZF2,0.9857040435694392,0.06687561000000003
IKZF3,0.9857040435694392,-0.027786058499999988
GIMAP8,0.9857040435694392,0.194102004
GIMAP6,0.9857040435694392,0.09272907400000001
GIMAP4,0.9857040435694392,0.081966398
IL13RA1,0.9857040435694392,0.22949200849999998
IL16,0.9857040435694392,0.19671741650000002
GIMAP2,0.9857040435694392,0.05382150150000001
GIMAP1-GIMAP5,0.9857040435694392,0.1639832135
GIMAP1,0.9857040435694392,0.1831072965
GIGYF2,0.9857040435694392,-0.03134963649999999
IL18,0.9857040435694392,0.11408112799999999
GIT1,0.9857040435694392,0.022947540500000002
GMDS,0.9857040435694392,0.1210482145
IFT52,0.9857040435694392,-0.1322893655
IFT46,0.9857040435694392,-0.356689589
GOLGA1,0.9857040435694392,0.0361671185
GNS,0.9857040435694392,-0.126037761
IDI1,0.9857040435694392,0.11825672199999998
GNPTAB,0.9857040435694392,0.057189117
GNPNAT1,0.9857040435694392,0.24632160449999999
GNPDA2_isoform_1,0.9857040435694392,
IDNK,0.9857040435694392,0.008089414500000003
IDO1,0.9857040435694392,0.4940383304999999
IDH3B,0.9857040435694392,-0.006012550000000005
GNPDA2,0.9857040435694392,-0.18208074849999994
GNPAT,0.9857040435694392,-0.077246137
IDS,0.9857040435694392,0.06721520450000001
IDUA,0.9857040435694392,-0.14076977300000001
GNLY,0.9857040435694392,1.1090581765
IER3IP1,0.9857040435694392,0.10251262
GNL2,0.9857040435694392,0.040370234500000005
GNL1,0.9857040435694392,0.10897317650000002
IFI16,0.9857040435694392,0.186442314
GNPDA1,0.9857040435694392,-0.15245759999999997
GOLGA2,0.9857040435694392,0.0693401285
GOLGA3,0.9857040435694392,-0.006504231499999999
GOLGA4,0.9857040435694392,0.073572996
ICAM2,0.9857040435694392,0.088162219
GON4L,0.9857040435694392,-0.128000397
GOLT1B,0.9857040435694392,-0.2278292785
ICE1,0.9857040435694392,0.07926596400000001
GOLPH3,0.9857040435694392,0.001779491000000022
ICE2,0.9857040435694392,0.07884121150000001
ICK,0.9857040435694392,-0.33791296000000004
ICMT,0.9857040435694392,0.3613031895
ICOSLG,0.9857040435694392,-0.009886558499999976
ID1,0.9857040435694392,0.151206436
ID4,0.9857040435694392,-0.37602815600000006
GOLGB1_isoform_1,0.9857040435694392,
IDH1,0.9857040435694392,0.23992155249999997
GOLGB1,0.9857040435694392,0.0644513585
GOLGA7,0.9857040435694392,0.010257869000000003
GOLGA5,0.9857040435694392,0.19537308899999997
IDH2,0.9857040435694392,-0.0622020925
IDH3A,0.9857040435694392,0.011835408000000006
GOLGA4_isoform_1,0.9857040435694392,
GNG7,0.9857040435694392,0.007524193499999998
GNG5,0.9857040435694392,0.155370978
GNG4,0.9857040435694392,-0.044356327
GNG2,0.9857040435694392,-0.05261393600000003
IFT140,0.9857040435694392,-0.13700009
GNAO1,0.9857040435694392,-0.06178314550000001
GNAL,0.9857040435694392,-0.2103235945
GNAI2,0.9857040435694392,0.052438552
IFT172,0.9857040435694392,-0.008987915499999999
GNA13,0.9857040435694392,0.0244245155
IFT22,0.9857040435694392,-0.3040355515
GMPS,0.9857040435694392,0.2216885365
GMPR2,0.9857040435694392,0.0020275544999999937
GMPR,0.9857040435694392,-0.102505546
GMPPB,0.9857040435694392,0.04544828550000002
GMPPA,0.9857040435694392,-0.142363126
GMNN,0.9857040435694392,-0.054195333999999984
GMIP,0.9857040435694392,0.019204144500000006
GMFG,0.9857040435694392,0.035425382000000005
GMFB,0.9857040435694392,0.02780221700000001
GMEB2,0.9857040435694392,-0.04221304000000001
IFT27,0.9857040435694392,-0.014408137000000015
IFT43,0.9857040435694392,-0.049202832999999974
GNAS,0.9857040435694392,-0.154684588
GFM1,0.9857040435694392,0.23852364850000002
IFT122,0.9857040435694392,-0.0743876785
IFRD2,0.9857040435694392,-0.272891867
GNG12,0.9857040435694392,-0.107021239
GNG11,0.9857040435694392,-0.015947894000000018
GNG10,0.9857040435694392,0.06701317550000002
GNB5,0.9857040435694392,0.19462307799999995
IFI16_isoform_1,0.9857040435694392,
IFI44,0.9857040435694392,0.05932082749999999
IFI44L,0.9857040435694392,0.21305713299999995
IFIH1,0.9857040435694392,0.1815316945
GNB4,0.9857040435694392,-0.050350216500000045
GNB3,0.9857040435694392,-0.10935930700000002
GNB2,0.9857040435694392,-0.033130092500000013
GNB1L,0.9857040435694392,0.071086791
IFIT3,0.9857040435694392,0.200573009
IFITM1,0.9857040435694392,-0.12081702549999995
IFITM3,0.9857040435694392,-0.136968498
GNB1,0.9857040435694392,-0.068872109
IFNGR1,0.9857040435694392,0.19801497199999998
GNAS_isoform_2,0.9857040435694392,
IFRD1,0.9857040435694392,0.42484700050000024
GNAS_isoform_1,0.9857040435694392,
GORAB,0.9857040435694392,-0.0248765205
GFAP,0.9857040435694392,-0.25874915299999995
IMMT_isoform_1,0.9857040435694392,
INTS6,0.9857040435694392,-0.0632936315
FUT3,0.9857040435694392,-0.17269330300000002
FUT11,0.9857040435694392,-0.0851305135
INTS6L,0.9857040435694392,0.07914370450000001
FURIN,0.9857040435694392,0.310087943
FUOM,0.9857040435694392,0.154861398
FUNDC2,0.9857040435694392,0.083305129
INTS7,0.9857040435694392,-0.0704535175
INTS5,0.9857040435694392,-0.11599770649999999
INTS8,0.9857040435694392,-0.1509928565
INTS9,0.9857040435694392,-0.12326423250000001
FUCA1,0.9857040435694392,0.16236035399999998
IP6K1,0.9857040435694392,-0.181231977
FUBP3,0.9857040435694392,0.06923108399999998
IPO13,0.9857040435694392,-0.018303238
FTSJ1,0.9857040435694392,-0.08789115750000001
FTO,0.9857040435694392,-0.08746161899999998
IPO7,0.9857040435694392,-0.179334875
FUCA2,0.9857040435694392,0.192863229
FUT8,0.9857040435694392,-0.19541576849999998
FXR1,0.9857040435694392,-0.0352898535
FXR1_isoform_1,0.9857040435694392,
GAB2,0.9857040435694392,0.07321159200000005
INTS1,0.9857040435694392,-0.08014403350000002
INTS10,0.9857040435694392,-0.033291511999999995
INTS12,0.9857040435694392,-0.050882848499999994
G3BP2_isoform_1,0.9857040435694392,
G3BP2,0.9857040435694392,0.082023124
G3BP1,0.9857040435694392,0.083552193
INTS13,0.9857040435694392,-0.146636095
FZD6,0.9857040435694392,-0.09024220499999999
FZD3,0.9857040435694392,-0.12654844899999998
INTS14,0.9857040435694392,-0.26182397199999996
FZD2,0.9857040435694392,0.086741388
INTS2,0.9857040435694392,-0.13202378850000002
