Trans_Gene,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_colon,P_value_colon,Correlation_Lscc,P_value_Lscc
DEFA4,-0.12467899902668292,0.2416590393763724,-0.10675891579497132,0.3397630383349951,,,0.2927694452281032,0.004859212757948708,-0.1668266406009104,0.08151997363631593,-0.05074436111220113,0.6002669635778607,0.13551049057487405,0.18569056447680896,0.1689181522298297,0.08053270179019455
ADAM17,-0.1187626020556529,0.2416733759211097,0.06089382154479993,0.5274189544741263,0.2405455429508833,0.028487216900580474,0.2374676921084306,0.01060654681429281,0.17166625783877715,0.07293772038216076,0.3552378859118801,0.00015038106024945196,0.18501629666725192,0.07112947523689386,0.3735269695094766,6.840873928117427e-05
ERAP2,-0.11871146522062867,0.2418775654099289,-0.14645915343503385,0.12681705134439122,0.03935330592734968,0.7239195565743417,0.1357140950558219,0.1481288073920781,0.04111579829289719,0.6697577932220468,-0.006212856029421753,0.9488771259378334,0.061800243880016974,0.5476091831819121,0.01095632419416854,0.9103953222821659
TALDO1,-0.1184246328109042,0.24302510283269044,-0.3229472149270422,0.0005793699240463876,0.004929655961127294,0.9647207083514034,-0.020000082044256053,0.8319859672861621,-0.2265890447290872,0.017294497859278123,-0.06308433831812298,0.5146100512149973,-0.07638700636200679,0.4570825656976634,-0.024473575612352985,0.8014932688483574
GBP2,-0.11827701509142388,0.24361714667438644,-0.046858739165152034,0.626888044531313,0.07190737602520175,0.5182733385768248,0.1732356202572459,0.0641012175702,-0.021067632911241814,0.8270712578452051,-0.22562562759493085,0.01832687870765786,0.32203437495704035,0.0012967397403718518,-0.023054364730425242,0.8127874590042493
PSMC5,0.11816002212315865,0.2440870732087954,-0.0140483551074478,0.8841863052739403,0.0712693240947271,0.5220020277189306,,,,,0.1633178765992141,0.08972618330775539,0.04343803577907583,0.6726830916679277,0.12412317669687048,0.20059023062518536
PSMA6,0.11814953716294553,0.24412921880391625,0.21410041026734805,0.0247063467665797,0.02240514965659984,0.8406593073721558,0.1463344911413307,0.11863408118327075,,,0.09823219814769113,0.3095290123614419,0.04350967009145988,0.6721742572292094,-0.01661180002355617,0.8645085404154463
PSMA6,0.11814953716294553,0.24412921880391625,0.21410041026734805,0.0247063467665797,0.02240514965659984,0.8406593073721558,0.1463344911413307,0.11863408118327075,,,0.09823219814769113,0.3095290123614419,0.04350967009145988,0.6721742572292094,-0.01661180002355617,0.8645085404154463
BRWD1,0.11811121300017093,0.24428331031722345,-0.029348909626471745,0.8712030479920716,0.14542020754183746,0.1896098836594223,-0.13249164202009606,0.15809012609609038,0.14940122815152387,0.11928301681519238,0.14652962016914906,0.14167485167009067,,,-0.024239675801103342,0.8033519165818913
UBE2M,0.11808371416917395,0.2443939173972407,0.1008585902760416,0.2944515819452927,0.03725226859940842,0.738112885015215,-0.08814774723320162,0.3488728399554531,-0.1335919561626474,0.16411517121447122,0.061730599779407674,0.5236919323262207,-0.00976813082193027,0.9243465857842788,0.040050398106444327,0.6806781019133147
MAP2K4,0.1180592544780198,0.2444923293893564,-0.024785712451643988,0.7971597531669536,0.1076198689938404,0.3328393734540135,-0.1883706700275896,0.043792771771943684,-0.020385344245670456,0.8325885216316279,0.018232677602988686,0.8507388407156551,0.04885266624404112,0.6346519214571315,0.036808204431094164,0.7052826232533139
GRAP2,-0.20193092266908907,0.2447139239882293,-0.3052896955008512,0.0014615465603664381,-0.020071572692237014,0.8811212613687109,-0.001613594577307212,0.9863449915204242,-0.2285015719700489,0.016349245365782746,-0.4280928767245835,3.4263080552610333e-06,,,-0.2190347309193781,0.022755239062671417
RNF4,-0.17455144822308252,0.2459599697578199,0.038321048567997465,0.7261110989470155,,,0.007942019189871363,0.9381347669431324,,,-0.08210734140410791,0.5918202196636281,,,-0.2279959063239637,0.03938772727554565
ENAH,0.11759349880663325,0.24637149443922746,0.18802669290662508,0.15383539818285305,0.2670093453095504,0.014680863151860154,0.07347026489445889,0.4351971529316669,0.16566462509014968,0.08369645947314533,0.2385233674786768,0.012499870382489058,0.14461048140943344,0.15758960161910224,0.1226467800381376,0.2060393367261949
ENAH,0.11759349880663325,0.24637149443922746,0.18802669290662508,0.15383539818285305,0.2670093453095504,0.014680863151860154,0.07347026489445889,0.4351971529316669,0.16566462509014968,0.08369645947314533,0.2385233674786768,0.012499870382489058,0.14461048140943344,0.15758960161910224,0.1226467800381376,0.2060393367261949
SEC23A,-0.11751612405288565,0.2466846377178201,-0.08779776345019932,0.3617294944804764,0.20913804940619235,0.057764177718036325,0.3954235010244579,1.2213156148418253e-05,0.0025739746233996164,0.9787088032968676,0.17503897702592822,0.0686868908675383,0.08174915647849815,0.426013481865788,-0.02080529279011696,0.8307637338786068
DEGS1,-0.11744783771922725,0.2469612272111264,0.2289009847923089,0.01615758909904063,0.2509412661384923,0.02212248228071204,0.33049727124973505,0.0003092939198871303,0.1901757523097376,0.050864323781212674,0.1854303402591463,0.05355646305828372,-0.1172616171266003,0.5157625519513501,0.32686075511111323,0.0005551002086338785
MYD88,-0.11735661471234367,0.2473310537882398,-0.005573250754593348,0.9539195238201964,-0.009086380883562492,0.9350227671431612,0.28117297832663946,0.0035039985701998113,,,-0.022033053484696773,0.820106945353532,0.26798507313979064,0.008648933354471866,0.11128304375225707,0.25154877575968976
MYD88,-0.11735661471234367,0.2473310537882398,-0.005573250754593348,0.9539195238201964,-0.009086380883562492,0.9350227671431612,0.28117297832663946,0.0035039985701998113,,,-0.022033053484696773,0.820106945353532,0.26798507313979064,0.008648933354471866,0.11128304375225707,0.25154877575968976
XRCC5,0.11734490058597065,0.24737857159257384,0.07733234773091513,0.4219708218954932,-0.09747415113824016,0.3806744538617615,0.09272487296024784,0.32431660451494626,,,0.08163427620261975,0.3987416931067101,-0.3344278889606904,0.0008140263899381373,-0.13824183126926146,0.15363911969070054
TAX1BP1,-0.11693095375393678,0.2490617687049469,-0.19359406129389148,0.04271862472668194,0.024464750032233917,0.8338429767986335,0.0763667297206513,0.4172617013420704,0.5615544926721305,1.7464981019631125e-10,0.17223746341896085,0.07331100281363895,0.23243667868139226,0.06456665817106914,0.1348009617622658,0.16424084239324027
HLA-G,-0.1211603225236285,0.25260759368568503,0.12511052355737473,0.4357478559144631,0.09749592221278378,0.3805675689764611,,,,,,,0.0596786385188321,0.5943162134927479,,
SEC61B,-0.11560579834439375,0.25450306811819123,0.12118853071162793,0.20724745479811416,0.19652723487133508,0.07496075901811462,0.3320245309930346,0.00028888355093471883,0.06252150618329277,0.516418787786995,0.08670456618004865,0.369998669414316,0.2376305976446115,0.019092097873227857,-0.09149064291018848,0.34634014359211274
PRKCE,0.11547779683183484,0.2550329412482841,-0.15138714118820076,0.11439629158211093,-0.19254369909374056,0.0811745241502622,-0.2124656185680284,0.02262890219111964,-0.04139618419582454,0.6676384951742826,-0.2401326395834509,0.014557703120524441,0.0614596557187225,0.6185656335051992,0.10973214813013048,0.258257947533418
SEC22B,-0.11491314357862165,0.2573793813616667,-0.10315892471211144,0.28352039353782826,0.10629066489179062,0.33887974037686464,0.16611834225652902,0.07601195653625123,0.2464716550909676,0.009440944308919648,-0.2271877109639552,0.017514847251473096,0.11189305698541392,0.2752009989836631,-0.18194514613780727,0.05948523894886735
CPNE3,0.11464735639249644,0.2584889593651462,0.2458641449007784,0.00962388799168183,-0.13725784320810455,0.21594595460145585,-0.18353898330278406,0.049594167316297975,0.2009814114395132,0.035259602867162544,0.1079382566814227,0.2639156342015051,0.2177202598879467,0.032171963863117645,0.2887309297322444,0.002441629663897963
HLA-E,-0.11456829928871805,0.2588196268237372,-0.09906845020680463,0.3031485700966628,0.08239682701425999,0.4589681734213858,0.2813489187318408,0.002319484717702166,0.1030181771329921,0.2841813375266337,-0.20466245049139795,0.032780954922620544,0.1937616982446116,0.08917266536669607,0.05551139425232953,0.5682580772558798
RANBP2,0.11447105907072574,0.25922674329463713,-0.009858183324851591,0.9185861342678256,-0.1318521511893532,0.2347512402456326,-0.04727464967572535,0.61587394776338,-0.13528337571424076,0.15879299304651565,0.07482188022298131,0.4393790606069029,-0.205302497644472,0.04366152409812887,-0.027154340825151148,0.7802724932178231
RASGRF2,0.1144708353734388,0.25922768035317545,-0.17859910533296267,0.07848718009400266,,,-0.004859983188383502,0.9647898944581336,0.016724952065104243,0.8681545117687067,,,,,-0.09215074706880036,0.35455720717990385
UBA5,0.1141014797147848,0.2607780469559412,0.29131113711042084,0.0020174452182036657,0.13179122752806322,0.2349694692516429,-0.03807743646918324,0.6861974131956721,-0.16759981269084478,0.08009706119544834,-0.09230793303053007,0.33975338431242946,0.11862779107376872,0.2471522794519904,-0.047839083382520034,0.6229632784146374
PADI2,-0.1141001544755751,0.2607836209771687,-0.08067376148550183,0.4021347710032879,0.2501846364322997,0.02254073380676465,0.4263076824649111,2.030083380465448e-06,-0.11884594188466475,0.2162297737501588,-0.16291066866656972,0.09054010524693784,0.2278352101112344,0.02480455010061976,0.050211452133958,0.6058079469892185
MAPK8,-0.11393320949394307,0.2614864486704329,-0.03716791189085375,0.6998666425152489,-0.17044190480883226,0.1234272159401892,,,-0.2601030647106869,0.006065452432274748,-0.05598479712612918,0.5631199024579544,0.2476267855267847,0.04672485520759773,0.14196916637055915,0.1427426455978452
CRKL,0.11361772282863355,0.2628181441682139,0.07255176679592529,0.4513115357871093,-0.010608308822157405,0.924169276805914,0.02934337485345348,0.7555709680244079,-0.04833594238856919,0.6160518204191958,0.008482810966778043,0.930239366034101,-0.021169599691999042,0.8369342111825285,0.1736381915585642,0.07230680337219574
DGAT1,-0.11924520069953044,0.2629500349595649,-0.04110611833570669,0.6972393497774755,-0.07043588378294273,0.5268928442800255,,,0.13079065408046167,0.19925716276167668,-0.13678600527839072,0.26239437765369256,-0.02318053277255688,0.8235550894586857,0.1550922012453388,0.13554114672646014
NEDD4L,-0.1134068305804843,0.26371090408969594,-0.06180637792132562,0.521237261189405,0.2192081336459225,0.046471894900330366,-0.22470583972489985,0.01576383175647563,-0.17481024071710313,0.0677640423374221,-0.04800365155511797,0.6201196332174423,0.19160067779089307,0.060102244067855824,0.07560905009473058,0.4367321519625437
CYSTM1,-0.1130439532789288,0.2652518707407283,0.1232022038121048,0.19974235996014825,,,,,,,-0.0594374115301649,0.5392590954727179,0.1000251269241509,0.5446105426162549,,
HERC6,0.13293768380774834,0.2656134163991515,,,-0.09203259770123116,0.4659141550417559,-0.00997943496369963,0.9187422759124262,0.2702976344049983,0.006262182537624096,-0.2095949946767605,0.02871589426901545,,,0.18671668468785624,0.05300382945839443
UBA6,-0.11291975568277185,0.26578067842885306,-0.05777993975434977,0.5487863729453845,-0.005310705730058513,0.9619956616515192,0.21240201422646685,0.022670393618489236,-0.07595656159712641,0.4302996414380935,0.1092889283424767,0.2579508643604131,-0.0014862615468118762,0.9884723872934268,0.2962773741284003,0.001849501961140753
PGLYRP1,-0.11283910701482942,0.2661244461931155,0.036416058248526006,0.7163270522480171,0.18236137688704435,0.2537982316808247,0.2953323157549799,0.002714998788006444,-0.1346035369864562,0.16091646040344906,-0.11702646361309632,0.2255601099996737,0.19325979350724784,0.08791883592299762,0.20441862458390134,0.033827313788839984
POLR3GL,0.12487276405307784,0.26667975998185056,0.038595724330425824,0.7149085625526665,-0.03405063924327486,0.7996884075523453,-0.3078101408303422,0.0008184691614481273,0.08620046345012977,0.4441692448514159,-0.3784718176712693,0.005664619953728998,,,0.06630636324163686,0.5489981166965967
MAP3K1,-0.1419072728828162,0.2672470586170914,-0.09944627730404246,0.365189161421894,0.03831505423026385,0.7812216476251643,-0.1578408495999609,0.09203841722510987,0.13940428421499038,0.1561017436455527,-0.0576104835681736,0.6407514327450469,,,0.0750103999628824,0.44038216521342505
GAB2,0.11252341472794436,0.2674729927313521,-0.2756802610986889,0.005265046629570346,0.027766639699713262,0.8032232826694189,-0.0469463007539227,0.6183303504314666,-0.13163749414529574,0.170428748255758,-0.2380598291313452,0.015457503890239291,,,-0.2642055502151818,0.005726718250540185
POLR3D,0.11202292241216256,0.2696204151386993,0.020275592919795426,0.8334767826602762,-0.06869617489474518,0.5371752760793836,-0.2808934051567815,0.002359448930496045,-0.02708579748975751,0.7787989032766891,-0.1580703417377795,0.1006698587302184,-0.2494961984138971,0.12052261834541368,-0.1147697282722068,0.23690580669579714
S100P,-0.11711676528772202,0.27162657642151383,0.03458452111987525,0.7261521915021136,0.2777074008193185,0.011025961479354857,0.12748328700570186,0.1745531785521052,-0.3072142337336016,0.0010961604159989095,-0.11606822418786315,0.2294083687938676,0.13200545035178485,0.1974337921608188,0.13071971036932814,0.17750871208589145
CHGA,0.11138520294907504,0.27237345619271025,-0.06945802849173932,0.5177715257329479,0.07237526409629473,0.617439763399844,-0.032112740531427465,0.7426395657218082,,,-0.187525880651244,0.06445313726116686,0.2812864073312725,0.005254155588237635,,
MX1,0.11130617629884236,0.2727159290948061,-0.18567160248626727,0.05213511997317658,-0.10484070289104214,0.3455470716166126,-0.06448386725869304,0.4935514189008574,0.39147932676012986,2.3469817865019045e-05,-0.20283487995154675,0.03440567631393912,0.2866383096334796,0.004420988999058971,0.17677789255121695,0.06722079967659625
CCL20,-0.14005226885962094,0.2736145740957867,,,,,,,-0.14034659347014156,0.2114154813241181,,,0.32482864581432475,0.06968578695034362,0.10233889608877657,0.4209980377888041
ARRB1,-0.11105313594179338,0.27381446479291943,-0.32096521077346496,0.0006290301721701076,0.06358663409364504,0.5679354302942977,-0.15566864121539542,0.10935197624373988,0.07328156154716184,0.4467601935908476,-0.4919111584556752,5.5675234874519467e-08,0.12504817226644369,0.2223084444523575,-0.2494600018769928,0.009225126024671751
ARRB1,-0.11105313594179338,0.27381446479291943,-0.32096521077346496,0.0006290301721701076,0.06358663409364504,0.5679354302942977,-0.15566864121539542,0.10935197624373988,0.07328156154716184,0.4467601935908476,-0.4919111584556752,5.5675234874519467e-08,0.12504817226644369,0.2223084444523575,-0.2494600018769928,0.009225126024671751
ARRB1,-0.11105313594179338,0.27381446479291943,-0.32096521077346496,0.0006290301721701076,0.06358663409364504,0.5679354302942977,-0.15566864121539542,0.10935197624373988,0.07328156154716184,0.4467601935908476,-0.4919111584556752,5.5675234874519467e-08,0.12504817226644369,0.2223084444523575,-0.2494600018769928,0.009225126024671751
ARRB1,-0.11105313594179338,0.27381446479291943,-0.32096521077346496,0.0006290301721701076,0.06358663409364504,0.5679354302942977,-0.15566864121539542,0.10935197624373988,0.07328156154716184,0.4467601935908476,-0.4919111584556752,5.5675234874519467e-08,0.12504817226644369,0.2223084444523575,-0.2494600018769928,0.009225126024671751
ARRB1,-0.11105313594179338,0.27381446479291943,-0.32096521077346496,0.0006290301721701076,0.06358663409364504,0.5679354302942977,-0.15566864121539542,0.10935197624373988,0.07328156154716184,0.4467601935908476,-0.4919111584556752,5.5675234874519467e-08,0.12504817226644369,0.2223084444523575,-0.2494600018769928,0.009225126024671751
ARRB1,-0.11105313594179338,0.27381446479291943,-0.32096521077346496,0.0006290301721701076,0.06358663409364504,0.5679354302942977,-0.15566864121539542,0.10935197624373988,0.07328156154716184,0.4467601935908476,-0.4919111584556752,5.5675234874519467e-08,0.12504817226644369,0.2223084444523575,-0.2494600018769928,0.009225126024671751
ARRB1,-0.11105313594179338,0.27381446479291943,-0.32096521077346496,0.0006290301721701076,0.06358663409364504,0.5679354302942977,-0.15566864121539542,0.10935197624373988,0.07328156154716184,0.4467601935908476,-0.4919111584556752,5.5675234874519467e-08,0.12504817226644369,0.2223084444523575,-0.2494600018769928,0.009225126024671751
ARRB1,-0.11105313594179338,0.27381446479291943,-0.32096521077346496,0.0006290301721701076,0.06358663409364504,0.5679354302942977,-0.15566864121539542,0.10935197624373988,0.07328156154716184,0.4467601935908476,-0.4919111584556752,5.5675234874519467e-08,0.12504817226644369,0.2223084444523575,-0.2494600018769928,0.009225126024671751
TRAF7,0.11063777518920072,0.2756241359237236,-0.027447055550032483,0.7810627853754718,-0.035943564893860094,0.7469985283923767,0.1172822764007184,0.21192646348674327,0.0020925890375688184,0.9826900030380974,0.04333192278330083,0.6545912131664404,,,0.3135665985973343,0.0009514070292588867
PPL,-0.11031838156540852,0.27702114280064805,0.20732270314392426,0.029761490570309624,0.2966629669762063,0.006462610009412197,0.2277198769766965,0.01438134754608724,0.31940403557404196,0.0006708627477032736,-0.02683740192820691,0.7817721805690947,-0.03161777089053864,0.758509293729245,0.2727440778002671,0.004292704645437978
UBE2W,-0.13777528176670076,0.277626722995078,-0.02310587321846449,0.9001096563907939,,,-0.1261094792054327,0.2501211038184873,0.12615714222681262,0.2775096681000577,-0.09632526776639284,0.3583561377447335,,,0.25421170088660583,0.020389987227236967
PRKG2,0.129545565633244,0.27811198501355444,,,,,,,-0.17370811404359693,0.06954270123167308,,,,,-0.022743785438262783,0.8152642878068627
AGA,-0.10968366398712798,0.2798114329492566,-0.3021429863337012,0.0013364912675747358,-0.1050005374776052,0.4369663243276293,-0.18239236861042127,0.051060505952637225,-0.0011197672792814877,0.9907367199327218,-0.10498730717650542,0.2772716998645603,,,-0.12538579604010555,0.1960130330121485
FGF1,0.10966834072146067,0.27987902738703113,-0.29980862383802204,0.0014624644722232127,,,0.1817286152061825,0.05192558744956698,0.21831933922141472,0.02828563981766842,0.3658403201903384,9.15495252839044e-05,,,0.2503114561390859,0.010768765743825516
ELK1,0.18493906431306853,0.28022148224631616,-0.01882360646290658,0.9011843710938224,0.07747135053038036,0.5396133270541117,0.02893752162548718,0.7673230909571365,-0.04956238725261418,0.6950045632765323,,,,,0.16754007916984018,0.1065147926824924
NUP107,0.10946864400190093,0.2807609342620138,0.25922192087874857,0.00624573479173919,-0.2650520750989336,0.015452380605842829,0.003771059236549551,0.9680943515044208,,,0.2685825393432031,0.004745253167675542,-0.0964907552519651,0.3471148568947396,0.010810739595184794,0.9115811154520799
PYGB,0.10925492282101702,0.281706832131943,0.2436200918295999,0.010326950733362672,0.07460801599766037,0.502642177609115,0.1738214726759939,0.06319265984370354,-0.3018712670492088,0.001350628979039424,0.15563405752709156,0.10609482516868304,-0.04080665460096919,0.6914749563445806,0.015128647583726644,0.8765052417218326
TPR,0.10799392183179003,0.2873311267203892,0.12610508921882838,0.18927060754926706,-0.09314987890882023,0.4022616339802823,-0.08549393485515916,0.36363025893487344,-0.03246322440042428,0.7363607854775419,0.07739981465045456,0.4237324561931016,-0.21196011642262969,0.03713767981402191,-0.12133828514458775,0.2109566478385005
IFIT3,0.1078844125448732,0.2878230540713079,0.008173561883741833,0.9324623960330036,-0.08930142814757402,0.4220659708258087,0.013779877305788724,0.8837908693219594,0.2604824432947433,0.005989265419357003,-0.1900079803381792,0.047822942376328434,0.3026370878020214,0.002586960395934225,0.17283506505240534,0.07365648430381422
IFIT3,0.1078844125448732,0.2878230540713079,0.008173561883741833,0.9324623960330036,-0.08930142814757402,0.4220659708258087,0.013779877305788724,0.8837908693219594,0.2604824432947433,0.005989265419357003,-0.1900079803381792,0.047822942376328434,0.3026370878020214,0.002586960395934225,0.17283506505240534,0.07365648430381422
ICMT,-0.10743944384760898,0.28982765101158586,-0.1680894583846296,0.08500709234466303,0.0763449919319857,0.4927194901347102,0.3759526577666461,0.0004607888812758311,0.18225373762008001,0.09705879503343838,0.07543011856552949,0.4356582088436108,0.013692989962655694,0.9117535195433548,0.23311952620912105,0.01724043239662363
CUL1,0.10738806516904777,0.29005970790833985,0.29831885262301705,0.0015484025586164204,0.2034761766744552,0.06503825866010017,0.30818099101436564,0.0008060408846808843,,,-0.0038753344073150717,0.9680984111617682,0.10060789963764398,0.326830411812257,0.039370405748424805,0.6858118190342449
RAB31,0.1073465085501394,0.2902474925382589,-0.14631890597384184,0.12718511098083998,0.19394171102838656,0.07894870151660721,0.040790222804447294,0.6651396981662983,0.17289719589902824,0.07087538206046208,0.21758907025364,0.023037611624695902,0.01876851605517782,0.85521531568995,0.22686718377111026,0.018220196324851928
STAT5B,-0.10732575225636587,0.2903413155241086,0.099813053971689,0.2995108412625785,0.2296758891724192,0.03673259303110018,0.01438036109075905,0.8787646656017385,-0.4545850377152757,6.077743635785547e-07,-0.3801315711032272,4.5605139588445615e-05,0.04616881414272435,0.6603364534356683,-0.19686443858966124,0.04114173660141537
RNF25,-0.10687667820706588,0.29237614813815604,-0.17655508182320964,0.06502374608771774,-0.08359948356301355,0.4524157655172337,-0.00573559057261365,0.9514898785408062,-0.12919516737096418,0.17856827244032772,0.06287228116767725,0.5160273375131427,0.12554788076770748,0.2610619344131263,-0.014764156912235385,0.8794578738548827
RAPGEF4,0.10678111555464201,0.29281037290823864,0.03356962327212742,0.7277220243431465,,,,,0.13807316810432374,0.1685274111524854,,,,,0.14689418532399362,0.14680782702491502
FBXW5,-0.10647769544952787,0.29419189976095084,-0.0930324165257518,0.3647492447664223,,,0.08170301766916946,0.4214225894662826,-0.1596769887046092,0.10372141018482678,0.05715659999147421,0.5761487798798284,,,0.09595012739161048,0.3232401053581298
NFKBIA,-0.10561152940890953,0.2981593470845089,-0.1295040032200865,0.17752354858156086,0.2606521628934897,0.02117511643804887,-0.06772377709345481,0.4720491245367184,0.06836176923698609,0.4779369626068804,-0.017326754150307364,0.8614125059201101,,,0.2114358868312952,0.02804648585157691
FBXO41,0.10545829475646457,0.2988648791959033,,,,,,,,,,,,,,
IL1RAP,0.10545394277205518,0.29888493286924445,,,0.171350021061259,0.12141110184871655,0.20036083679983446,0.03179492049277125,0.31015530439086186,0.000975538341042314,0.4387835907302015,1.8190625843955986e-06,,,0.5534365530380927,5.234538177544526e-10
CD8A,-0.1551999461604214,0.3030542853716661,-0.24022155882616625,0.05203631518681907,0.10804597223839252,0.3528705771191187,0.11706332895651893,0.2254129732486651,-0.2924778985059609,0.001931369803249846,-0.2610690513238856,0.006107764761629864,0.11697063551424505,0.4285018059381588,-0.2468140429322603,0.01002143565433496
HRNR,-0.10423709947088228,0.3045267619630254,0.04352620219515569,0.7014493047347974,,,-0.02739923575160533,0.7877702620839832,0.11915225710479588,0.283318858757498,-0.12168431981269942,0.3266242097224609,,,,
TLR3,-0.10410788285591176,0.3051299289749119,0.2954724246035006,0.0017254610162270635,0.07468200599678085,0.5022173972640831,0.06266725037042019,0.5551075623764632,0.24602064222196945,0.00957646535323641,-0.14471471560793922,0.13326182152340013,,,0.1417841189542141,0.14326943288737026
PTGES2,0.10406335618897217,0.3053379545412446,-0.2698796532002387,0.004354160639831768,-0.34272289588255644,0.0015157912872233328,-0.07455385763531222,0.428436514397224,-0.05312543308296287,0.581490592392505,0.053950342640253536,0.5774109955242254,-0.26594242215975805,0.008466754677039952,0.05468993861425255,0.5740056284498359
PAFAH1B2,0.10367078678955666,0.3071760190905357,0.08094668944588365,0.40053929609412897,0.04776516427160185,0.6680638695297326,0.0319183579114979,0.7348859787653932,-0.2882230391470626,0.00226226613866645,-0.06467142539588429,0.5040664181995934,0.16702096759139162,0.10201790328277792,0.15534817167401052,0.10840531703383027
CDH1,0.10339644755927704,0.3084647861001349,0.009745641514155592,0.9195124284500414,0.2044227153456703,0.06377304102360293,0.059744649444045124,0.5259125761669285,0.2991641059128925,0.0014990973210755505,0.2374270057419843,0.012922869023272679,-0.2137325987015616,0.035545487125091375,0.3970119430665044,2.0992896193672314e-05
CDH1,0.10339644755927704,0.3084647861001349,0.009745641514155592,0.9195124284500414,0.2044227153456703,0.06377304102360293,0.059744649444045124,0.5259125761669285,0.2991641059128925,0.0014990973210755505,0.2374270057419843,0.012922869023272679,-0.2137325987015616,0.035545487125091375,0.3970119430665044,2.0992896193672314e-05
CCL2,-0.13135491247577638,0.3088402755770062,,,,,,,,,,,,,,
HECTD1,0.10327932450258888,0.3090160673448901,-0.00365584700777017,0.9697634581634468,0.1758151010210548,0.1118638012939164,0.28889825942202985,0.0017403706444043842,,,0.014097701540896285,0.8843203178275071,0.4191402964402317,1.928416270776728e-05,-0.03478555621401217,0.7207895307240045
ELOB,0.10311239100832996,0.3098029064744102,0.1243979835887486,0.19537931500775574,-0.2786426435840205,0.01074789276357342,,,0.4991307487527018,2.852780992401816e-08,0.11246713930561096,0.2442811100030334,0.12197097176081102,0.2339868972732968,0.3080529050137372,0.001181199296018946
IST1,-0.10309388865952727,0.3098901972104982,-0.4911898520105982,0.003699879643537802,0.10820144338592982,0.33021808675964964,0.02883559176942574,0.7596710391345302,-0.2213438429458992,0.02013312924159388,-0.2015584074544857,0.03558026712536632,-0.0472350244478828,0.6459205324048708,0.0373859886871537,0.7008747057797239
IST1,-0.10309388865952727,0.3098901972104982,-0.4911898520105982,0.003699879643537802,0.10820144338592982,0.33021808675964964,0.02883559176942574,0.7596710391345302,-0.2213438429458992,0.02013312924159388,-0.2015584074544857,0.03558026712536632,-0.0472350244478828,0.6459205324048708,0.0373859886871537,0.7008747057797239
PSMB8,-0.1028678043867304,0.31095811329909945,0.20645151866193406,0.030470823538979182,0.0932027227847603,0.4019935609647179,0.05491333949131727,0.5599694195961605,-0.009781611324458615,0.9192163611446956,-0.3181321429601428,0.0007485944156834626,0.0626672082070664,0.5419949199920693,-0.0012850242975240569,0.9894690478614748
BTBD1,0.10275935098286207,0.31147124361637823,-0.16497185678657633,0.09922417023838916,0.01338803734980377,0.9079987577768572,-0.009202242608010863,0.9250514232380276,-0.206092652970404,0.03867038596031183,0.16167715680795414,0.12575131833792347,,,0.1038278210649618,0.28491287248836816
SIKE1,-0.10238514405145127,0.31324596304176194,-0.12394778697847735,0.1970137897316052,0.1693402429087246,0.16742679766623428,-0.012182828379622458,0.8971805286906266,-0.21499036276580727,0.027633748390373324,-0.26310064887580914,0.005708742658780678,,,0.04231302778145765,0.6637018457637569
SEC24B,0.10213762095458884,0.31442346352464273,-0.3173547511650723,0.0007296455525126301,-0.005114399652234883,0.9633994763040528,-0.07314855817361207,0.4372159436741353,,,-0.10361970529149434,0.2836128348981347,-0.03158818299247297,0.7587283691356315,0.138140446648086,0.1539439800178231
PTPN5,0.1020814290607757,0.3146911744013913,,,,,,,,,,,,,,
PHB,0.10201936889650016,0.31498701440973703,-0.0035578449013383834,0.9705736401604356,-0.1430363173117456,0.19704902515498496,-0.03101286696130587,0.7421390999867522,0.05600077911436704,0.5611811913542448,0.13464738380638944,0.16273896914736466,-0.3175774145715372,0.001525928145539804,0.010940502310259788,0.9105241827636592
PSME2,-0.10197348933089832,0.31520583734850105,-0.0913751904022028,0.34242159938355565,-0.08591412334250828,0.4399521680048733,-0.039811492490824746,0.6727080346142451,-0.096156961288665,0.3176494032611456,-0.27334356469040505,0.004029142863362728,0.2336140436292688,0.021280598123499462,-0.09464455934168214,0.329898029265115
ASB1,-0.10192733634398203,0.31542606355432884,,,,,,,,,-0.13858380029893955,0.2422924201980286,,,0.150319988932819,0.16213674212808107
SPRED1,-0.1014259302226202,0.3178250118799905,,,-0.0006491597210922656,0.9967036411005096,,,0.15525039475401053,0.1053365370786395,,,,,0.09835541363105993,0.3112017647785991
UBE3C,-0.1014180291485127,0.3178629080616243,0.21859487256060664,0.02177482652275881,0.10395185918779287,0.3496745039113253,0.15088325429007796,0.10748612363964953,0.13523983947028867,0.15892834804197262,0.06307255203269826,0.5146887725987549,0.05717816031985438,0.5780094433791692,0.13858105027716505,0.15262238829371946
PSMC3,0.10132502375843214,0.3183092119760858,-0.05217683070090974,0.5882644013961958,-0.029065517284456336,0.794216894893778,,,,,0.1698803726864295,0.0773931902061306,0.07202073296742159,0.4832794927708211,-0.02120082800640201,0.8275957040405764
